log_date,rom_rev,log_path,mafv_bin,mafgs_bin,sample_count,mean_correction,median_correction,std_co,std_correction
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,2.7327,67.17062,1,-0.78,-0.78,,
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,2.8274,58.53896,1,0.0,0.0,,
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,2.8274,67.17062,17,-0.78,-0.78,,0.0
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,2.9125,72.78947,7,-0.5571428571428572,-0.78,,0.380601028449928
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,2.99,84.14777,3,-0.7799999999999999,-0.78,,0.0
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,3.0654,89.23958,5,-0.78,-0.78,,0.0
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,3.1508,103.6679,6,-0.7799999999999999,-0.78,,0.0
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,3.26,112.0047,5,-0.78,-0.78,,0.0
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,3.26,135.7898,1,-0.78,-0.78,,
2026-05-11,20.11,logs/5-11 20.11/log0003.csv,3.408,135.7898,3,-0.7799999999999999,-0.78,,0.0
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.2201,3.89676,8,-3.4175,-4.69,,3.468934583248457
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.28,3.89676,2,0.0,0.0,,2.2061731573020285
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.28,4.399962,10,0.391,-0.78,,3.954295695119985
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3021,4.399962,11,0.2127272727272727,-0.78,,4.166521548988055
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3021,4.699582,3,0.2633333333333333,0.0,,2.744491452588864
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3021,5.624956,1,-3.13,-3.13,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3628,4.699582,6,-2.735,-3.91,,3.6246917110286767
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3628,5.624956,8,-0.975,-0.39,,3.728370000032569
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3948,3.89676,2,-1.5650000000000002,-1.5650000000000002,,4.419417382415922
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3948,4.399962,1,-2.34,-2.34,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3948,4.699582,3,-2.8633333333333333,-2.34,,1.629304555119556
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3948,5.624956,14,-1.5621428571428573,-0.78,,5.925950983170976
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3948,6.225371,22,-1.2068181818181818,-0.39,,3.5093024491561966
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.3948,6.565505,1,4.69,4.69,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.45,4.399962,5,-4.218,-4.69,,2.56851513524838
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.45,4.699582,4,-2.54,-2.345,,2.334166517910265
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.45,5.624956,3,-0.7800000000000002,-1.56,,4.352734772530943
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.45,6.225371,22,-0.5677272727272726,0.0,,2.6328636081690178
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.45,6.565505,21,-0.4838095238095239,-1.56,,4.417293827888832
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.45,7.731196,4,-0.9775,-0.78,,2.9486310382955683
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.4801,4.699582,1,-1.56,-1.56,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.4801,5.624956,3,-1.82,-2.34,,0.9006664199358161
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.4801,6.225371,2,4.295,4.295,,2.764787514439401
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.4801,6.565505,20,-0.7015,-1.17,,3.9104250341067046
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.4801,7.731196,44,-2.574772727272727,-3.13,,3.924375517577265
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.4801,8.044332,5,2.97,3.13,,2.023425313669867
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.5473,5.624956,1,-6.25,-6.25,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.5473,6.225371,2,-1.56,-1.56,,1.103086578651014
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.5473,6.565505,13,0.36,0.0,,3.64464447283042
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.5473,7.731196,118,-0.0070338983050847,0.0,,3.3967227315576407
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.5473,8.044332,156,1.5633333333333332,1.56,,2.923994248556484
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.5473,9.456532,27,0.7822222222222223,0.78,,3.8889916958327913
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.593,4.699582,1,3.91,3.91,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.593,6.565505,3,-0.5199999999999999,0.0,,4.711570863310876
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.593,7.731196,2,0.0,0.0,,0.0
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.593,8.044332,63,0.4712698412698413,0.0,,3.005991593180083
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.593,9.456532,377,0.6012732095490716,0.78,,5.53590581222804
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.593,9.9646,309,1.4788349514563106,1.56,,2.297207353563874
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.593,11.0771,1,-6.25,-6.25,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,5.624956,2,0.7799999999999998,0.7799999999999998,,7.73574818618083
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,6.225371,2,-1.17,-1.17,,0.5515432893255071
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,6.565505,4,-1.5625,-1.56,,3.2514035430872
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,7.731196,1,-2.34,-2.34,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,8.044332,8,1.46625,1.565,,4.247261092246895
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,9.456532,103,-0.2047572815533981,0.0,,4.549413848187349
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,9.9646,637,1.3307378335949764,0.78,,3.971971761590381
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,11.0771,784,1.570267857142857,1.56,,3.115161712529661
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,12.5195,16,1.1725,1.56,,3.229746120053401
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.6417,15.00816,1,-4.69,-4.69,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.68,4.699582,1,-3.13,-3.13,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.68,6.565505,3,-1.04,-1.56,,1.6236994795835835
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.68,7.731196,2,-2.7350000000000003,-2.7350000000000003,,2.764787514439401
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.68,8.044332,3,-0.5199999999999999,0.78,,5.967168507759774
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.68,9.456532,2,-2.7350000000000003,-2.7350000000000003,,2.764787514439401
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.68,9.9646,31,0.8825806451612903,0.0,,2.6048096126741336
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.68,11.0771,498,2.3924698795180723,1.56,,4.325096261370038
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.68,12.5195,842,1.8341923990498807,1.56,,2.953144055195889
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.68,17.54912,2,1.56,1.56,,7.73574818618083
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.7451,6.565505,1,-2.34,-2.34,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.7451,8.044332,3,-4.426666666666667,-5.47,,3.2530037401351586
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.7451,9.456532,3,-2.086666666666667,-3.91,,3.8533924447599848
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.7451,9.9646,2,2.345,2.345,,3.316330803764908
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.7451,11.0771,86,1.6537209302325582,0.78,,4.235778155195023
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.7451,12.5195,2222,2.407992799279928,2.34,,4.001272256466293
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.7451,15.00816,338,2.020414201183432,1.56,,3.953792883574862
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.7451,15.6572,1,0.78,0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,5.624956,1,-3.91,-3.91,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,7.731196,1,-4.69,-4.69,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,8.044332,1,0.78,0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,9.456532,5,-0.624,-1.56,,3.096922666131656
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,9.9646,3,0.26,0.78,,2.3829393613770367
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,11.0771,5,0.1539999999999999,0.0,,2.304230891208604
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,12.5195,162,1.0422839506172838,0.0,,5.361104835920335
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,15.00816,1658,2.3676236429433053,1.56,,4.249663910680894
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,15.6572,1124,2.6136743772241995,2.34,,3.842877479698428
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,17.54912,5,-2.814,-3.91,,3.056228067405965
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.81,24.28007,1,5.47,5.47,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,5.624956,1,-7.03,-7.03,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,6.225371,1,7.81,7.81,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,6.565505,1,-7.03,-7.03,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,8.044332,2,-1.95,-1.95,,0.5515432893255069
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,9.456532,1,-4.69,-4.69,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,9.9646,1,-0.78,-0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,11.0771,1,-2.34,-2.34,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,12.5195,9,-1.3888888888888888,-0.78,,1.5525579252031505
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,15.00816,69,0.6230434782608696,0.0,,3.9984413523374127
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,15.6572,2291,2.602405063291139,2.34,,4.626717240414812
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,17.54912,2285,2.845133479212254,2.34,,4.4002479274745205
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,20.13153,4,-4.8825,-4.69,,2.94819012277024
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.85,22.0675,3,-3.126666666666667,-3.91,,1.3567731325956207
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,6.565505,1,-0.78,-0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,8.044332,1,-1.56,-1.56,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,9.9646,1,0.78,0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,11.0771,1,-1.56,-1.56,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,12.5195,7,-0.6700000000000002,-0.78,,3.7042858061080186
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,15.00816,7,-1.6742857142857144,0.0,,2.230290393221304
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,15.6572,13,-0.6615384615384615,0.0,,4.347544989519652
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,17.54912,2727,3.114187752108544,2.34,,4.742565126842693
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,20.13153,1552,2.940496134020618,2.34,,4.566506375316591
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.91,22.0675,2,-4.295,-4.295,,3.867874093090415
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,7.731196,1,-6.25,-6.25,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,11.0771,1,-2.34,-2.34,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,12.5195,3,-0.7799999999999999,-0.78,,0.78
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,15.00816,1,-3.91,-3.91,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,15.6572,4,-1.955,-3.91,,5.616342226040006
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,17.54912,47,1.8955319148936167,0.78,,5.48092693228096
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,20.13153,4022,2.5164495275982097,2.34,,5.137048357686559
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,22.0675,927,1.6912513484358145,1.56,,4.718552893949336
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,24.28007,7,-4.575714285714286,-5.47,,1.9377294027018424
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,27.4473,1,-3.91,-3.91,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,1.9888,30.91469,1,-4.69,-4.69,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,8.044332,2,0.3899999999999997,0.3899999999999997,,7.184204896855323
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,9.456532,1,-1.56,-1.56,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,12.5195,1,3.91,3.91,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,15.00816,1,-6.25,-6.25,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,15.6572,2,-1.17,-1.17,,1.654629867976521
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,17.54912,4,0.9775,0.0,,2.5819420984987254
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,20.13153,198,1.6177777777777778,0.39,,6.002109790749777
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,22.0675,4355,2.052411021814007,1.56,,5.146984482338281
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,24.28007,2064,2.079588178294574,1.56,,4.660779724915562
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,27.4473,5,-1.25,-2.34,,5.648951230095724
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,30.91469,2,-12.11,-12.11,,9.39037805415735
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.05,33.73144,1,-7.81,-7.81,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1152,15.00816,3,-3.3866666666666667,-4.69,,2.257439552531437
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1152,17.54912,2,-0.3899999999999999,-0.3899999999999999,,2.7577164466275352
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1152,20.13153,3,1.5633333333333337,0.78,,2.817877451794761
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1152,22.0675,32,1.3178125,0.78,,5.582761332238906
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1152,24.28007,2640,2.6159166666666667,2.34,,4.960257612492649
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1152,27.4473,1421,1.815482054890922,1.56,,4.88261565455807
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1152,30.91469,6,-2.733333333333333,-2.7350000000000003,,4.860043895549366
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1152,33.73144,1,-0.78,-0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1152,37.57346,1,-3.13,-3.13,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1682,8.044332,1,-6.25,-6.25,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1682,15.00816,2,1.17,1.17,,7.184204896855323
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1682,17.54912,1,-2.34,-2.34,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1682,22.0675,2,-1.95,-1.95,,0.5515432893255069
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1682,24.28007,49,3.428367346938776,3.13,,5.143243685870318
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1682,27.4473,3712,2.119663254310345,1.56,,5.086725923374273
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1682,30.91469,1227,2.098264058679707,1.56,,4.828473460247788
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1682,33.73144,5,-3.594,-4.69,,2.383763830583894
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.1682,37.57346,2,-2.735,-2.735,,13.809795436573271
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.253,6.565505,1,-5.47,-5.47,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.253,12.5195,1,6.25,6.25,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.253,15.00816,1,0.0,0.0,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.253,20.13153,1,-3.91,-3.91,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.253,24.28007,5,-4.062,-4.69,,3.5539513221202115
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.253,27.4473,75,3.260666666666667,2.34,,6.028991519212707
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.253,30.91469,4912,2.0243526058631924,1.56,,5.147622505490087
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.253,33.73144,812,1.4700000000000002,1.56,,4.790861857392826
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.253,37.57346,3,-3.646666666666667,-4.69,,4.008170821376421
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,12.5195,2,-1.95,-1.95,,0.5515432893255069
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,15.00816,1,-1.56,-1.56,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,17.54912,1,-6.25,-6.25,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,20.13153,2,-1.56,-1.56,,0.0
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,22.0675,1,-4.69,-4.69,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,24.28007,1,-9.38,-9.38,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,27.4473,4,-2.3425,-1.95,,1.689622738956836
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,30.91469,173,2.551965317919075,3.13,,5.699292046912447
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,33.73144,6380,1.8122021943573667,1.56,,4.940082572872833
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.2849,37.57346,1523,1.8627839789888376,1.56,,4.656291774080242
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.3877,12.5195,2,-5.470000000000001,-5.470000000000001,,2.2061731573020285
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.3877,15.00816,2,-2.735,-2.735,,4.9709606717414285
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.3877,20.13153,1,-4.69,-4.69,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.3877,27.4473,2,-3.125,-3.125,,1.1101576464628795
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.3877,30.91469,4,-1.5625000000000002,-0.39,,7.46689750387223
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.3877,33.73144,113,1.1756637168141597,0.0,,5.578580988942405
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.3877,37.57346,10962,2.1905582922824305,1.56,,4.786100667631011
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.3877,42.21833,345,2.203855072463768,1.56,,4.700690935344785
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.449,15.6572,1,7.81,7.81,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.449,27.4473,1,6.25,6.25,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.449,30.91469,1,-3.13,-3.13,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.449,37.57346,579,3.096856649395509,2.34,,5.175891023555225
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.449,42.21833,10671,1.9523709118170745,1.56,,4.663687398555591
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.449,47.37292,404,1.9378465346534648,1.56,,4.574390636304636
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.5482,27.4473,2,-0.39,-0.39,,1.6546298679765212
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.5482,33.73144,1,0.0,0.0,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.5482,37.57346,2,1.56,1.56,,6.632661607529816
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.5482,42.21833,538,2.5880297397769514,2.34,,4.618797539454755
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.5482,47.37292,12554,2.7139198661781108,2.34,,4.2600662855991045
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.5482,50.52607,2271,3.180541611624835,2.34,,4.55497280821962
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.62,42.21833,4,-0.195,0.0,,0.3899999999999999
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.62,47.37292,19,2.014210526315789,0.78,,2.7224117489818016
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.62,50.52607,9703,2.507698649902092,1.56,,4.5367115254040895
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.62,58.53896,117,1.916239316239316,0.78,,3.91841622793412
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.7327,37.57346,1,3.91,3.91,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.7327,42.21833,1,-0.78,-0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.7327,47.37292,1,-0.78,-0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.7327,50.52607,619,1.7795476575121163,0.78,,3.737611526697902
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.7327,58.53896,5925,1.020617721518987,0.78,,2.4611540505399905
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.7327,67.17062,287,0.3342857142857143,0.0,,0.418382786266543
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.7327,72.78947,1,8.59,8.59,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.8274,47.37292,2,-4.300000000000001,-4.300000000000001,,7.184204896855324
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.8274,58.53896,7,0.2228571428571428,0.0,,0.380601028449928
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.8274,67.17062,1247,0.3352846832397755,0.0,,0.5342114949138722
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.8274,72.78947,13,0.0592307692307692,0.78,,1.4778726915088771
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.9125,67.17062,39,0.54,0.78,,0.364706082093224
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.9125,72.78947,423,0.4443498817966903,0.78,,0.4891752325070508
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.9125,84.14777,17,0.4129411764705882,0.78,,0.4013066892334707
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.99,72.78947,7,0.5571428571428572,0.78,,0.380601028449928
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.99,84.14777,114,0.39,0.39,,0.3917218626769701
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,2.99,89.23958,17,0.4129411764705882,0.78,,0.4013066892334707
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,3.0654,89.23958,56,0.2646428571428571,0.0,,0.3726463801988752
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,3.1508,89.23958,3,0.7799999999999999,0.78,,0.0
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,3.1508,103.6679,21,0.52,0.78,,0.3767757954009254
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,3.26,103.6679,1,0.78,0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,3.26,112.0047,12,0.3899999999999999,0.39,,0.4073417149363329
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,3.408,135.7898,9,0.78,0.78,,0.0
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,3.408,161.8488,1,0.78,0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0002.csv,3.52,161.8488,3,0.7799999999999999,0.78,,0.0
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.3628,4.699582,1,-0.78,-0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.3628,5.624956,2,1.56,1.56,,6.632661607529816
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.3948,5.624956,2,0.78,0.78,,0.0
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.3948,6.225371,1,-4.69,-4.69,,
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.45,4.699582,1,-0.78,-0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.45,5.624956,2,1.955,1.955,,6.074047250392443
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.45,6.225371,1,-1.56,-1.56,,
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.45,6.565505,2,1.175,1.175,,3.867874093090415
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.45,7.731196,1,-1.56,-1.56,,
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.4801,5.624956,1,-0.78,-0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.4801,7.731196,3,-1.0433333333333332,-3.13,,5.026105185263569
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.5473,5.624956,1,0.78,0.78,,
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.5473,6.565505,4,2.93,3.125,,2.949293700758426
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.5473,7.731196,5,-0.158,0.78,,2.5558794963769325
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.5473,8.044332,2,3.515,3.515,,4.970960671741429
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.5473,9.456532,1,4.69,4.69,,
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.593,6.565505,1,-2.34,-2.34,,
2026-05-17,20.12,logs/5-17 20.12/log0003.csv,1.593,7.731196,1,4.69,4.69,,
