t_rel_s,RPM,MPH,Throttle,load,FBKC,FLKC,avcs,Timing,rpm_bin,load_bin,CL/OL,sig_gear,gear_change_pct,time_since_shift_s,sig_lift_sustained,sig_rpm_step,sig_now_lifted,shift_class,log,rom
12803.679999999998,3028,76,42.75,1.63309388159524,-1.4,0.0,27,15.0,3000.0,1.64,8,False,0.017114093959731694,,False,False,False,load,5-23 20.14/log0003.csv,20.14
12803.72,3042,77,40.78,1.57264507644254,-1.4,0.0,27,15.0,3000.0,1.51,8,False,0.017114093959731694,,False,False,False,load,5-23 20.14/log0003.csv,20.14
12803.759999999998,3035,77,40.0,1.68197693574959,-1.4,0.0,27,15.5,3000.0,1.64,8,False,0.017114093959731694,,False,False,False,load,5-23 20.14/log0003.csv,20.14
12803.8,3041,77,39.22,1.63367313383755,-1.4,0.0,27,15.0,3000.0,1.64,10,False,0.017114093959731694,,False,False,False,load,5-23 20.14/log0003.csv,20.14
12803.839999999998,3042,77,38.43,1.63313609467456,-1.4,0.0,27,15.0,3000.0,1.64,10,False,0.017114093959731694,,False,False,False,load,5-23 20.14/log0003.csv,20.14
12803.88,3045,77,36.08,1.65156416782987,-1.4,0.0,27,15.0,3000.0,1.64,10,False,0.017114093959731694,,False,False,False,load,5-23 20.14/log0003.csv,20.14
12803.919999999998,3051,77,32.94,1.56761982793937,-1.4,0.0,27,15.0,3000.0,1.51,10,False,0.017114093959731694,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14524.519999999999,1778,17,29.8,1.20320539856601,-1.4,0.0,21,10.5,1900.0,1.17,8,True,1.5454545454545456,0.6395517327227398,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14524.56,1822,17,29.8,1.1863318237958,-1.4,0.0,22,11.5,1900.0,1.17,8,True,1.5454545454545456,0.6928477104496348,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14524.599999999999,1790,17,30.2,1.22615255658005,-1.4,0.0,22,12.0,1900.0,1.17,8,True,1.5454545454545456,0.7461436881765298,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14524.64,1778,17,29.8,1.21838886545761,-1.4,0.0,23,11.0,1900.0,1.17,8,True,1.5454545454545456,0.7994396659034247,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14524.679999999998,1797,18,29.8,1.21836905093237,-1.4,0.0,22,11.5,1900.0,1.17,8,True,1.5454545454545456,0.8527356436303197,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14524.72,1839,18,29.8,1.18433931484502,-1.4,0.0,22,11.0,1900.0,1.17,8,True,1.5454545454545456,0.9060316213572147,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14524.759999999998,1881,18,29.8,1.16953343081218,-1.4,0.0,23,12.0,1900.0,1.17,8,True,1.5454545454545456,0.9593275990841097,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14524.8,1882,18,29.8,1.19234653202232,-1.4,0.0,22,12.0,1900.0,1.17,8,True,1.5277922077922077,1.0126235768110046,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14524.839999999998,1886,19,28.63,1.17804878048781,-1.4,0.0,23,12.0,1900.0,1.17,8,True,1.2695238095238095,1.0659195545378997,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14524.88,1934,19,27.06,1.12291585886002,-1.4,0.0,22,12.0,1900.0,1.17,8,True,1.266373626373626,1.1192155322647945,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14524.919999999998,1948,19,27.06,1.11792634415501,-1.4,0.0,22,12.5,1900.0,1.17,8,True,1.266373626373626,1.1725115099916896,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14524.96,1947,19,26.67,1.1348144343136,-1.4,0.0,23,13.0,1900.0,1.17,8,True,1.266373626373626,1.2258074877185845,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.0,1959,19,25.88,1.12800612713812,-1.4,0.0,22,12.5,1900.0,1.17,8,True,1.266373626373626,1.2791034654454796,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.039999999999,2003,19,24.31,1.06087607637589,-1.4,0.0,22,13.0,1900.0,1.0,8,True,1.266373626373626,1.3323994431723745,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.08,1993,20,23.92,1.05188158554942,-1.05,0.0,22,13.0,1900.0,1.0,8,True,1.266373626373626,1.3856954208992696,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.119999999999,1999,20,23.92,1.06780042515943,-1.05,0.0,22,13.0,1900.0,1.0,8,True,1.266373626373626,1.4389913986261644,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.16,2043,20,23.92,1.05214731432766,-1.05,0.0,21,13.5,1900.0,1.0,8,True,1.266373626373626,1.4922873763530595,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.199999999999,2040,20,23.53,1.05408188281442,-1.05,0.0,21,13.5,1900.0,1.0,8,True,1.266373626373626,1.5455833540799544,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.24,2053,20,22.35,1.04610887833394,-1.05,0.0,20,14.0,2200.0,1.0,8,True,1.2628571428571427,1.5988793318068495,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.279999999999,2066,20,21.18,1.01193271209004,-1.05,0.0,20,14.0,2200.0,1.0,8,True,1.2628571428571427,1.6521753095337444,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.32,2066,21,20.78,0.916733212341198,-1.05,0.0,21,13.5,2200.0,1.0,8,True,1.2628571428571427,1.7054712872606395,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.359999999999,2109,21,20.39,0.887339971550498,-1.05,0.0,21,14.0,2200.0,1.0,8,True,1.2443956043956044,1.7587672649875343,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.4,2109,21,20.0,0.884210526315789,-1.05,0.0,20,14.0,2200.0,1.0,8,True,1.106122448979592,1.8120632427144294,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.439999999999,2121,21,20.0,0.900318208603418,-1.05,0.0,20,14.0,2200.0,1.0,8,True,1.106122448979592,1.8653592204413243,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.48,2137,21,18.82,0.885540477304633,-1.05,0.0,20,14.0,2200.0,1.0,8,True,1.077551020408163,1.9186551981682194,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14525.519999999999,2111,21,17.65,0.836574677247424,-0.35,0.0,20,15.0,2200.0,0.73,8,True,1.0342857142857143,1.9719511758951143,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14533.519999999999,1417,14,22.35,1.02748280119951,-1.4,0.0,15,10.5,1600.0,1.0,8,True,0.4465848151284221,0.2664798886344749,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.56,1407,14,21.96,1.01407249466951,-1.4,0.0,15,10.5,1600.0,1.0,8,True,0.4465848151284221,0.3197758663613699,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.599999999999,1428,14,22.35,1.01698476624059,-1.4,0.0,15,10.5,1600.0,1.0,8,True,0.4465848151284221,0.3730718440882649,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.64,1452,14,23.14,1.04651402995352,-1.4,0.0,14,10.5,1600.0,1.0,8,True,0.4465848151284221,0.42636782181515986,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.679999999998,1475,14,22.35,1.04211597151577,-1.4,0.0,15,11.0,1600.0,1.0,8,True,0.4465848151284221,0.47966379954205485,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.72,1460,14,22.35,1.05223497174174,-1.4,0.0,14,10.5,1600.0,1.0,8,True,0.3498410369283444,0.5329597772689498,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.759999999998,1458,14,22.35,1.03521344076804,-1.4,0.0,15,10.5,1600.0,1.0,8,True,0.3498410369283444,0.5862557549958448,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.8,1462,14,22.35,1.04469140023936,-1.4,0.0,15,10.5,1600.0,1.0,8,True,0.3498410369283444,0.6395517327227398,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.839999999998,1502,14,22.35,1.02862849533955,-1.4,0.0,15,11.0,1600.0,1.0,8,True,0.3498410369283444,0.6928477104496348,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.88,1520,15,22.35,1.02789473684211,-1.4,0.0,15,11.0,1600.0,1.0,8,True,0.3498410369283444,0.7461436881765298,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.919999999998,1515,15,21.57,1.02613861386139,-1.4,0.0,16,11.0,1600.0,1.0,8,True,0.3498410369283444,0.7994396659034247,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14533.96,1505,15,21.18,0.998272425249169,-1.4,0.0,16,11.0,1600.0,1.0,8,True,0.3498410369283444,0.8527356436303197,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.0,1529,15,21.18,0.968868541530412,-1.4,0.0,17,11.0,1600.0,1.0,8,True,0.3498410369283444,0.9060316213572147,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.039999999999,1550,15,21.57,0.987802516940949,-1.4,0.0,16,11.0,1600.0,1.0,8,True,0.3498410369283444,0.9593275990841097,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.08,1574,15,21.57,0.994694201747419,-1.05,0.0,17,12.0,1600.0,1.0,8,True,0.3498410369283444,1.0126235768110046,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.119999999999,1574,16,21.57,1.02791805621725,-1.05,0.0,16,12.0,1600.0,1.0,8,True,0.3498410369283444,1.0659195545378997,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.16,1573,16,21.57,1.06056270863138,-1.05,0.0,17,11.0,1600.0,1.0,8,True,0.3498410369283444,1.1192155322647945,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.199999999999,1586,16,21.57,1.04257332071902,-1.05,0.0,16,11.5,1600.0,1.0,8,True,0.3498410369283444,1.1725115099916896,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.24,1638,16,20.78,0.982417582417583,-1.05,0.0,16,11.0,1600.0,1.0,8,True,0.3498410369283444,1.2258074877185845,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.279999999999,1648,16,20.78,0.976456310679612,-1.05,0.0,17,12.0,1600.0,1.0,8,True,0.3498410369283444,1.2791034654454796,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.32,1640,16,21.18,0.982250686184813,-1.05,0.0,17,12.0,1600.0,1.0,8,True,0.3498410369283444,1.3323994431723745,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.359999999999,1637,16,21.57,1.01998166819432,-1.05,0.0,17,11.5,1600.0,1.0,8,True,0.3498410369283444,1.3856954208992696,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.4,1650,16,20.78,0.991849719739434,-1.05,0.0,17,12.0,1600.0,1.0,8,True,0.3498410369283444,1.4389913986261644,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.439999999999,1681,16,20.78,0.963355145746579,-1.05,0.0,18,11.5,1600.0,1.0,8,True,0.3498410369283444,1.4922873763530595,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.48,1680,16,20.78,0.963571428571429,-1.05,0.0,17,12.0,1600.0,1.0,8,True,0.32330643189043795,1.5455833540799544,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.519999999999,1678,17,20.39,0.991895113230036,-1.05,0.0,18,11.5,1600.0,1.0,8,True,0.30789924186842765,1.5988793318068495,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.56,1671,17,20.0,0.98548990276739,-1.05,0.0,17,12.0,1600.0,1.0,8,True,0.30789924186842765,1.6521753095337444,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.599999999999,1717,17,19.61,0.917862862134226,-1.05,0.0,17,12.5,1600.0,1.0,8,True,0.30789924186842765,1.7054712872606395,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.64,1732,17,18.82,0.863404071026418,-0.7,0.0,18,13.0,1600.0,0.73,8,True,0.2651014918072878,1.7587672649875343,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14534.679999999998,1729,17,17.65,0.850101243853052,-0.7,0.0,17,13.0,1600.0,0.73,8,True,0.21973587674248,1.8120632427144294,False,False,False,shift,5-23 20.14/log0003.csv,20.14
14796.759999999998,1821,17,24.71,1.09588138385502,-1.4,0.0,19,9.5,1900.0,1.17,10,True,1.1397447868036104,1.0659195545378997,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14796.8,1801,17,24.71,1.09324080499653,-1.4,0.0,19,10.5,1900.0,1.17,10,True,1.1397447868036104,1.1192155322647945,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14796.839999999998,1810,18,24.71,1.08777455449648,-1.4,0.0,19,10.0,1900.0,1.17,10,True,1.1397447868036104,1.1725115099916896,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14796.88,1842,18,24.71,1.06185175128971,-1.4,0.0,19,10.0,1900.0,1.0,10,True,1.1397447868036104,1.2258074877185845,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14796.919999999998,1871,18,24.71,1.07254509018036,-1.4,0.0,19,10.0,1900.0,1.0,10,True,1.1397447868036104,1.2791034654454796,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14796.96,1902,18,25.1,1.07854889589905,-1.4,0.0,19,10.5,1900.0,1.0,10,True,1.1397447868036104,1.3323994431723745,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.0,1888,19,24.31,1.07955508474576,-1.4,0.0,20,11.0,1900.0,1.0,10,True,1.1397447868036104,1.3856954208992696,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.039999999999,1886,19,24.31,1.06475735879077,-1.4,0.0,19,10.5,1900.0,1.0,10,True,1.1397447868036104,1.4389913986261644,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.08,1905,19,23.92,1.0467917596116,-1.4,0.0,20,10.5,1900.0,1.0,10,True,0.9934640522875817,1.4922873763530595,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.119999999999,1944,19,24.31,1.03302469135802,-1.4,0.0,20,11.0,1900.0,1.0,10,True,0.9934640522875817,1.5455833540799544,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.16,1964,19,23.92,1.03882877148313,-1.4,0.0,20,11.0,1900.0,1.0,10,True,0.9825708061002179,1.5988793318068495,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.199999999999,1963,19,23.92,1.0300127388535,-1.4,0.0,20,11.0,1900.0,1.0,10,True,0.9825708061002179,1.6521753095337444,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.24,1966,19,23.53,1.03794506612411,-1.4,0.0,20,11.5,1900.0,1.0,10,True,0.9825708061002179,1.7054712872606395,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.279999999999,1976,19,23.92,1.04193344299633,-1.4,0.0,20,11.0,1900.0,1.0,10,True,0.9825708061002179,1.7587672649875343,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.32,1994,20,23.92,1.03807373965388,-1.05,0.0,20,11.0,1900.0,1.0,10,True,0.9745824255628175,1.8120632427144294,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.359999999999,2022,20,23.92,1.03187832323482,-1.05,0.0,20,11.5,1900.0,1.0,10,True,0.971677559912854,1.8653592204413243,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.4,2042,20,23.92,1.03012490815577,-1.05,0.0,20,11.5,1900.0,1.0,10,True,0.971677559912854,1.9186551981682194,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.439999999999,2029,20,23.92,1.03114834894036,-1.05,0.0,20,11.5,1900.0,1.0,10,True,0.9578794480755266,1.9719511758951143,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.48,2051,20,23.53,1.02050469340485,-1.05,0.0,20,11.5,2200.0,1.0,10,True,0.9331880900508349,2.025247153622009,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.519999999999,2065,20,23.14,1.00544860152561,-1.05,0.0,20,11.5,2200.0,1.0,10,True,0.8910675381263617,2.0785431313489044,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.56,2062,21,23.14,1.00999030067895,-1.05,0.0,20,11.5,2200.0,1.0,10,True,0.8496732026143793,2.1318391090757993,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.599999999999,2098,21,22.35,0.97373063170441,-1.05,0.0,20,12.0,2200.0,1.0,10,True,0.8169934640522872,2.185135086802694,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.64,2096,21,20.78,0.923583442681618,-1.05,0.0,20,11.5,2200.0,1.0,10,True,0.7690631808278867,2.238431064529589,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.679999999998,2116,21,19.61,0.856433888691953,-1.05,0.0,20,12.0,2200.0,0.73,10,True,0.7312999273783586,2.2917270422564844,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.72,2107,21,19.22,0.833977933325424,-1.05,0.0,20,12.0,2200.0,0.73,10,True,0.6775599128540305,2.3450230199833793,True,True,False,shift,5-23 20.14/log0003.csv,20.14
14797.759999999998,2104,21,19.22,0.819108734402852,-0.35,0.0,20,13.0,2200.0,0.73,10,True,0.6397966594045025,2.398318997710274,False,True,False,shift,5-23 20.14/log0003.csv,20.14
14843.8,2332,37,24.71,0.995862364669311,-1.4,0.0,20,13.0,2200.0,1.0,8,True,0.43603782976605276,2.0785431313489044,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14843.839999999998,2304,37,24.71,1.03251573692208,-1.4,0.0,19,13.5,2200.0,1.0,8,True,0.4071677451468392,2.1318391090757993,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14843.88,2331,37,25.1,1.02022520107239,-1.4,0.0,19,13.5,2200.0,1.0,8,True,0.3792931806869089,2.185135086802694,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14843.919999999998,2323,37,25.1,1.02897739504844,-1.4,0.0,19,13.0,2200.0,1.0,8,True,0.3454454952712792,2.238431064529589,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14843.96,2347,38,25.1,1.03700862895494,-1.4,0.0,19,13.5,2200.0,1.0,8,True,0.3071179691388751,2.2917270422564844,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14844.0,2340,38,24.71,1.02139117427076,-1.4,0.0,20,13.5,2200.0,1.0,8,True,0.28372324539571936,2.3450230199833793,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14844.039999999999,2345,38,25.1,1.01906589891235,-1.4,0.0,19,13.0,2200.0,1.0,8,True,0.24340467894474874,2.398318997710274,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14844.08,2361,38,25.1,1.05460707477229,-1.4,0.0,19,13.0,2200.0,1.0,8,True,0.20905923344947736,2.451614975437169,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14844.119999999999,2329,38,24.71,1.04980678402748,-1.4,0.0,20,13.0,2200.0,1.0,8,True,0.18417122946739678,2.5049109531640643,True,False,False,shift,5-23 20.14/log0003.csv,20.14
14844.16,2364,38,24.31,1.00594394500264,-1.4,0.0,19,13.5,2200.0,1.0,8,False,0.150323544051767,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.199999999999,2358,38,24.31,1.01828207847296,-1.4,0.0,19,13.0,2200.0,1.0,8,False,0.12244897959183676,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.24,2370,38,24.31,1.01786731357452,-1.4,0.0,19,13.5,2200.0,1.0,8,False,0.10851169736187159,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.279999999999,2332,38,24.31,1.02504288164666,-1.4,0.0,20,13.5,2200.0,1.0,8,False,0.10851169736187159,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.32,2391,38,24.31,1.02781844802343,-1.4,0.0,20,13.0,2200.0,1.0,8,False,0.10851169736187159,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.359999999999,2378,39,24.31,1.01465671327936,-1.4,0.0,20,14.0,2200.0,1.0,8,False,0.10851169736187159,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.4,2355,39,24.31,1.02482216795838,-1.05,0.0,19,14.0,2200.0,1.0,8,False,0.09650418513047744,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.439999999999,2387,39,24.31,1.00645161290323,-1.05,0.0,19,14.0,2200.0,1.0,8,False,0.09059745347698347,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.48,2389,39,24.31,1.01023547880691,-1.05,0.0,20,13.5,2200.0,1.0,8,False,0.05372156505914475,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.519999999999,2373,39,24.31,1.01719342604298,-1.05,0.0,20,14.0,2200.0,1.0,8,False,0.05372156505914475,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.56,2396,39,24.31,1.0536157779401,-1.05,0.0,20,14.0,2200.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.599999999999,2398,39,24.31,1.03375377879704,-1.05,0.0,19,13.5,2200.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.64,2412,39,24.31,1.01855114519639,-1.05,0.0,19,14.0,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.679999999998,2382,39,24.31,1.03623766533697,-1.05,0.0,20,14.0,2200.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.72,2414,39,24.31,1.01802361715351,-1.05,0.0,20,14.0,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.759999999998,2428,39,24.31,1.01204819277108,-1.05,0.0,20,14.0,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.8,2408,39,24.31,1.02020558612813,-1.05,0.0,19,14.0,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.839999999998,2421,39,24.31,1.03813261722785,-1.05,0.0,19,14.0,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.88,2433,39,24.31,1.00119218910586,-1.05,0.0,19,13.5,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.919999999998,2422,39,24.31,1.03292393435855,-1.05,0.0,20,14.0,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14844.96,2448,39,24.31,1.02226762002043,-0.7,0.0,20,14.0,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.0,2426,39,24.31,1.02683982683983,-0.7,0.0,19,14.5,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.039999999999,2426,39,23.92,1.01292117465224,-0.7,0.0,19,14.5,2600.0,1.0,8,False,0.04851683348498653,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.08,2454,40,23.92,1.02430973000509,-0.7,0.0,19,14.0,2600.0,1.0,8,False,0.0480436760691538,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.119999999999,2459,40,23.92,1.00890787065284,-0.7,0.0,20,14.0,2600.0,1.0,8,False,0.0480436760691538,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.16,2444,40,23.92,1.01534683855126,-0.7,0.0,20,15.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.199999999999,2436,40,24.31,1.01389715693318,-0.7,0.0,19,14.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.24,2470,40,23.92,1.02239319700344,-0.7,0.0,19,14.5,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.279999999999,2465,40,23.92,1.01076969881351,-0.7,0.0,19,14.5,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.32,2442,40,23.92,1.00673697143442,-0.7,0.0,20,14.5,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.359999999999,2481,40,23.92,1.01330108827086,-0.7,0.0,20,14.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.4,2479,40,23.92,1.01456526124672,-0.7,0.0,20,14.5,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.439999999999,2464,40,23.92,1.03319805194805,-0.7,0.0,19,14.5,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.48,2492,40,23.53,1.00459516404134,-0.7,0.0,19,14.5,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.519999999999,2487,40,23.14,0.957201728816967,-0.35,0.0,19,15.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.56,2480,40,23.14,0.974228675136116,-0.35,0.0,20,14.5,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.599999999999,2497,40,23.14,0.954425310372447,-0.35,0.0,20,15.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.64,2508,40,23.14,0.949855448110856,-0.35,0.0,20,15.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.679999999998,2499,40,23.14,0.953852311386832,-0.35,0.0,19,15.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.72,2512,40,23.14,0.953454111088991,-0.35,0.0,19,15.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.759999999998,2519,40,22.75,0.94632790789996,-0.35,0.0,19,15.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.8,2508,40,22.75,0.937227150403668,-0.35,0.0,20,15.0,2600.0,1.0,8,False,0.043759683250129175,,False,False,False,load,5-23 20.14/log0003.csv,20.14
14845.839999999998,2527,40,22.75,0.943238698189732,-0.35,0.0,20,15.0,2600.0,1.0,8,False,0.04621019108280273,,False,False,False,load,5-23 20.14/log0003.csv,20.14
