log_date,rom_rev,log_path,pull_id,sample_offset,abs_sample,time,RPM,MPH,gear_ratio,APP,Throttle,mrp,Trgt_Boost,wgdc,Tdp,tdi,avcs,Timing,FFB,wbo2,MAF,FBKC,FLKC,IAM
2026-06-07,20.17a,logs/6-7 BIG 20.17a fixed/log0001.csv,20.17a__log0001__s601071,40,601111,4742.32,2827.0,71.0,39.816901408450704,69.02,67.06,8.4,15.91,80.0,9.92941,0.0,30.0,11.5,11.85,12.36,98.67,0.0,0.0,1.0
2026-06-07,20.17a,logs/6-7 BIG 20.17a fixed/log0001.csv,20.17a__log0001__s601071,41,601112,4742.36,2835.0,71.0,39.929577464788736,66.67,58.04,8.55,15.69,80.0,9.7045,0.0,30.0,11.5,11.85,12.11,97.15,0.0,0.0,1.0
2026-06-07,20.17a,logs/6-7 BIG 20.17a fixed/log0001.csv,20.17a__log0001__s601071,42,601113,4742.4,2839.0,72.0,39.43055555555556,65.88,54.9,8.55,15.52,80.0,9.55626,0.0,29.0,11.5,11.87,11.9,97.15,0.0,0.0,1.0
2026-06-07,20.17a,logs/6-7 BIG 20.17a fixed/log0001.csv,20.17a__log0001__s601071,43,601114,4742.44,2876.0,72.0,39.94444444444444,64.31,53.73,8.55,15.52,80.0,9.55626,0.0,29.0,11.5,11.87,12.02,98.35,0.0,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,0,41661,6515.0,2853.0,47.0,60.702127659574465,100.0,100.0,0.43,12.75,70.2,0.0,0.0,19.0,20.5,12.49,13.96,69.55,0.0,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,1,41662,6515.0,2888.0,47.0,61.4468085106383,100.0,100.0,0.57,12.75,70.2,0.0,0.0,19.0,20.0,12.49,15.31,68.53,0.0,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,2,41663,6516.0,2949.0,47.0,62.744680851063826,100.0,100.0,0.72,12.7,70.2,0.0,0.0,19.0,20.0,12.65,15.98,69.98,0.0,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,3,41664,6516.0,2893.0,47.0,61.5531914893617,100.0,100.0,0.86,12.76,70.2,0.0,0.0,21.0,19.5,12.53,15.31,70.67,0.0,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,4,41665,6516.0,2895.0,47.0,61.59574468085106,100.0,100.0,1.01,12.76,70.2,0.0,0.0,21.0,19.5,12.53,14.47,71.01,0.0,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,5,41666,6516.0,2957.0,47.0,62.91489361702128,100.0,100.0,1.15,12.79,70.2,0.0,0.0,23.0,18.0,12.42,13.41,73.05,-1.4,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,6,41667,6516.0,2926.0,47.0,62.255319148936174,100.0,100.0,1.3,12.93,69.8,0.0,0.0,24.0,16.0,12.3,13.54,74.06,-2.8,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,7,41668,6516.0,2913.0,47.0,61.97872340425532,100.0,100.0,1.44,12.93,69.8,0.0,0.0,25.0,16.0,12.3,13.2,74.06,-2.8,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,8,41669,6516.0,2935.0,47.0,62.4468085106383,100.0,100.0,1.73,12.88,70.2,0.0,0.0,25.0,16.0,12.18,13.08,75.58,-2.8,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,9,41670,6516.0,2957.0,47.0,62.91489361702128,100.0,100.0,1.88,12.88,70.2,0.0,0.0,26.0,16.0,12.18,12.99,77.88,-2.8,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,10,41671,6516.0,2924.0,47.0,62.212765957446805,100.0,100.0,2.02,13.33,78.82,10.08,0.0,27.0,14.5,12.07,12.91,77.51,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,11,41672,6516.0,2942.0,48.0,61.291666666666664,100.0,100.0,2.31,13.21,79.22,10.08,0.0,27.0,14.5,11.92,12.91,79.19,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,12,41673,6516.0,2975.0,48.0,61.979166666666664,100.0,100.0,2.6,13.21,79.22,10.08,0.0,27.0,14.5,11.92,13.08,82.03,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,13,41674,6516.0,2973.0,48.0,61.9375,100.0,100.0,2.75,13.53,78.43,10.08,0.0,28.0,14.5,11.8,13.08,82.24,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,14,41675,6516.0,2977.0,48.0,62.020833333333336,100.0,100.0,2.89,13.45,78.82,10.08,0.0,28.0,14.0,11.85,13.03,83.48,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,15,41676,6516.0,2994.0,48.0,62.375,100.0,100.0,3.18,13.45,78.82,10.08,0.0,28.0,14.5,11.85,12.87,85.18,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,16,41677,6516.0,3009.0,48.0,62.6875,100.0,100.0,3.33,13.69,78.43,10.08,0.0,28.0,14.0,11.89,12.95,86.7,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,17,41678,6516.0,3002.0,48.0,62.541666666666664,100.0,100.0,3.62,13.69,78.43,10.08,0.0,28.0,14.0,11.89,12.95,89.24,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,18,41679,6516.0,3016.0,48.0,62.833333333333336,100.0,100.0,3.91,13.66,78.43,10.08,0.0,28.0,13.5,11.92,12.82,91.11,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,19,41680,6516.0,3031.0,49.0,61.857142857142854,100.0,100.0,4.05,14.0,77.65,10.08,0.0,28.0,13.5,11.94,12.7,94.23,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,20,41681,6516.0,3032.0,49.0,61.87755102040816,100.0,100.0,4.34,14.0,77.65,10.08,0.0,28.0,13.5,11.94,12.78,95.48,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,21,41682,6516.0,3041.0,49.0,62.06122448979592,100.0,100.0,4.63,13.98,77.65,10.08,0.0,28.0,13.5,11.91,12.61,96.52,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,22,41683,6516.0,3071.0,49.0,62.673469387755105,100.0,100.0,4.92,14.24,77.25,10.08,0.0,28.0,13.0,11.97,12.36,98.03,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,23,41684,6516.0,3078.0,50.0,61.56,100.0,100.0,5.07,14.24,77.25,10.08,0.0,28.0,13.5,11.97,12.28,99.61,-4.2,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,24,41685,6516.0,3087.0,50.0,61.74,100.0,100.0,5.36,14.2,77.25,10.08,0.0,28.0,13.5,11.96,12.57,102.26,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,25,41686,6516.0,3099.0,50.0,61.98,100.0,100.0,5.65,14.2,77.25,10.08,0.0,28.0,13.5,11.96,12.49,104.07,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,26,41687,6516.0,3112.0,50.0,62.24,100.0,100.0,5.94,14.48,76.86,10.08,0.0,29.0,13.0,11.94,12.44,107.33,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,27,41688,6517.0,3132.0,50.0,62.64,100.0,100.0,5.94,14.62,76.86,10.08,0.0,29.0,13.5,11.92,12.4,108.94,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,28,41689,6517.0,3117.0,50.0,62.34,100.0,100.0,6.52,14.62,76.86,10.08,0.0,29.0,13.5,11.92,12.4,109.93,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,29,41690,6517.0,3149.0,51.0,61.745098039215684,100.0,100.0,6.81,14.54,76.86,10.08,0.0,29.0,13.0,11.87,12.15,111.63,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,30,41691,6517.0,3150.0,51.0,61.76470588235294,100.0,100.0,7.24,15.1,76.08,10.08,0.0,29.0,12.5,11.9,12.32,112.99,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,31,41692,6517.0,3145.0,51.0,61.666666666666664,100.0,100.0,7.53,15.1,76.08,10.08,0.0,29.0,13.0,11.9,11.98,114.87,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,32,41693,6517.0,3167.0,51.0,62.09803921568628,100.0,100.0,7.82,14.93,76.08,10.08,0.0,30.0,12.5,11.85,12.28,116.1,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,33,41694,6517.0,3178.0,52.0,61.11538461538461,100.0,100.0,8.11,14.93,76.08,10.08,0.0,30.0,13.0,11.85,12.02,118.03,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,34,41695,6517.0,3203.0,52.0,61.59615384615385,100.0,100.0,8.4,15.14,76.08,10.08,0.0,30.0,12.5,11.82,12.07,121.61,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,35,41696,6517.0,3219.0,52.0,61.90384615384615,100.0,100.0,8.69,15.43,75.29,10.08,0.0,30.0,12.5,11.8,12.15,124.25,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,36,41697,6517.0,3220.0,52.0,61.92307692307692,100.0,100.0,8.98,15.43,75.29,10.08,0.0,30.0,12.5,11.8,12.11,126.56,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,37,41698,6517.0,3247.0,52.0,62.44230769230769,100.0,100.0,9.42,15.48,75.29,10.08,0.0,30.0,12.5,11.73,11.73,128.3,-3.85,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,38,41699,6517.0,3227.0,52.0,62.05769230769231,100.0,100.0,9.71,15.71,75.29,10.08,0.0,30.0,12.5,11.55,11.94,134.07,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,39,41700,6517.0,3261.0,53.0,61.528301886792455,100.0,100.0,10.14,15.71,75.29,10.08,0.0,30.0,12.0,11.55,12.11,136.24,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,40,41701,6517.0,3180.0,53.0,60.0,100.0,100.0,10.29,14.83,76.08,10.08,0.0,30.0,12.5,11.68,11.56,135.06,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,41,41702,6517.0,3399.0,53.0,64.13207547169812,100.0,100.0,10.43,14.83,76.08,10.08,0.0,29.0,11.5,11.68,12.02,139.9,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,42,41703,6517.0,3353.0,53.0,63.264150943396224,100.0,100.0,10.72,17.07,73.73,10.08,0.0,29.0,12.0,11.61,12.28,147.03,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,43,41704,6517.0,3366.0,53.0,63.509433962264154,100.0,100.0,10.87,15.67,74.9,10.08,0.0,29.0,12.0,11.62,12.53,142.43,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,44,41705,6517.0,3335.0,53.0,62.924528301886795,100.0,100.0,11.45,15.67,74.9,10.08,0.0,30.0,11.5,11.62,12.61,156.71,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,45,41706,6517.0,3148.0,53.0,59.39622641509434,100.0,100.0,11.88,16.51,74.12,10.08,0.0,30.0,11.5,11.47,12.49,149.78,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,46,41707,6517.0,3470.0,53.0,65.47169811320755,100.0,100.0,11.88,17.17,73.33,10.08,0.0,30.0,10.5,11.52,12.44,151.4,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,47,41708,6517.0,3302.0,54.0,61.148148148148145,92.16,100.0,12.46,17.17,73.33,10.08,0.0,30.0,11.0,11.52,11.81,165.52,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,48,41709,6517.0,3257.0,54.0,60.31481481481482,81.57,100.0,12.46,16.64,73.73,10.08,0.0,30.0,11.0,11.45,11.94,158.74,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,49,41710,6517.0,3393.0,54.0,62.833333333333336,81.96,100.0,12.75,16.64,73.73,10.08,0.0,29.0,10.0,11.45,11.64,161.73,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,50,41711,6517.0,3494.0,54.0,64.70370370370371,85.88,100.0,13.04,15.85,74.12,10.08,0.0,30.0,9.5,11.47,12.15,166.71,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,51,41712,6517.0,3408.0,55.0,61.96363636363636,84.31,100.0,13.33,16.34,73.73,10.08,0.0,30.0,10.0,11.46,11.9,165.55,-3.5,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,52,41713,6518.0,3393.0,55.0,61.69090909090909,77.65,100.0,14.06,16.34,73.73,10.08,0.0,31.0,10.0,11.46,12.19,176.02,-3.15,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,53,41714,6518.0,3405.0,55.0,61.90909090909091,69.02,80.78,14.35,15.04,69.8,4.56,0.0,30.0,10.0,11.42,11.6,170.8,-3.15,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,54,41715,6518.0,3287.0,55.0,59.763636363636365,63.14,62.35,14.49,13.02,63.92,-2.97,-0.17,30.0,9.5,11.38,11.64,173.19,-3.15,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,55,41716,6518.0,3390.0,55.0,61.63636363636363,59.61,54.51,13.91,13.02,63.92,-2.97,-0.17,29.0,9.5,11.38,11.35,169.19,-3.15,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,56,41717,6518.0,3499.0,55.0,63.61818181818182,55.29,52.16,13.91,15.51,68.24,4.21,0.09,29.0,10.5,11.42,11.26,172.65,-3.15,0.0,1.0
2026-03-21,stock,logs/Older/3-21.csv,stock__3-21__s41661,57,41718,6518.0,3491.0,56.0,62.339285714285715,43.53,49.41,13.77,15.51,68.24,4.21,0.09,30.0,10.0,11.42,11.56,166.26,-3.15,0.0,1.0
