sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
0,3.8,10.17,14.70,7.58,255,0.00,-12.50,,178,1.08354430379747,0,28.5,66.2,3.21,1.26,0.00,10.59,0.00,14.07,13.92,-0.15,-8.76,1,7,0,0,0,0.00,0,0,23.55,3.48864,0,69.8
1,3.84,10.17,14.70,7.58,255,0.00,-12.50,,178,1.08354430379747,0,28.5,66.2,3.21,1.26,0.00,10.59,0.00,14.07,13.92,-0.15,-8.76,1,7,0,0,0,0.00,0,0,23.55,3.48864,0,69.8
2,3.88,10.17,14.70,7.58,255,0.00,-12.50,,178,1.08354430379747,0,28.5,66.2,3.21,1.16,0.00,10.59,0.00,14.07,13.92,-0.15,-8.76,1,7,0,0,0,0.00,0,0,23.55,3.48864,0,69.8
3,3.92,10.17,14.70,7.58,255,0.00,-12.50,,178,1.08354430379747,0,28.5,66.2,3.21,1.18,0.00,10.59,0.00,14.07,13.92,-0.15,-8.76,1,7,0,0,0,0.00,0,0,23.55,3.48864,0,69.8
4,3.96,10.17,14.70,7.58,255,0.00,-12.50,,197,1.10534351145038,0,28.5,66.2,3.62,1.28,0.00,10.59,0.00,14.07,13.78,-0.30,-8.76,1,7,0,0,0,0.00,0,0,23.30,3.81472,0,69.8
5,4,10.17,14.70,7.59,255,0.00,-12.50,,197,1.10534351145038,0,28.5,66.2,3.62,1.26,0.00,10.59,0.00,14.07,13.78,-0.30,-8.76,1,7,0,0,0,0.00,0,0,23.30,3.81472,0,69.8
6,4.04,10.17,14.70,7.59,255,0.00,-12.50,,398,0.660301507537689,0,28.5,68,4.38,1.3,0.00,10.59,0.00,14.07,13.05,-1.02,-8.76,1,7,0,0,0,0.00,0,0,18.18,6.02837333333333,0,69.8
7,4.08,10.17,14.70,7.59,255,0.00,-12.50,,624,0.476732078494193,0,28.5,68,4.96,1.38,0.00,10.59,0.00,14.07,12.91,-1.17,-8.76,1,7,0,0,0,0.00,0,0,18.18,9.45530666666667,0,69.8
8,4.12,22.51,14.70,7.59,255,0.00,-12.50,,821,0.447259439707674,0,28.5,68,6.12,1.48,0.00,10.59,0.00,14.07,12.04,-2.04,-8.76,1,7,0,0,0,0.00,0,0,14.08,9.63306666666667,0,69.8
9,4.16,22.43,14.70,7.59,255,0.00,-12.50,,949,0.454071146245059,0,28.5,68,7.18,1.56,0.00,10.59,0.00,14.07,11.60,-2.47,-8.74,1,7,0,0,0,0.00,0,0,12.54,9.9176,0,69.8
10,4.2,22.26,14.70,7.59,255,0.00,-12.50,,1320,0.411974232663888,0,28.5,68,9.06,1.62,0.00,10.59,0.00,14.07,10.59,-3.49,-8.39,1,7,0,0,0,0.00,0,0,9.73,10.6967466666667,0,69.8
11,4.24,22.43,14.70,7.59,255,0.00,-11.72,,1595,0.383638928067701,0,25.5,68,10.2,1.68,0.00,10.59,0.00,14.07,9.72,-4.36,-8.39,1,7,0,0,0,0.00,0,0,7.42,9.86928,0,69.8
12,4.28,22.39,14.70,7.59,255,0.00,-11.72,,1891,0.361491668870669,0,23.5,68,11.39,1.7,0.00,10.59,0.00,14.07,8.70,-5.37,-8.68,1,7,0,0,0,0.00,0,0,5.89,9.27605333333333,0,69.8
13,4.32,22.43,14.70,7.59,255,0.00,-11.72,,2029,0.353167365048065,0,23.5,68,11.94,1.74,0.00,10.59,0.00,14.07,7.98,-6.10,-8.68,1,7,0,0,0,0.00,0,0,4.10,6.92394666666667,0,69.8
14,4.36,22.64,14.70,7.59,255,0.00,-11.72,,2168,0.35479704797048,0,23,68,12.82,1.76,0.00,10.98,0.00,14.07,7.54,-6.53,-9.37,1,7,0,0,0,0.00,0,0,4.10,7.40010666666667,0,69.8
15,4.4,22.51,14.70,7.60,255,0.00,-11.72,,2296,0.354616724738676,0,22,68,13.57,1.78,0.00,10.98,0.00,14.07,6.96,-7.11,-9.37,1,7,0,0,0,0.00,0,0,4.10,7.83701333333333,0,69.8
16,4.44,22.47,14.70,7.60,255,0.00,-10.94,,2379,0.347109522808493,0,25,68,13.76,1.78,0.00,10.98,0.00,14.07,6.53,-7.55,-9.37,1,7,0,0,0,0.00,0,0,3.84,7.6112,0,69.8
17,4.48,22.30,14.70,7.60,255,0.00,-10.94,,2468,0.350395136778116,0,22.5,68,14.41,1.8,0.00,10.98,0.00,14.07,5.95,-8.13,-9.37,1,7,0,0,0,0.00,0,0,3.84,7.896,0,69.8
18,4.52,22.56,14.70,7.61,255,0.00,-10.94,,2533,0.343534057255676,0,21,68,14.5,1.8,0.00,10.98,0.00,14.07,5.80,-8.27,-9.37,1,7,0,0,0,0.00,0,0,3.84,8.104,0,69.8
19,4.56,22.30,14.70,7.61,255,0.00,-10.94,,2565,0.345964912280702,0,19.5,68,14.79,1.82,0.00,10.98,0.00,14.07,5.51,-8.56,-9.37,1,7,0,0,0,0.00,0,0,3.84,8.208,0,69.8
20,4.6,22.39,14.70,7.84,255,0.00,-10.94,,2597,0.34909510974201,0,17.5,68,15.11,1.82,0.00,11.37,0.00,14.07,5.22,-8.85,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.75637333333333,0,69.8
21,4.64,22.43,14.70,7.84,255,0.00,-10.94,,2626,0.348047990858884,0,16,68,15.23,1.82,0.00,11.37,0.00,14.07,5.08,-9.00,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.84149333333333,0,69.8
22,4.68,22.47,14.70,7.84,255,0.00,-10.94,,2640,0.346103588675315,0,15.5,68,15.23,1.82,0.00,11.37,0.00,14.07,5.08,-9.00,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.88554666666667,0,69.8
23,4.72,22.30,14.70,7.85,255,0.00,-10.94,,2632,0.34816644499335,0,15,68,15.27,1.84,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.85941333333333,0,69.8
24,4.76,22.39,14.70,7.85,255,0.00,-10.94,,2622,0.352207494993802,0,15,68,15.39,1.84,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.83029333333333,0,69.8
25,4.8,22.34,14.70,8.07,255,0.00,-10.94,,2634,0.354214123006834,0,15,68,15.55,1.84,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.86688,0,69.8
26,4.84,22.39,14.70,8.08,255,0.00,-10.16,,2623,0.356682554814109,0,14.5,68,15.59,1.86,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.83253333333333,0,69.8
27,4.88,22.34,14.70,8.08,255,0.00,-10.16,,2602,0.355769046017869,0,14.5,68,15.43,1.84,0.00,11.37,0.00,14.07,4.79,-9.29,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.77205333333333,0,69.8
28,4.92,22.60,14.70,8.09,255,0.00,-10.16,,2583,0.35745669215136,0,14.5,68,15.39,1.84,0.00,11.37,0.00,14.07,4.79,-9.29,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.71530666666667,0,69.8
29,4.96,22.39,14.70,8.29,255,0.00,-10.16,,2580,0.357906976744186,0,14.5,68,15.39,1.82,0.00,11.37,0.00,14.07,4.79,-9.29,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.7056,0,69.8
30,5,22.47,14.70,8.29,255,0.00,-10.16,,2556,0.367912345920564,0,14,68,15.67,1.86,0.00,11.37,0.00,14.07,4.79,-9.29,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.63242666666667,0,69.8
31,5.04,22.39,14.70,8.30,255,0.00,-9.38,,2525,0.368517968517969,0,14,68,15.51,1.84,0.00,10.98,0.00,14.07,4.79,-9.29,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.54208,0,69.8
32,5.08,22.43,14.70,8.30,255,0.00,-9.38,,2521,0.36635588176949,0,14,68,15.39,1.84,0.00,11.37,0.00,14.07,4.79,-9.29,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.52789333333333,0,69.8
33,5.12,23.69,14.70,8.31,255,0.00,-9.38,,2493,0.36950852557673,0,14,68,15.35,1.84,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.44426666666667,0,69.8
34,5.16,23.74,14.70,8.50,255,0.00,-9.38,,2464,0.370935660645423,0,13.5,68,15.23,1.82,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.35765333333333,0,69.8
35,5.2,23.57,14.70,8.50,255,0.00,-9.38,,2457,0.373946672094443,0,13.5,68,15.31,1.84,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.33674666666667,0,69.8
36,5.24,23.44,14.70,8.51,255,0.00,-9.38,,2433,0.374599260172626,0,13.5,68,15.19,1.82,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.26656,0,69.8
37,5.28,23.69,14.70,8.52,255,0.00,-9.38,,2404,0.384109816971714,0,13,68,15.39,1.84,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.17994666666667,0,69.8
38,5.32,23.61,14.70,8.52,255,0.00,-9.38,,2402,0.383430474604496,0,13,68,15.35,1.82,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.17397333333333,0,69.8
39,5.36,23.57,14.70,8.71,255,0.00,-9.38,,2372,0.385285127015917,0,13,68,15.23,1.84,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.08362666666667,0,69.8
40,5.4,23.69,14.70,8.71,255,0.00,-9.38,,2372,0.38929173693086,0,13,68,15.39,1.84,0.00,11.37,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.08437333333333,0,69.8
41,5.44,23.65,14.70,8.72,255,0.00,-8.59,,2353,0.390353766068204,0,12.5,68,15.31,1.82,0.00,10.98,0.00,14.07,4.93,-9.14,-9.37,1,7,0,0,0,0.00,0,0,3.58,7.02837333333333,0,69.8
42,5.48,23.69,14.70,8.66,255,0.00,-8.59,,2332,0.398070119009328,0,12.5,68,15.47,1.84,0.00,10.98,0.00,14.07,5.08,-9.00,-9.37,1,7,0,0,0,0.00,0,0,3.58,6.96416,0,69.8
43,5.52,23.74,14.70,8.66,255,0.00,-8.59,,2327,0.397936814958092,0,12.5,68,15.43,1.84,0.00,10.98,0.00,14.07,5.08,-9.00,-9.37,1,7,0,0,0,0.00,0,0,3.84,7.4448,0,69.8
44,5.56,23.61,14.70,8.83,255,0.00,-8.59,,2296,0.40435634937922,0,8,68,15.47,1.84,0.00,10.98,0.00,14.07,5.08,-9.00,-9.37,1,7,0,0,0,0.00,0,0,3.58,6.85589333333333,0,69.8
45,5.6,23.65,14.70,8.82,255,0.00,-8.59,,2287,0.404809794490599,0,7.5,68,15.43,1.84,0.00,10.98,0.00,14.07,5.08,-9.00,-9.37,1,7,0,0,0,0.00,0,0,3.84,7.3184,0,69.8
46,5.64,23.61,14.70,8.82,255,0.00,-8.59,,2256,0.409353873434556,0,7.5,68,15.39,1.84,0.00,10.98,0.00,14.07,5.08,-9.00,-9.37,1,7,0,0,0,0.00,0,0,3.84,7.2184,0,69.8
47,5.68,23.78,14.70,8.81,255,0.00,-8.59,,2239,0.412416257257704,0,7.5,68,15.39,1.84,0.00,10.98,0.00,14.07,5.08,-9.00,-9.37,1,7,0,0,0,0.00,0,0,3.84,7.1648,0,69.8
48,5.72,23.69,14.70,8.81,255,0.00,-8.59,,2110,0.436544614290793,0,7.5,68,15.35,1.82,0.00,10.98,0.00,14.07,5.08,-9.00,-9.37,1,7,0,0,0,0.00,0,0,3.84,6.7512,0,69.8
49,5.76,23.57,14.70,8.80,255,0.00,-8.59,,2060,0.448198034219148,0,7,68,15.39,1.84,0.00,10.98,0.00,14.07,5.22,-8.85,-9.37,1,7,0,0,0,0.00,0,0,3.84,6.5928,0,69.8
50,5.8,23.69,14.70,8.87,255,0.00,-8.59,,2045,0.449138247158049,0,7,68,15.31,1.82,0.00,10.98,0.00,14.07,5.37,-8.71,-9.37,1,7,0,0,0,0.00,0,0,3.84,6.5448,0,69.8
51,5.84,23.69,14.70,8.87,255,0.00,-7.81,,2008,0.464583592680194,0,6.5,68,15.55,1.84,0.00,10.98,0.00,14.07,5.37,-8.71,-9.37,1,7,0,0,0,0.00,0,0,4.10,6.85482666666667,0,69.8
52,5.88,24.03,14.70,8.81,255,0.00,-7.81,,1987,0.469670274351875,0,6.5,68,15.55,1.84,0.00,10.98,0.00,14.07,5.37,-8.71,-9.37,1,7,0,0,0,0.00,0,0,4.10,6.78058666666667,0,69.8
53,5.92,24.66,14.70,8.79,255,0.00,-7.81,,1972,0.472026375855947,0,6.5,68,15.51,1.84,0.00,10.98,0.00,14.07,5.51,-8.56,-9.30,1,7,0,0,0,0.00,0,0,4.10,6.72938666666667,0,69.8
54,5.96,24.62,14.70,8.79,255,0.00,-7.81,,1934,0.477517776341306,0,6,68,15.39,1.84,0.00,10.98,0.00,14.07,5.51,-8.56,-9.30,1,7,0,0,0,0.00,0,0,4.10,6.60053333333333,0,69.8
55,6,24.70,14.70,8.76,255,0.00,-7.81,,1912,0.485460251046025,0,6,68,15.47,1.82,0.00,10.98,0.00,14.07,5.66,-8.42,-9.21,1,7,0,0,0,0.00,0,0,4.35,6.93418666666667,0,69.8
56,6.04,24.58,14.70,8.76,255,0.00,-7.81,,1898,0.485375494071146,0,5.5,68,15.35,1.84,0.00,10.98,0.00,14.07,5.66,-8.42,-9.21,1,7,0,0,0,0.00,0,0,4.35,6.8816,0,69.8
57,6.08,24.54,14.70,8.86,255,0.00,-7.81,,1882,0.490648246546227,0,5.5,68,15.39,1.84,0.00,10.98,0.00,14.07,5.66,-8.42,-9.12,1,7,0,0,0,0.00,0,0,4.35,6.82538666666667,0,69.8
58,6.12,24.70,14.70,8.83,255,0.00,-7.81,,1853,0.496964791582355,0,5.5,68,15.35,1.82,0.00,10.98,0.00,14.07,5.80,-8.27,-9.04,1,7,0,0,0,0.00,0,0,4.35,6.72112,0,69.8
59,6.16,24.54,14.70,8.83,255,0.00,-7.81,,1849,0.495444098959037,0,5.5,68,15.27,1.82,0.00,10.98,0.00,14.07,5.80,-8.27,-9.04,1,7,0,0,0,0.00,0,0,4.35,6.70661333333333,0,69.8
60,6.2,24.83,14.70,8.82,255,0.00,-7.81,,1851,0.493679092382496,0,5,68,15.23,1.82,0.00,10.98,0.00,14.07,5.80,-8.27,-9.01,1,7,0,0,0,0.00,0,0,4.35,6.71296,0,69.8
61,6.24,24.66,14.70,8.82,255,0.00,-7.81,,1846,0.49508329947176,0,5,68,15.23,1.82,0.00,11.37,0.00,14.07,5.95,-8.13,-8.99,1,7,0,0,0,0.00,0,0,4.61,7.08768,0,69.8
62,6.28,24.54,14.70,8.82,255,0.00,-7.81,,1819,0.498405717427158,0,5,68,15.11,1.82,0.00,11.37,0.00,14.07,5.95,-8.13,-8.99,1,7,0,0,0,0.00,0,0,4.35,6.59690666666667,0,69.8
63,6.32,24.75,14.70,8.96,255,0.00,-7.81,,1814,0.506464507236389,0,4.5,68,15.31,1.82,0.00,11.37,0.00,14.07,5.95,-8.13,-8.95,1,7,0,0,0,0.00,0,0,4.61,6.9648,0,69.8
64,6.36,24.70,14.70,8.96,255,0.00,-7.81,,1793,0.511129707112971,0,4.5,68,15.27,1.84,0.00,11.37,0.00,14.07,5.95,-8.13,-8.95,1,7,0,0,0,0.00,0,0,4.61,6.8832,0,69.8
65,6.4,24.66,14.70,8.95,255,0.00,-7.81,,1779,0.512454315434355,0,4.5,68,15.19,1.82,0.00,10.98,0.00,14.07,5.95,-8.13,-8.86,1,7,0,0,0,0.00,0,0,4.61,6.82944,0,69.8
66,6.44,24.62,14.70,8.95,255,0.00,-7.81,,1776,0.510544840208363,0,4.5,68,15.11,1.82,0.00,10.98,0.00,14.07,6.09,-7.98,-8.82,1,7,0,0,0,0.00,0,0,4.61,6.81888,0,69.8
67,6.48,24.58,14.70,8.95,255,0.00,-7.81,,1756,0.523269723725434,0,4,68,15.31,1.84,0.00,10.98,0.00,14.07,6.09,-7.98,-8.82,1,7,0,0,0,0.00,0,0,4.61,6.74112,0,69.8
68,6.52,24.58,14.70,8.96,255,0.00,-7.81,,1756,0.524636855596696,0,4,68,15.35,1.84,0.00,10.98,0.00,14.07,6.09,-7.98,-8.77,1,7,0,0,0,0.00,0,0,4.61,6.74112,0,69.8
69,6.56,24.54,14.70,9.08,255,0.00,-7.81,,1762,0.519903532415945,0,4,68,15.27,1.84,0.00,10.98,0.00,14.07,6.09,-7.98,-8.79,1,7,0,0,0,0.00,0,0,4.61,6.76704,0,69.8
70,6.6,24.58,14.70,9.08,255,0.00,-7.81,,1762,0.522849843883054,0,4,68,15.35,1.84,0.00,11.37,0.00,14.07,6.09,-7.98,-8.79,1,7,0,0,0,0.00,0,0,4.61,6.76416,0,69.8
71,6.64,24.37,14.70,9.08,255,0.00,-7.03,,1760,0.519278306577639,0,3.5,68,15.23,1.82,0.00,11.37,0.00,14.07,6.24,-7.84,-8.77,1,7,0,0,0,0.00,0,0,4.61,6.75744,0,69.8
72,6.68,24.54,14.70,9.08,255,0.00,-7.03,,1753,0.519834592898902,0,3.5,68,15.19,1.82,0.00,11.37,0.00,14.07,6.24,-7.84,-8.77,1,7,0,0,0,0.00,0,0,4.61,6.73248,0,69.8
73,6.72,24.54,14.70,9.10,255,0.00,-7.03,,1732,0.529136586774473,0,3.5,68,15.27,1.82,0.00,11.37,0.00,14.07,6.24,-7.84,-8.74,1,7,0,0,0,0.00,0,0,4.61,6.64896,0,69.8
74,6.76,24.49,14.70,9.12,255,0.00,-7.03,,1718,0.534769320331829,0,3.5,68,15.31,1.84,0.00,10.98,0.00,14.07,6.24,-7.84,-8.72,1,7,0,0,0,0.00,0,0,4.86,6.96261333333333,0,69.8
75,6.8,24.58,14.70,9.12,255,0.00,-7.03,,1718,0.536244541484716,0,3,68,15.35,1.84,0.00,11.37,0.00,14.07,6.24,-7.84,-8.72,1,7,0,0,0,0.00,0,0,4.86,6.9616,0,69.8
76,6.84,24.54,14.70,9.21,255,0.00,-5.47,,1714,0.537496352494894,0,3,68,15.35,1.84,0.00,10.98,0.00,14.07,6.24,-7.84,-8.69,1,7,0,0,0,0.00,0,0,4.86,6.94538666666667,0,69.8
77,6.88,24.58,14.70,9.22,255,0.00,-5.47,,1708,0.536495388669302,0,3,68,15.27,1.82,0.00,11.37,0.00,14.07,6.24,-7.84,-8.65,1,7,0,0,0,0.00,0,0,4.86,6.92208,0,69.8
78,6.92,24.49,14.70,9.22,255,0.00,-5.47,,1698,0.539575971731449,0,3,68,15.27,1.82,0.00,11.37,0.00,14.07,6.38,-7.69,-8.65,1,7,0,0,0,0.00,0,0,4.86,6.88256,0,69.8
79,6.96,23.65,14.70,9.22,255,0.00,-5.47,,1691,0.540390301596688,0,3,68,15.23,1.82,0.00,11.37,0.00,14.07,6.38,-7.69,-8.60,1,7,0,0,0,0.00,0,0,4.86,6.85418666666667,0,69.8
80,7,23.69,14.70,9.22,255,0.00,-5.47,,1691,0.543309182315541,0,3,68,15.31,1.82,0.00,10.98,0.00,14.07,6.38,-7.69,-8.60,1,7,0,0,0,0.00,0,0,4.86,6.85317333333333,0,69.8
81,7.04,23.65,14.70,9.23,255,0.00,-5.47,,1678,0.54903129657228,0,3,68,15.35,1.82,0.00,11.37,0.00,14.07,6.38,-7.69,-8.59,1,7,0,0,0,0.00,0,0,4.86,6.79946666666667,0,69.8
82,7.08,23.65,14.70,9.24,255,0.00,-5.47,,1664,0.552126220886552,0,3,68,15.31,1.84,0.00,11.37,0.00,14.07,6.38,-7.69,-8.58,1,7,0,0,0,0.00,0,0,4.86,6.74373333333333,0,69.8
83,7.12,23.57,14.70,9.24,255,0.00,-5.47,,1673,0.550425818018826,0,2.5,68,15.35,1.82,0.00,11.37,0.00,14.07,6.38,-7.69,-8.58,1,7,0,0,0,0.00,0,0,4.86,6.78224,0,69.8
84,7.16,23.69,14.70,9.35,255,0.00,-5.47,,1676,0.543875876473221,0,2.5,68,15.19,1.82,0.00,11.37,0.00,14.07,6.38,-7.69,-8.59,1,7,0,0,0,0.00,0,0,4.86,6.79237333333333,0,69.8
85,7.2,23.69,14.70,9.36,255,0.00,-5.47,,1682,0.539081314107329,0,2.5,68,15.11,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.59,1,7,0,0,0,0.00,0,0,4.86,6.81669333333333,0,69.8
86,7.24,23.74,14.70,9.36,255,0.00,-5.47,,1666,0.54561824729892,0,2.5,68,15.15,1.82,0.00,11.37,0.00,14.07,6.38,-7.69,-8.59,1,7,0,0,0,0.00,0,0,4.86,6.75285333333333,0,69.8
87,7.28,23.65,14.70,9.40,255,0.00,-5.47,,1651,0.553566560654248,0,2.5,68,15.23,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.51,1,7,0,0,0,0.00,0,0,4.86,6.69104,0,69.8
88,7.32,23.61,14.70,9.40,255,0.00,-5.47,,1638,0.562442748091603,0,2.5,68,15.35,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.51,1,7,0,0,0,0.00,0,0,4.86,6.63733333333333,0,69.8
89,7.36,23.82,14.70,9.41,255,0.00,-5.47,,1645,0.552667578659371,0,2.5,68,15.15,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.47,1,7,0,0,0,0.00,0,0,4.86,6.66672,0,69.8
90,7.4,23.69,14.70,9.50,255,0.00,-5.47,,1634,0.556388676358072,0,2.5,68,15.15,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.50,1,7,0,0,0,0.00,0,0,4.86,6.62213333333333,0,69.8
91,7.44,23.65,14.70,9.50,255,0.00,-5.47,,1625,0.560947838128943,0,2.5,68,15.19,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.50,1,7,0,0,0,0.00,0,0,4.86,6.58565333333333,0,69.8
92,7.48,23.65,14.70,9.51,255,0.00,-5.47,,1632,0.55854144323579,0,2.5,68,15.19,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.47,1,7,0,0,0,0.00,0,0,4.86,6.61402666666667,0,69.8
93,7.52,23.65,14.70,9.52,255,0.00,-5.47,,1642,0.553593179049939,0,2,68,15.15,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.49,1,7,0,0,0,0.00,0,0,4.86,6.65557333333333,0,69.8
94,7.56,23.52,14.70,9.52,255,0.00,-5.47,,1651,0.550742199333535,0,2,68,15.15,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.49,1,7,0,0,0,0.00,0,0,4.86,6.69002666666667,0,69.8
95,7.6,23.78,14.70,9.55,255,0.00,-5.47,,1654,0.552478839177751,0,2,68,15.23,1.82,0.00,11.37,0.00,14.07,6.53,-7.55,-8.52,1,7,0,0,0,0.00,0,0,4.86,6.70421333333333,0,69.8
96,7.64,23.69,14.70,9.55,255,0.00,-5.47,,1649,0.545785324439054,0,2,68,15,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.52,1,7,0,0,0,0.00,0,0,4.86,6.68394666666667,0,69.8
97,7.68,23.69,14.70,9.57,255,0.00,-5.47,,1647,0.552080170057698,0,1.5,68,15.15,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.51,1,7,0,0,0,0.00,0,0,4.86,6.67381333333333,0,69.8
98,7.72,23.69,14.70,9.68,255,0.00,-5.47,,1635,0.55743119266055,0,2,68,15.19,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.47,1,7,0,0,0,0.00,0,0,4.86,6.6272,0,69.8
99,7.76,23.61,14.70,9.68,255,0.00,-5.47,,1634,0.55941230486685,0,1.5,68,15.23,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.47,1,7,0,0,0,0.00,0,0,4.86,6.62112,0,69.8
100,7.8,23.90,14.70,9.69,255,0.00,-5.47,,1626,0.55765031523912,0,1.5,68,15.11,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.45,1,7,0,0,0,0.00,0,0,4.86,6.58970666666667,0,69.8
101,7.84,23.65,14.70,9.72,255,0.00,-5.47,,1623,0.558595194085028,0,1.5,68,15.11,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.45,1,7,0,0,0,0.00,0,0,4.86,6.57856,0,69.8
102,7.88,23.65,14.70,9.72,255,0.00,-5.47,,1619,0.564509652509653,0,1.5,68,15.23,1.84,0.00,11.37,0.00,14.07,6.67,-7.40,-8.45,1,7,0,0,0,0.00,0,0,4.86,6.56133333333333,0,69.8
103,7.92,23.69,14.70,9.73,255,0.00,-5.47,,1619,0.567562557924004,0,1.5,68,15.31,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.45,1,7,0,0,0,0.00,0,0,4.86,6.56032,0,69.8
104,7.96,23.69,14.70,9.73,255,0.00,-5.47,,1626,0.56043043812452,0,1.5,68,15.19,1.84,0.00,11.37,0.00,14.07,6.67,-7.40,-8.45,1,7,0,0,0,0.00,0,0,4.86,6.59173333333333,0,69.8
105,8,23.65,14.70,9.82,255,0.00,-5.47,,1643,0.560730593607306,0,1,68,15.35,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.50,1,7,0,0,0,0.00,0,0,4.86,6.6576,0,69.8
106,8.04,23.69,14.70,9.86,255,0.00,-5.47,,1639,0.562099481232835,0,1,68,15.35,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.47,1,7,0,0,0,0.00,0,0,4.86,6.64138666666667,0,69.8
107,8.08,23.65,14.70,9.86,255,0.00,-5.47,,1632,0.562953883867014,0,1,68,15.31,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.47,1,7,0,0,0,0.00,0,0,4.86,6.61402666666667,0,69.8
108,8.12,23.69,14.70,9.87,255,0.00,-5.47,,1624,0.567030937355703,0,1,68,15.35,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.43,1,7,0,0,0,0.00,0,0,4.86,6.58362666666667,0,69.8
109,8.16,23.69,14.70,9.89,255,0.00,-5.47,,1624,0.561120517161767,0,1,68,15.19,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.45,1,7,0,0,0,0.00,0,0,4.86,6.58362666666667,0,69.8
110,8.2,23.74,14.70,9.89,255,0.00,-5.47,,1617,0.566780080420662,0,1,68,15.27,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.45,1,7,0,0,0,0.00,0,0,4.86,6.55221333333333,0,69.8
111,8.24,23.74,14.70,9.89,255,0.00,-5.47,,1618,0.559010819165379,0,1,68,15.07,1.82,0.00,11.37,0.00,14.07,6.67,-7.40,-8.41,1,7,0,0,0,0.00,0,0,4.86,6.55626666666667,0,69.8
112,8.28,23.74,14.70,9.89,255,0.00,-5.47,,1620,0.563987039037186,0,0.5,68,15.23,1.82,0.00,11.37,0.00,14.07,6.82,-7.26,-8.41,1,7,0,0,0,0.00,0,0,4.86,6.56741333333333,0,69.8
113,8.32,23.74,14.70,9.99,255,0.00,-5.47,,1632,0.564424697410755,0,0.5,68,15.35,1.82,0.00,11.37,0.00,14.07,6.82,-7.26,-8.44,1,7,0,0,0,0.00,0,0,4.86,6.61402666666667,0,69.8
