sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG,ECT
0,165748.000,10.17,14.7,7.54526,255,0,-.78125,172.75,0,29.5,105.8,2.79,1.24,0,10.5882,0,14.3647,14.21,-9.14531,1,7,0,0,0,0,0,0,24.576,0,68
1,165748.040,10.17,14.7,7.54526,255,0,-.78125,172.75,0,29.5,105.8,2.79,1.12,0,10.5882,0,14.3647,14.21,-9.14531,1,7,0,0,0,0,0,0,24.576,0,68
2,165748.080,10.17,14.7,7.54526,255,0,-.78125,172.75,0,29.5,105.8,2.79,1.14,0,10.5882,0,14.3647,14.21,-9.14531,1,7,0,0,0,0,0,0,24.576,0,68
3,165748.120,10.17,14.7,7.54526,255,0,-.78125,172.75,0,29.5,105.8,2.79,1.22,0,10.1961,0,14.3647,14.21,-9.14531,1,7,0,0,0,0,0,0,24.576,0,68
4,165748.160,10.17,14.7,7.55473,255,0,-.78125,182.5,0,29.5,105.8,2.95,1.26,0,10.1961,0,14.3647,14.21,-9.14531,1,7,0,0,0,0,0,0,24.32,0,68
5,165748.200,10.17,14.7,7.55473,255,0,-.78125,419.75,0,29.5,78.8,3.77,1.26,0,10.5882,0,14.5098,14.065,-9.14531,1,7,0,0,0,0,0,0,18.432,0,68
6,165748.240,10.17,14.7,7.55473,255,0,-.78125,773,0,29.5,78.8,4.22,1.32,0,10.5882,0,14.5098,13.92,-9.14531,1,7,0,0,0,0,0,0,18.432,0,69.8
7,165748.280,10.17,14.7,7.55284,255,0,-.78125,1024.75,0,28.5,78.8,5.13,1.44,0,10.5882,0,14.5098,13.05,-9.14531,1,7,0,0,0,0,0,0,14.08,0,69.8
8,165748.320,10.17,14.7,7.55284,255,0,-.78125,1355.25,0,29,78.8,7.18,1.5,0,10.5882,0,14.5098,11.455,-8.93902,1,7,0,0,0,0,0,0,11.008,0,69.8
9,165748.360,21.2924,14.7,7.55473,255,0,-.78125,1628.25,0,25.5,78.8,8.39,1.58,0,10.5882,0,14.5098,10.295,-8.7781,1,7,0,0,0,0,0,0,8.448,0,69.8
10,165748.400,21.5439,14.7,7.55473,255,0,-1.5625,1823.75,0,24,78.8,9.46,1.64,0,10.5882,0,14.5098,9.57,-8.7781,1,7,0,0,0,0,0,0,6.656,0,69.8
11,165748.440,21.335,14.7,7.55663,255,0,-1.5625,2012.75,0,23.5,78.8,10.36,1.66,0,10.5882,0,14.5098,8.41,-9.4844,1,7,0,0,0,0,0,0,4.608,0,69.8
