sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
0,56769.040,10.17,14.7,6.58766,255,0,0,167,0,24.5,39.2,3.27,1.28,0,10.9804,0,14.2196,13.92,-8.92721,1,7,0,0,0,0,0,0,36.352
1,56769.080,10.17,14.7,6.5891,255,0,0,167,0,24.5,39.2,3.27,1.26,0,10.9804,0,14.2196,13.92,-8.92727,1,7,0,0,0,0,0,0,36.352
2,56769.120,10.17,14.7,6.5891,255,0,0,167,0,24.5,39.2,3.27,1.12,0,10.9804,0,14.2196,13.92,-8.92727,1,7,0,0,0,0,0,0,36.352
3,56769.160,10.17,14.7,6.5891,255,0,0,167,0,24.5,39.2,3.27,1.14,0,10.9804,0,14.2196,13.92,-8.92727,1,7,0,0,0,0,0,0,36.352
4,56769.200,10.17,14.7,6.5891,255,0,0,167,0,24.5,39.2,3.27,1.26,0,10.9804,0,14.2196,13.92,-8.92727,1,7,0,0,0,0,0,0,36.352
5,56769.240,10.17,14.7,6.5891,255,0,0,172,0,24.5,39.2,3.59,1.28,0,10.9804,0,14.2196,13.92,-8.92727,1,7,0,0,0,0,0,0,36.352
6,56769.280,10.17,14.7,6.59632,255,0,0,427.75,0,24.5,39.2,4.44,1.26,0,10.9804,0,14.2196,13.05,-8.92721,1,7,0,0,0,0,0,0,29.696
7,56769.320,10.17,14.7,6.59632,255,0,0,798.75,0,24.5,39.2,4.68,1.34,0,10.9804,0,14.2196,13.05,-8.92721,1,7,0,0,0,0,0,0,29.696
8,56769.360,10.17,14.7,6.59777,255,0,0,1090,0,24.5,39.2,5.67,1.44,0,10.9804,0,14.2196,11.745,-8.92721,1,7,0,0,0,0,0,0,29.696
9,56769.400,10.17,14.7,6.59777,255,0,0,1451.75,0,24.5,39.2,7.29,1.54,0,10.9804,0,14.2196,10.585,-8.55981,1,7,0,0,0,0,0,0,19.712
10,56769.440,22.6404,14.7,6.59777,255,0,0,1657,0,22,39.2,8.57,1.62,0,10.9804,0,14.2196,9.57,-8.55981,1,7,0,0,0,0,0,0,16.128
11,56769.480,22.3445,14.7,6.60935,255,0,-.78125,1674.75,0,21.5,39.2,10.3,1.66,0,10.9804,0,14.2196,8.555,-8.84907,1,7,0,0,0,0,0,0,11.776
12,56769.520,22.4296,14.7,6.61662,255,0,-.78125,1757.25,0,19.5,39.2,11.23,1.7,0,10.9804,0,14.2196,8.41,-8.94759,1,7,0,0,0,0,0,0,9.728
13,56769.560,22.2188,14.7,6.61662,255,0,-.78125,1821.25,0,19,39.2,11.56,1.7,0,10.9804,0,14.2196,7.83,-8.94759,1,7,0,0,0,0,0,0,7.936
14,56769.600,22.5147,14.7,6.61807,255,0,-.78125,1816.25,0,19,39.2,11.99,1.72,0,11.3725,0,14.2196,7.25,-9.13546,1,7,0,0,0,0,0,0,6.144
15,56769.640,22.4296,14.7,6.61807,255,0,-.78125,1839.75,0,18.5,39.2,12.37,1.74,0,11.3725,0,14.2196,6.96,-9.13546,1,7,0,0,0,0,0,0,5.12
16,56769.680,22.2188,14.7,6.6239,255,0,-.78125,1903,0,16.5,39.2,12.82,1.76,0,11.3725,0,14.2196,6.67,-9.15091,1,7,0,0,0,0,0,0,5.12
17,56769.720,22.0931,14.7,6.62681,255,0,-.78125,1922.5,0,16,39.2,12.73,1.74,0,11.3725,0,14.2196,6.38,-9.35489,1,7,0,0,0,0,0,0,5.12
18,56769.760,22.4296,14.7,6.62681,255,0,-.78125,1951.75,0,16,39.2,12.42,1.76,0,11.3725,0,14.2196,6.09,-9.35489,1,7,0,0,0,0,0,0,5.12
19,56769.800,21.8823,14.7,6.63265,255,0,-.78125,1949.75,0,15.5,39.2,12.26,1.72,0,10.9804,0,14.2196,5.945,-9.42337,1,7,0,0,0,0,0,0,5.12
20,56769.840,22.3039,14.7,6.63704,255,0,-.78125,1940.75,0,15.5,39.2,12.37,1.74,0,10.9804,0,14.2196,5.8,-9.39965,1,7,0,0,0,0,0,0,5.12
21,56769.880,22.3445,14.7,6.63704,255,0,-.78125,1949.75,0,15.5,39.2,11.88,1.72,0,10.9804,0,14.2196,5.655,-9.39965,1,7,0,0,0,0,0,0,4.864
22,56769.920,22.2614,14.7,6.84063,255,0,-.78125,1940.5,0,15,39.2,11.99,1.72,0,10.9804,0,14.2196,5.655,-9.39224,1,7,0,0,0,0,0,0,4.864
23,56769.960,22.2614,14.7,6.84063,255,0,-.78125,1925.25,0,15,39.2,11.94,1.72,0,10.9804,0,14.2196,5.51,-9.39224,1,7,0,0,0,0,0,0,4.864
24,56770.000,22.008,14.7,6.84529,255,0,-.78125,1923.25,0,15,39.2,11.94,1.72,0,10.9804,0,14.2196,5.51,-9.36181,1,7,0,0,0,0,0,0,4.864
25,56770.040,22.2188,14.7,6.84997,255,0,-.78125,1913,0,15,39.2,12.21,1.72,0,10.9804,0,14.2196,5.365,-9.32336,1,7,0,0,0,0,0,0,4.864
26,56770.080,22.0506,14.7,6.84997,255,0,-.78125,1859,0,15,39.2,11.99,1.72,0,10.9804,0,14.2196,5.365,-9.32336,1,7,0,0,0,0,0,0,4.864
27,56770.120,22.2614,14.7,6.85465,255,0,-.78125,1841,0,14.5,39.2,11.99,1.72,0,10.9804,0,14.2196,5.365,-9.19827,1,7,0,0,0,0,0,0,4.864
28,56770.160,22.5147,14.7,7.04719,255,0,-.78125,1821.5,0,14.5,39.2,11.94,1.72,0,10.9804,0,14.2196,5.365,-9.11422,1,7,0,0,0,0,0,0,4.864
29,56770.200,22.2614,14.7,7.04719,255,0,-.78125,1793.25,0,14.5,39.2,12.31,1.74,0,10.9804,0,14.2196,5.51,-9.11422,1,7,0,0,0,0,0,0,4.864
30,56770.240,22.2614,14.7,7.0538,255,0,-.78125,1762.75,0,14.5,39.2,12.21,1.72,0,10.9804,0,14.2196,5.51,-8.9838,1,7,0,0,0,0,0,0,4.864
31,56770.280,22.4296,14.7,7.0538,255,0,-.78125,1637.5,0,16.5,39.2,12.21,1.72,0,10.9804,0,14.2196,5.51,-8.9838,1,7,0,0,0,0,0,0,5.12
32,56770.320,22.2188,14.7,7.05545,255,0,-.78125,1598.25,0,18,39.2,11.83,1.72,0,10.9804,0,14.2196,5.655,-8.65195,1,7,0,0,0,0,0,0,5.12
33,56770.360,22.1337,14.7,7.05545,255,0,-.78125,1587.75,0,18,39.2,11.99,1.72,0,10.9804,0,14.2196,5.655,-8.56139,1,7,0,0,0,0,0,0,5.376
34,56770.400,22.2188,14.7,7.05545,255,0,-.78125,1582.25,0,18,39.2,11.99,1.72,0,10.9804,0,14.2196,5.8,-8.56139,1,7,0,0,0,0,0,0,5.376
35,56770.440,23.1452,14.7,7.12222,255,0,-.78125,1581.25,0,18,39.2,11.99,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.376
36,56770.480,23.4837,14.7,7.06041,255,0,-.78125,1584,0,18,39.2,11.88,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.376
37,56770.520,23.4837,14.7,7.06041,255,0,-.78125,1581.75,0,18,39.2,11.83,1.7,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.376
38,56770.560,23.5243,14.7,7.04719,255,0,-.78125,1585.5,0,17.5,39.2,11.67,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.376
39,56770.600,23.4837,14.7,7.04719,255,0,-.78125,1593,0,17.5,39.2,11.94,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.376
40,56770.640,23.4411,14.7,7.05876,255,0,-.78125,1612,0,16.5,39.2,11.94,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.376
41,56770.680,23.4837,14.7,7.07368,255,0,-.78125,1617.5,0,16,39.2,11.77,1.7,0,10.9804,0,14.2196,5.8,-8.57416,1,7,0,0,0,0,0,0,5.632
42,56770.720,23.3135,14.7,7.07368,255,0,-.78125,1617,0,16,39.2,11.77,1.72,0,10.9804,0,14.2196,5.945,-8.57416,1,7,0,0,0,0,0,0,5.376
43,56770.760,23.1046,14.7,7.24912,255,0,-.78125,1610.75,0,16,39.2,11.77,1.7,0,10.5882,0,14.2196,5.8,-8.60164,1,7,0,0,0,0,0,0,5.376
44,56770.800,23.6945,14.7,7.30896,255,0,-.78125,1612.5,0,16,39.2,11.67,1.72,0,10.5882,0,14.2196,5.8,-8.59055,1,7,0,0,0,0,0,0,5.376
45,56770.840,23.356,14.7,7.30896,255,0,-.78125,1605.25,0,16.5,39.2,11.72,1.7,0,10.5882,0,14.2196,5.8,-8.59055,1,7,0,0,0,0,0,0,5.376
46,56770.880,23.4411,14.7,7.34283,255,0,-.78125,1612.25,0,16,39.2,11.56,1.7,0,10.5882,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
47,56770.920,23.4837,14.7,7.34283,255,0,-.78125,1596.75,0,16.5,39.2,11.61,1.7,0,10.5882,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
48,56770.960,23.5243,14.7,7.44267,255,0,-.78125,1599.25,0,16.5,39.2,11.45,1.7,0,10.5882,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
49,56771.000,23.356,14.7,7.44635,255,0,-.78125,1597.25,0,16.5,39.2,11.67,1.7,0,10.5882,0,14.2196,5.8,-8.57507,1,7,0,0,0,0,0,0,5.12
50,56771.040,23.1046,14.7,7.44635,255,0,-.78125,1591,0,16.5,39.2,11.67,1.7,0,10.5882,0,14.2196,5.8,-8.57507,1,7,0,0,0,0,0,0,5.12
51,56771.080,23.4837,14.7,7.61204,255,0,-.78125,1581.25,0,16.5,39.2,11.56,1.7,0,10.5882,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
52,56771.120,23.5243,14.7,7.61781,255,0,-.78125,1578.5,0,16.5,39.2,11.5,1.7,0,10.5882,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
53,56771.160,23.4837,14.7,7.61781,255,0,-.78125,1581.5,0,16.5,39.2,11.56,1.68,0,10.5882,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
54,56771.200,23.5243,14.7,7.61974,255,0,-.78125,1578.75,0,16.5,39.2,11.34,1.7,0,10.5882,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
55,56771.240,23.356,14.7,7.61974,255,0,-.78125,1559.25,0,19,39.2,11.5,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
56,56771.280,23.4411,14.7,7.6236,255,0,-.78125,1563.75,0,18.5,39.2,11.5,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
57,56771.320,23.2729,14.7,7.78124,255,0,-.78125,1556.75,0,19,39.2,11.61,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
58,56771.360,23.3986,14.7,7.78124,255,0,-.78125,1554.75,0,19,39.2,11.45,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
59,56771.400,23.4837,14.7,7.78325,255,0,-.78125,1560.75,0,18,39.2,11.56,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
60,56771.440,23.4837,14.7,7.78929,255,0,-.78125,1563.5,0,17.5,39.2,11.45,1.68,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
61,56771.480,23.1452,14.7,7.78929,255,0,-.78125,1555.25,0,18,39.2,11.21,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
62,56771.520,23.062,14.7,7.79332,255,0,-.78125,1552.25,0,18.5,39.2,11.29,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
63,56771.560,23.6094,14.7,7.79332,255,0,-.78125,1556.5,0,17.5,39.2,11.39,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
64,56771.600,23.5668,14.7,7.79736,255,0,-.78125,1553.25,0,18,39.2,11.61,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
65,56771.640,23.6094,14.7,7.94343,255,0,-.78125,1544.25,0,18.5,39.2,11.56,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
66,56771.680,23.4411,14.7,7.94343,255,0,-.78125,1519,0,20.5,39.2,11.56,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
67,56771.720,23.5243,14.7,7.94763,255,0,-.78125,1520.25,0,20,39.2,11.45,1.68,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
68,56771.760,23.5668,14.7,7.94972,255,0,-.78125,1528,0,19,39.2,11.23,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
69,56771.800,23.5668,14.7,7.94972,255,0,-.78125,1533.75,0,18.5,39.2,11.45,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
70,56771.840,23.5668,14.7,7.95603,255,0,-.78125,1529.75,0,18.5,39.2,11.56,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,5.12
71,56771.880,23.6094,14.7,7.95813,255,0,-.78125,1535.75,0,17.5,39.2,11.39,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
72,56771.920,23.4837,14.7,7.95813,255,0,-.78125,1530,0,18,39.2,11.56,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
73,56771.960,23.5243,14.7,8.09726,255,0,-.78125,1528.75,0,18,39.2,11.61,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
74,56772.000,23.5243,14.7,8.09726,255,0,-.78125,1521.5,0,18.5,39.2,11.56,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
75,56772.040,23.5243,14.7,8.10162,255,0,-.78125,1520.25,0,18.5,39.2,11.56,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
76,56772.080,23.5243,14.7,8.1038,255,0,-.78125,1520.25,0,18,39.2,11.5,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
77,56772.120,23.5668,14.7,8.1038,255,0,-.78125,1507.5,0,17.5,39.2,11.56,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
78,56772.160,23.5243,14.7,8.10816,255,0,-.78125,1512.75,0,18,39.2,11.29,1.68,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
79,56772.200,23.4837,14.7,8.10816,255,0,-.78125,1508,0,18.5,39.2,11.45,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
80,56772.240,23.4837,14.7,8.11472,255,0,-.78125,1508.25,0,18,39.2,11.5,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
81,56772.280,23.4837,14.7,8.24134,255,0,-.78125,1509,0,18,39.2,11.23,1.68,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
82,56772.320,23.4837,14.7,8.24134,255,0,-.78125,1507.5,0,18,39.2,11.5,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
83,56772.360,23.4837,14.7,8.24585,255,0,-.78125,1500.75,0,18.5,39.2,11.45,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
84,56772.400,23.4837,14.7,8.25037,255,0,-.78125,1499.75,0,18,39.2,11.5,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
85,56772.440,23.4837,14.7,8.25037,255,0,-.78125,1504.25,0,17.5,39.2,11.56,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
86,56772.480,23.4837,14.7,8.2549,255,0,-.78125,1509.75,0,17,39.2,11.5,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
87,56772.520,23.4837,14.7,8.2549,255,0,-.78125,1510,0,17,39.2,11.45,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
88,56772.560,23.4837,14.7,8.25943,255,0,-.78125,1517.25,0,16,39.2,11.61,1.7,0,10.5882,0,14.2196,5.655,-8.55981,1,7,0,0,0,0,0,0,4.864
89,56772.600,23.4837,14.7,8.37896,255,0,-.78125,1506.75,0,17,39.2,11.67,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
90,56772.640,23.4411,14.7,8.37896,255,0,-.78125,1498.25,0,17.5,39.2,11.77,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
91,56772.680,23.3986,14.7,8.38363,255,0,-.78125,1502,0,17,39.2,11.56,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
92,56772.720,23.4837,14.7,8.38596,255,0,-.78125,1511.25,0,16,39.2,11.5,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
93,56772.760,23.4837,14.7,8.38596,255,0,-.78125,1502.75,0,16.5,39.2,11.67,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
94,56772.800,23.4837,14.7,8.39298,255,0,-.78125,1507.75,0,16,39.2,11.72,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
95,56772.840,23.3986,14.7,8.39298,255,0,-.78125,1511.75,0,15.5,39.2,11.77,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
96,56772.880,23.4411,14.7,8.39766,255,0,-.78125,1513.25,0,15.5,39.2,11.77,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
97,56772.920,23.4411,14.7,8.50681,255,0,-.78125,1499,0,16.5,39.2,11.67,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
98,56772.960,23.3986,14.7,8.50681,255,0,-.78125,1490.75,0,17,39.2,11.56,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
99,56773.000,23.4411,14.7,8.51403,255,0,-.78125,1491.5,0,17,39.2,11.67,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
100,56773.040,23.3986,14.7,8.51644,255,0,-.78125,1497.25,0,16.5,39.2,11.77,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
101,56773.080,23.356,14.7,8.51644,255,0,-.78125,1494.75,0,16.5,39.2,11.77,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
102,56773.120,23.3986,14.7,8.52126,255,0,-.78125,1494.75,0,16,39.2,11.88,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
103,56773.160,23.4411,14.7,8.52126,255,0,-.78125,1486,0,17,39.2,11.67,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
104,56773.200,23.356,14.7,8.40939,255,0,-.78125,1494,0,16,39.2,11.88,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
105,56773.240,23.3986,14.7,8.48523,255,0,-.78125,1495,0,16,39.2,11.94,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
106,56773.280,23.4837,14.7,8.48523,255,0,-.78125,1498.75,0,15.5,39.2,11.77,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
107,56773.320,23.6094,14.7,8.49721,255,0,-.78125,1497.25,0,15.5,39.2,11.67,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
108,56773.360,23.6094,14.7,8.49481,255,0,-.78125,1509,0,14.5,39.2,11.61,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
109,56773.400,23.3986,14.7,8.49481,255,0,-.78125,1502.25,0,15,39.2,11.88,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
110,56773.440,23.4411,14.7,8.52126,255,0,-.78125,1502.5,0,15,39.2,11.88,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
111,56773.480,23.4411,14.7,8.52126,255,0,-.78125,1483.25,0,16.5,39.2,12.1,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
112,56773.520,23.4837,14.7,8.53333,255,0,-.78125,1486.5,0,16,39.2,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
113,56773.560,24.1992,14.7,8.5771,255,0,-.78125,1481.25,0,16,39.2,11.94,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
114,56773.600,24.1567,14.7,8.5771,255,0,-.78125,1487.5,0,15.5,39.2,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
115,56773.640,24.2843,14.7,8.58933,255,0,-.78125,1490.25,0,15,39.2,11.99,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
116,56773.680,24.1567,14.7,8.58688,255,0,-.78125,1496.5,0,14.5,39.2,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
117,56773.720,24.1992,14.7,8.58688,255,0,-.78125,1499.25,0,14.5,39.2,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
118,56773.760,24.0735,14.7,8.56489,255,0,-.78125,1497.5,0,14.5,39.2,12.04,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
119,56773.800,24.1141,14.7,8.56489,255,0,-.78125,1483.75,0,15.5,39.2,11.83,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
120,56773.840,24.0735,14.7,8.5771,255,0,-.78125,1496.75,0,14,39.2,11.99,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
121,56773.880,24.2843,14.7,8.67097,255,0,-.78125,1501.25,0,14,39.2,12.15,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
122,56773.920,24.3249,14.5852,8.67097,255,0,-.78125,1507.5,0,13.5,39.2,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
123,56773.960,24.1141,14.5852,8.67097,255,0,-.78125,1502.5,0,13.5,39.2,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
124,56774.000,24.1567,14.5852,8.64358,255,0,-.78125,1505,0,13.5,39.2,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
125,56774.040,24.1567,14.5852,8.64358,255,0,-.78125,1505.75,0,13.5,39.2,12.15,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
126,56774.080,24.1567,14.5852,8.66348,255,0,-.78125,1511,0,13,39.2,12.04,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
127,56774.120,24.1567,14.5852,8.66348,255,0,-.78125,1503.5,0,13.5,39.2,12.15,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
128,56774.160,24.2418,14.5852,8.67847,255,0,-.78125,1513,0,13,39.2,12.21,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
129,56774.200,24.1567,14.5852,8.76182,255,0,-.78125,1510.25,0,13,39.2,12.31,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
130,56774.240,24.1141,14.5852,8.76182,255,0,-.78125,1511.5,0,13,39.2,12.21,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
131,56774.280,24.031,14.5852,8.76692,255,0,-.78125,1511.25,0,13,39.2,12.42,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
132,56774.320,23.9459,14.5852,8.7797,255,0,-.78125,1514.5,0,12.5,39.2,12.31,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
133,56774.360,23.9884,14.5852,8.7797,255,0,-.78125,1504.5,0,13.5,39.2,12.37,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
134,56774.400,23.9459,14.5852,8.75672,255,0,-.78125,1505,0,13.5,39.2,12.42,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
135,56774.440,23.356,14.5852,8.75672,255,0,-.78125,1503.5,0,13.5,39.2,12.42,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
136,56774.480,23.1878,14.5852,8.75672,255,0,-.78125,1509,0,13,39.2,12.42,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
137,56774.520,23.1046,14.5852,8.79766,255,0,-.78125,1507.25,0,13,39.2,12.31,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
138,56774.560,23.1452,14.4703,8.79766,255,0,-.78125,1523.5,0,12,39.2,12.42,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
139,56774.600,22.9769,14.4703,8.83121,255,0,-.78125,1517,0,12.5,39.2,12.37,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
140,56774.640,23.062,14.4703,8.8364,255,0,-.78125,1528,0,11.5,39.2,12.37,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
141,56774.680,23.5243,14.4703,8.8364,255,0,-.78125,1528,0,11.5,39.2,12.31,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
142,56774.720,23.3986,14.4703,8.84938,255,0,-.78125,1515.5,0,12.5,39.2,12.31,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
143,56774.760,23.4411,14.4703,8.83899,255,0,-.78125,1519.25,0,12.5,39.2,12.42,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
144,56774.800,23.4411,14.4703,8.83899,255,0,-.78125,1531,0,11.5,39.2,12.42,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
