sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
50,5.080,23.356,14.7,7.19026,255,0,-3.90625,1615.25,0,15,35.6,12.55,1.74,0,11.3725,0,14.2196,5.945,-8.60153,1,7,0,0,0,0,0,0,5.376
51,5.120,23.5243,14.7,7.2092,255,0,-3.90625,1617,0,14.5,35.6,12.5,1.74,0,11.3725,0,14.2196,5.945,-8.61863,1,7,0,0,0,0,0,0,5.376
52,5.160,23.8202,14.7,7.2092,255,0,-3.90625,1620.75,0,14.5,35.6,12.26,1.74,0,10.9804,0,14.2196,5.945,-8.61863,1,7,0,0,0,0,0,0,5.376
53,5.200,23.7776,14.7,7.24912,255,0,-3.90625,1618.75,0,14.5,35.6,12.37,1.74,0,10.9804,0,14.2196,5.945,-8.61122,1,7,0,0,0,0,0,0,5.376
54,5.240,23.4837,14.7,7.43532,255,0,-3.90625,1624.75,0,14,35.6,12.26,1.74,0,10.9804,0,14.2196,5.945,-8.60293,1,7,0,0,0,0,0,0,5.376
55,5.280,24.6208,14.7,7.43532,255,0,-3.90625,1624.5,0,14,35.6,12.31,1.74,0,10.9804,0,14.2196,5.945,-8.60293,1,7,0,0,0,0,0,0,5.376
56,5.320,24.4526,14.7,7.47223,255,0,-3.90625,1605.25,0,14.5,35.6,12.73,1.74,0,10.9804,0,14.2196,5.945,-8.62015,1,7,0,0,0,0,0,0,5.376
57,5.360,24.1992,14.7,7.48523,255,0,-3.90625,1615.5,0,14,35.6,12.5,1.74,0,10.9804,0,14.2196,5.945,-8.59793,1,7,0,0,0,0,0,0,5.376
58,5.400,24.41,14.7,7.48523,255,0,-3.90625,1609.75,0,14.5,35.6,12.21,1.74,0,10.9804,0,14.2196,5.945,-8.59793,1,7,0,0,0,0,0,0,5.376
59,5.440,24.6208,14.7,7.51138,255,0,-3.90625,1595,0,15,35.6,12.31,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.376
60,5.480,24.6208,14.7,7.51138,255,0,-3.90625,1592.5,0,15,35.6,12.37,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.376
61,5.520,24.2418,14.7,7.51888,255,0,-3.90625,1586.75,0,15,35.6,12.21,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.376
62,5.560,24.41,14.7,7.65462,255,0,-3.90625,1585.5,0,15,35.6,12.04,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.12
63,5.600,24.5358,14.7,7.65462,255,0,-3.90625,1584.75,0,15,35.6,12.15,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.12
64,5.640,24.1992,14.7,7.69374,255,0,-3.90625,1576,0,19.5,35.6,12.15,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.12
65,5.680,24.1567,14.7,7.81152,255,0,-3.90625,1569.75,0,19.5,35.6,11.99,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.12
66,5.720,24.5783,14.7,7.81152,255,0,-3.90625,1569.5,0,19.5,35.6,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.12
67,5.760,24.2843,14.7,7.81761,255,0,-3.90625,1570.5,0,19,35.6,12.21,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,5.12
68,5.800,24.4932,14.7,7.81761,255,0,-3.90625,1581,0,18,35.6,12.21,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
69,5.840,24.4526,14.7,7.82167,255,0,-3.90625,1581,0,17.5,35.6,12.04,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
70,5.880,24.1992,14.7,7.95813,255,0,-3.90625,1582.25,0,17,35.6,12.04,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
71,5.920,24.41,14.7,7.95813,255,0,-3.90625,1593,0,16,35.6,12.1,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,5.12
72,5.960,24.4526,14.7,7.96023,255,0,-3.90625,1584.75,0,16.5,35.6,12.21,1.74,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
73,6.000,24.3675,14.7,7.96445,255,0,-3.90625,1587.75,0,16,35.6,12.1,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
74,6.040,23.1452,14.7,7.96445,255,0,-3.90625,1579,0,16.5,35.6,12.15,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
75,6.080,23.2729,14.7,7.97077,255,0,-3.90625,1566,0,17.5,35.6,11.83,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
76,6.120,23.8202,14.7,7.97077,255,0,-3.90625,1573.25,0,16.5,35.6,12.04,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
77,6.160,23.4411,14.7,7.97288,255,0,-3.90625,1570.75,0,16.5,35.6,12.15,1.74,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
78,6.200,23.8202,14.7,8.09944,255,0,-3.90625,1575.25,0,16,35.6,12.21,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
79,6.240,23.8202,14.7,8.09944,255,0,-3.90625,1562,0,17,35.6,12.04,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
80,6.280,23.6094,14.7,8.1038,255,0,-3.90625,1562.75,0,16.5,35.6,12.1,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
81,6.320,23.8202,14.7,8.10816,255,0,-3.90625,1555,0,17,35.6,12.15,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
82,6.360,23.7776,14.7,8.10816,255,0,-3.90625,1550.75,0,17,35.6,12.15,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
83,6.400,23.5668,14.7,8.11253,255,0,-3.90625,1550.5,0,17,35.6,11.88,1.7,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
84,6.440,23.7776,14.7,8.11253,255,0,-3.90625,1558.25,0,16,35.6,11.83,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
85,6.480,23.7776,14.7,8.23007,255,0,-3.90625,1562.5,0,15.5,35.6,12.1,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
86,6.520,23.2729,14.7,8.23457,255,0,-3.90625,1557.75,0,16,35.6,12.04,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
87,6.560,23.4837,14.7,8.23457,255,0,-3.90625,1562.75,0,15,35.6,12.15,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
88,6.600,23.8202,14.7,8.23908,255,0,-3.90625,1549.75,0,16,35.6,11.99,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
89,6.640,23.8627,14.7,8.24585,255,0,-3.90625,1543.25,0,16.5,35.6,12.04,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
90,6.680,23.6094,14.7,8.24585,255,0,-3.90625,1542.75,0,16.5,35.6,12.04,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
91,6.720,23.8202,14.7,8.24811,255,0,-3.90625,1547,0,16,35.6,11.88,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
92,6.760,23.7351,14.7,8.24811,255,0,-3.90625,1542.5,0,16,35.6,11.99,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
93,6.800,23.6094,14.7,8.35802,255,0,-3.90625,1541,0,16,35.6,11.94,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
94,6.840,23.7776,14.7,8.36267,255,0,-3.90625,1526.5,0,17,35.6,12.04,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
95,6.880,23.7776,14.7,8.36267,255,0,-3.90625,1531.25,0,16.5,35.6,11.99,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
96,6.920,23.5243,14.7,8.36732,255,0,-3.90625,1533.5,0,16,35.6,11.83,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
97,6.960,23.6094,14.7,8.37197,255,0,-3.90625,1554,0,14,35.6,11.88,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
98,7.000,23.6519,14.7,8.37197,255,0,-3.90625,1531.5,0,16,35.6,12.1,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
99,7.040,23.4411,14.7,8.3743,255,0,-3.90625,1526.25,0,16,35.6,11.99,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
100,7.080,23.6519,14.7,8.3743,255,0,-3.90625,1530.25,0,15.5,35.6,11.99,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
101,7.120,23.6945,14.7,8.47806,255,0,-3.90625,1538.75,0,14.5,35.6,12.21,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
102,7.160,23.5243,14.7,8.48284,255,0,-3.90625,1541.75,0,14,35.6,12.1,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
103,7.200,23.6945,14.7,8.48284,255,0,-3.90625,1543.75,0,14,35.6,11.88,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
104,7.240,23.5668,14.7,8.48523,255,0,-3.90625,1536,0,14.5,35.6,12.04,1.72,0,10.9804,0,14.2196,5.8,-8.55981,1,7,0,0,0,0,0,0,4.864
105,7.280,23.4837,14.7,8.49241,255,0,-3.90625,1536.75,0,14,35.6,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
106,7.320,23.2303,14.7,8.49241,255,0,-3.90625,1530.5,0,14.5,35.6,12.04,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
107,7.360,23.2729,14.7,8.49721,255,0,-3.90625,1534,0,14,35.6,12.1,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
108,7.400,23.2729,14.7,8.58933,255,0,-3.90625,1527.75,0,14.5,35.6,12.26,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
109,7.440,23.6519,14.7,8.58933,255,0,-3.90625,1535.5,0,13.5,35.6,12.26,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
110,7.480,23.6945,14.7,8.59669,255,0,-3.90625,1540,0,13,35.6,12.31,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
111,7.520,23.6519,14.7,8.59669,255,0,-3.90625,1545.25,0,12.5,35.6,12.15,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
112,7.560,23.4837,14.7,8.6016,255,0,-3.90625,1539,0,13,35.6,12.26,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
113,7.600,23.4411,14.7,8.60406,255,0,-3.90625,1528.5,0,14,35.6,12.21,1.72,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
114,7.640,23.6094,14.7,8.60406,255,0,-3.90625,1514.75,0,15,35.6,12.21,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
115,7.680,23.5668,14.7,8.60898,255,0,-3.90625,1516.25,0,14.5,35.6,12.31,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
116,7.720,23.6519,14.7,8.69602,255,0,-3.90625,1531.5,0,13,35.6,12.31,1.74,0,10.9804,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
117,7.760,23.7776,14.7,8.69602,255,0,-3.90625,1540.75,0,12,35.6,12.42,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
118,7.800,23.6094,14.7,8.70104,255,0,-3.90625,1540.25,0,12,35.6,12.26,1.72,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
119,7.840,23.5668,14.7,8.70104,255,0,-3.90625,1530,0,12,35.6,12.26,1.72,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
120,7.880,23.5668,14.7,8.56246,255,0,-3.90625,1537.75,0,12.5,35.6,12.37,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
121,7.920,23.7351,14.7,8.56977,255,0,-3.90625,1539.25,0,12,35.6,12.37,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
122,7.960,23.5243,14.7,8.56977,255,0,-3.90625,1534.5,0,12.5,35.6,12.31,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
123,8.000,23.5243,14.7,8.58199,255,0,-3.90625,1530,0,13,35.6,12.42,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
124,8.040,23.7776,14.7,8.66847,255,0,-3.90625,1533,0,12.5,35.6,12.31,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
125,8.080,23.6519,14.7,8.66847,255,0,-3.90625,1524.25,0,13,35.6,12.31,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
126,8.120,23.6094,14.7,8.80281,255,0,-3.90625,1525.25,0,13,35.6,12.21,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
127,8.160,23.7776,14.7,8.80281,255,0,-3.90625,1522.25,0,13,35.6,12.21,1.72,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
128,8.200,23.5243,14.7,8.66099,255,0,-3.90625,1514.75,0,13.5,35.6,12.31,1.74,0,11.3725,0,14.2196,5.945,-8.55981,1,7,0,0,0,0,0,0,4.864
129,8.240,23.4411,14.7,8.6411,255,0,-3.90625,1518.25,0,13,35.6,12.37,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
130,8.280,23.1878,14.7,8.6411,255,0,-3.90625,1522.25,0,13,35.6,12.31,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
131,8.320,23.0195,14.7,8.65601,255,0,-3.90625,1526.75,0,12.5,35.6,12.42,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
132,8.360,23.1452,14.7,8.73639,255,0,-3.90625,1534,0,11.5,35.6,12.55,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
133,8.400,22.9344,14.7,8.73639,255,0,-3.90625,1529.5,0,12,35.6,12.31,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
134,8.440,23.6519,14.7,8.74909,255,0,-3.90625,1531.5,0,12,35.6,12.37,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
135,8.480,23.6094,14.7,8.74909,255,0,-3.90625,1528,0,12,35.6,12.5,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
136,8.520,23.4837,14.7,8.73386,255,0,-3.90625,1541.5,0,11,35.6,12.42,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
137,8.560,23.6094,14.7,8.71868,255,0,-3.90625,1524.5,0,12.5,35.6,12.42,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
138,8.600,23.4411,14.7,8.71868,255,0,-3.90625,1526,0,12,35.6,12.55,1.76,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
139,8.640,23.4837,14.7,8.72879,255,0,-3.90625,1521,0,12.5,35.6,12.55,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
140,8.680,23.3986,14.7,8.78739,255,0,-3.90625,1523.5,0,12,35.6,12.55,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
141,8.720,23.6519,14.7,8.78739,255,0,-3.90625,1528.5,0,11.5,35.6,12.5,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
142,8.760,23.6094,14.7,8.76437,255,0,-3.90625,1536.75,0,11,35.6,12.65,1.76,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
143,8.800,23.356,14.7,8.76437,255,0,-3.90625,1542,0,10.5,35.6,12.65,1.74,0,11.3725,0,14.2196,6.09,-8.55981,1,7,0,0,0,0,0,0,4.864
