sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
1351,19025.720,14.508,14.4703,14.2142,31,3.90625,-2.34375,787,0,16,87.8,3.89,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1352,19025.760,14.508,14.4703,14.2008,31,3.90625,-2.34375,798.5,0,14.5,87.8,3.93,1.22,0,4.31373,0,14.3647,4.93,-8.974,1,8,0,0,0,0,0,0,2.304
1353,19025.800,14.4673,14.4703,14.2008,31,3.90625,-2.34375,793.5,0,15,87.8,3.93,1.22,0,4.31373,0,14.3647,4.93,-8.974,1,8,0,0,0,0,0,0,2.304
1354,19025.840,14.5505,14.4703,14.2008,31,3.90625,-2.34375,801.25,0,14.5,87.8,3.93,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1355,19025.880,14.5505,14.4703,14.2008,31,3.90625,-2.34375,803.5,0,14.5,87.8,3.93,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1356,19025.920,14.5505,14.4703,14.2008,31,3.90625,-2.34375,814.5,0,13.5,87.8,3.93,1.24,0,4.31373,0,14.3647,4.93,-8.97062,1,8,0,0,0,0,0,0,2.304
1357,19025.960,14.5505,14.4703,14.2209,31,3.90625,-2.34375,798.75,0,14.5,87.8,3.89,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1358,19026.000,14.5505,14.4703,14.2209,31,3.90625,-2.34375,792.25,0,15.5,87.8,3.89,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1359,19026.040,14.5931,14.4703,14.2748,31,3.90625,-2.34375,793,0,15,87.8,3.93,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1360,19026.080,14.6356,14.4703,14.2142,31,3.90625,-2.34375,806.75,0,14,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.96778,1,8,0,0,0,0,0,0,2.304
1361,19026.120,14.508,14.4703,14.2142,31,3.90625,-2.34375,800.75,0,14.5,87.8,3.93,1.24,0,4.31373,0,14.3647,4.93,-8.96778,1,8,0,0,0,0,0,0,2.304
1362,19026.160,14.508,14.4703,14.2748,31,3.90625,-2.34375,809.25,0,14,87.8,3.89,1.24,0,4.31373,0,14.3647,4.93,-8.9654,1,8,0,0,0,0,0,0,2.304
1363,19026.200,14.4673,14.4703,14.2748,31,3.90625,-2.34375,793.5,0,15,87.8,3.89,1.24,0,4.31373,0,14.3647,4.93,-8.9654,1,8,0,0,0,0,0,0,2.304
1364,19026.240,14.4248,14.4703,14.2748,31,3.90625,-2.34375,797.25,0,15,87.8,3.89,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1365,19026.280,14.3823,14.4703,14.2748,31,3.90625,-2.34375,781.75,0,16.5,87.8,3.93,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1366,19026.320,14.5505,14.3555,14.2748,31,4.6875,-2.34375,784,0,16,87.8,3.93,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1367,19026.360,14.3823,14.3555,14.2748,31,4.6875,-2.34375,805.75,0,14,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1368,19026.400,14.3823,14.3555,14.2748,31,4.6875,-2.34375,799,0,14.5,87.8,3.93,1.22,0,4.31373,0,14.3647,4.93,-8.96864,1,8,0,0,0,0,0,0,2.304
1369,19026.440,14.0883,14.3555,14.2748,31,4.6875,-2.34375,799.5,0,14.5,87.8,3.93,1.22,0,4.31373,0,14.3647,4.93,-8.96864,1,8,0,0,0,0,0,0,2.304
1370,19026.480,14.3823,14.3555,14.2748,31,4.6875,-2.34375,798.25,0,14.5,87.8,3.89,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1371,19026.520,14.4248,14.3555,14.2748,31,4.6875,-2.34375,805.75,0,14,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1372,19026.560,14.5505,14.3555,14.2748,31,4.6875,-2.34375,804.25,0,14.5,87.8,3.93,1.24,0,4.31373,0,14.3647,4.93,-8.96858,1,8,0,0,0,0,0,0,2.304
1373,19026.600,14.4248,14.3555,14.2748,31,4.6875,-2.34375,807.75,0,14,87.8,3.93,1.26,0,4.31373,0,14.3647,4.93,-8.96692,1,8,0,0,0,0,0,0,2.304
1374,19026.640,14.3823,14.3555,14.2748,31,4.6875,-2.34375,806.25,0,14,87.8,3.93,1.26,0,4.31373,0,14.3647,4.93,-8.96692,1,8,0,0,0,0,0,0,2.304
1375,19026.680,14.3823,14.3555,14.2748,31,4.6875,-2.34375,819.5,0,13,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.9681,1,8,0,0,0,0,0,0,2.304
1376,19026.720,14.3823,14.3555,14.2748,31,4.6875,-2.34375,807.75,0,14,87.8,3.93,1.24,0,4.31373,0,14.3647,4.93,-8.96677,1,8,0,0,0,0,0,0,2.304
1377,19026.760,14.3397,14.3555,14.2748,31,4.6875,-2.34375,798.5,0,15,87.8,3.93,1.24,0,4.31373,0,14.3647,4.93,-8.96677,1,8,0,0,0,0,0,0,2.304
1378,19026.800,14.508,14.3555,14.2748,31,4.6875,-2.34375,790.75,0,15.5,87.8,3.93,1.24,0,4.31373,0,14.3647,4.93,-8.974,1,8,0,0,0,0,0,0,2.304
1379,19026.840,14.4673,14.3555,14.2748,31,4.6875,-2.34375,796.25,0,15,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.974,1,8,0,0,0,0,0,0,2.304
1380,19026.880,14.3397,14.3555,14.2748,31,4.6875,-2.34375,788.75,0,16,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1381,19026.920,14.214,14.3555,14.2748,31,4.6875,-2.34375,799.25,0,14.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1382,19026.960,14.2565,14.3555,14.2748,31,4.6875,-2.34375,814.75,0,13.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1383,19027.000,14.0883,14.3555,14.2748,31,4.6875,-2.34375,805.75,0,14.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.96048,1,8,0,0,0,0,0,0,2.304
1384,19027.040,14.2565,14.3555,14.2748,31,4.6875,-2.34375,801.5,0,14.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97252,1,8,0,0,0,0,0,0,2.304
1385,19027.080,14.3823,14.3555,14.2748,31,4.6875,-2.34375,798,0,15,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.97252,1,8,0,0,0,0,0,0,2.304
1386,19027.120,14.2565,14.3555,14.2748,31,4.6875,-2.34375,808.5,0,14,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1387,19027.160,14.214,14.3555,14.2748,31,4.6875,-2.34375,803.75,0,14.5,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1388,19027.200,14.2565,14.3555,14.2748,31,4.6875,-2.34375,812.25,0,14,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.97053,1,8,0,0,0,0,0,0,2.304
1389,19027.240,14.1289,14.3555,14.2748,31,4.6875,-2.34375,807.5,0,14,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.96697,1,8,0,0,0,0,0,0,2.304
1390,19027.280,14.3397,14.3555,14.2748,31,4.6875,-2.34375,816,0,13.5,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.96697,1,8,0,0,0,0,0,0,2.304
1391,19027.320,14.3823,14.3555,14.2748,31,4.6875,-2.34375,800.25,0,15,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.95926,1,8,0,0,0,0,0,0,2.304
1392,19027.360,14.4248,14.3555,14.2748,31,4.6875,-2.34375,799.75,0,15,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1393,19027.400,14.2972,14.3555,14.2748,31,4.6875,-2.34375,797,0,15,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1394,19027.440,14.7613,14.3555,14.2748,31,4.6875,-2.34375,811,0,14,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.96389,1,8,0,0,0,0,0,0,2.304
1395,19027.480,14.7613,14.3555,14.2748,31,4.6875,-2.34375,807.75,0,14.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.96389,1,8,0,0,0,0,0,0,2.304
1396,19027.520,14.5931,14.3555,14.2748,31,4.6875,-2.34375,802.25,0,14.5,87.8,3.93,1.22,0,4.31373,0,14.3647,4.93,-8.96685,1,8,0,0,0,0,0,0,2.304
1397,19027.560,14.508,14.3555,14.2748,31,4.6875,-2.34375,798.5,0,15,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97188,1,8,0,0,0,0,0,0,2.304
1398,19027.600,14.4248,14.3555,14.2748,31,4.6875,-2.34375,778.5,0,17,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97188,1,8,0,0,0,0,0,0,2.304
1399,19027.640,14.6782,14.3555,14.2748,31,4.6875,-2.34375,781,0,17,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1400,19027.680,14.7188,14.3555,14.2748,31,4.6875,-2.34375,781,0,16.5,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1401,19027.720,14.6782,14.2406,14.2748,31,4.6875,-2.34375,792.75,0,15.5,87.8,3.99,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1402,19027.760,14.5505,14.2406,14.2748,31,4.6875,-2.34375,783.25,0,16.5,87.8,3.99,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1403,19027.800,14.7188,14.3555,14.2748,31,4.6875,-2.34375,790,0,15.5,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1404,19027.840,14.7613,14.3555,14.2748,31,4.6875,-2.34375,784.75,0,16,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1405,19027.880,14.6356,14.2406,14.2748,31,4.6875,-2.34375,796.25,0,15,87.8,3.99,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1406,19027.920,14.6782,14.2406,14.2748,31,4.6875,-2.34375,789.75,0,15.5,87.8,3.99,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1407,19027.960,14.6356,14.2406,14.2748,31,4.6875,-2.34375,785.5,0,16,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1408,19028.000,14.5931,14.2406,14.2748,31,4.6875,-2.34375,787.75,0,15.5,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1409,19028.040,14.5931,14.2406,14.2748,31,4.6875,-2.34375,802.25,0,14.5,87.8,3.99,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1410,19028.080,14.6782,14.2406,14.2748,31,4.6875,-2.34375,796.5,0,15,87.8,3.99,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1411,19028.120,14.7613,14.2406,14.2748,31,4.6875,-2.34375,805,0,14,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1412,19028.160,14.5505,14.2406,14.2748,31,4.6875,-2.34375,804.25,0,14.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.96927,1,8,0,0,0,0,0,0,2.304
1413,19028.200,14.6782,14.2406,14.2748,31,4.6875,-2.34375,791.75,0,15.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97003,1,8,0,0,0,0,0,0,2.304
1414,19028.240,14.4248,14.2406,14.2748,31,4.6875,-2.34375,795,0,15,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97003,1,8,0,0,0,0,0,0,2.304
1415,19028.280,14.1289,14.2406,14.2748,31,4.6875,-2.34375,793.25,0,15,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1416,19028.320,14.508,14.2406,14.2748,31,4.6875,-2.34375,803,0,14.5,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.97123,1,8,0,0,0,0,0,0,2.304
1417,19028.360,14.6356,14.2406,14.2748,31,4.6875,-2.34375,795,0,15,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.97123,1,8,0,0,0,0,0,0,2.304
1418,19028.400,14.5931,14.2406,14.2748,31,4.6875,-2.34375,795.5,0,15,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1419,19028.440,14.5505,14.2406,14.2748,31,4.6875,-2.34375,798.5,0,14.5,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1420,19028.480,14.6356,14.2406,14.2748,31,4.6875,-2.34375,813,0,13.5,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1421,19028.520,14.4248,14.2406,14.2748,31,4.6875,-2.34375,807,0,14,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.96745,1,8,0,0,0,0,0,0,2.304
1422,19028.560,14.2565,14.2406,14.2748,31,4.6875,-2.34375,812.5,0,13.5,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.96745,1,8,0,0,0,0,0,0,2.304
1423,19028.600,14.3397,14.2406,14.2748,31,4.6875,-2.34375,811,0,14,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.96257,1,8,0,0,0,0,0,0,2.304
1424,19028.640,14.3823,14.2406,14.2748,31,4.6875,-2.34375,819,0,13,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.95646,1,8,0,0,0,0,0,0,2.304
1425,19028.680,14.214,14.2406,14.2748,31,4.6875,-2.34375,815.25,0,13.5,87.8,3.99,1.24,0,4.31373,0,14.3647,4.93,-8.95646,1,8,0,0,0,0,0,0,2.304
1426,19028.720,14.2972,14.2406,14.2748,31,4.6875,-2.34375,810.25,0,13.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.95818,1,8,0,0,0,0,0,0,2.304
1427,19028.760,14.0457,14.2406,14.2748,31,4.6875,-2.34375,820.5,0,13,87.8,4.01,1.22,0,4.31373,0,14.3647,4.93,-8.95818,1,8,0,0,0,0,0,0,2.304
1428,19028.800,14.2565,14.2406,14.2748,31,4.6875,-2.34375,816,0,13.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.9552,1,8,0,0,0,0,0,0,2.304
1429,19028.840,14.2972,14.2406,14.2748,31,4.6875,-2.34375,816.75,0,13.5,87.8,3.93,1.24,0,4.31373,0,14.3647,4.93,-8.95922,1,8,0,0,0,0,0,0,2.304
1430,19028.880,14.214,14.2406,14.2748,31,4.6875,-2.34375,811,0,14,87.8,3.93,1.24,0,4.31373,0,14.3647,4.93,-8.95922,1,8,0,0,0,0,0,0,2.304
1431,19028.920,14.1714,14.2406,14.2748,31,4.6875,-2.34375,826.25,0,12.5,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.96373,1,8,0,0,0,0,0,0,2.304
1432,19028.960,14.214,14.2406,14.2748,31,4.6875,-2.34375,816,0,14,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.95916,1,8,0,0,0,0,0,0,2.304
1433,19029.000,14.2565,14.2406,14.2748,31,4.6875,-2.34375,815.5,0,14,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.95916,1,8,0,0,0,0,0,0,2.304
1434,19029.040,14.0883,14.2406,14.2748,31,4.6875,-2.34375,812.75,0,14,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.96225,1,8,0,0,0,0,0,0,2.304
1435,19029.080,14.0457,14.2406,14.2748,31,4.6875,-2.34375,825.75,0,12.5,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.96225,1,8,0,0,0,0,0,0,2.304
1436,19029.120,14.2565,14.2406,14.2816,31,4.6875,-2.34375,814.25,0,14,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.95025,1,8,0,0,0,0,0,0,2.304
1437,19029.160,14.0883,14.1258,14.2748,31,3.90625,-2.34375,815.75,0,14,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.95738,1,8,0,0,0,0,0,0,2.304
1438,19029.200,13.9606,14.1258,14.2748,31,3.90625,-2.34375,830.25,0,12.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.95738,1,8,0,0,0,0,0,0,2.304
1439,19029.240,14.3823,14.1258,14.2816,31,3.90625,-2.34375,816.5,0,14,87.8,3.95,1.22,0,4.31373,0,14.3647,4.93,-8.94614,1,8,0,0,0,0,0,0,2.304
1440,19029.280,14.1714,14.1258,14.2748,31,3.90625,-2.34375,812.25,0,14.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.785,-8.9627,1,8,0,0,0,0,0,0,2.304
1441,19029.320,14.0032,14.1258,14.2748,31,3.90625,-2.34375,806.75,0,14.5,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.9627,1,8,0,0,0,0,0,0,2.304
1442,19029.360,14.1714,14.1258,14.2748,31,3.90625,-2.34375,818,0,14,87.8,3.95,1.26,0,4.31373,0,14.3647,4.93,-8.96773,1,8,0,0,0,0,0,0,2.304
1443,19029.400,14.1289,14.1258,14.2748,31,3.90625,-2.34375,807.25,0,14.5,87.8,3.95,1.26,0,4.31373,0,14.3647,4.785,-8.96773,1,8,0,0,0,0,0,0,2.304
1444,19029.440,14.0883,14.1258,14.2748,31,3.90625,-2.34375,812,0,14.5,87.8,3.93,1.26,0,4.31373,0,14.3647,4.785,-8.96732,1,8,0,0,0,0,0,0,2.304
1445,19029.480,14.1714,14.1258,14.2748,31,3.90625,-2.34375,812.5,0,14.5,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.96251,1,8,0,0,0,0,0,0,2.304
1446,19029.520,14.1714,14.1258,14.2748,31,3.90625,-2.34375,820.5,0,13.5,87.8,3.95,1.24,0,4.31373,0,14.3647,4.93,-8.96251,1,8,0,0,0,0,0,0,2.304
1447,19029.560,14.0032,14.2406,14.2748,31,3.90625,-2.34375,809.75,0,14.5,87.8,3.95,1.22,0,4.31373,0,14.3647,4.785,-8.96505,1,8,0,0,0,0,0,0,2.304
1448,19029.600,13.9606,14.2406,14.2748,31,3.90625,-2.34375,813.25,0,14.5,87.8,3.89,1.22,0,4.31373,0,14.3647,4.785,-8.96182,1,8,0,0,0,0,0,0,2.304
1449,19029.640,14.508,14.2406,14.2748,31,3.90625,-2.34375,818.25,0,14,87.8,3.89,1.22,0,4.31373,0,14.3647,4.785,-8.96182,1,8,0,0,0,0,0,0,2.304
1450,19029.680,14.3397,14.2406,14.2748,31,3.90625,-2.34375,806.5,0,15,87.8,3.89,1.22,0,4.31373,0,14.3647,4.785,-8.95721,1,8,0,0,0,0,0,0,2.304
1451,19029.720,14.2972,14.2406,14.2748,31,3.90625,-2.34375,810,0,14.5,87.8,3.87,1.22,0,4.31373,0,14.3647,4.93,-8.95721,1,8,0,0,0,0,0,0,2.304
1452,19029.760,14.508,14.2406,14.2748,31,3.90625,-2.34375,811.25,0,14.5,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.96487,1,8,0,0,0,0,0,0,2.304
1453,19029.800,14.3397,14.2406,14.2748,31,3.90625,-2.34375,822.75,0,13.5,87.8,3.89,1.24,0,4.31373,0,14.3647,4.93,-8.9636,1,8,0,0,0,0,0,0,2.304
1454,19029.840,14.4248,14.2406,14.2748,31,3.90625,-2.34375,809.75,0,14.5,87.8,3.87,1.24,0,4.31373,0,14.3647,4.93,-8.9636,1,8,0,0,0,0,0,0,2.304
1455,19029.880,14.5505,14.2406,14.2748,31,3.90625,-2.34375,804,0,15,87.8,3.83,1.24,0,4.31373,0,14.3647,4.93,-8.96501,1,8,0,0,0,0,0,0,2.304
1456,19029.920,14.6356,14.2406,14.2748,31,3.90625,-2.34375,798.75,0,16,87.8,3.83,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1457,19029.960,14.5505,14.2406,14.2748,31,3.90625,-2.34375,814.75,0,14,87.8,3.87,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1458,19030.000,14.6356,14.2406,14.2748,31,3.90625,-2.34375,810.25,0,14.5,87.8,3.83,1.24,0,4.31373,0,14.3647,4.93,-8.96462,1,8,0,0,0,0,0,0,2.304
1459,19030.040,14.6356,14.2406,14.2748,31,3.90625,-2.34375,821.25,0,14,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.96462,1,8,0,0,0,0,0,0,2.304
1460,19030.080,14.4248,14.2406,14.2748,31,3.90625,-2.34375,819.75,0,14,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.95439,1,8,0,0,0,0,0,0,2.304
1461,19030.120,14.5505,14.2406,14.2816,31,3.90625,-2.34375,809.5,0,14.5,87.8,3.83,1.2,0,4.31373,0,14.3647,4.785,-8.95021,1,8,0,0,0,0,0,0,2.304
1462,19030.160,14.508,14.2406,14.2816,31,3.90625,-2.34375,793.25,0,16.5,87.8,3.83,1.22,0,4.31373,0,14.3647,4.785,-8.95021,1,8,0,0,0,0,0,0,2.304
1463,19030.200,14.3397,14.2406,14.2748,31,3.90625,-2.34375,776.5,0,18,87.8,3.83,1.22,0,4.31373,0,14.3647,4.785,-8.97394,1,8,0,0,0,0,0,0,2.304
1464,19030.240,14.214,14.2406,14.2748,31,3.90625,-2.34375,785.75,0,17,87.8,3.89,1.22,0,4.31373,0,14.3647,4.785,-8.97394,1,8,0,0,0,0,0,0,2.304
1465,19030.280,14.5931,14.2406,14.2748,31,3.90625,-2.34375,776.25,0,18,87.8,3.89,1.24,0,4.31373,0,14.3647,4.785,-8.97394,1,8,0,0,0,0,0,0,2.304
1466,19030.320,14.3823,14.3555,14.2748,31,3.90625,-2.34375,788,0,16.5,87.8,3.89,1.24,0,4.31373,0,14.3647,4.785,-8.97394,1,8,0,0,0,0,0,0,2.304
1467,19030.360,14.508,14.3555,14.2748,31,3.90625,-2.34375,794.75,0,16,87.8,3.89,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1468,19030.400,14.6356,14.3555,14.2748,31,4.6875,-2.34375,807.75,0,14.5,87.8,3.87,1.24,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1469,19030.440,14.5505,14.3555,14.2748,31,4.6875,-2.34375,804,0,15,87.8,3.89,1.26,0,4.31373,0,14.3647,4.93,-8.97021,1,8,0,0,0,0,0,0,2.304
1470,19030.480,14.5505,14.3555,14.2748,31,4.6875,-2.34375,803.75,0,15,87.8,3.89,1.26,0,4.31373,0,14.3647,4.93,-8.97021,1,8,0,0,0,0,0,0,2.304
1471,19030.520,14.6782,14.3555,14.2748,31,4.6875,-2.34375,794.75,0,16,87.8,3.86,1.24,0,4.31373,0,14.3647,4.93,-8.97047,1,8,0,0,0,0,0,0,2.304
1472,19030.560,14.7188,14.3555,14.2748,31,4.6875,-2.34375,807.25,0,14.5,87.8,3.89,1.24,0,4.31373,0,14.3647,4.93,-8.96734,1,8,0,0,0,0,0,0,2.304
1473,19030.600,14.4673,14.3555,14.2748,31,4.6875,-2.34375,799.25,0,15.5,87.8,3.89,1.24,0,4.31373,0,14.3647,4.93,-8.96734,1,8,0,0,0,0,0,0,2.304
1474,19030.640,14.6356,14.3555,14.2748,31,4.6875,-2.34375,798.5,0,15.5,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1475,19030.680,14.7188,14.4703,14.2748,31,4.6875,-2.34375,781.75,0,17,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1476,19030.720,14.5931,14.4703,14.2748,31,4.6875,-2.34375,791.75,0,16,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1477,19030.760,14.7188,14.4703,14.2748,31,4.6875,-2.34375,777,0,17.5,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1478,19030.800,14.7188,14.4703,14.2748,31,4.6875,-2.34375,793.75,0,17,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1479,19030.840,14.6356,14.4703,14.2142,31,4.6875,-2.34375,809.75,0,14,87.8,3.87,1.2,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1480,19030.880,14.4673,14.4703,14.2075,31,4.6875,-2.34375,795.75,0,15.5,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.96496,1,8,0,0,0,0,0,0,2.304
1481,19030.920,14.4673,14.4703,14.2075,31,5.46875,-2.34375,793.5,0,15.5,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.96496,1,8,0,0,0,0,0,0,2.304
1482,19030.960,14.7188,14.4703,14.2142,31,5.46875,-2.34375,776.25,0,17.5,87.8,3.83,1.22,0,4.31373,0,14.3647,4.93,-8.97394,1,8,0,0,0,0,0,0,2.304
1483,19031.000,14.7613,14.4703,14.2008,31,5.46875,-2.34375,778.25,0,17,87.8,3.83,1.22,0,4.31373,0,14.3647,5.075,-8.97394,1,8,0,0,0,0,0,0,2.304
1484,19031.040,14.8039,14.4703,14.2008,31,5.46875,-2.34375,774,0,17.5,87.8,3.86,1.22,0,4.31373,0,14.3647,5.075,-8.97394,1,8,0,0,0,0,0,0,2.304
1485,19031.080,14.7188,14.4703,14.1941,31,5.46875,-2.34375,794.5,0,15,87.8,3.83,1.24,0,4.31373,0,14.3647,5.075,-8.97394,1,8,0,0,0,0,0,0,2.304
1486,19031.120,14.6356,14.4703,14.1941,31,5.46875,-2.34375,806,0,14,87.8,3.83,1.24,0,4.31373,0,14.3647,5.075,-8.97394,1,8,0,0,0,0,0,0,2.304
1487,19031.160,14.6782,14.4703,14.2008,31,5.46875,-2.34375,828,0,11.5,87.8,3.83,1.24,0,4.31373,0,14.3647,4.93,-8.96852,1,8,0,0,0,0,0,0,2.304
1488,19031.200,14.4248,14.4703,14.2748,31,5.46875,-2.34375,823,0,12.5,87.8,3.87,1.24,0,4.31373,0,14.3647,4.93,-8.95293,1,8,0,0,0,0,0,0,2.304
