sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG,ECT
0,10.240,10.17,14.7,13.3152,255,0,-3.90625,182.25,0,28.5,68,2.81,1.22,0,9.80392,0,14.2196,14.065,-8.89605,1,7,0,0,0,0,0,0,1.28,0,71.6
1,10.280,10.17,14.7,13.3152,255,0,-3.90625,182.25,0,28.5,68,2.81,1.2,0,9.80392,0,14.2196,14.065,-8.89605,1,7,0,0,0,0,0,0,1.28,0,71.6
2,10.320,10.17,14.7,7.68981,255,0,-3.90625,182.25,0,28.5,68,2.81,1.1,0,9.80392,0,14.2196,14.065,-8.89605,1,7,0,0,0,0,0,0,1.28,0,71.6
3,10.360,10.17,14.7,7.68981,255,0,-3.90625,182.25,0,28.5,68,2.81,1.12,0,9.80392,0,14.2196,14.065,-8.89605,1,7,0,0,0,0,0,0,1.28,0,71.6
4,10.400,10.17,14.7,7.68981,255,0,-3.90625,185.25,0,28.5,68,2.83,1.22,0,9.80392,0,14.2196,13.92,-8.89605,1,7,0,0,0,0,0,0,22.784,0,71.6
5,10.440,10.17,14.7,7.68981,255,0,-3.90625,185.25,0,28.5,68,2.83,1.22,0,9.80392,0,14.2196,13.92,-8.89605,1,7,0,0,0,0,0,0,22.784,0,71.6
6,10.480,10.17,14.7,7.69571,255,0,-3.90625,427.5,0,28.5,68,3.46,1.26,0,9.80392,0,14.2196,13.92,-8.89605,1,7,0,0,0,0,0,0,17.408,0,71.6
7,10.520,10.17,14.7,7.69571,255,0,-3.90625,795,0,28.5,68,3.75,1.32,0,9.80392,0,14.2196,13.775,-8.89605,1,7,0,0,0,0,0,0,17.408,0,71.6
8,10.560,10.17,14.7,7.69571,255,0,-3.90625,1256.75,0,28.5,68,5.21,1.42,0,9.80392,0,14.2196,11.745,-8.6482,1,7,0,0,0,0,0,0,11.776,0,71.6
9,10.600,10.17,14.7,7.69571,255,0,-3.90625,1542.75,0,27,68,6.92,1.5,0,9.80392,0,14.2196,10.585,-8.6482,1,7,0,0,0,0,0,0,9.216,0,71.6
10,10.640,21.2924,14.7,7.69767,255,0,-3.90625,1748,0,24,68,8,1.56,0,9.80392,0,14.2196,9.57,-8.52865,1,7,0,0,0,0,0,0,7.168,0,71.6
11,10.680,21.3756,14.7,7.69964,255,0,-3.90625,1935.75,0,23.5,68,9.29,1.62,0,9.80392,0,14.2196,8.41,-9.2396,1,7,0,0,0,0,0,0,5.12,0,71.6
12,10.720,21.335,14.7,7.69964,255,0,-3.90625,2081.5,0,23,68,9.88,1.64,0,10.1961,0,14.2196,7.83,-9.2396,1,7,0,0,0,0,0,0,3.584,0,71.6
13,10.760,21.2499,14.7,7.70555,255,0,-3.90625,2175.75,0,22.5,68,10.5,1.66,0,10.1961,0,14.2196,7.105,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
14,10.800,21.2499,14.7,7.71148,255,0,-3.90625,2251,0,21.5,68,11.03,1.68,0,10.1961,0,14.2196,6.525,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
15,10.840,21.3756,14.7,7.71148,255,0,-3.90625,2285.75,0,20,68,11.26,1.7,0,10.1961,0,14.2196,5.945,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
16,10.880,21.1242,14.7,7.71741,255,0,-3.90625,2323.5,0,23,68,11.26,1.7,0,10.1961,0,14.2196,5.655,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
17,10.920,21.2499,14.7,7.71741,255,0,-3.90625,2330,0,21.5,68,11.32,1.68,0,10.1961,0,14.2196,5.365,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
18,10.960,21.3756,14.7,7.72533,255,0,-3.90625,2332,0,20.5,68,11.29,1.7,0,10.1961,0,14.2196,5.22,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
19,11.000,21.335,14.7,7.73128,255,0,-3.90625,2299,0,15,68,11.35,1.7,0,10.1961,0,14.2196,5.075,-9.51482,1,7,0,0,0,0,0,0,3.328,0,71.6
20,11.040,21.2499,14.7,7.73128,255,0,-3.90625,2283.75,0,13.5,68,11.38,1.7,0,10.1961,0,14.2196,4.93,-9.51482,1,7,0,0,0,0,0,0,3.328,0,71.6
21,11.080,21.2073,14.7,7.95813,255,0,-3.90625,2209.25,0,12.5,68,11.41,1.7,0,10.1961,0,14.2196,4.785,-9.51482,1,7,0,0,0,0,0,0,3.328,0,71.6
22,11.120,21.335,14.7,7.96445,255,0,-3.125,2160,0,12,68,11.47,1.72,0,10.1961,0,14.2196,4.785,-9.51482,1,7,0,0,0,0,0,0,3.328,0,71.6
23,11.160,21.2499,14.7,7.96445,255,0,-3.125,2106.5,0,12,68,11.47,1.7,0,10.1961,0,14.2196,4.785,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
24,11.200,21.0816,14.7,7.97077,255,0,-3.125,2068.25,0,11.5,68,11.41,1.7,0,10.1961,0,14.2196,4.785,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
25,11.240,21.335,14.7,7.97077,255,0,-3.125,2032.75,0,11.5,68,11.29,1.7,0,10.1961,0,14.2196,4.785,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
26,11.280,21.2499,14.7,8.18532,255,0,-3.125,1984,0,11.5,68,11.35,1.7,0,10.1961,0,14.2196,4.785,-9.51482,1,7,0,0,0,0,0,0,3.584,0,71.6
27,11.320,21.2073,14.7,8.19423,255,0,-3.125,1955.75,0,11.5,68,11.32,1.7,0,10.1961,0,14.2196,4.785,-9.40561,1,7,0,0,0,0,0,0,3.584,0,71.6
28,11.360,21.3756,14.7,8.19423,255,0,-3.125,1924.5,0,11,68,11.26,1.7,0,10.1961,0,14.2196,4.785,-9.40561,1,7,0,0,0,0,0,0,3.584,0,71.6
29,11.400,21.2499,14.7,8.20093,255,0,-3.125,1875.25,0,11,68,11.2,1.7,0,10.1961,0,14.2196,4.785,-9.28114,1,7,0,0,0,0,0,0,3.584,0,71.6
30,11.440,21.2073,14.7,8.20763,255,0,-3.125,1842.25,0,11,68,11.32,1.7,0,10.1961,0,14.2196,4.785,-9.12616,1,7,0,0,0,0,0,0,3.84,0,71.6
31,11.480,21.2073,14.7,8.20763,255,0,-3.125,1807.5,0,11,68,11.26,1.68,0,10.1961,0,14.2196,4.785,-9.12616,1,7,0,0,0,0,0,0,3.84,0,71.6
32,11.520,21.1242,14.7,8.41174,255,0,-3.125,1773.5,0,11,68,11.23,1.7,0,10.1961,0,14.2196,4.93,-8.9743,1,7,0,0,0,0,0,0,3.84,0,71.6
33,11.560,21.2499,14.7,8.41174,255,0,-3.125,1745.75,0,11,68,11.29,1.68,0,10.1961,0,14.2196,4.93,-8.9743,1,7,0,0,0,0,0,0,3.84,0,71.6
34,11.600,21.2499,14.7,8.41644,255,0,-3.125,1719.75,0,10.5,68,11.1,1.68,0,10.1961,0,14.2196,4.93,-8.8882,1,7,0,0,0,0,0,0,3.84,0,71.6
35,11.640,23.7351,14.7,8.4235,255,0,-3.125,1681.75,0,11,68,11.03,1.68,0,10.1961,0,14.2196,4.93,-8.77301,1,7,0,0,0,0,0,0,3.84,0,71.6
36,11.680,23.5668,14.7,8.4235,255,0,-3.125,1581.5,0,12.5,68,11.1,1.68,0,10.1961,0,14.2196,5.075,-8.77301,1,7,0,0,0,0,0,0,4.096,0,71.6
37,11.720,23.6519,14.7,8.43058,255,0,-2.34375,1553.25,0,13,68,11.03,1.68,0,10.1961,0,14.2196,5.075,-8.52865,1,7,0,0,0,0,0,0,4.096,0,71.6
38,11.760,23.6945,14.7,8.51644,255,0,-2.34375,1535,0,13.5,68,11.06,1.66,0,10.1961,0,14.2196,5.075,-8.52865,1,7,0,0,0,0,0,0,4.096,0,71.6
39,11.800,23.6094,14.7,8.51644,255,0,-2.34375,1530.75,0,13.5,68,10.64,1.66,0,10.1961,0,14.2196,5.22,-8.52865,1,7,0,0,0,0,0,0,4.096,0,71.6
40,11.840,23.4837,14.7,8.41879,255,0,-2.34375,1524.75,0,14,68,10.78,1.66,0,10.1961,0,14.2196,5.365,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
41,11.880,23.5668,14.7,8.41879,255,0,-2.34375,1523,0,13.5,68,10.71,1.68,0,10.1961,0,14.2196,5.365,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
42,11.920,23.4837,14.7,8.36035,255,0,-.78125,1527.5,0,13.5,68,10.93,1.68,0,10.1961,0,14.2196,5.51,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
43,11.960,23.6519,14.7,8.34644,255,0,-.78125,1524,0,13.5,68,10.86,1.68,0,10.1961,0,14.2196,5.51,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
44,12.000,23.6945,14.7,8.34644,255,0,-.78125,1522,0,13.5,68,10.86,1.66,0,10.1961,0,14.2196,5.51,-8.52865,1,7,0,0,0,0,0,0,4.608,0,71.6
45,12.040,23.6945,14.7,8.33488,255,0,-.78125,1517,0,13.5,68,10.43,1.66,0,10.1961,0,14.2196,5.51,-8.52865,1,7,0,0,0,0,0,0,4.608,0,71.6
46,12.080,23.6945,14.7,8.52126,255,0,-.78125,1518.5,0,13.5,68,10.78,1.66,0,10.1961,0,14.2196,5.51,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
47,12.120,23.6945,14.7,8.52126,255,0,-.78125,1522,0,13,68,10.78,1.66,0,10.1961,0,14.2196,5.51,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
48,12.160,23.6094,14.7,8.51403,255,0,-.78125,1524,0,13,68,10.93,1.68,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
49,12.200,23.6519,14.7,8.51403,255,0,-.78125,1532,0,12.5,68,10.93,1.66,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
50,12.240,23.6945,14.7,8.51162,255,0,-.78125,1537.5,0,12,68,10.64,1.66,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
51,12.280,23.7351,14.7,8.52367,255,0,-.78125,1546,0,11.5,68,10.57,1.66,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
52,12.320,23.6519,14.7,8.52367,255,0,-.78125,1541.75,0,12,68,10.86,1.68,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
53,12.360,23.6094,14.7,8.5406,255,0,-.78125,1540,0,12,68,11.1,1.68,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
54,12.400,23.6094,14.7,8.72121,255,0,-.78125,1535.5,0,12,68,10.78,1.66,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
55,12.440,23.5668,14.7,8.72121,255,0,-.78125,1523.75,0,12.5,68,10.93,1.66,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
56,12.480,23.6519,14.7,8.73639,255,0,-.78125,1525.25,0,12,68,10.5,1.66,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
57,12.520,23.6519,14.7,8.73639,255,0,-.78125,1520.5,0,12.5,68,10.71,1.66,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
58,12.560,23.6094,14.7,8.76692,255,0,-.78125,1514.25,0,12.5,68,10.78,1.66,0,10.1961,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
59,12.600,23.7351,14.7,8.78483,255,0,-.78125,1516,0,12,68,10.78,1.66,0,9.80392,0,14.2196,5.655,-8.52865,1,7,0,0,0,0,0,0,4.352,0,71.6
