sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
0,266.080,10.17,14.7,7.84204,47,0,0,181.5,9.32057,20,69.8,2.12,1.16,0,5.09804,0,14.6549,13.92,-9.3787,1,7,0,0,0,0,0,0,6.144
1,266.120,10.17,14.7,7.84204,47,0,0,181.5,9.32057,20,69.8,2.12,1.08,0,5.09804,0,14.6549,13.92,-9.3787,1,7,0,0,0,0,0,0,6.144
2,266.160,10.17,14.7,7.84204,47,0,0,181.5,8.6992,20,69.8,2.12,1.04,0,5.09804,0,14.6549,13.92,-9.3787,1,7,0,0,0,0,0,0,6.144
3,266.200,10.17,14.7,7.84204,48,0,0,199,8.6992,19.5,69.8,2.44,1.14,0,5.09804,0,14.6549,13.775,-9.3787,1,7,0,0,0,0,0,0,6.144
4,266.240,10.17,14.7,7.84204,48,0,0,199,8.6992,19.5,69.8,2.44,1.2,0,5.09804,0,14.6549,13.775,-9.3787,1,7,0,0,0,0,0,0,6.144
5,266.280,10.17,14.7,7.84204,48,0,0,410.25,8.6992,19.5,69.8,2.93,1.12,0,5.09804,0,14.6549,12.905,-9.3787,1,7,0,0,0,0,0,0,6.144
6,266.320,10.17,14.7,7.84204,49,0,0,714,8.6992,19,69.8,2.7,1.14,0,5.09804,0,14.6549,12.18,-9.3787,1,7,0,0,0,0,0,0,5.632
7,266.360,10.17,14.2406,7.84204,49,0,0,931,8.6992,16.5,69.8,2.81,1.2,0,5.4902,0,14.6549,11.31,-9.3787,1,7,0,0,0,0,0,0,4.608
8,266.400,10.17,14.7,7.84409,49,0,0,1244.5,8.07783,15.5,69.8,3.69,1.24,0,5.4902,0,14.6549,10.005,-9.08312,1,7,0,0,0,0,0,0,4.352
9,266.440,10.17,15.5039,7.84409,50,0,0,1355,8.07783,16.5,69.8,4.01,1.26,0,5.4902,0,14.6549,9.425,-9.08312,1,7,0,0,0,0,0,0,3.584
10,266.480,10.17,16.5375,7.84613,50,0,0,1583.5,8.07783,18,69.8,4.6,1.3,0,5.4902,0,14.6549,7.83,-9.0113,1,7,0,0,2,0,0,0,3.072
11,266.520,10.17,15.7336,7.84818,50,0,0,1661.75,8.07783,13,69.8,4.9,1.3,0,5.09804,0,14.6549,7.105,-9.10224,1,7,0,0,3,0,0,0,3.072
12,266.560,22.6404,14.9297,7.84818,50,0,0,1706.75,7.45645,18.5,69.8,4.94,1.32,0,5.09804,0,14.6549,6.38,-9.10224,1,7,0,0,4,0,0,0,2.816
13,266.600,22.683,14.5852,7.85022,51,0,0,1792.75,7.45645,19.5,69.8,5.17,1.32,0,5.09804,0,14.6549,5.945,-9.35221,1,7,0,0,5,0,0,0,2.816
14,266.640,22.6404,14.4703,7.85022,51,0,0,1829.75,7.45645,19,69.8,5.29,1.34,0,5.09804,0,14.6549,5.51,-9.35221,1,7,0,0,5,0,0,0,2.56
15,266.680,22.4722,14.3555,7.85432,51,0,0,1855.25,7.45645,18,69.8,5.39,1.34,0,5.4902,0,14.6549,5.075,-9.57799,1,7,0,0,5,0,0,0,2.56
16,266.720,22.5553,14.1258,8.25716,52,0,0,1859.75,7.45645,17.5,69.8,5.42,1.34,0,5.4902,0,14.6549,4.64,-9.66866,1,7,0,0,5,0,0,0,2.56
17,266.760,22.5553,13.7813,8.25716,52,0,0,1860,7.45645,17.5,69.8,5.48,1.36,0,5.4902,0,14.6549,4.495,-9.66866,1,7,0,0,5,0,0,0,2.304
18,266.800,22.1337,13.3219,8.61637,52,0,0,1845,6.83508,17.5,69.8,5.58,1.36,0,5.4902,0,14.6549,4.205,-9.65332,1,7,0,0,5,0,0,0,2.304
19,266.840,22.5979,12.9773,8.93076,53,0,0,1824,6.83508,17.5,69.8,5.64,1.36,0,5.4902,0,14.6549,4.06,-9.56366,1,7,0,0,5,0,0,0,2.304
20,266.880,22.4722,12.6328,8.93076,53,0,0,1785.5,6.83508,17.5,69.8,5.72,1.36,0,5.4902,0,14.6549,3.915,-9.56366,1,7,0,0,5,0,0,0,2.304
21,266.920,22.5553,12.2883,9.20098,53,0,0,1753.75,6.83508,17,69.8,5.72,1.36,0,5.4902,0,14.6549,3.915,-9.45032,1,7,0,0,5,0,0,0,2.304
22,266.960,22.5553,11.9437,9.43454,54,0,0,1718.25,6.21371,16,69.8,5.76,1.36,0,5.4902,0,14.6549,3.915,-9.45032,1,7,0,0,5,0,0,0,2.304
23,267.000,22.5553,11.5992,9.43454,54,0,0,1684.25,6.21371,15.5,69.8,5.76,1.36,0,5.4902,0,14.6549,3.77,-9.30293,1,7,0,0,5,0,0,0,2.304
24,267.040,22.5553,11.2547,9.63071,54,0,0,1624.75,6.21371,14.5,69.8,5.72,1.36,0,5.4902,0,14.6549,3.77,-9.1161,1,7,0,0,5,0,0,0,2.304
25,267.080,22.4722,11.1398,9.63071,54,0,0,1569,6.21371,13.5,69.8,5.68,1.36,0,5.4902,0,14.6549,3.77,-9.1161,1,7,0,0,5,0,0,0,2.304
26,267.120,22.5147,11.1398,9.71775,54,0,0,1510.25,6.21371,13,69.8,5.68,1.36,0,5.4902,0,14.6549,3.77,-9.0113,1,7,0,0,5,0,0,0,2.304
27,267.160,22.6404,11.1398,9.87069,54,0,0,1445.5,6.21371,12,69.8,5.68,1.36,0,5.4902,0,14.6549,3.77,-9.0113,1,7,0,0,5,0,0,0,2.304
28,267.200,22.5979,11.1398,9.87069,54,0,0,1383.5,5.59234,11.5,69.8,5.64,1.36,0,5.4902,0,14.6549,3.915,-9.0113,1,7,0,0,5,0,0,0,2.304
29,267.240,22.2614,11.1398,9.93584,55,0,0,1342.25,5.59234,11,69.8,5.68,1.36,0,5.4902,0,14.6549,3.915,-9.0113,1,7,0,0,5,0,0,0,2.304
30,267.280,22.4722,11.1398,9.93584,55,0,0,1273.75,5.59234,10.5,69.8,5.65,1.34,0,5.4902,0,14.6549,3.915,-9.0113,1,7,0,0,6,0,0,0,2.304
31,267.320,22.5553,11.1398,10.052,55,0,0,1222.5,5.59234,10,69.8,5.45,1.34,0,5.4902,0,14.6549,4.06,-9.0113,1,7,0,0,5,0,0,0,2.304
32,267.360,22.4722,11.2547,10.1026,55,0,0,1196.5,4.97097,10,69.8,5.45,1.34,0,5.4902,0,14.6549,4.06,-9.01453,1,7,0,0,5,0,0,0,2.304
33,267.400,22.6404,11.2547,10.1026,55,0,0,1130.25,4.97097,10,69.8,5.36,1.32,0,5.4902,0,14.6549,4.205,-9.01453,1,7,0,0,5,0,0,0,2.56
34,267.440,22.5979,11.2547,10.1502,55,0,0,1096,4.97097,10,69.8,5.36,1.34,0,5.4902,0,14.6549,4.35,-9.07527,1,7,0,0,5,0,0,0,2.56
35,267.480,22.2188,11.1398,10.14,55,0,0,1065.75,4.97097,10,69.8,5.26,1.32,0,5.4902,0,14.6549,4.35,-9.13467,1,7,0,0,6,0,0,0,2.56
36,267.520,23.7776,11.1398,10.14,55,0,0,992.75,4.97097,10,69.8,5.2,1.32,0,5.4902,0,14.6549,4.495,-9.13467,1,7,0,0,5,0,0,0,2.56
37,267.560,23.6945,11.1398,10.1605,55,0,0,956,4.97097,10,69.8,5.26,1.34,0,5.4902,0,14.6549,4.495,-9.20173,1,7,0,0,5,0,0,0,2.56
38,267.600,23.6519,11.1398,10.1605,55,0,0,927.25,4.97097,10.5,69.8,5.23,1.32,0,5.09804,0,14.6549,4.64,-9.20173,1,7,0,0,5,0,0,0,2.56
39,267.640,23.7776,11.1398,10.0419,55,0,0,880.75,4.97097,11,69.8,5.13,1.3,0,5.09804,0,14.6549,4.64,-9.2619,1,7,0,0,5,0,0,0,2.816
40,267.680,23.7776,11.1398,10.0721,55,0,0,825.25,4.3496,11.5,69.8,5.02,1.3,0,5.09804,0,14.6549,4.785,-9.33376,1,7,0,0,5,0,0,0,2.816
41,267.720,23.6945,11.1398,10.0721,54,0,0,794,4.3496,17,69.8,5.06,1.3,0,5.09804,0,14.6549,4.93,-9.33376,1,7,0,0,6,0,0,0,2.816
42,267.760,23.7351,11.1398,10.0152,54,0,0,757,4.3496,17,69.8,5.1,1.3,0,5.09804,0,14.6549,4.93,-9.3787,1,7,0,0,6,0,0,0,2.816
43,267.800,23.6945,11.1398,10.0452,54,0,0,712.25,4.3496,17,69.8,5.06,1.3,0,5.09804,0,14.6549,5.075,-9.3787,1,7,0,0,6,0,0,0,3.072
44,267.840,23.6094,11.1398,10.0452,54,0,0,712.25,4.3496,17,69.8,5.06,1.3,0,5.09804,0,14.6549,5.075,-9.3787,1,7,0,0,6,0,0,0,3.072
45,267.880,23.6945,11.1398,9.8999,54,0,0,671.75,4.3496,17,69.8,5.06,1.32,0,5.09804,0,14.6549,5.22,-9.3787,1,7,0,0,6,0,0,0,3.072
46,267.920,23.6094,11.1398,9.8999,54,0,0,655.75,3.72823,17,69.8,5.06,1.34,0,5.09804,0,14.6549,5.365,-9.3787,1,7,0,0,6,0,0,0,3.328
47,267.960,24.1567,11.1398,9.72403,54,0,0,630,3.72823,17,69.8,5.13,1.34,0,5.09804,0,14.6549,5.51,-9.3787,1,7,0,0,6,0,0,0,3.328
48,268.000,24.0735,11.1398,9.65542,53,0,0,615.75,3.72823,17,69.8,5.13,1.32,0,5.09804,0,14.6549,5.655,-9.3787,1,7,0,0,6,0,0,0,3.328
49,268.040,24.1141,11.1398,9.65542,53,0,0,573,3.72823,17,69.8,5.13,1.3,0,5.09804,0,14.6549,5.8,-9.3787,1,7,0,0,6,0,0,0,3.328
50,268.080,24.031,11.1398,9.5543,53,0,0,573,3.72823,17,69.8,5.13,1.32,0,5.09804,0,14.6549,5.8,-9.3787,1,7,0,0,6,0,0,0,3.584
51,268.120,23.8202,11.1398,9.47611,52,0,0,533,3.72823,17,69.8,5.13,1.34,0,5.09804,0,14.6549,6.09,-9.3787,1,7,0,0,7,0,0,0,3.84
52,268.160,24.0735,11.1398,9.47611,52,0,0,505.25,3.10686,17,69.8,5.17,1.3,0,5.09804,0,14.6549,6.235,-9.3787,1,7,0,0,7,0,0,0,3.84
53,268.200,24.1141,11.1398,9.41094,52,0,0,505.25,3.10686,17,69.8,5.17,1.32,0,5.09804,0,14.6549,6.235,-9.3787,1,7,0,0,7,0,0,0,3.84
54,268.240,23.7776,11.1398,9.41094,51,0,0,502.5,3.10686,16.5,69.8,5.12,1.34,0,5.09804,0,14.6549,6.525,-9.3787,1,7,0,0,6,0,0,0,4.096
55,268.280,24.1567,11.1398,9.2804,51,0,0,522,3.10686,16.5,69.8,5.2,1.32,0,5.09804,0,14.6549,6.67,-9.3787,1,7,0,0,6,0,0,0,4.096
56,268.320,24.0735,11.1398,9.19255,51,0,0,522,3.10686,16.5,69.8,5.2,1.3,0,5.09804,0,14.6549,6.67,-9.3787,1,7,0,0,6,0,0,0,4.352
57,268.360,24.031,11.1398,9.19255,50,0,0,538,3.10686,16.5,69.8,5.12,1.34,0,5.09804,0,14.6549,6.96,-9.3787,1,7,0,0,6,0,0,0,4.352
58,268.400,24.0735,11.1398,9.24335,50,0,0,543.5,2.48548,16.5,69.8,5.09,1.32,0,5.09804,0,14.6549,6.96,-9.3787,1,7,0,0,6,0,0,0,4.352
59,268.440,24.1567,11.1398,9.45825,50,0,0,526.75,2.48548,16.5,69.8,5.03,1.3,0,5.09804,0,14.6549,7.105,-9.3787,1,7,0,0,6,0,0,0,4.352
60,268.480,23.7351,11.1398,9.45825,50,0,0,526.75,2.48548,16.5,69.8,5.03,1.32,0,5.09804,0,14.6549,7.105,-9.3787,1,7,0,0,6,0,0,0,4.352
61,268.520,23.2729,11.1398,9.63071,49,0,0,546.5,2.48548,16,69.8,5.09,1.34,0,5.09804,0,14.6549,7.25,-9.3787,1,7,0,0,6,0,0,0,4.352
62,268.560,23.8202,11.1398,9.61533,49,0,0,516,2.48548,10,69.8,4.98,1.32,0,5.09804,0,14.6549,7.395,-9.3787,1,7,0,0,7,0,0,0,4.352
63,268.600,23.6519,11.1398,9.61533,49,0,0,516,2.48548,10,69.8,4.98,1.3,0,5.09804,0,14.6549,7.395,-9.3787,1,7,0,0,7,0,0,0,4.608
64,268.640,23.6519,11.1398,9.66162,47,0,0,513.75,2.48548,10,69.8,5.06,1.34,0,5.09804,0,14.6549,7.54,-9.3787,1,7,0,0,7,0,0,0,4.608
65,268.680,23.7776,11.1398,9.66162,47,0,0,527.75,2.48548,10.5,69.8,4.95,1.32,0,5.09804,0,14.6549,7.54,-9.3787,1,7,0,0,6,0,0,0,4.608
66,268.720,23.7351,11.1398,9.64614,47,0,0,527.75,1.86411,10.5,69.8,4.95,1.3,0,5.09804,0,14.6549,7.54,-9.3787,1,7,0,0,6,0,0,0,4.608
67,268.760,23.7776,11.1398,9.64614,46,0,0,538.75,1.86411,11.5,69.8,4.92,1.32,0,5.09804,0,14.6549,7.685,-9.3787,1,7,0,0,6,0,0,0,4.608
68,268.800,23.5668,11.1398,9.64614,46,0,0,538.25,1.86411,11.5,69.8,5,1.32,0,5.09804,0,14.6549,7.685,-9.3787,1,7,0,0,6,0,0,0,4.608
69,268.840,23.7776,11.1398,9.67404,46,0,0,548,1.86411,12,69.8,5.06,1.3,0,5.09804,0,14.6549,7.83,-9.3787,1,7,0,0,6,0,0,0,4.608
70,268.880,23.6945,11.1398,9.67404,45,0,0,548,1.86411,12,69.8,5.06,1.3,0,5.09804,0,14.6549,7.83,-9.3787,1,7,0,0,6,0,0,0,4.608
71,268.920,23.7351,11.1398,9.77455,45,0,0,573.75,1.86411,14,69.8,4.97,1.32,0,5.09804,0,14.6549,7.83,-9.3787,1,7,0,0,5,0,0,0,4.608
72,268.960,23.9033,11.1398,9.79363,45,0,0,596,1.86411,15.5,69.8,4.97,1.32,0,5.09804,0,14.6549,7.83,-9.3787,1,7,0,0,5,0,0,0,4.608
73,269.000,23.5243,11.1398,9.79363,44,0,0,617,1.86411,15.5,69.8,4.97,1.32,0,5.09804,0,14.6549,7.83,-9.3787,1,7,0,0,5,0,0,0,4.352
74,269.040,23.7351,11.1398,9.80958,44,0,0,618.25,1.24274,15.5,69.8,4.97,1.3,0,5.09804,0,14.6549,7.685,-9.3787,1,7,0,0,5,0,0,0,4.352
75,269.080,23.9459,11.1398,9.83843,44,0,0,646,1.24274,15.5,69.8,4.88,1.28,0,5.09804,0,14.6549,7.685,-9.3787,1,7,0,0,5,0,0,0,4.352
76,269.120,23.6945,11.1398,9.83843,44,0,0,646,1.24274,15.5,69.8,4.88,1.3,0,5.09804,0,14.6549,7.685,-9.3787,1,7,0,0,5,0,0,0,4.352
77,269.160,23.6945,11.1398,9.89015,43,0,0,676.25,1.24274,15.5,69.8,4.88,1.3,0,5.09804,0,14.6549,7.685,-9.3787,1,7,0,0,5,0,0,0,4.352
78,269.200,23.9033,11.1398,9.89015,43,0,0,673.5,1.24274,16,69.8,4.88,1.32,0,5.09804,0,14.6549,7.54,-9.3787,1,7,0,0,5,0,0,0,4.096
79,269.240,23.6519,11.1398,9.91621,43,0,0,663.75,1.24274,16,69.8,4.88,1.32,0,5.4902,0,14.6549,7.54,-9.3787,1,7,0,0,5,0,0,0,4.096
80,269.280,23.7351,11.1398,9.96214,42,0,0,650.75,1.24274,16,69.8,4.97,1.34,0,5.4902,0,14.6549,7.54,-9.3787,1,7,0,0,6,0,0,0,4.096
81,269.320,23.7351,11.1398,9.96214,42,0,0,666.75,1.24274,16,69.8,5.17,1.34,0,5.4902,0,14.6549,7.54,-9.3787,1,7,0,0,6,0,0,0,4.096
82,269.360,23.7776,11.1398,9.97865,42,0,0,701,0,16,69.8,5.23,1.34,0,5.4902,0,14.6549,7.395,-9.3787,1,7,0,0,5,0,0,0,4.096
83,269.400,23.6094,11.1398,10.0285,41,0,0,726,0,16,69.8,5.23,1.32,0,5.4902,0,14.6549,7.395,-9.3787,1,7,0,0,5,0,0,0,4.096
84,269.440,23.6945,11.1398,10.0285,41,0,0,771.75,0,15.5,69.8,5.23,1.34,0,5.4902,0,14.6549,7.25,-9.3787,1,7,0,0,5,0,0,0,3.84
85,269.480,23.6519,11.1398,10.3669,41,0,0,801.75,0,12.5,69.8,5.26,1.34,0,5.4902,0,14.6549,7.25,-9.3787,1,7,0,0,5,0,0,0,3.84
86,269.520,23.6945,11.1398,10.3669,40,0,0,812.75,0,11.5,69.8,5.23,1.34,0,5.4902,0,14.6549,7.105,-9.3787,1,7,0,0,5,0,0,0,3.584
87,269.560,23.6945,11.1398,10.5486,40,0,0,795.75,0,13.5,69.8,5.26,1.34,0,5.4902,0,14.6549,7.105,-9.36699,1,7,0,0,5,0,0,0,3.584
88,269.600,23.7351,11.1398,10.5857,40,0,0,817,0,11.5,69.8,5.23,1.34,0,5.4902,0,14.6549,6.96,-9.36304,1,7,0,0,5,0,0,0,3.584
89,269.640,23.6945,11.1398,10.5857,39,0,0,836.25,0,9.5,69.8,5.23,1.34,0,5.4902,0,14.6549,6.815,-9.36304,1,7,0,0,5,0,0,0,3.584
90,269.680,23.6519,11.1398,10.5894,39,0,0,851.5,0,7.5,69.8,5.23,1.32,0,5.4902,0,14.6549,6.815,-9.3314,1,7,0,0,5,0,0,0,3.584
91,269.720,23.8202,11.1398,10.5968,39,0,0,849.75,0,8.5,69.8,5.26,1.32,0,5.4902,0,14.6549,6.67,-9.32674,1,7,0,0,5,0,0,0,3.584
92,269.760,23.2729,11.1398,10.5968,39,0,0,827.5,0,11,69.8,5.32,1.32,0,5.4902,0,14.6549,6.525,-9.32674,1,7,0,0,5,0,0,0,3.328
93,269.800,23.7351,11.1398,10.6006,38,0,0,837,0,10,69.8,5.36,1.34,0,5.4902,0,14.6549,6.525,-9.35344,1,7,0,0,5,0,0,0,3.328
94,269.840,23.8202,11.1398,10.6006,38,0,0,837.25,0,10,69.8,5.36,1.34,0,5.4902,0,14.6549,6.38,-9.35344,1,7,0,0,5,0,0,0,3.328
95,269.880,23.7351,11.1398,10.608,38,0,0,852.5,0,8.5,69.8,5.36,1.34,0,5.4902,0,14.6549,6.38,-9.34437,1,7,0,0,5,0,0,0,3.328
96,269.920,23.6519,11.1398,10.3992,37,0,0,859,0,8,69.8,5.32,1.34,0,5.4902,0,14.6549,6.38,-9.32441,1,7,0,0,5,0,0,0,3.328
97,269.960,23.8202,11.1398,10.3992,37,0,0,860,0,8,69.8,5.32,1.34,0,5.4902,0,14.6549,6.235,-9.32441,1,7,0,0,5,0,0,0,3.328
98,270.000,23.6945,11.1398,10.4352,37,0,0,847,0,9.5,69.8,5.32,1.32,0,5.4902,0,14.6549,6.235,-9.33562,1,7,0,0,5,0,0,0,3.328
99,270.040,23.6945,11.1398,10.4461,36,0,0,834.25,0,11.5,69.8,5.42,1.32,0,5.4902,0,14.6549,6.235,-9.33952,1,7,0,0,5,0,0,0,3.328
100,270.080,24.031,11.1398,10.4461,36,0,0,844.25,0,10,69.8,5.39,1.34,0,5.4902,0,14.6549,6.09,-9.33952,1,7,0,0,5,0,0,0,3.328
101,270.120,23.8627,11.1398,10.4642,36,0,0,843,0,10.5,69.8,5.42,1.34,0,5.4902,0,14.6549,6.09,-9.33804,1,7,0,0,5,0,0,0,3.328
102,270.160,23.4837,11.1398,10.4788,36,0,0,850.5,0,10,69.8,5.42,1.4,20.7843,9.01961,139.754,14.6549,6.09,-9.33804,1,7,0,0,5,0,0,0,3.328
103,270.200,23.7776,11.1398,10.4788,36,0,0,860,0,13,69.8,6.6,1.9,27.451,20,155.348,14.6549,6.235,-2.59047,1,7,0,0,5,74.902,0,0,3.328
104,270.240,23.6094,11.1398,7.15778,36,0,0,851.25,0,14,69.8,16.08,2.32,28.2353,25.098,155.303,14.6549,8.845,-1.25895,1,7,0,0,5,74.902,0,0,5.12
105,270.280,23.7351,11.1398,7.15778,35,0,0,859.75,0,14,69.8,29.65,2.28,28.6275,25.4902,156.092,14.6549,11.6,-1.25895,1,7,0,0,5,74.902,0,0,6.144
106,270.320,23.8627,11.1398,7.76118,35,0,0,1088.5,0,12.5,69.8,30.35,2.18,21.5686,25.4902,159.204,14.6549,13.34,-.626472,1,7,0,0,4,74.902,0,0,7.936
107,270.360,23.6519,11.1398,9.96214,35,0,0,1396.75,0,13,69.8,22.98,1.98,2.7451,16.4706,21.2549,14.6549,12.905,-8.37014,1,7,0,0,4,74.902,0,0,6.912
108,270.400,23.5668,11.1398,9.96214,35,0,0,1653,0,14.5,69.8,13.64,1.64,0,7.05882,0,14.6549,11.165,-8.37014,1,7,0,0,4,74.902,0,0,6.656
109,270.440,23.2729,11.1398,10.5338,34,0,0,1854.75,0,15,69.8,8.51,1.44,0,4.70588,0,14.6549,9.715,-9.42757,1,7,0,0,4,0,0,0,5.888
110,270.480,23.6094,11.1398,10.5338,34,0,0,2038.25,0,7.5,69.8,5.62,1.3,2.7451,3.92157,17.628,14.6549,7.83,-9.42757,1,7,0,0,5,0,0,0,4.864
111,270.520,23.5243,11.1398,10.5968,34,0,0,2003.5,0,19,69.8,4.77,1.34,22.3529,8.62745,200.482,14.6549,6.525,-8.44276,1,7,0,0,5,74.902,0,0,4.096
112,270.560,23.4411,11.1398,10.4064,34,0,0,1958.75,0,20,69.8,9.59,2.08,35.2941,23.9216,228.938,14.6549,6.67,2.96174,1,7,0,0,5,74.902,0,0,3.84
113,270.600,23.7776,11.1398,10.4064,34,0,0,1931.5,0,20,69.8,39.54,2.46,24.3137,28.2353,209.183,14.6549,10.585,2.96174,1,7,0,0,5,74.902,0,0,6.144
114,270.640,23.5243,11.1398,8.12786,34,0,0,2115.5,0,18,69.8,39.87,2.3,5.88235,20,37.1329,14.6549,11.745,-1.69514,1,7,0,0,5,74.902,0,0,6.4
115,270.680,23.7351,11.1398,10.5894,33,0,0,2281.5,0,19.5,69.8,18.11,1.82,0,9.01961,0,14.6549,9.425,-9.99748,1,7,0,0,5,0,0,0,5.632
116,270.720,23.6519,11.1398,10.5894,33,0,0,2320.25,0,20.5,69.8,9.28,1.54,0,5.4902,0,14.6549,7.54,-9.99748,1,7,0,0,5,0,0,0,4.864
117,270.760,23.8627,11.1398,10.6043,33,0,0,2216.5,0,16,69.8,6.47,1.38,0,4.31373,0,14.6549,6.09,-9.99748,1,7,0,0,5,0,0,0,4.096
118,270.800,23.4837,11.1398,10.6043,33,0,0,1962.25,0,15,69.8,5.26,1.32,0,3.92157,0,14.6549,5.51,-9.99748,1,7,0,0,5,0,0,0,3.84
119,270.840,24.1141,11.1398,10.6343,33,0,0,1795,0,14.5,69.8,4.98,1.3,10.1961,3.92157,65.1594,14.6549,5.075,-9.90443,1,7,0,0,6,0,0,0,3.328
120,270.880,24.1567,11.1398,10.6569,33,0,0,1583.75,0,21,69.8,5.36,1.52,27.451,14.902,210.708,14.6549,4.93,1.18864,1,7,0,0,6,74.902,0,0,3.328
121,270.920,24.1567,11.1398,10.6569,32,0,0,1324.75,0,21,69.8,18.46,2.22,26.2745,23.9216,190.141,14.6549,7.395,1.18864,1,7,0,0,6,74.902,0,0,4.864
122,270.960,24.1141,11.1398,6.73805,32,0,0,1166.25,0,21.5,69.8,30.73,2.38,22.7451,24.7059,168.663,14.6549,9.57,.60731,1,7,0,0,7,74.902,0,0,5.632
123,271.000,24.0735,11.1398,7.63133,32,0,0,964.75,0,14.5,69.8,34.64,2.26,22.7451,23.1373,157.912,14.6549,12.615,-1.03552,1,7,0,0,6,74.902,0,0,6.912
124,271.040,24.0735,11.1398,7.63133,32,0,0,938,1.86411,13,69.8,28.79,2.14,25.8824,23.1373,160.542,14.6549,13.195,-1.03552,1,7,0,0,6,74.902,0,0,8.192
125,271.080,24.1567,11.1398,8.12567,32,0,0,944,1.86411,12,69.8,24.37,2.06,28.6275,24.7059,162.453,14.6549,13.485,-.68553,1,7,0,0,6,74.902,0,0,8.192
126,271.120,24.031,11.1398,8.12567,32,0,0,960,1.86411,11.5,69.8,22.45,1.98,27.0588,25.098,162.805,14.6549,13.775,-.68553,1,7,0,0,6,74.902,0,0,8.448
127,271.160,24.1567,11.1398,8.98139,32,0,0,999.25,1.86411,11.5,69.8,20.06,2,27.451,25.098,165.936,14.6549,14.065,-.616505,1,7,0,0,6,74.902,0,0,8.704
128,271.200,24.031,11.1398,9.16457,32,0,0,1026.75,2.48548,11.5,69.8,19.59,1.96,27.451,25.098,168.151,14.6549,14.065,-.158686,1,7,0,0,5,74.902,0,0,8.704
129,271.240,24.1567,11.1398,9.16457,32,0,0,1062.75,2.48548,12,69.8,19.51,1.98,27.8431,25.4902,171.032,14.6549,14.065,-.158686,1,7,0,0,5,74.902,0,0,8.704
130,271.280,24.0735,11.1398,9.23202,32,0,0,1093.5,3.10686,12,69.8,19.52,2,27.8431,25.4902,173.362,14.6549,14.065,.0313503,1,7,0,0,5,74.902,0,0,8.704
131,271.320,24.1567,11.1398,9.26897,31,0,0,1150.75,3.10686,12.5,69.8,20.3,1.96,29.0196,25.8824,175.867,14.6549,14.065,.207617,1,7,0,0,4,74.902,0,0,8.704
132,271.360,24.1567,11.1398,9.26897,31,0,0,1175.25,3.72823,12.5,69.8,20.07,2.02,28.2353,26.2745,179.687,14.6549,14.065,.207617,1,7,0,0,4,74.902,0,0,7.936
133,271.400,24.031,11.1398,10.3066,31,0,0,1215,3.72823,13,69.8,21.56,2.06,28.6275,26.2745,182.986,14.6549,14.065,.411225,1,7,0,0,4,74.902,0,0,7.936
134,271.440,23.6945,11.1398,10.3491,31,0,0,1238.75,4.3496,13,69.8,22.04,2.04,27.451,26.6667,183.52,14.6549,14.065,.411225,1,7,0,0,5,74.902,0,0,7.936
135,271.480,23.7776,11.1398,10.3491,31,0,0,1230,4.3496,13,69.8,22.6,2.08,26.6667,26.2745,183.082,14.6549,14.065,.478916,1,7,0,0,5,74.902,0,0,7.936
136,271.520,23.7351,11.1398,10.4064,31,0,0,1207.25,4.3496,12.5,69.8,22.68,2.06,26.2745,26.2745,181.203,14.6549,14.065,.435307,1,7,0,0,5,74.902,0,0,7.936
137,271.560,23.6945,11.1398,10.4064,31,0,0,1181,4.3496,12.5,69.8,22.2,2.04,26.2745,26.2745,179.217,14.6549,14.065,.435307,1,7,0,0,5,74.902,0,0,7.936
138,271.600,23.8202,11.1398,10.4533,31,0,0,1102.5,5.59234,11.5,69.8,21.4,2.04,26.6667,25.8824,173.36,14.6549,14.21,.212975,1,7,0,0,5,74.902,0,0,7.936
139,271.640,23.8202,11.1398,10.4788,31,0,0,1071,5.59234,11.5,69.8,20.61,1.98,26.6667,25.8824,171.1,14.6549,14.21,.0386299,1,7,0,0,5,74.902,0,0,7.936
140,271.680,23.5668,11.1398,10.4788,31,0,0,1054.5,6.21371,11,69.8,19.67,1.98,27.451,25.4902,170.126,14.6549,14.21,.0386299,1,7,0,0,5,74.902,0,0,7.936
141,271.720,23.7351,11.1398,10.5081,31,0,0,1086,6.21371,11.5,69.8,19.52,1.98,27.8431,25.4902,172.794,14.6549,14.21,.00900746,1,7,0,0,5,74.902,0,0,8.192
142,271.760,23.8202,11.1398,10.5634,31,0,0,1193.25,6.21371,12.5,69.8,19.75,2,28.2353,26.2745,181.038,14.6549,14.21,.390946,1,7,0,0,4,74.902,0,0,7.936
143,271.800,23.7351,11.1398,10.5634,31,0,0,1244.5,6.21371,12.5,69.8,21.09,2.06,28.2353,27.0588,185.013,14.6549,14.21,.390946,1,7,0,0,4,74.902,0,0,7.936
144,271.840,23.5668,11.1398,10.608,30,0,0,1348.25,6.83508,13,69.8,22.93,2.12,28.2353,27.451,193.051,14.6549,14.065,.678327,1,7,0,0,4,74.902,0,0,7.936
