sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG
12,11.88,22.60,14.70,10.47,255,0.00,0.00,,2135,0.242219880576045,0,21,66.2,8.62,1.58,0.00,9.41,0.00,14.36,7.25,-7.11,-9.45,1,7,0,0,3,0.00,0,0,2.82,5.01072,0
13,11.92,22.56,14.70,10.49,255,0.00,0.00,,2229,0.255238949966345,0,20.5,66.2,9.48,1.6,0.00,9.41,0.00,14.36,6.53,-7.84,-9.59,1,7,0,0,3,0.00,0,0,2.82,5.22954666666667,0
14,11.96,22.47,14.70,10.50,255,0.00,0.00,,2279,0.253241197762422,0,19.5,66.2,9.62,1.62,0.00,9.80,0.00,14.36,5.95,-8.42,-9.59,1,7,0,0,3,0.00,0,0,2.56,4.8624,0
15,12,22.60,14.70,10.50,255,0.00,0.00,,2328,0.253350515463918,0,22,66.2,9.83,1.64,0.00,9.80,0.00,14.36,5.51,-8.85,-9.59,1,7,0,0,3,0.00,0,0,2.56,4.9664,0
16,12.04,22.60,14.70,10.51,255,0.00,0.00,,2347,0.251810822326374,0,20.5,66.2,9.85,1.62,0.00,9.80,0.00,14.36,5.22,-9.14,-9.59,1,7,0,0,3,0.00,0,0,2.56,5.00693333333333,0
17,12.08,22.60,14.70,10.53,255,0.00,0.00,,2373,0.249078073964809,0,19,66.2,9.85,1.64,0.00,9.80,0.00,14.36,4.93,-9.43,-9.59,1,7,0,0,4,0.00,0,0,2.56,5.06186666666667,0
18,12.12,22.60,14.70,10.53,255,0.00,0.00,,2360,0.252430886558627,0,18,66.2,9.93,1.64,0.00,9.80,0.00,14.36,4.79,-9.58,-9.59,1,7,0,0,3,0.00,0,0,2.56,5.0352,0
19,12.16,22.47,14.70,10.68,255,0.00,0.00,,2357,0.254788418708241,0,16.5,66.2,10.01,1.64,0.00,9.80,0.00,14.36,4.64,-9.72,-9.59,1,7,0,0,3,0.00,0,0,2.56,5.0288,0
20,12.2,22.43,14.70,10.68,255,0.00,0.00,,2337,0.255483042687493,0,15.5,66.2,9.95,1.64,0.00,9.80,0.00,14.36,4.64,-9.72,-9.59,1,7,0,0,4,0.00,0,0,2.56,4.98506666666667,0
21,12.24,22.60,14.70,10.70,255,0.00,0.00,,2335,0.25667487421047,0,14.5,66.2,9.99,1.66,0.00,9.80,0.00,14.36,4.50,-9.87,-9.59,1,7,0,0,4,0.00,0,0,2.56,4.98186666666667,0
22,12.28,22.60,14.70,10.85,255,0.00,0.00,,2302,0.264552562988706,0,14.5,66.2,10.15,1.66,0.00,9.80,0.00,14.36,4.50,-9.87,-9.59,1,7,0,0,3,0.00,0,0,2.56,4.91093333333333,0
23,12.32,22.60,14.70,10.85,255,0.00,0.00,,2267,0.267048963387737,0,10,66.2,10.09,1.64,0.00,9.80,0.00,14.36,4.50,-9.87,-9.59,1,7,0,0,4,0.00,0,0,2.56,4.83626666666667,0
24,12.36,22.64,14.70,10.86,255,0.00,0.00,,2249,0.270787016451756,0,10,66.2,10.15,1.64,0.00,9.80,0.00,14.36,4.35,-10.01,-9.59,1,7,0,0,4,0.00,0,0,2.56,4.79786666666667,0
25,12.4,22.43,14.70,10.88,255,0.00,0.00,,2210,0.273967643398575,0,9.5,66.2,10.09,1.66,0.00,9.80,0.00,14.36,4.35,-10.01,-9.59,1,7,0,0,4,0.00,0,0,2.56,4.71413333333333,0
26,12.44,22.43,14.70,10.88,255,0.00,0.00,,2186,0.274811256005491,0,9.5,66.2,10.01,1.64,0.00,9.80,0.00,14.36,4.35,-10.01,-9.59,1,7,0,0,3,0.00,0,0,2.56,4.6624,0
27,12.48,22.51,14.70,11.02,255,0.00,0.00,,2162,0.29146426092991,0,9.5,66.2,10.5,1.66,0.00,9.80,0.00,14.36,4.50,-9.87,-9.59,1,7,0,0,3,0.00,0,0,2.56,4.6112,0
28,12.52,22.60,14.70,11.02,255,0.00,0.00,,2112,0.292329545454545,0,9.5,66.2,10.29,1.66,0.00,9.80,0.00,14.36,4.50,-9.87,-9.59,1,7,0,0,4,0.00,0,0,2.56,4.5056,0
29,12.56,22.64,14.70,11.03,255,0.00,0.00,,2090,0.299497487437186,0,9,66.2,10.43,1.66,0.00,9.80,0.00,14.36,4.50,-9.87,-9.59,1,7,0,0,3,0.00,0,0,2.56,4.4576,0
30,12.6,22.34,14.70,11.15,255,0.00,0.00,,2043,0.30014684287812,0,9,66.2,10.22,1.64,0.00,9.80,0.00,14.36,4.50,-9.87,-9.59,1,7,0,0,3,0.00,0,0,2.56,4.3584,0
31,12.64,22.64,14.70,11.15,255,0.00,0.00,,2016,0.306287982140642,0,9,66.2,10.29,1.66,0.00,9.80,0.00,14.36,4.64,-9.72,-9.59,1,7,0,0,3,0.00,0,0,2.56,4.30026666666667,0
32,12.68,22.56,14.70,11.17,255,0.00,0.00,,1995,0.305301416217571,0,9,66.2,10.15,1.64,0.00,9.80,0.00,14.36,4.64,-9.72,-9.59,1,7,0,0,3,0.00,0,0,2.82,4.68101333333333,0
33,12.72,22.47,14.70,11.18,255,0.00,0.00,,1955,0.311548791405551,0,8.5,66.2,10.15,1.64,0.00,9.80,0.00,14.36,4.64,-9.72,-9.52,1,7,0,0,3,0.00,0,0,2.82,4.58714666666667,0
34,12.76,23.82,14.70,11.18,255,0.00,0.00,,1934,0.31710407239819,0,8.5,66.2,10.22,1.66,0.00,9.80,0.00,14.36,4.79,-9.58,-9.52,1,7,0,0,3,0.00,0,0,2.82,4.53786666666667,0
35,12.8,23.69,14.70,11.30,255,0.00,0.00,,1912,0.314203505100706,0,8.5,66.2,10.01,1.64,0.00,9.80,0.00,14.36,4.79,-9.58,-9.42,1,7,0,0,3,0.00,0,0,2.82,4.48565333333333,0
36,12.84,23.82,14.70,11.30,255,0.00,0.00,,1895,0.321372031662269,0,8.5,66.2,10.15,1.64,0.00,9.80,0.00,14.36,4.79,-9.58,-9.42,1,7,0,0,3,0.00,0,0,2.82,4.44693333333333,0
37,12.88,23.69,14.70,11.32,255,0.00,0.00,,1855,0.328301886792453,0,8.5,66.2,10.15,1.64,0.00,9.80,0.00,14.36,4.93,-9.43,-9.34,1,7,0,0,3,0.00,0,0,2.82,4.35306666666667,0
38,12.92,23.82,14.70,11.33,255,0.00,0.00,,1836,0.324509803921569,0,8,66.2,9.93,1.64,0.00,9.80,0.00,14.36,4.93,-9.43,-9.23,1,7,0,0,3,0.00,0,0,2.82,4.30848,0
39,12.96,23.69,14.70,11.33,255,0.00,0.00,,1818,0.33960396039604,0,8,66.2,10.29,1.66,0.00,9.80,0.00,14.36,4.93,-9.43,-9.23,1,7,0,0,3,0.00,0,0,2.82,4.26624,0
40,13,23.82,14.70,11.44,255,0.00,0.00,,1802,0.342714404662781,0,8,66.2,10.29,1.64,0.00,9.80,0.00,14.36,5.08,-9.29,-9.15,1,7,0,0,3,0.00,0,0,2.82,4.22752,0
41,13.04,23.82,14.70,11.46,255,0.00,0.00,,1783,0.343914750420639,0,8,66.2,10.22,1.66,0.00,9.80,0.00,14.36,5.08,-9.29,-9.06,1,7,0,0,3,0.00,0,0,2.82,4.18410666666667,0
42,13.08,23.78,14.70,11.46,255,0.00,0.00,,1737,0.353124100201555,0,8,66.2,10.22,1.66,0.00,9.80,0.00,14.36,5.08,-9.29,-9.06,1,7,0,0,3,0.00,0,0,2.82,4.07498666666667,0
43,13.12,23.86,14.70,11.47,255,0.00,0.00,,1719,0.364101818181818,0,8,66.2,10.43,1.66,0.00,9.80,0.00,14.36,5.08,-9.29,-8.94,1,7,0,0,3,0.00,0,0,3.07,4.4,0
44,13.16,23.86,14.70,11.47,255,0.00,0.00,,1703,0.362589928057554,0,7.5,66.2,10.29,1.66,0.00,9.80,0.00,14.36,5.22,-9.14,-8.94,1,7,0,0,3,0.00,0,0,3.07,4.35904,0
45,13.2,23.78,14.70,11.58,255,0.00,0.00,,1693,0.364678086237448,0,8,66.2,10.29,1.64,0.00,9.80,0.00,14.36,5.22,-9.14,-8.86,1,7,0,0,3,0.00,0,0,3.07,4.33408,0
46,13.24,23.65,14.70,11.59,255,0.00,0.00,,1680,0.353571428571429,0,8,66.2,9.9,1.64,0.00,9.80,0.00,14.36,5.22,-9.14,-8.80,1,7,0,0,3,0.00,0,0,3.07,4.3008,0
47,13.28,23.86,14.70,11.59,255,0.00,0.00,,1660,0.357831325301205,0,8,66.2,9.9,1.64,0.00,9.80,0.00,14.36,5.22,-9.14,-8.80,1,7,0,0,3,0.00,0,0,3.07,4.2496,0
48,13.32,23.86,14.70,11.60,255,0.00,0.00,,1652,0.360599182932365,0,8,66.2,9.93,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.73,1,7,0,0,3,0.00,0,0,3.07,4.22976,0
49,13.36,23.82,14.70,11.62,255,0.00,0.00,,1649,0.35943610732151,0,8,66.2,9.88,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.73,1,7,0,0,3,0.00,0,0,3.07,4.22208,0
50,13.4,23.78,14.70,11.62,255,0.00,0.00,,1631,0.362409934079411,0,8,66.2,9.85,1.62,0.00,9.80,0.00,14.36,5.37,-9.00,-8.73,1,7,0,0,3,0.00,0,0,3.07,4.17472,0
51,13.44,23.82,14.70,11.71,255,0.00,0.00,,1621,0.362795002313744,0,8.5,66.2,9.8,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.69,1,7,0,0,3,0.00,0,0,3.07,4.14912,0
52,13.48,23.69,14.70,11.71,255,0.00,0.00,,1614,0.36728624535316,0,8.5,66.2,9.88,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.69,1,7,0,0,3,0.00,0,0,3.07,4.13184,0
53,13.52,23.78,14.70,11.73,255,0.00,0.00,,1610,0.370119583786302,0,8.5,66.2,9.93,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.64,1,7,0,0,3,0.00,0,0,3.07,4.12096,0
54,13.56,23.86,14.70,11.74,255,0.00,0.00,,1609,0.376258545680547,0,8,66.2,10.09,1.66,0.00,9.80,0.00,14.36,5.37,-9.00,-8.64,1,7,0,0,3,0.00,0,0,3.07,4.11904,0
55,13.6,23.86,14.70,11.74,255,0.00,0.00,,1609,0.376375505129002,0,8,66.2,10.09,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.64,1,7,0,0,3,0.00,0,0,3.07,4.11776,0
56,13.64,23.82,14.70,11.83,255,0.00,0.00,,1617,0.370801113516857,0,8,66.2,9.99,1.62,0.00,9.80,0.00,14.36,5.37,-9.00,-8.65,1,7,0,0,3,0.00,0,0,3.07,4.13824,0
57,13.68,23.82,14.70,11.85,255,0.00,0.00,,1614,0.367400061977069,0,8,66.2,9.88,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.63,1,7,0,0,3,0.00,0,0,3.07,4.13056,0
58,13.72,23.82,14.70,11.85,255,0.00,0.00,,1610,0.363466915191053,0,8,66.2,9.75,1.62,0.00,9.80,0.00,14.36,5.37,-9.00,-8.63,1,7,0,0,3,0.00,0,0,3.07,4.12032,0
59,13.76,23.69,14.70,11.86,255,0.00,0.00,,1599,0.36579646709395,0,8,66.2,9.75,1.62,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,3,0.00,0,0,3.07,4.09408,0
60,13.8,24.03,14.70,11.86,255,0.00,0.00,,1594,0.367058823529412,0,8,66.2,9.75,1.62,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,3,0.00,0,0,3.07,4.08,0
61,13.84,23.86,14.70,11.87,255,0.00,0.00,,1587,0.370568772648495,0,8,66.2,9.8,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,3,0.00,0,0,3.07,4.06208,0
62,13.88,23.78,14.70,11.96,255,0.00,0.00,,1585,0.374763406940063,0,8,66.2,9.9,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,4,0.00,0,0,3.07,4.0576,0
63,13.92,23.82,14.70,11.96,255,0.00,0.00,,1576,0.3781656616947,0,8,66.2,9.93,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,3,0.00,0,0,3.07,4.03328,0
64,13.96,23.82,14.70,11.97,255,0.00,0.00,,1579,0.377387173396675,0,8,66.2,9.93,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,4,0.00,0,0,3.07,4.0416,0
65,14,23.74,14.70,11.98,255,0.00,0.00,,1563,0.384384,0,8,66.2,10.01,1.62,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,3,0.00,0,0,3.07,4,0
66,14.04,23.74,14.70,11.98,255,0.00,0.00,,1568,0.378121511720619,0,8,66.2,9.88,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,4,0.00,0,0,3.07,4.01344,0
67,14.08,23.78,14.70,12.06,255,0.00,0.00,,1561,0.376741950985103,0,8,66.2,9.8,1.62,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.99552,0
68,14.12,23.86,14.70,12.06,255,0.00,0.00,,1551,0.378275584206285,0,8,66.2,9.78,1.62,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.9712,0
69,14.16,23.78,14.70,12.08,255,0.00,0.00,,1548,0.385008077544426,0,8,66.2,9.93,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,3,0.00,0,0,3.07,3.9616,0
70,14.2,23.65,14.70,12.09,255,0.00,0.00,,1551,0.386398066075745,0,8,66.2,9.99,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.9712,0
71,14.24,23.69,14.70,12.09,255,0.00,0.00,,1548,0.387921847246892,0,8,66.2,10.01,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,3,0.00,0,0,3.07,3.96352,0
72,14.28,23.86,14.70,12.10,255,0.00,0.00,,1551,0.387358916478555,0,8,66.2,10.01,1.64,0.00,9.80,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.96928,0
73,14.32,24.32,14.70,12.18,255,0.00,0.00,,1550,0.382575024201355,0,7.5,66.2,9.88,1.64,0.00,9.41,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,3,0.00,0,0,3.07,3.96672,0
74,14.36,24.49,14.70,12.18,255,0.00,0.00,,1543,0.37602073882048,0,8,66.2,9.67,1.62,0.00,9.02,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.95008,0
75,14.4,24.49,14.70,12.18,255,0.00,0.00,,1537,0.377550024402147,0,8,66.2,9.67,1.62,0.00,9.02,0.00,14.36,5.37,-9.00,-8.61,1,7,0,0,3,0.00,0,0,3.07,3.93408,0
76,14.44,24.32,14.70,12.18,255,0.00,0.00,,1536,0.377857375447737,0,8,66.2,9.67,1.62,0.00,9.02,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.93088,0
77,14.48,24.45,14.70,12.20,255,0.00,0.00,,1532,0.377937336814621,0,8,66.2,9.65,1.6,0.00,9.02,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.92192,0
78,14.52,24.32,14.70,12.27,255,0.00,0.00,,1521,0.378635990139688,0,8.5,66.2,9.6,1.6,0.00,9.02,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.8944,0
79,14.56,24.28,14.70,12.27,255,0.00,0.00,,1515,0.381115879828326,0,8.5,66.2,9.62,1.6,0.00,9.02,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.87712,0
80,14.6,24.37,14.70,12.28,255,0.00,0.00,,1498,0.381435726210351,0,15.5,66.2,9.52,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.8336,0
81,14.64,24.32,14.70,12.30,255,0.00,0.00,,1500,0.382927642547516,0,15.5,66.2,9.57,1.6,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.83872,0
82,14.68,24.45,14.70,12.30,255,0.00,0.00,,1508,0.381899552461462,0,15,66.2,9.6,1.6,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.86112,0
83,14.72,24.54,14.70,12.31,255,0.00,0.00,,1521,0.382642998027613,0,13.5,66.2,9.7,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,3,0.00,0,0,3.07,3.89376,0
84,14.76,24.45,14.70,12.31,255,0.00,0.00,,1529,0.378678875081753,0,13.5,66.2,9.65,1.6,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.91424,0
85,14.8,24.49,14.70,12.37,255,0.00,0.00,,1533,0.372994129158513,0,13,66.2,9.53,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.92448,0
86,14.84,24.37,14.70,12.39,255,0.00,0.00,,1534,0.378165227309761,0,11.5,66.2,9.67,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,3,0.00,0,0,3.07,3.92768,0
87,14.88,24.41,14.70,12.39,255,0.00,0.00,,1537,0.37937876077411,0,11,66.2,9.72,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.93536,0
88,14.92,24.49,14.70,12.40,255,0.00,0.00,,1539,0.38024049398765,0,10.5,66.2,9.75,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.93856,0
89,14.96,24.41,14.70,12.41,255,0.00,0.00,,1533,0.371880606752569,0,11,66.2,9.5,1.6,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.92384,0
90,15,24.45,14.70,12.41,255,0.00,0.00,,1530,0.374509803921569,0,11,66.2,9.55,1.6,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.9168,0
91,15.04,24.45,14.70,12.48,255,0.00,0.00,,1528,0.375122749590835,0,11,66.2,9.55,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.9104,0
92,15.08,24.45,14.70,12.48,255,0.00,0.00,,1527,0.381139489194499,0,10.5,66.2,9.7,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.90912,0
93,15.12,24.41,14.70,12.49,255,0.00,0.00,,1523,0.384110308601445,0,10.5,66.2,9.75,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.89888,0
94,15.16,24.41,14.70,12.51,255,0.00,0.00,,1525,0.380459016393443,0,10,64.4,9.67,1.6,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.904,0
95,15.2,24.49,14.70,12.51,255,0.00,0.00,,1522,0.381208935611038,0,10,64.4,9.67,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.89632,0
96,15.24,24.45,14.70,12.51,255,0.00,0.00,,1517,0.385693093786056,0,10.5,64.4,9.75,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.88288,0
97,15.28,24.45,14.70,12.57,255,0.00,0.00,,1521,0.382768826044064,0,10,64.4,9.7,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.89248,0
98,15.32,24.41,14.70,12.57,255,0.00,0.00,,1508,0.382089552238806,0,10.5,64.4,9.6,1.6,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.8592,0
99,15.36,24.41,14.70,12.59,255,0.00,0.00,,1509,0.382631753397415,0,10.5,64.4,9.62,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.86176,0
100,15.4,24.37,14.70,12.59,255,0.00,0.00,,1503,0.388088504408584,0,10.5,64.4,9.72,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.84704,0
101,15.44,24.32,14.70,12.60,255,0.00,0.00,,1501,0.391069643452183,0,10.5,64.4,9.78,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.84128,0
102,15.48,24.32,14.70,12.65,255,0.00,0.00,,1505,0.388833499501496,0,10,64.4,9.75,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.85152,0
103,15.52,24.41,14.70,12.65,255,0.00,0.00,,1512,0.385047965597089,0,9,64.4,9.7,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.86944,0
104,15.56,24.32,14.70,12.67,255,0.00,0.00,,1511,0.383189940436797,0,9,64.4,9.65,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.86816,0
105,15.6,24.32,14.70,12.68,255,0.00,0.00,,1508,0.386865671641791,0,9,64.4,9.72,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.8592,0
106,15.64,24.41,14.70,12.68,255,0.00,0.00,,1495,0.394515050167224,0,10,64.4,9.83,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.8272,0
107,15.68,24.41,14.70,12.70,255,0.00,0.00,,1484,0.392991913746631,0,10.5,64.4,9.72,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.79904,0
108,15.72,23.82,14.70,12.70,255,0.00,0.00,,1479,0.394320486815416,0,10.5,64.4,9.72,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.78624,0
109,15.76,23.86,14.70,12.75,255,0.00,0.00,,1487,0.389309127584468,0,9.5,64.4,9.65,1.6,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.80736,0
110,15.8,23.78,14.70,12.76,255,0.00,0.00,,1488,0.391194757183667,0,9.5,64.4,9.7,1.6,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.80864,0
111,15.84,23.78,14.70,12.76,255,0.00,0.00,,1484,0.392991913746631,0,9.5,64.4,9.72,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.79904,0
112,15.88,23.78,14.70,12.77,255,0.00,0.00,,1480,0.392093258996452,0,9.5,64.4,9.67,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.78816,0
113,15.92,23.74,14.70,12.79,255,0.00,0.00,,1485,0.395085002524827,0,9,64.4,9.78,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.80224,0
114,15.96,23.78,14.70,12.79,255,0.00,0.00,,1477,0.39478761211711,0,9.5,64.4,9.72,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.78176,0
115,16,23.69,14.70,12.84,255,0.00,0.00,,1489,0.394895903290799,0,8,64.4,9.8,1.62,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.81184,0
116,16.04,23.69,14.70,12.84,255,0.00,0.00,,1497,0.392916805880388,0,7.5,64.4,9.8,1.64,0.00,9.41,0.00,14.36,5.22,-9.14,-8.61,1,7,0,0,4,0.00,0,0,3.07,3.83104,0
