sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW
13,91247.200,20.9134,14.7,7.31251,255,0,0,2080,0,21,60.8,11.67,1.72,0,11.3725,0,14.2196,6.96,-9.5304,1,7,0,0,0,0,0,0,4.352
14,91247.240,20.9559,14.7,7.31251,255,0,0,2128.5,0,20,60.8,12.21,1.74,0,11.3725,0,14.2196,6.525,-9.5304,1,7,0,0,0,0,0,0,4.096
15,91247.280,21.2073,14.7,7.31784,255,0,-.78125,2185.5,0,18.5,60.8,12.55,1.74,0,11.3725,0,14.2196,6.09,-9.5304,1,7,0,0,0,0,0,0,4.096
16,91247.320,21.2499,14.7,7.3214,255,0,-.78125,2200,0,17,60.8,12.73,1.74,0,11.3725,0,14.2196,5.8,-9.5304,1,7,0,0,0,0,0,0,4.096
17,91247.360,20.9965,14.7,7.3214,255,0,-.78125,2217.25,0,15.5,60.8,12.5,1.74,0,11.3725,0,14.2196,5.655,-9.5304,1,7,0,0,0,0,0,0,4.096
18,91247.400,20.9134,14.7,7.32853,255,0,-.78125,2201,0,14.5,60.8,12.74,1.76,0,11.3725,0,14.2196,5.365,-9.5304,1,7,0,0,0,0,0,0,4.096
19,91247.440,21.1648,14.7,7.55284,255,0,-.78125,2178.5,0,13.5,60.8,12.37,1.74,0,11.3725,0,14.2196,5.365,-9.5304,1,7,0,0,0,0,0,0,4.096
20,91247.480,20.9965,14.7,7.55284,255,0,-.78125,2150.25,0,13,60.8,12.37,1.74,0,11.3725,0,14.2196,5.22,-9.5304,1,7,0,0,0,0,0,0,4.096
21,91247.520,20.8283,14.7,7.55663,255,0,-.78125,2107,0,13,60.8,12.42,1.74,0,11.3725,0,14.2196,5.22,-9.5304,1,7,0,0,0,0,0,0,4.096
22,91247.560,21.2073,14.7,7.55663,255,0,-.78125,2068.5,0,13,60.8,12.31,1.74,0,11.3725,0,14.2196,5.22,-9.5304,1,7,0,0,0,0,0,0,4.096
23,91247.600,21.0391,14.7,7.56232,255,0,-.78125,2033.5,0,13,60.8,12.26,1.74,0,11.3725,0,14.2196,5.075,-9.5304,1,7,0,0,0,0,0,0,4.096
24,91247.640,20.5749,14.7,7.56993,255,0,-.78125,2013.25,0,13,60.8,12.21,1.74,0,11.3725,0,14.2196,5.075,-9.5304,1,7,0,0,0,0,0,0,4.096
25,91247.680,21.0391,14.7,7.56993,255,0,-1.5625,1988.75,0,12.5,60.8,12.21,1.74,0,11.3725,0,14.2196,5.22,-9.5304,1,7,0,0,0,0,0,0,4.096
26,91247.720,20.9134,14.7,7.78325,255,0,-1.5625,1940.5,0,12.5,60.8,12.26,1.72,0,11.3725,0,14.2196,5.22,-9.44361,1,7,0,0,0,0,0,0,4.096
27,91247.760,20.9965,14.7,7.78727,255,0,-1.5625,1919.25,0,12.5,60.8,12.15,1.72,0,11.3725,0,14.2196,5.22,-9.33105,1,7,0,0,0,0,0,0,4.096
28,91247.800,20.9559,14.7,7.78727,255,0,-1.5625,1904.25,0,12.5,60.8,12.15,1.74,0,11.3725,0,14.2196,5.22,-9.33105,1,7,0,0,0,0,0,0,4.096
29,91247.840,21.0391,14.7,7.79131,255,0,-1.5625,1890.5,0,12.5,60.8,12.1,1.72,0,11.3725,0,14.2196,5.365,-9.25174,1,7,0,0,0,0,0,0,4.096
30,91247.880,20.9965,14.7,7.79131,255,0,-1.5625,1855.25,0,12,60.8,12.1,1.72,0,11.3725,0,14.2196,5.365,-9.25174,1,7,0,0,0,0,0,0,4.352
31,91247.920,20.9965,14.7,7.79534,255,0,-1.5625,1833,0,12,60.8,12.21,1.74,0,11.3725,0,14.2196,5.365,-9.17384,1,7,0,0,0,0,0,0,4.352
32,91247.960,20.9559,14.7,8.00043,255,0,-1.5625,1809.25,0,12,60.8,12.31,1.74,0,11.3725,0,14.2196,5.51,-9.07279,1,7,0,0,0,0,0,0,4.352
33,91248.000,21.0816,14.7,8.00043,255,0,-1.5625,1790,0,12,60.8,12.26,1.74,0,11.3725,0,14.2196,5.51,-9.07279,1,7,0,0,0,0,0,0,4.352
34,91248.040,21.0391,14.7,7.91836,255,0,-1.5625,1775,0,12,60.8,12.21,1.72,0,11.3725,0,14.2196,5.51,-8.97384,1,7,0,0,0,0,0,0,4.352
35,91248.080,24.1141,14.7,7.89138,255,0,-1.5625,1747.5,0,11.5,60.8,12.21,1.74,0,11.3725,0,14.2196,5.51,-8.90798,1,7,0,0,0,0,0,0,4.608
36,91248.120,24.3249,14.7,7.89138,255,0,-1.5625,1731.5,0,11.5,60.8,12.31,1.74,0,11.3725,0,14.2196,5.655,-8.90798,1,7,0,0,0,0,0,0,4.352
37,91248.160,24.3675,14.7,7.85637,255,0,-1.5625,1719,0,11.5,60.8,12.21,1.72,0,11.3725,0,14.2196,5.655,-8.87609,1,7,0,0,0,0,0,0,4.608
38,91248.200,24.1992,14.7,7.85637,255,0,-1.5625,1712.25,0,11.5,60.8,12.1,1.72,0,11.3725,0,14.2196,5.655,-8.87609,1,7,0,0,0,0,0,0,4.352
39,91248.240,24.41,14.7,8.0303,255,0,-1.5625,1708.75,0,11.5,60.8,12.04,1.72,0,11.3725,0,14.2196,5.655,-8.82099,1,7,0,0,0,0,0,0,4.608
40,91248.280,24.3675,14.7,8.02174,255,0,-3.90625,1712.75,0,11.5,60.8,11.72,1.72,0,11.3725,0,14.2196,5.655,-8.82213,1,7,0,0,0,0,0,0,4.608
41,91248.320,24.41,14.7,8.02174,255,0,-3.90625,1700,0,11.5,60.8,11.88,1.7,0,11.3725,0,14.2196,5.8,-8.82213,1,7,0,0,0,0,0,0,4.608
42,91248.360,24.0735,14.7,8.0303,255,0,-3.90625,1684,0,11.5,60.8,11.83,1.7,0,11.3725,0,14.2196,5.8,-8.76113,1,7,0,0,0,0,0,0,4.608
43,91248.400,24.41,14.7,8.0303,255,0,-3.90625,1689.75,0,11.5,60.8,11.99,1.72,0,11.3725,0,14.2196,5.8,-8.76523,1,7,0,0,0,0,0,0,4.608
44,91248.440,24.3675,14.7,8.0303,255,0,-3.90625,1689.5,0,11,60.8,11.99,1.72,0,11.3725,0,14.2196,5.8,-8.76523,1,7,0,0,0,0,0,0,4.608
45,91248.480,24.3249,14.7,8.04103,255,0,-3.90625,1683,0,11,60.8,11.94,1.72,0,11.3725,0,14.2196,5.8,-8.779,1,7,0,0,0,0,0,0,4.352
46,91248.520,24.1992,14.7,8.04103,255,0,-3.90625,1679.5,0,11,60.8,11.88,1.72,0,11.3725,0,14.2196,5.8,-8.779,1,7,0,0,0,0,0,0,4.608
47,91248.560,24.3249,14.7,8.22557,255,0,-3.90625,1682.5,0,11,60.8,11.77,1.72,0,11.3725,0,14.2196,5.8,-8.74051,1,7,0,0,0,0,0,0,4.608
48,91248.600,24.3675,14.7,8.23232,255,0,-3.90625,1676.75,0,11,60.8,11.83,1.72,0,11.3725,0,14.2196,5.8,-8.73322,1,7,0,0,0,0,0,0,4.608
49,91248.640,24.2418,14.7,8.23232,255,0,-3.90625,1677.25,0,11,60.8,11.77,1.72,0,11.3725,0,14.2196,5.8,-8.73322,1,7,0,0,0,0,0,0,4.608
50,91248.680,23.3986,14.7,8.2549,255,0,-3.90625,1659.25,0,11,60.8,11.72,1.7,0,11.3725,0,14.2196,5.8,-8.70323,1,7,0,0,0,0,0,0,4.608
51,91248.720,22.8512,14.7,8.2549,255,0,-3.90625,1646.75,0,11,60.8,11.77,1.7,0,11.3725,0,14.2196,5.8,-8.65948,1,7,0,0,0,0,0,0,4.608
52,91248.760,23.356,14.7,8.2549,255,0,-3.90625,1644,0,11,60.8,11.83,1.72,0,11.3725,0,14.2196,5.8,-8.65948,1,7,0,0,0,0,0,0,4.352
53,91248.800,23.3135,14.7,8.43294,255,0,-3.90625,1643.75,0,11,60.8,11.77,1.7,0,11.3725,0,14.2196,5.8,-8.67884,1,7,0,0,0,0,0,0,4.352
54,91248.840,23.2729,14.7,8.43294,255,0,-3.90625,1644.25,0,11,60.8,11.72,1.7,0,11.3725,0,14.2196,5.8,-8.67884,1,7,0,0,0,0,0,0,4.352
55,91248.880,23.356,14.7,8.44714,255,0,-3.90625,1642.25,0,11,60.8,11.72,1.7,0,11.3725,0,14.2196,5.8,-8.6702,1,7,0,0,0,0,0,0,4.352
56,91248.920,23.062,14.7,8.45901,255,0,-3.90625,1635.5,0,11,60.8,11.61,1.7,0,11.3725,0,14.2196,5.8,-8.61833,1,7,0,0,0,0,0,0,4.352
57,91248.960,23.4837,14.7,8.45901,255,0,-3.90625,1624.25,0,11,60.8,11.83,1.72,0,11.3725,0,14.2196,5.8,-8.61833,1,7,0,0,0,0,0,0,4.352
58,91249.000,23.356,14.7,8.47329,255,0,-3.90625,1618.25,0,11,60.8,11.94,1.72,0,11.3725,0,14.2196,5.8,-8.57829,1,7,0,0,0,0,0,0,4.352
59,91249.040,23.4411,14.7,8.48045,255,0,-3.90625,1614.75,0,11,60.8,11.88,1.72,0,11.3725,0,14.2196,5.8,-8.5807,1,7,0,0,0,0,0,0,4.608
60,91249.080,23.2729,14.7,8.48045,255,0,-3.90625,1618.75,0,11,60.8,11.83,1.72,0,11.3725,0,14.2196,5.8,-8.5807,1,7,0,0,0,0,0,0,4.352
61,91249.120,23.4837,14.7,8.63615,255,0,-3.90625,1611.25,0,11,60.8,11.72,1.72,0,10.9804,0,14.2196,5.8,-8.58692,1,7,0,0,0,0,0,0,4.352
62,91249.160,23.356,14.7,8.63615,255,0,-3.90625,1610,0,10.5,60.8,11.56,1.7,0,10.9804,0,14.2196,5.8,-8.58692,1,7,0,0,0,0,0,0,4.352
63,91249.200,23.1046,14.7,8.64855,255,0,-3.90625,1605.25,0,11,60.8,11.77,1.72,0,10.9804,0,14.2196,5.8,-8.56916,1,7,0,0,0,0,0,0,4.352
64,91249.240,23.5668,14.7,8.66598,255,0,-3.90625,1597.25,0,11,60.8,11.83,1.7,0,10.9804,0,14.2196,5.8,-8.56618,1,7,0,0,0,0,0,0,4.352
65,91249.280,23.4411,14.7,8.66598,255,0,-3.90625,1592.25,0,11,60.8,11.77,1.7,0,11.3725,0,14.2196,5.8,-8.56618,1,7,0,0,0,0,0,0,4.608
66,91249.320,23.5243,14.7,8.67847,255,0,-3.90625,1586,0,11,60.8,11.61,1.72,0,11.3725,0,14.2196,5.8,-8.54423,1,7,0,0,0,0,0,0,4.608
67,91249.360,23.4837,14.7,8.8338,255,0,-3.90625,1577.25,0,11,60.8,11.88,1.7,0,11.3725,0,14.2196,5.8,-8.54423,1,7,0,0,0,0,0,0,4.352
68,91249.400,23.2303,14.7,8.8338,255,0,-3.90625,1568,0,11,60.8,11.77,1.72,0,10.9804,0,14.2196,5.8,-8.54423,1,7,0,0,0,0,0,0,4.352
69,91249.440,23.5243,14.7,8.83899,255,0,-3.90625,1567.75,0,11,60.8,11.83,1.72,0,10.9804,0,14.2196,5.8,-8.54423,1,7,0,0,0,0,0,0,4.352
70,91249.480,23.5243,14.7,8.83899,255,0,-3.90625,1560.5,0,11.5,60.8,11.77,1.7,0,11.3725,0,14.2196,5.8,-8.54423,1,7,0,0,0,0,0,0,4.352
71,91249.520,23.6094,14.7,8.84159,255,0,-3.90625,1556,0,11.5,60.8,12.21,1.74,0,11.7647,0,14.2196,5.8,-8.54423,1,7,0,0,0,0,0,0,4.608
72,91249.560,23.3986,14.7,8.79252,255,0,-3.90625,1558,0,11,60.8,12.42,1.74,0,11.7647,0,14.2196,5.945,-8.54423,1,7,0,0,0,0,0,0,4.608
73,91249.600,23.1878,14.7,8.79252,255,0,-3.90625,1569.25,0,10.5,60.8,12.73,1.74,0,11.7647,0,14.2196,5.945,-8.54423,1,7,0,0,0,0,0,0,4.608
74,91249.640,23.1046,14.7,8.73639,255,0,-3.90625,1580.75,0,10,60.8,13.01,1.76,0,11.7647,0,14.2196,5.945,-8.54423,1,7,0,0,0,0,0,0,4.608
75,91249.680,23.5243,14.7,8.8338,255,0,-3.90625,1587,0,10,60.8,12.74,1.76,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
76,91249.720,23.5243,14.7,8.8338,255,0,-3.90625,1582.75,0,10,60.8,12.91,1.76,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
77,91249.760,23.6519,14.7,8.82603,255,0,-3.90625,1590.75,0,13.5,60.8,13.01,1.76,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
78,91249.800,23.3986,14.7,8.82603,255,0,-3.90625,1595.75,0,9.5,60.8,12.74,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.864
79,91249.840,23.4411,14.7,8.84678,255,0,-3.90625,1580,0,9.5,60.8,12.55,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
80,91249.880,23.4837,14.7,8.86241,255,0,-3.90625,1567.5,0,10,60.8,12.63,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
81,91249.920,23.4837,14.7,8.86241,255,0,-3.90625,1565.25,0,10,60.8,12.55,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
82,91249.960,23.3135,14.7,8.87809,255,0,-3.90625,1558.5,0,10,60.8,12.5,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
83,91250.000,23.1878,14.7,9.01096,255,0,-3.90625,1545.75,0,10.5,60.8,12.55,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
84,91250.040,23.2303,14.7,9.01096,255,0,-3.90625,1537.75,0,11,60.8,12.59,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
85,91250.080,22.8938,14.7,8.99749,255,0,-3.90625,1528.5,0,11,60.8,12.55,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
86,91250.120,23.062,14.7,8.99749,255,0,-3.90625,1528.75,0,11,60.8,12.55,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
87,91250.160,23.3986,14.7,9.01635,255,0,-3.90625,1519.5,0,16.5,60.8,12.73,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
88,91250.200,23.3986,14.7,9.01096,255,0,-3.90625,1527.5,0,15.5,60.8,12.5,1.74,0,11.7647,0,14.2196,6.09,-8.54423,1,7,0,0,0,0,0,0,4.608
89,91250.240,23.4411,14.7,9.01096,255,0,-3.90625,1536.5,0,14.5,60.8,12.55,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
90,91250.280,23.3986,14.7,9.01635,255,0,-3.90625,1532,0,14.5,60.8,12.42,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
91,91250.320,23.356,14.7,9.14508,255,0,-3.90625,1529.5,0,14.5,60.8,12.31,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
92,91250.360,23.3986,14.7,9.14508,255,0,-3.90625,1535,0,13.5,60.8,12.37,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
93,91250.400,23.356,14.7,9.15064,255,0,-3.90625,1535.75,0,13.5,60.8,12.26,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
94,91250.440,23.356,14.7,9.15064,255,0,-3.90625,1536.5,0,13,60.8,12.31,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
95,91250.480,23.4411,14.7,9.17015,255,0,-3.90625,1538.75,0,12.5,60.8,12.37,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
96,91250.520,23.2729,14.7,9.18694,255,0,-3.90625,1546,0,11.5,60.8,12.55,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
97,91250.560,23.4411,14.7,9.18694,255,0,-3.90625,1545.5,0,11.5,60.8,12.37,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
98,91250.600,23.4837,14.7,9.20098,255,0,-3.90625,1541,0,12,60.8,12.26,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
99,91250.640,23.3986,14.7,9.33218,255,0,-3.90625,1527.25,0,13,60.8,12.31,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
100,91250.680,23.5243,14.7,9.33218,255,0,-3.90625,1537,0,11.5,60.8,12.26,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
101,91250.720,23.5668,14.7,9.31197,255,0,-3.90625,1546,0,10.5,60.8,12.26,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
102,91250.760,23.4837,14.7,9.31197,255,0,-3.90625,1550.25,0,10,60.8,12.26,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
103,91250.800,23.2729,14.7,9.33507,255,0,-3.90625,1547,0,10.5,60.8,12.42,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
104,91250.840,23.1878,14.7,9.3612,255,0,-3.90625,1543.5,0,10.5,60.8,12.42,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
105,91250.880,23.1452,14.7,9.3612,255,0,-3.90625,1539.5,0,10.5,60.8,12.42,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.608
106,91250.920,23.062,14.7,9.48507,255,0,-3.90625,1540,0,10.5,60.8,12.45,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
107,91250.960,23.4837,14.7,9.47909,255,0,-3.90625,1541.75,0,10,60.8,12.37,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
108,91251.000,23.4837,14.7,9.47909,255,0,-3.90625,1549.25,0,9.5,60.8,12.31,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
109,91251.040,23.4837,14.7,9.49404,255,0,-3.90625,1541,0,10,60.8,12.31,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
110,91251.080,23.6094,14.7,9.49404,255,0,-3.90625,1542.25,0,10,60.8,12.55,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
111,91251.120,23.6094,14.7,9.50603,255,0,-3.90625,1543.75,0,9.5,60.8,12.31,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
112,91251.160,23.5668,14.7,9.52408,255,0,-3.90625,1548.75,0,9,60.8,12.5,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
113,91251.200,23.6094,14.7,9.52408,255,0,-3.90625,1543.5,0,9.5,60.8,12.5,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
114,91251.240,23.5668,14.7,9.63688,255,0,-3.90625,1548.75,0,9,60.8,12.42,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
115,91251.280,23.5668,14.7,9.66782,255,0,-3.90625,1542,0,9,60.8,12.37,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
116,91251.320,23.5243,14.7,9.66782,255,0,-3.90625,1543.25,0,9,60.8,12.42,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
117,91251.360,23.5668,14.7,9.68337,255,0,-3.90625,1539.75,0,9,60.8,12.5,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
118,91251.400,23.6094,14.7,9.68337,255,0,-3.90625,1529.5,0,10,60.8,12.5,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
119,91251.440,23.6094,14.7,9.67715,255,0,-3.90625,1524,0,10.5,60.8,12.5,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
120,91251.480,23.6519,14.7,9.66782,255,0,-3.90625,1513.5,0,11,60.8,12.21,1.72,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
121,91251.520,23.6094,14.5852,9.66782,255,0,-3.90625,1506.75,0,11.5,60.8,12.21,1.72,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
122,91251.560,23.6094,14.5852,9.75554,255,0,-3.90625,1519.75,0,10,60.8,12.59,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
123,91251.600,23.6094,14.5852,9.73976,255,0,-3.90625,1526.5,0,9.5,60.8,12.65,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
124,91251.640,23.4411,14.5852,9.73976,255,0,-3.90625,1524.25,0,9.5,60.8,12.5,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
125,91251.680,23.4411,14.5852,9.75238,255,0,-3.90625,1520.5,0,9.5,60.8,12.42,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
126,91251.720,23.356,14.5852,9.75238,255,0,-3.90625,1506.5,0,10.5,60.8,12.45,1.76,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
127,91251.760,23.356,14.5852,9.76504,255,0,-3.90625,1513.75,0,10,60.8,12.55,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
128,91251.800,23.1452,14.5852,9.77772,255,0,-3.90625,1522,0,9,60.8,12.5,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
129,91251.840,23.2729,14.5852,9.77772,255,0,-3.90625,1522,0,9,60.8,12.74,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
130,91251.880,23.1452,14.5852,9.86099,255,0,-3.90625,1514.75,0,9.5,60.8,12.45,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
131,91251.920,23.5668,14.5852,9.87393,255,0,-3.90625,1514.25,0,9,60.8,12.5,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
132,91251.960,23.6094,14.5852,9.87393,255,0,-3.90625,1511.75,0,9.5,60.8,12.65,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
133,91252.000,23.6094,14.5852,9.89665,255,0,-3.90625,1529,0,8,60.8,12.42,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
134,91252.040,23.5668,14.5852,9.89665,255,0,-3.90625,1520.75,0,8.5,60.8,12.37,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
135,91252.080,23.6945,14.5852,9.90968,255,0,-3.90625,1518.75,0,8.5,60.8,12.45,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
136,91252.120,24.4932,14.5852,9.92601,255,0,-3.90625,1519.5,0,8.5,60.8,12.45,1.76,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
137,91252.160,24.41,14.4703,9.92601,255,0,-3.90625,1519,0,8,60.8,12.59,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
138,91252.200,24.3675,14.4703,9.98527,255,0,-3.90625,1521.75,0,8,60.8,12.65,1.76,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
139,91252.240,24.3675,14.4703,9.98859,255,0,-3.90625,1529.75,0,7,60.8,12.91,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
140,91252.280,24.3675,14.4703,9.98859,255,0,-3.90625,1531.5,0,7,60.8,12.5,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
141,91252.320,24.3675,14.4703,10.0085,255,0,-3.90625,1529.5,0,7,60.8,12.37,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
142,91252.360,24.3675,14.4703,10.0085,255,0,-3.90625,1519,0,8,60.8,12.74,1.74,0,11.7647,0,14.2196,6.235,-8.54423,1,7,0,0,0,0,0,0,4.352
