sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG,ECT
0,17.760,10.17,14.7,13.4821,255,0,0,184,0,28.5,78.8,2.26,1.2,0,9.80392,0,14.2196,13.92,-8.84931,1,7,0,0,0,0,0,0,19.712,0,78.8
1,17.800,10.17,14.7,8.16755,255,0,0,184,0,28.5,78.8,2.26,1.1,0,9.80392,0,14.2196,13.92,-8.84937,1,7,0,0,0,0,0,0,19.712,0,78.8
2,17.840,10.17,14.7,8.16755,255,0,0,184,0,28.5,78.8,2.26,1.1,0,9.80392,0,14.2196,13.92,-8.84937,1,7,0,0,0,0,0,0,19.712,0,78.8
3,17.880,10.17,14.7,8.16755,255,0,0,184,0,28.5,78.8,2.26,1.18,0,9.80392,0,14.2196,13.92,-8.84931,1,7,0,0,0,0,0,0,19.712,0,78.8
4,17.920,10.17,14.7,8.16755,255,0,0,188.25,0,28.5,78.8,2.6,1.24,0,9.80392,0,14.2196,13.775,-8.84931,1,7,0,0,0,0,0,0,19.712,0,78.8
5,17.960,10.17,14.7,8.16755,255,0,0,420,0,28.5,78.8,3.34,1.22,0,9.80392,0,14.2196,13.775,-8.84931,1,7,0,0,0,0,0,0,19.712,0,78.8
6,18.000,10.17,14.7,8.16755,255,0,0,761.5,0,28.5,78.8,3.6,1.28,0,9.80392,0,14.2196,13.63,-8.84931,1,7,0,0,0,0,0,0,14.848,0,78.8
7,18.040,10.17,14.7,8.16755,255,0,0,1012,0,28.5,78.8,4.22,1.36,0,9.80392,0,14.2196,12.47,-8.65467,1,7,0,0,0,0,0,0,11.776,0,78.8
8,18.080,10.2532,14.7,8.16755,255,0,0,1359.5,0,28.5,78.8,5.76,1.44,0,9.80392,0,14.2196,11.02,-8.65467,1,7,0,0,0,0,0,0,8.96,0,78.8
9,18.120,22.7236,14.7,8.16977,255,0,0,1610.75,0,25,78.8,7.36,1.52,0,9.41177,0,14.2196,10.005,-8.48191,1,7,0,0,0,0,0,0,7.168,0,78.8
10,18.160,22.5553,14.7,8.16977,255,0,0,1872,0,23.5,78.8,8.28,1.56,0,9.41177,0,14.2196,8.845,-8.48191,1,7,0,0,2,0,0,0,5.632,0,78.8
11,18.200,22.5553,14.7,8.17199,255,0,0,1978.5,0,23,78.8,8.93,1.6,0,9.80392,0,14.2196,8.12,-9.15255,1,7,0,0,2,0,0,0,3.84,0,78.8
12,18.240,22.683,14.7,8.17865,255,0,0,2085.5,0,22.5,78.8,9.46,1.62,0,9.80392,0,14.2196,7.54,-9.46809,1,7,0,0,3,0,0,0,3.584,0,78.8
13,18.280,22.6404,14.7,8.17865,255,0,0,2187.75,0,22,78.8,9.81,1.64,0,10.1961,0,14.2196,6.815,-9.46809,1,7,0,0,3,0,0,0,3.328,0,78.8
14,18.320,22.5147,14.7,8.18754,255,0,0,2243.75,0,21,78.8,10.22,1.66,0,10.1961,0,14.2196,6.235,-9.46809,1,7,0,0,3,0,0,0,3.328,0,78.8
15,18.360,22.6404,14.7,8.19423,255,0,0,2298,0,19.5,78.8,10.57,1.66,0,10.1961,0,14.2196,5.8,-9.46809,1,7,0,0,4,0,0,0,3.328,0,78.8
16,18.400,22.683,14.7,8.19423,255,0,0,2311.75,0,22.5,78.8,11,1.68,0,10.1961,0,14.2196,5.51,-9.46809,1,7,0,0,3,0,0,0,3.328,0,78.8
17,18.440,22.4296,14.7,8.20093,255,0,0,2339.5,0,21,78.8,10.78,1.66,0,10.1961,0,14.2196,5.365,-9.46809,1,7,0,0,3,0,0,0,3.328,0,78.8
18,18.480,22.4296,14.7,8.20093,255,0,0,2329.25,0,19.5,78.8,10.86,1.68,0,10.1961,0,14.2196,5.075,-9.46809,1,7,0,0,4,0,0,0,3.328,0,78.8
19,18.520,22.5147,14.7,8.21211,255,0,0,2325.5,0,18.5,78.8,10.78,1.68,0,10.1961,0,14.2196,4.93,-9.46809,1,7,0,0,4,0,0,0,3.328,0,78.8
20,18.560,22.5553,14.7,8.42822,255,0,0,2284.75,0,12.5,78.8,11.1,1.68,0,10.1961,0,14.2196,4.93,-9.46809,1,7,0,0,3,0,0,0,3.328,0,78.8
21,18.600,22.5553,14.7,8.42822,255,0,0,2256.25,0,11.5,78.8,11.23,1.7,0,10.1961,0,14.2196,4.785,-9.46809,1,7,0,0,4,0,0,0,3.328,0,78.8
22,18.640,22.5979,14.7,8.43767,255,0,0,2208,0,11.5,78.8,11.29,1.7,0,10.1961,0,14.2196,4.785,-9.46809,1,7,0,0,4,0,0,0,3.328,0,78.8
23,18.680,22.5553,14.7,8.44477,255,0,0,2177.25,0,11,78.8,11.2,1.7,0,10.1961,0,14.2196,4.64,-9.46809,1,7,0,0,4,0,0,0,3.328,0,78.8
24,18.720,22.5979,14.7,8.44477,255,0,0,2119,0,11,78.8,11.17,1.68,0,10.1961,0,14.2196,4.64,-9.46809,1,7,0,0,3,0,0,0,3.328,0,78.8
25,18.760,22.6404,14.7,8.65352,255,0,0,2085,0,11,78.8,11.17,1.68,0,10.1961,0,14.2196,4.64,-9.46809,1,7,0,0,3,0,0,0,3.328,0,78.8
26,18.800,22.4722,14.7,8.65352,255,0,0,2062.75,0,11,78.8,11.1,1.68,0,10.1961,0,14.2196,4.64,-9.46809,1,7,0,0,3,0,0,0,3.328,0,78.8
27,18.840,22.4722,14.7,8.66348,255,0,0,2004.5,0,11,78.8,11.1,1.68,0,10.1961,0,14.2196,4.785,-9.46809,1,7,0,0,3,0,0,0,3.328,0,78.8
28,18.880,22.5979,14.7,8.67097,255,0,0,1971.25,0,10.5,78.8,10.71,1.66,0,10.1961,0,14.2196,4.785,-9.40906,1,7,0,0,3,0,0,0,3.328,0,78.8
29,18.920,22.6404,14.7,8.67097,255,0,0,1946.25,0,10.5,78.8,10.71,1.68,0,10.1961,0,14.2196,4.785,-9.40906,1,7,0,0,3,0,0,0,3.584,0,78.8
30,18.960,22.3871,14.7,8.67847,255,0,0,1884.25,0,10.5,78.8,11.03,1.68,0,10.1961,0,14.2196,4.785,-9.26246,1,7,0,0,3,0,0,0,3.584,0,78.8
31,19.000,22.5147,14.7,8.87809,255,0,0,1851,0,10.5,78.8,10.78,1.66,0,10.1961,0,14.2196,4.785,-9.10093,1,7,0,0,3,0,0,0,3.584,0,78.8
32,19.040,22.4296,14.7,8.87809,255,0,0,1811.5,0,10.5,78.8,11,1.68,0,10.1961,0,14.2196,4.785,-9.10093,1,7,0,0,3,0,0,0,3.584,0,78.8
33,19.080,22.5979,14.7,8.88595,255,0,0,1779.5,0,10,78.8,11.1,1.68,0,10.1961,0,14.2196,4.785,-8.94568,1,7,0,0,3,0,0,0,3.584,0,78.8
34,19.120,23.8627,14.7,8.88595,255,0,0,1756.75,0,10,78.8,10.86,1.68,0,10.1961,0,14.2196,4.93,-8.94568,1,7,0,0,3,0,0,0,3.584,0,78.8
35,19.160,23.6945,14.7,8.89383,255,0,0,1703.25,0,10,78.8,10.86,1.66,0,10.1961,0,14.2196,4.93,-8.80717,1,7,0,0,3,0,0,0,3.84,0,78.8
36,19.200,23.356,14.7,8.89909,255,0,0,1665.25,0,10.5,78.8,10.96,1.66,0,10.1961,0,14.2196,4.93,-8.72023,1,7,0,0,3,0,0,0,3.84,0,78.8
37,19.240,23.8202,14.7,8.89909,255,0,0,1561,0,12,78.8,10.57,1.66,0,10.1961,0,14.2196,4.93,-8.72023,1,7,0,0,4,0,0,0,3.84,0,78.8
38,19.280,23.8202,14.7,8.99749,255,0,0,1545.5,0,12.5,78.8,10.43,1.66,0,10.1961,0,14.2196,5.075,-8.48191,1,7,0,0,4,0,0,0,3.84,0,78.8
39,19.320,23.8202,14.7,8.93076,255,0,0,1533.5,0,13,78.8,10.5,1.66,0,10.1961,0,14.2196,5.075,-8.48191,1,7,0,0,3,0,0,0,3.84,0,78.8
40,19.360,23.8202,14.7,8.93076,255,0,0,1532.5,0,13,78.8,10.5,1.66,0,10.1961,0,14.2196,5.22,-8.48191,1,7,0,0,3,0,0,0,4.352,0,78.8
41,19.400,23.8627,14.7,8.80796,255,0,0,1532,0,13,78.8,10.71,1.66,0,9.80392,0,14.2196,5.365,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
42,19.440,23.8627,14.7,8.80796,255,0,0,1528.75,0,13,78.8,10.71,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
43,19.480,23.7351,14.7,8.76692,255,0,0,1519.75,0,13,78.8,10.43,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
44,19.520,23.9459,14.7,8.75163,255,0,0,1524.25,0,13,78.8,10.43,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
45,19.560,23.8627,14.7,8.75163,255,0,0,1532.75,0,12.5,78.8,10.5,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
46,19.600,23.7351,14.7,8.91754,255,0,0,1538.5,0,12.5,78.8,10.5,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,4,0,0,0,4.096,0,78.8
47,19.640,23.8627,14.7,8.92547,255,0,0,1550.75,0,11.5,78.8,10.5,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
48,19.680,23.8627,14.7,8.92547,255,0,0,1553,0,11.5,78.8,10.71,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
49,19.720,23.6945,14.7,8.93872,255,0,0,1557.5,0,11,78.8,10.57,1.66,0,9.80392,0,14.2196,5.655,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
50,19.760,23.7776,14.7,8.93872,255,0,0,1562.75,0,11,78.8,10.36,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
51,19.800,23.7776,14.7,8.97335,255,0,0,1559.75,0,11,77,10.29,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,4,0,0,0,4.096,0,78.8
52,19.840,23.6519,14.7,8.9948,255,0,0,1552.25,0,11,77,10.43,1.66,0,9.80392,0,14.2196,5.51,-8.48191,1,7,0,0,3,0,0,0,4.096,0,78.8
53,19.880,23.6945,14.7,8.9948,255,0,0,1549.75,0,11,77,10.71,1.66,0,9.80392,0,14.2196,5.655,-8.48191,1,7,0,0,4,0,0,0,4.096,0,78.8
