sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG,ECT
0,27579.840,10.17,14.7,13.6595,255,0,-4.6875,186.75,0,28,87.8,2.75,1.24,0,9.41177,0,14.2196,13.92,-8.86489,1,7,0,0,0,0,0,0,16.896,0,86
1,27579.880,10.17,14.7,8.71111,255,0,-4.6875,186.75,0,28,87.8,2.75,1.14,0,9.41177,0,14.2196,13.92,-8.86489,1,7,0,0,0,0,0,0,16.896,0,86
2,27579.920,10.17,14.7,8.71111,255,0,-4.6875,186.75,0,28,87.8,2.75,1.14,0,9.41177,0,14.2196,13.92,-8.86489,1,7,0,0,0,0,0,0,16.896,0,86
3,27579.960,10.17,14.7,8.71111,255,0,-4.6875,186.75,0,28,87.8,2.75,1.22,0,9.41177,0,14.2196,13.92,-8.86489,1,7,0,0,0,0,0,0,16.896,0,86
4,27580.000,10.17,14.7,8.71111,255,0,-4.6875,193.5,0,28,87.8,2.94,1.26,0,9.41177,0,14.2196,13.775,-8.86489,1,7,0,0,0,0,0,0,16.64,0,86
5,27580.040,10.17,14.7,8.71111,255,0,-4.6875,420,0,28,87.8,3.69,1.24,0,9.41177,0,14.2196,13.775,-8.86489,1,7,0,0,0,0,0,0,16.64,0,86
6,27580.080,10.17,14.7,8.72121,255,0,-4.6875,764.75,0,28,87.8,3.79,1.3,0,9.41177,0,14.2196,13.63,-8.86489,1,7,0,0,0,0,0,0,11.264,0,86
7,27580.120,10.17,14.7,8.71868,255,0,-4.6875,1042.25,0,28,87.8,4.42,1.38,0,9.41177,0,14.2196,12.325,-8.64241,1,7,0,0,0,0,0,0,9.728,0,86
8,27580.160,22.683,14.7,8.71868,255,0,-4.6875,1395.5,0,28,87.8,5.82,1.46,0,9.41177,0,14.2196,10.875,-8.64241,1,7,0,0,0,0,0,0,7.68,0,86
9,27580.200,22.5147,14.7,8.72626,255,0,-4.6875,1641,0,24.5,87.8,7.38,1.54,0,9.80392,0,14.2196,9.86,-8.49749,1,7,0,0,0,0,0,0,6.144,0,86
10,27580.240,22.6404,14.7,8.72879,255,0,-4.6875,1888,0,23,87.8,8.49,1.58,0,9.80392,0,14.2196,8.7,-9.20778,1,7,0,0,0,0,0,0,4.352,0,86
11,27580.280,22.5147,14.7,8.72879,255,0,-4.6875,2024.5,0,22.5,87.8,9.46,1.62,0,9.80392,0,14.2196,7.685,-9.20778,1,7,0,0,0,0,0,0,3.584,0,86
12,27580.320,22.683,14.7,8.73639,255,0,-4.6875,2099.5,0,22,87.8,9.74,1.64,0,9.80392,0,14.2196,7.105,-9.48367,1,7,0,0,0,0,0,0,3.328,0,86
13,27580.360,22.6404,14.7,8.73639,255,0,-4.6875,2192.25,0,21.5,87.8,10.01,1.66,0,10.1961,0,14.2196,6.67,-9.48367,1,7,0,0,0,0,0,0,3.072,0,86
14,27580.400,22.5147,14.7,8.74909,255,0,-4.6875,2236.75,0,20.5,87.8,10.43,1.66,0,10.1961,0,14.2196,6.235,-9.48367,1,7,0,0,0,0,0,0,3.072,0,86
15,27580.440,22.5553,14.7,8.75927,255,0,-4.6875,2277.5,0,19,87.8,10.71,1.66,0,10.1961,0,14.2196,5.8,-9.48367,1,7,0,0,0,0,0,0,3.072,0,87.8
16,27580.480,22.6404,14.7,8.75927,255,0,-4.6875,2280.5,0,17.5,87.8,10.86,1.68,0,10.1961,0,14.2196,5.51,-9.48367,1,7,0,0,0,0,0,0,3.072,0,87.8
17,27580.520,22.3871,14.7,8.76692,255,0,-4.6875,2292.5,0,16,87.8,10.71,1.66,0,10.1961,0,14.2196,5.22,-9.48367,1,7,0,0,0,0,0,0,3.072,0,87.8
18,27580.560,22.5147,14.7,8.97871,255,0,-4.6875,2271,0,15,87.8,10.71,1.68,0,10.1961,0,14.2196,5.075,-9.48367,1,7,0,0,0,0,0,0,3.072,0,87.8
19,27580.600,22.5553,14.7,8.97871,255,0,-3.90625,2260.25,0,14,87.8,10.86,1.66,0,10.1961,0,14.2196,4.93,-9.48367,1,7,0,0,0,0,0,0,3.072,0,87.8
