sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG,ECT
0,46247.480,10.17,14.7,14.5157,255,0,-3.90625,187.25,0,27,104,2.69,1.2,0,9.01961,0,14.2196,13.92,-8.92721,1,7,0,0,0,0,0,0,1.28,0,181.4
1,46247.520,10.17,14.7,10.5708,255,0,-3.90625,187.25,0,27,104,2.69,1.2,0,9.01961,0,14.2196,13.92,-8.92721,1,7,0,0,0,0,0,0,1.28,0,181.4
2,46247.560,10.17,14.7,10.5708,255,0,-3.90625,187.25,0,27,104,2.69,1.1,0,9.01961,0,14.2196,13.92,-8.92721,1,7,0,0,0,0,0,0,1.28,0,181.4
3,46247.600,10.17,14.7,10.5708,255,0,-3.90625,187.25,0,27,91.4,2.69,1.14,0,9.01961,0,14.2196,13.92,-8.92721,1,7,0,0,0,0,0,0,1.28,0,181.4
4,46247.640,10.17,14.7,10.5708,255,0,-3.90625,197.25,0,27,91.4,2.83,1.24,0,9.01961,0,14.2196,13.92,-8.92721,1,7,0,0,0,0,0,0,12.544,0,105.8
5,46247.680,10.17,14.7,10.5708,255,0,-3.90625,197.25,0,27,91.4,2.83,1.22,0,9.01961,0,14.2196,13.92,-8.92721,1,7,0,0,0,0,0,0,12.544,0,105.8
6,46247.720,10.17,14.7,10.5708,255,0,-3.90625,434.75,0,27,91.4,3.48,1.26,0,9.01961,0,14.2196,13.775,-8.92721,1,7,0,0,0,0,0,0,9.728,0,105.8
7,46247.760,10.17,14.7,10.5745,255,0,-3.90625,1057.75,0,27,91.4,4.18,1.32,0,9.01961,0,14.2196,12.18,-8.92721,1,7,0,0,0,0,0,0,8.96,0,105.8
8,46247.800,10.17,14.7,10.5745,255,0,-3.90625,1248.25,0,27,91.4,4.97,1.42,0,9.01961,0,14.2196,11.455,-8.92721,1,7,0,0,0,0,0,0,7.168,0,105.8
9,46247.840,10.17,14.7,10.6155,255,0,-3.90625,1531.75,0,25,91.4,6.31,1.48,0,9.01961,0,14.2196,10.295,-8.55981,1,7,0,0,0,0,0,0,5.888,0,105.8
10,46247.880,10.17,14.7,10.6193,255,0,-3.90625,1810.5,0,22,91.4,7.92,1.54,0,9.01961,0,14.2196,8.99,-8.91329,1,7,0,0,0,0,0,0,4.608,0,105.8
11,46247.920,10.17,14.7,10.6193,255,0,-3.90625,1931,0,21.5,91.4,8.31,1.58,0,9.01961,0,14.2196,8.265,-8.91329,1,7,0,0,0,0,0,0,3.84,0,105.8
12,46247.960,21.5864,14.7,10.6305,255,0,-3.90625,2071,0,21,91.4,8.99,1.6,0,9.01961,0,14.2196,7.25,-9.54598,1,7,0,0,0,0,0,0,3.072,0,105.8
13,46248.000,21.4181,14.7,10.6305,255,0,-3.90625,2154.75,0,20.5,91.4,9.36,1.6,0,9.01961,0,14.2196,6.815,-9.54598,1,7,0,0,0,0,0,0,2.816,0,105.8
14,46248.040,21.335,14.7,10.6418,255,0,-3.90625,2227.25,0,20,91.4,9.39,1.6,0,9.41177,0,14.2196,6.235,-9.54598,1,7,0,0,0,0,0,0,2.816,0,105.8
15,46248.080,21.1648,14.7,10.6569,255,0,-3.90625,2250.75,0,18.5,91.4,9.6,1.62,0,9.41177,0,14.2196,5.8,-9.54598,1,7,0,0,0,0,0,0,2.56,0,105.8
16,46248.120,21.3756,14.7,10.6569,255,0,-3.90625,2274.75,0,17,91.4,9.67,1.62,0,9.41177,0,14.2196,5.365,-9.54598,1,7,0,0,0,0,0,0,2.56,0,105.8
17,46248.160,21.4181,14.7,10.672,255,0,-3.90625,2263.25,0,15.5,91.4,9.7,1.62,0,9.41177,0,14.2196,5.075,-9.54598,1,7,0,0,0,0,0,0,2.56,0,105.8
18,46248.200,21.5439,14.7,10.8216,255,0,-3.125,2256.5,0,14.5,91.4,9.81,1.64,0,9.80392,0,14.2196,4.93,-9.54598,1,7,0,0,0,0,0,0,2.56,0,105.8
19,46248.240,21.4181,14.7,10.8216,255,0,-3.125,2221,0,13,91.4,10.01,1.64,0,9.80392,0,14.2196,4.785,-9.54598,1,7,0,0,0,0,0,0,2.56,0,105.8
20,46248.280,21.2924,14.7,10.8333,255,0,-3.125,2203.5,0,12,91.4,10.01,1.64,0,9.80392,0,14.2196,4.64,-9.54598,1,7,0,0,0,0,0,0,2.56,0,105.8
21,46248.320,21.2499,14.7,10.8333,255,0,-3.125,2163.5,0,11,91.4,10.01,1.64,0,9.80392,0,14.2196,4.64,-9.54598,1,7,0,0,0,0,0,0,2.56,0,105.8
22,46248.360,21.2073,14.7,10.9794,255,0,-3.125,2121.25,0,10.5,91.4,9.91,1.64,0,9.80392,0,14.2196,4.64,-9.54598,1,7,0,0,0,0,0,0,2.56,0,105.8
