rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
2562.0,7.4399999999999995,0.7800000000000011,0.0,True,20.10
3368.0,6.589999999999998,0.0,0.0,False,20.10
3223.0,10.940000000000001,23.14,-1.4,False,20.10
1680.0,11.41,0.0,0.0,True,20.10
1810.0,7.48,1.959999999999999,0.0,True,20.10
2912.0,7.15,0.3899999999999988,0.0,True,20.10
1973.0,9.14,5.490000000000002,0.0,True,20.10
2804.0,9.629999999999999,18.82,0.0,False,20.10
2703.0,9.629999999999999,0.39000000000000057,0.0,False,20.10
3528.0,6.23,7.449999999999999,0.0,False,20.10
2927.0,8.17,15.299999999999997,0.0,False,20.10
2969.0,8.17,1.9699999999999989,0.0,False,20.10
2479.0,7.190000000000001,2.75,0.0,True,20.10
2514.0,7.190000000000001,0.7900000000000009,0.0,True,20.10
2108.0,7.160000000000002,0.39000000000000057,0.0,True,20.10
2132.0,9.5,2.349999999999998,0.0,True,20.10
2216.0,8.939999999999998,1.1699999999999982,0.0,True,20.10
2167.0,7.25,0.0,0.0,True,20.10
3258.0,8.76,10.190000000000001,0.0,False,20.10
2560.0,11.290000000000001,11.370000000000001,0.0,False,20.10
3190.0,8.049999999999999,1.9600000000000009,0.0,False,20.10
2764.0,7.02,0.7899999999999991,0.0,False,20.10
2830.0,3.99,0.39000000000000057,0.0,False,20.10
2196.0,7.990000000000002,2.740000000000002,0.0,True,20.10
2232.0,7.1800000000000015,0.7799999999999994,0.0,True,20.10
2452.0,8.170000000000002,3.9299999999999997,0.0,True,20.10
3486.0,9.430000000000001,31.370000000000005,0.0,False,20.10
2935.0,9.430000000000001,0.39000000000000057,0.0,True,20.10
2932.0,7.880000000000001,4.699999999999999,0.0,False,20.10
3137.0,7.880000000000001,0.7800000000000011,0.0,False,20.10
2531.0,9.81,0.7899999999999991,0.0,True,20.10
2326.0,9.58,0.0,0.0,True,20.10
1732.0,2.34,1.1700000000000017,0.0,False,20.10
2833.0,8.530000000000001,0.0,0.0,True,20.10
2374.0,5.619999999999999,0.40000000000000036,0.0,True,20.10
1695.0,10.530000000000001,67.45,0.0,True,20.10
2082.0,10.530000000000001,33.33,0.0,True,20.10
2287.0,8.139999999999999,7.84,0.0,False,20.10
1906.0,8.049999999999999,3.1400000000000006,0.0,True,20.10
1889.0,8.690000000000001,3.1400000000000006,0.0,True,20.10
1843.0,8.690000000000001,11.759999999999998,0.0,True,20.10
1952.0,5.83,3.9200000000000017,0.0,True,20.10
2980.0,7.120000000000001,0.3899999999999988,0.0,True,20.10
2481.0,7.529999999999999,3.92,0.0,True,20.10
3075.0,8.580000000000002,12.150000000000002,0.0,True,20.10
3152.0,8.580000000000002,10.200000000000003,0.0,True,20.10
2731.0,8.670000000000002,0.7899999999999991,0.0,True,20.10
2799.0,8.89,0.7899999999999991,0.0,True,20.10
2319.0,10.260000000000002,40.78,0.0,True,20.10
1696.0,14.16,24.71,0.0,True,20.10
3089.0,7.620000000000001,0.7899999999999991,0.0,True,20.10
3041.0,7.840000000000002,0.0,0.0,True,20.10
2665.0,9.719999999999999,3.9200000000000017,0.0,True,20.10
2913.0,9.549999999999999,5.879999999999999,0.0,False,20.10
3132.0,9.549999999999999,3.530000000000001,0.0,False,20.10
2647.0,7.4,5.890000000000001,0.0,True,20.10
2083.0,10.490000000000002,1.5700000000000003,0.0,True,20.10
2388.0,9.69,84.71000000000001,0.0,False,20.10
2577.0,9.69,0.0,0.0,False,20.10
2445.0,7.200000000000001,0.3899999999999988,0.0,True,20.10
2742.0,7.609999999999999,1.1799999999999997,0.0,True,20.10
3712.0,12.1,38.82,0.0,True,20.10
3655.0,12.1,35.69,0.0,True,20.10
2260.0,7.5,0.0,0.0,True,20.10
3010.0,9.22,13.73,0.0,False,20.10
2443.0,10.99,0.39000000000000057,-4.2,True,20.10
2294.0,7.260000000000002,0.40000000000000036,0.0,True,20.10
