rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
3158.75,9.654699999999998,1.960799999999999,0.0,False,20.18
2947.75,9.654699999999998,3.5294000000000025,0.0,True,20.18
3333.5,10.089500000000001,0.7842999999999947,0.0,False,20.18
2956.0,7.855500000000001,5.4902000000000015,0.0,True,20.18
2229.75,2.860899999999999,3.529399999999999,0.0,False,20.18
2672.25,8.4794,0.39220000000000255,0.0,True,20.18
2391.75,9.3858,3.1372,0.0,True,20.18
2405.25,9.3858,3.5294999999999987,0.0,True,20.18
1752.75,8.635299999999999,0.0,0.0,True,20.18
2312.25,2.0189000000000004,2.7451000000000008,0.0,True,20.18
2181.25,10.291599999999999,6.666700000000006,0.0,True,20.18
2368.0,9.519540000000001,18.0393,-1.4,False,20.18
2460.25,9.519540000000001,1.960799999999999,-1.4,False,20.18
2282.0,9.03192,0.0,0.0,True,20.18
1441.25,7.762600000000001,3.1372999999999998,0.0,True,20.18
2224.25,8.666199999999998,1.5686,0.0,True,20.18
2497.25,2.8496000000000006,1.5686,0.0,False,20.18
1601.5,7.346299999999999,3.137229999999999,0.0,True,20.18
1520.25,7.263100000000001,0.7843,0.0,True,20.18
2600.25,7.231200000000001,0.0,0.0,True,20.18
2760.5,7.241700000000002,1.960799999999999,0.0,True,20.18
4885.0,2.3310000000000013,6.274499999999996,0.0,False,20.18
4227.5,10.39808,4.3138000000000005,0.0,False,20.18
4486.25,10.39808,0.0,0.0,False,20.18
3156.25,10.540700000000001,1.5686,0.0,True,20.18
3279.0,7.430599999999998,1.1763999999999992,0.0,True,20.18
2542.25,7.8011,0.0,0.0,True,20.18
2138.25,8.386500000000002,0.7842999999999982,0.0,True,20.18
1987.25,9.291799999999999,3.137299999999996,0.0,True,20.18
2318.0,9.291799999999999,2.3529999999999944,0.0,True,20.18
2345.5,7.194799999999999,1.176499999999999,0.0,True,20.18
2334.25,5.335899999999999,2.745099999999999,0.0,True,20.18
1626.75,7.393910000000002,5.098099999999995,0.0,True,20.18
1816.5,7.393910000000002,0.0,0.0,True,20.18
2522.0,7.789100000000001,0.7843,0.0,True,20.18
2493.25,7.789100000000001,0.3920999999999992,0.0,True,20.18
2837.0,11.042480000000001,0.7844000000000051,0.0,True,20.18
2248.0,8.019100000000002,1.5686999999999998,0.0,True,20.18
2244.5,8.014000000000001,2.3529000000000018,0.0,True,20.18
2826.25,7.773200000000001,1.5686,0.0,True,20.18
2874.25,7.1103999999999985,0.392199999999999,0.0,True,20.18
2626.75,8.535400000000001,3.9216000000000015,0.0,True,20.18
2570.5,7.8527000000000005,3.137199999999998,0.0,True,20.18
2584.25,4.729800000000001,1.5686,0.0,True,20.18
2815.0,9.3343,2.7451000000000008,0.0,True,20.18
2820.25,9.3343,2.352899999999998,0.0,True,20.18
2627.75,7.7059,0.0,0.0,True,20.18
2142.5,2.819600000000001,0.7843,0.0,False,20.18
3320.5,7.5738,4.7059,0.0,True,20.18
3327.25,2.2805,1.960799999999999,0.0,False,20.18
2754.75,7.821100000000001,3.529399999999999,0.0,True,20.18
2201.5,5.940500000000002,0.0,0.0,True,20.18
2844.0,7.868500000000001,3.1372,0.0,True,20.18
2812.5,7.8004,0.7842999999999982,0.0,True,20.18
2037.25,7.294400000000001,0.3920999999999992,0.0,True,20.18
3013.25,7.762600000000001,0.39220000000000255,0.0,True,20.18
2403.75,3.115499999999999,0.7842999999999982,0.0,True,20.18
2137.25,7.284300000000002,1.5686,0.0,True,20.18
2396.75,7.368300000000001,0.7843000000000018,0.0,True,20.18
2510.0,7.9582000000000015,1.176499999999999,0.0,True,20.18
2446.25,4.9091999999999985,3.1372,0.0,True,20.18
2464.75,2.3549999999999986,0.784399999999998,0.0,True,20.18
1718.0,8.6771,1.960800000000006,0.0,True,20.18
2693.5,7.146100000000001,0.0,0.0,True,20.18
2703.25,3.6813000000000002,0.3920999999999992,0.0,True,20.18
2607.75,5.039599999999998,0.0,0.0,True,20.18
2319.0,7.318899999999999,0.392199999999999,0.0,True,20.18
2163.0,7.992000000000001,5.4902,0.0,True,20.18
2230.75,5.976400000000002,2.3529000000000018,0.0,True,20.18
2634.0,7.146100000000001,3.9216000000000015,0.0,True,20.18
2833.25,8.1024,2.7451000000000008,0.0,True,20.18
2845.0,8.6229,3.9216000000000015,-4.2,True,20.18
2804.0,2.5341000000000005,1.5686,0.0,True,20.18
2002.0,5.5189,1.960799999999999,0.0,True,20.18
2550.25,7.5352,2.352999999999998,0.0,True,20.18
2324.25,7.698600000000001,1.5686999999999998,0.0,True,20.18
2810.25,9.7567,6.274499999999996,0.0,True,20.18
2786.75,5.487,1.960799999999999,0.0,True,20.18
3258.75,7.7325,2.3529999999999998,0.0,True,20.18
3266.75,7.873100000000001,1.5686,0.0,True,20.18
3293.0,6.555200000000001,1.960799999999999,0.0,True,20.18
3299.75,4.321900000000001,0.392199999999999,0.0,True,20.18
2220.0,7.8575,0.0,0.0,True,20.18
2580.0,7.341400000000002,0.0,0.0,True,20.18
2471.5,7.757300000000001,1.5685999999999982,0.0,True,20.18
2151.5,7.879899999999999,0.392100000000001,0.0,True,20.18
2176.75,2.9511999999999983,4.7059,0.0,False,20.18
