rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
2343.5,11.0474,0.392100000000001,0.0,True,20.7
2378.25,11.3413,0.0,0.0,True,20.7
3167.5,7.558199999999999,0.39215999999999873,0.0,True,20.7
2902.0,7.193900000000001,0.0,0.0,True,20.7
2217.0,7.4655999999999985,0.392100000000001,0.0,True,20.7
2265.0,7.508199999999999,0.0,0.0,True,20.7
3289.75,7.212299999999999,0.0,0.0,False,20.7
1978.25,11.44362,23.52945,0.0,True,20.7
2815.75,10.288969999999999,0.0,0.0,True,20.7
2395.5,6.8016000000000005,2.3530000000000015,0.0,True,20.7
3112.5,7.423100000000002,0.3921600000000005,0.0,True,20.7
2470.5,9.2524,9.0196,0.0,True,20.7
3157.5,5.3773,0.784320000000001,0.0,True,20.7
1975.0,2.3054999999999986,0.7843,0.0,False,20.7
1954.25,2.3054999999999986,1.5686999999999998,0.0,False,20.7
3682.5,4.998299999999999,0.7842800000000008,0.0,False,20.7
3610.5,4.998299999999999,0.39217999999999975,0.0,False,20.7
3246.25,5.745800000000001,4.313700000000001,0.0,True,20.7
3456.25,5.745800000000001,3.1372999999999998,0.0,True,20.7
3566.25,5.745800000000001,1.1765000000000008,0.0,True,20.7
3424.25,5.745800000000001,1.176400000000001,0.0,True,20.7
3570.0,5.7356,5.098099999999999,0.0,False,20.7
3489.75,5.7356,1.1765000000000008,0.0,False,20.7
3564.5,2.725900000000001,0.392199999999999,0.0,False,20.7
3569.25,2.725900000000001,3.1372999999999998,0.0,False,20.7
2877.0,10.347630000000002,14.117700000000006,0.0,True,20.7
3244.0,9.6291,18.039199999999994,0.0,True,20.7
3405.25,11.013990000000002,0.39220000000000255,0.0,False,20.7
2967.0,7.540199999999999,3.9215000000000018,0.0,False,20.7
1848.25,10.75757,11.372500000000002,0.0,True,20.7
2412.25,10.75757,0.3920999999999992,0.0,True,20.7
3264.25,7.125399999999999,0.7843,0.0,True,20.7
2577.75,7.5382,5.0981000000000005,0.0,True,20.7
3263.25,7.5382,3.5294000000000008,0.0,True,20.7
3313.25,7.5382,0.7842999999999982,0.0,True,20.7
3235.75,5.2193000000000005,0.0,0.0,True,20.7
3248.0,3.9860000000000007,3.5294000000000025,0.0,True,20.7
2523.0,6.972499999999998,0.7843,0.0,True,20.7
2509.5,7.195499999999999,0.0,0.0,True,20.7
2498.75,7.195499999999999,0.392199999999999,0.0,True,20.7
2470.75,4.4511,0.0,0.0,True,20.7
2629.5,7.4099,2.745099999999999,0.0,True,20.7
2663.0,6.049000000000001,2.3529,0.0,True,20.7
2681.0,2.4689000000000014,0.0,0.0,True,20.7
2530.75,7.336200000000002,3.1372999999999998,0.0,True,20.7
2533.25,7.2132999999999985,2.3529000000000018,0.0,True,20.7
2517.75,4.031099999999999,1.1765000000000008,0.0,True,20.7
2567.25,7.3566,0.392199999999999,0.0,True,20.7
2572.0,4.650300000000001,0.39220000000000077,0.0,True,20.7
1911.5,11.391339999999998,0.392199999999999,-4.2,True,20.7
2146.5,11.391339999999998,1.960799999999999,-4.2,True,20.7
