rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
2268.75,8.4866,8.6274,0.0,False,20.9
2062.0,8.4866,5.098100000000002,0.0,True,20.9
2107.0,7.523199999999999,1.1765000000000008,0.0,True,20.9
1643.75,7.3462,1.1764700000000001,0.0,True,20.9
2797.5,9.89209,0.39219999999999544,0.0,True,20.9
3828.25,7.251000000000001,15.2941,0.0,False,20.9
2376.25,7.9597999999999995,0.0,0.0,True,20.9
2209.0,7.407399999999999,1.5686999999999998,0.0,True,20.9
1415.0,7.420200000000001,18.8235,0.0,True,20.9
2814.25,7.251900000000001,1.1765000000000008,0.0,True,20.9
3126.5,7.546500000000002,0.0,0.0,True,20.9
2859.0,7.073499999999999,3.5294999999999987,0.0,True,20.9
2287.25,8.7976,0.0,0.0,True,20.9
1615.25,9.717840000000002,25.490199999999994,0.0,True,20.9
1644.0,9.717840000000002,1.9606999999999957,0.0,True,20.9
1982.25,9.717840000000002,3.9214999999999947,0.0,True,20.9
2796.0,6.1309999999999985,3.1372,0.0,True,20.9
3175.75,7.7149,2.7451000000000008,0.0,True,20.9
2708.0,7.048299999999999,3.9216000000000015,0.0,True,20.9
2932.25,9.922630000000002,0.392199999999999,0.0,False,20.9
1959.0,7.5032,0.7843,0.0,True,20.9
1922.0,7.673500000000002,3.9215,0.0,True,20.9
1924.75,7.673500000000002,1.5686,0.0,True,20.9
3025.75,6.654200000000001,0.0,0.0,True,20.9
3896.5,2.2385,3.529500000000006,-1.4,False,20.9
3164.75,10.26781,0.0,0.0,True,20.9
2207.25,10.44391,27.450999999999993,0.0,True,20.9
4076.75,7.5215,1.960799999999999,0.0,True,20.9
4108.0,7.4887999999999995,1.960799999999999,0.0,True,20.9
4063.5,2.7812,0.0,0.0,True,20.9
2740.5,7.527199999999999,0.39220000000000077,0.0,True,20.9
2757.25,7.484599999999999,3.529399999999999,0.0,True,20.9
2571.75,5.792700000000002,1.5686999999999998,0.0,False,20.9
2787.75,11.615459999999999,0.39220000000000255,0.0,True,20.9
2927.25,10.18468,12.941199999999995,-1.4,False,20.9
3040.75,10.18468,0.0,-1.4,False,20.9
2584.75,7.283200000000001,2.3529800000000005,0.0,True,20.9
2493.5,7.220500000000001,0.39220000000000077,0.0,True,20.9
1468.0,7.094799999999999,80.7843,0.0,True,20.9
2235.5,4.4938,0.0,0.0,True,20.9
2075.5,11.556370000000001,90.19608,0.0,True,20.9
2483.5,11.556370000000001,0.0,0.0,True,20.9
2810.0,7.105499999999999,0.7843,0.0,True,20.9
2794.25,11.21648,0.0,0.0,True,20.9
1983.75,10.17985,3.1372,-2.8,True,20.9
2599.75,7.7796,0.392100000000001,0.0,True,20.9
2246.5,11.87362,41.1765,0.0,True,20.9
1756.0,10.519480000000001,0.0,0.0,True,20.9
2282.25,10.395100000000001,1.5686999999999998,0.0,True,20.9
2627.5,10.395100000000001,0.0,0.0,True,20.9
4296.5,10.317110000000001,2.3530000000000015,0.0,True,20.9
2676.0,10.231370000000002,15.686299999999996,0.0,False,20.9
2773.75,10.231370000000002,0.0,0.0,False,20.9
2803.75,12.27072,34.50978,0.0,False,20.9
2644.0,12.27072,0.3920999999999992,0.0,False,20.9
2929.75,7.116,0.7843999999999998,0.0,True,20.9
2228.0,7.752700000000001,0.3920999999999992,0.0,True,20.9
2136.5,7.7165,3.1372,0.0,True,20.9
2685.5,7.495100000000001,1.1763999999999992,0.0,True,20.9
2834.0,7.445600000000001,0.392199999999999,0.0,True,20.9
2539.0,7.1053999999999995,1.176499999999999,0.0,True,20.9
2549.75,7.1053999999999995,0.0,0.0,True,20.9
1933.0,3.1768,6.666699999999999,0.0,False,20.9
3014.5,7.204600000000001,2.745099999999999,0.0,True,20.9
3018.5,7.184999999999999,3.137299999999998,0.0,True,20.9
3140.75,9.95986,28.627499999999998,0.0,True,20.9
4210.75,7.407200000000001,1.9608000000000025,0.0,True,20.9
4240.5,7.407200000000001,5.490199999999998,0.0,True,20.9
4204.75,7.407200000000001,3.921599999999998,0.0,True,20.9
4219.75,3.8088000000000015,0.7842999999999982,0.0,True,20.9
3480.0,9.3636,30.196099999999998,0.0,False,20.9
3594.0,9.3636,0.0,0.0,False,20.9
2165.5,7.791500000000001,1.1765000000000008,0.0,True,20.9
2131.0,7.505700000000001,0.7843,0.0,True,20.9
1624.5,8.59795,26.6667,0.0,False,20.9
1958.5,8.59795,0.7843000000000018,0.0,False,20.9
2827.5,9.1434,8.627500000000001,0.0,True,20.9
2689.5,9.1434,0.0,0.0,True,20.9
3008.0,7.699400000000001,2.7451000000000008,0.0,True,20.9
2992.25,7.561499999999999,1.1765000000000008,0.0,True,20.9
3015.5,10.648909999999999,0.0,0.0,True,20.9
3460.75,9.2462,14.117599999999996,0.0,False,20.9
3773.5,9.2462,0.7843000000000018,0.0,True,20.9
3670.0,9.6607,0.0,0.0,True,20.9
2016.5,5.925800000000001,0.39220000000000077,0.0,True,20.9
3053.0,7.260999999999999,4.313700000000001,0.0,True,20.9
3066.75,7.260999999999999,3.1372,0.0,True,20.9
2807.25,7.3972999999999995,3.9215999999999998,0.0,True,20.9
3006.75,7.3972999999999995,3.5294000000000008,0.0,True,20.9
