rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
1895.0,8.370000000000001,0.0,0.0,True,20.17a
2642.0,7.5600000000000005,2.3500000000000014,0.0,False,20.17a
3242.0,3.219999999999999,1.9699999999999989,0.0,False,20.17a
2023.0,4.9,16.869999999999997,0.0,False,20.17a
1947.0,2.200000000000001,2.75,0.0,True,20.17a
3372.0,8.200000000000001,15.290000000000003,0.0,False,20.17a
3291.0,8.200000000000001,11.77,0.0,False,20.17a
3093.0,8.200000000000001,10.2,0.0,False,20.17a
2883.0,7.4399999999999995,2.3500000000000014,0.0,False,20.17a
2976.0,7.4399999999999995,0.7800000000000011,0.0,False,20.17a
1800.0,7.65,3.5299999999999994,0.0,True,20.17a
1773.0,4.520000000000001,6.280000000000001,0.0,True,20.17a
2541.0,8.339999999999998,0.40000000000000213,0.0,True,20.17a
2242.0,7.65,0.0,0.0,True,20.17a
1677.0,4.33,0.3899999999999988,0.0,True,20.17a
