rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
1793.0,6.660000000000002,3.9200000000000017,0.0,False,20.14
2104.0,6.660000000000002,2.3500000000000014,0.0,False,20.14
2536.0,6.259999999999998,0.0,0.0,False,20.14
3537.0,9.51,1.1799999999999997,0.0,False,20.14
1480.0,4.0,0.0,0.0,False,20.14
2322.0,10.61,0.7800000000000011,0.0,False,20.14
2413.0,7.660000000000002,0.0,0.0,True,20.14
2710.0,9.09,10.2,0.0,False,20.14
2640.0,9.09,0.0,0.0,False,20.14
2301.0,5.68,0.39000000000000057,0.0,True,20.14
2956.0,7.6899999999999995,0.0,0.0,True,20.14
1483.0,4.720000000000001,3.1400000000000006,0.0,False,20.14
4476.0,7.020000000000001,6.269999999999996,0.0,False,20.14
4081.0,4.889999999999999,13.730000000000004,0.0,False,20.14
2752.0,8.47,2.349999999999998,0.0,True,20.14
2831.0,7.49,0.0,0.0,True,20.14
2606.0,6.010000000000002,2.3499999999999996,0.0,False,20.14
2940.0,6.010000000000002,0.0,0.0,True,20.14
2819.0,7.870000000000001,3.9299999999999997,-2.8,True,20.14
2888.0,7.870000000000001,3.919999999999998,-2.8,True,20.14
2592.0,7.110000000000001,0.7900000000000009,0.0,True,20.14
2589.0,5.139999999999999,29.799999999999997,0.0,False,20.14
2838.0,8.55,0.39000000000000057,0.0,True,20.14
2055.0,8.099999999999998,11.77,0.0,True,20.14
2817.0,4.659999999999998,2.74,0.0,True,20.14
2846.0,2.2300000000000004,0.3899999999999988,0.0,False,20.14
2007.0,7.1899999999999995,15.68,0.0,True,20.14
2127.0,4.67,5.099999999999998,0.0,True,20.14
2780.0,6.51,11.760000000000005,0.0,False,20.14
2451.0,10.319999999999999,2.7399999999999984,0.0,False,20.14
2414.0,10.319999999999999,0.7800000000000011,0.0,False,20.14
2279.0,9.939999999999998,5.100000000000001,0.0,False,20.14
2269.0,5.5200000000000005,0.7799999999999976,0.0,False,20.14
1654.0,6.389999999999999,4.309999999999999,0.0,False,20.14
1730.0,6.389999999999999,1.5699999999999985,0.0,False,20.14
1753.0,3.51,0.0,0.0,False,20.14
2960.0,5.220000000000001,0.39000000000000057,0.0,False,20.14
2509.0,6.5200000000000005,10.979999999999997,0.0,False,20.14
2622.0,6.5200000000000005,0.0,0.0,False,20.14
2680.0,6.129999999999999,0.7899999999999991,0.0,False,20.14
2253.0,7.3100000000000005,0.7900000000000009,0.0,True,20.14
2841.0,11.54,0.7800000000000011,0.0,False,20.14
2922.0,5.74,9.809999999999999,0.0,False,20.14
2585.0,8.43,7.0600000000000005,0.0,False,20.14
2622.0,8.43,1.5700000000000003,0.0,False,20.14
1404.0,3.9499999999999993,4.3199999999999985,0.0,False,20.14
1455.0,3.9499999999999993,1.1799999999999997,0.0,False,20.14
2714.0,9.97,8.240000000000002,0.0,False,20.14
3090.0,7.609999999999999,1.1799999999999997,0.0,True,20.14
3187.0,9.26,11.370000000000001,0.0,False,20.14
2350.0,8.780000000000001,1.1799999999999997,0.0,False,20.14
2284.0,2.59,0.39000000000000057,0.0,False,20.14
2355.0,7.129999999999999,2.3599999999999994,0.0,False,20.14
1726.0,4.5600000000000005,0.39000000000000057,0.0,False,20.14
2521.0,7.360000000000001,3.5299999999999994,0.0,True,20.14
2729.0,7.780000000000001,11.379999999999999,0.0,False,20.14
2688.0,7.389999999999999,7.450000000000001,0.0,True,20.14
3208.0,9.59,0.0,-4.2,True,20.14
2728.0,8.610000000000001,0.39000000000000057,0.0,True,20.14
3075.0,2.59,1.5700000000000003,0.0,False,20.14
2602.0,6.690000000000001,3.1400000000000006,0.0,True,20.14
2609.0,2.0600000000000005,3.919999999999998,0.0,True,20.14
2621.0,7.760000000000002,3.9200000000000017,0.0,True,20.14
2506.0,7.470000000000001,5.49,0.0,True,20.14
2494.0,3.2699999999999996,3.5299999999999976,0.0,True,20.14
2581.0,9.170000000000002,7.849999999999998,0.0,True,20.14
2988.0,8.129999999999999,1.5700000000000003,0.0,True,20.14
3028.0,7.66,6.280000000000001,0.0,True,20.14
2936.0,7.26,2.3599999999999994,0.0,True,20.14
2697.0,8.030000000000001,0.39000000000000057,0.0,True,20.14
2304.0,9.690000000000001,6.669999999999998,0.0,True,20.14
2393.0,7.550000000000001,7.450000000000001,0.0,True,20.14
2385.0,4.540000000000001,1.5700000000000003,0.0,True,20.14
2574.0,8.430000000000001,12.16,0.0,True,20.14
2585.0,2.959999999999999,1.5700000000000003,0.0,True,20.14
2071.0,7.669999999999998,1.959999999999999,0.0,True,20.14
2769.0,7.74,2.7499999999999982,0.0,True,20.14
2783.0,2.110000000000001,0.7899999999999991,0.0,False,20.14
2705.0,7.950000000000001,1.9600000000000009,0.0,True,20.14
2697.0,7.950000000000001,0.0,0.0,True,20.14
1791.0,8.6,10.98,0.0,True,20.14
2336.0,7.720000000000001,7.450000000000001,0.0,True,20.14
2335.0,3.3200000000000003,4.32,0.0,True,20.14
2371.0,3.8200000000000003,0.7800000000000011,0.0,True,20.14
2387.0,2.76,0.0,0.0,True,20.14
2411.0,2.17,0.0,0.0,False,20.14
2447.0,2.3099999999999987,1.1700000000000017,0.0,False,20.14
2350.0,7.890000000000001,3.1400000000000006,0.0,True,20.14
2371.0,7.660000000000002,1.1799999999999997,0.0,True,20.14
2246.0,6.370000000000001,9.409999999999998,0.0,False,20.14
2277.0,6.370000000000001,3.530000000000001,0.0,False,20.14
2369.0,6.740000000000002,5.489999999999998,0.0,True,20.14
2379.0,3.49,4.32,0.0,True,20.14
2767.0,7.790000000000001,7.059999999999999,0.0,True,20.14
2752.0,3.0799999999999983,2.75,0.0,False,20.14
2759.0,3.0799999999999983,6.669999999999998,0.0,False,20.14
2536.0,7.48,1.5700000000000003,0.0,True,20.14
2568.0,7.779999999999998,9.02,0.0,True,20.14
2959.0,2.1799999999999997,0.7899999999999991,0.0,False,20.14
3075.0,2.469999999999999,0.0,0.0,False,20.14
2808.0,2.5500000000000007,3.5299999999999976,0.0,False,20.14
2810.0,7.919999999999998,3.530000000000001,0.0,True,20.14
2797.0,4.5,0.39000000000000057,0.0,True,20.14
3011.0,3.3100000000000005,1.9600000000000009,0.0,False,20.14
3264.0,2.74,1.9600000000000009,0.0,False,20.14
3040.0,7.469999999999999,1.5700000000000003,0.0,True,20.14
2929.0,7.93,5.879999999999999,0.0,True,20.14
2656.0,2.0600000000000005,2.3500000000000014,0.0,False,20.14
2932.0,3.7399999999999984,2.3500000000000014,0.0,False,20.14
2738.0,8.57,1.9600000000000009,0.0,True,20.14
2669.0,8.07,2.7499999999999982,0.0,True,20.14
2663.0,2.2300000000000004,1.5700000000000003,0.0,False,20.14
2786.0,8.47,2.3500000000000014,0.0,True,20.14
2673.0,6.07,0.0,0.0,True,20.14
2662.0,2.6799999999999997,3.9200000000000017,0.0,False,20.14
3119.0,7.76,12.94,0.0,True,20.14
3198.0,2.1400000000000006,0.0,0.0,False,20.14
3229.0,7.519999999999998,1.9600000000000009,0.0,True,20.14
3286.0,2.5599999999999987,0.39000000000000057,0.0,False,20.14
3200.0,2.379999999999999,4.309999999999999,0.0,False,20.14
3243.0,2.49,2.3500000000000014,0.0,True,20.14
2913.0,7.329999999999998,0.3899999999999988,0.0,True,20.14
2770.0,6.640000000000001,5.1,0.0,False,20.14
2783.0,2.450000000000001,3.5299999999999994,0.0,False,20.14
2734.0,7.48,4.309999999999999,0.0,True,20.14
2720.0,7.23,0.0,0.0,True,20.14
2617.0,7.280000000000001,4.3100000000000005,0.0,True,20.14
2599.0,5.779999999999999,7.850000000000001,0.0,True,20.14
2331.0,2.6900000000000013,6.66,0.0,True,20.14
2395.0,5.130000000000001,3.530000000000001,0.0,True,20.14
2465.0,7.460000000000001,5.490000000000002,0.0,True,20.14
2437.0,7.58,3.92,0.0,True,20.14
2496.0,7.57,5.1,0.0,False,20.14
2506.0,7.57,2.3499999999999996,0.0,False,20.14
2496.0,7.57,3.530000000000001,0.0,False,20.14
2462.0,3.139999999999999,3.130000000000001,0.0,False,20.14
2503.0,2.33,7.050000000000001,0.0,False,20.14
2435.0,8.389999999999999,0.0,0.0,True,20.14
2490.0,2.8599999999999977,2.75,-2.8,False,20.14
2635.0,2.41,1.9600000000000009,0.0,False,20.14
2640.0,2.41,1.1700000000000017,0.0,False,20.14
2625.0,2.4800000000000004,0.0,0.0,False,20.14
2623.0,8.08,9.020000000000003,0.0,True,20.14
2767.0,7.479999999999999,1.959999999999999,0.0,True,20.14
2759.0,8.129999999999999,2.74,0.0,True,20.14
2756.0,4.010000000000002,1.9600000000000009,0.0,True,20.14
3634.0,2.1999999999999993,9.410000000000004,0.0,False,20.14
3635.0,7.279999999999999,2.3599999999999994,0.0,True,20.14
3267.0,3.869999999999999,10.979999999999997,0.0,True,20.14
3279.0,3.3900000000000006,1.9600000000000009,0.0,False,20.14
3073.0,2.379999999999999,0.0,0.0,False,20.14
3180.0,8.39,2.3599999999999994,0.0,True,20.14
3019.0,7.350000000000001,3.1400000000000006,0.0,True,20.14
3013.0,7.209999999999999,6.27,0.0,True,20.14
3028.0,4.729999999999999,6.270000000000003,0.0,True,20.14
3071.0,7.6800000000000015,5.490000000000002,0.0,True,20.14
3043.0,7.719999999999999,4.3100000000000005,0.0,True,20.14
3039.0,2.0199999999999996,0.0,0.0,False,20.14
3023.0,8.959999999999999,2.75,0.0,True,20.14
3083.0,7.4399999999999995,1.1799999999999997,0.0,True,20.14
3016.0,3.49,1.9600000000000009,0.0,True,20.14
3148.0,3.459999999999999,6.66,0.0,False,20.14
3104.0,7.85,2.3499999999999996,0.0,True,20.14
3102.0,7.339999999999998,3.92,0.0,True,20.14
3108.0,5.369999999999999,1.5700000000000003,0.0,True,20.14
2885.0,2.16,7.059999999999999,0.0,True,20.14
2873.0,2.16,8.23,0.0,True,20.14
2268.0,8.620000000000001,12.149999999999999,0.0,True,20.14
2780.0,7.74,17.259999999999998,0.0,True,20.14
2533.0,9.66,9.409999999999997,0.0,True,20.14
2206.0,7.67,1.1700000000000017,0.0,True,20.14
