rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
3050.0,11.14,0.0,0.0,True,20.15
3336.0,10.329999999999998,6.27,-2.8,False,20.15
3499.0,10.329999999999998,2.3599999999999994,-2.8,False,20.15
3028.0,9.94,1.9600000000000009,0.0,True,20.15
1816.0,8.089999999999998,1.1799999999999997,0.0,True,20.15
3762.0,2.959999999999999,3.530000000000001,0.0,True,20.15
3227.0,7.920000000000002,1.5700000000000003,0.0,True,20.15
3049.0,9.09,0.0,0.0,False,20.15
2549.0,7.9399999999999995,4.3199999999999985,0.0,True,20.15
2489.0,7.9399999999999995,0.3899999999999988,0.0,True,20.15
3030.0,7.050000000000001,1.5700000000000003,0.0,True,20.15
3249.0,9.5,6.279999999999998,-1.4,True,20.15
3195.0,9.97,0.7800000000000011,0.0,True,20.15
3203.0,4.469999999999999,0.0,0.0,False,20.15
3250.0,7.309999999999999,1.17,0.0,True,20.15
3026.0,8.000000000000002,4.32,0.0,True,20.15
3434.0,7.32,5.1,0.0,True,20.15
3491.0,7.32,4.700000000000003,0.0,True,20.15
3454.0,7.34,1.5699999999999985,0.0,True,20.15
3319.0,4.140000000000001,0.39000000000000057,0.0,True,20.15
2610.0,11.019999999999998,0.0,0.0,True,20.15
1996.0,8.000000000000002,3.92,0.0,True,20.15
2048.0,3.92,5.100000000000001,0.0,True,20.15
1904.0,8.129999999999999,7.060000000000002,0.0,True,20.15
2029.0,2.59,1.1799999999999997,0.0,False,20.15
2004.0,8.589999999999998,3.1300000000000026,0.0,True,20.15
2062.0,8.589999999999998,0.39000000000000057,0.0,True,20.15
2391.0,2.4299999999999997,2.7499999999999982,0.0,False,20.15
2428.0,2.51,2.75,0.0,False,20.15
2406.0,2.51,1.9600000000000009,0.0,False,20.15
2181.0,7.43,3.919999999999998,0.0,True,20.15
2181.0,3.6400000000000006,0.39000000000000057,0.0,True,20.15
2182.0,3.200000000000001,0.0,0.0,True,20.15
2041.0,7.449999999999999,3.9299999999999997,0.0,True,20.15
2067.0,2.790000000000001,1.9600000000000009,0.0,True,20.15
