rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
2105.0,3.8999999999999986,2.7399999999999984,0.0,False,20.17a
3060.0,10.2,3.530000000000001,0.0,True,20.17a
2920.0,10.2,1.1700000000000017,0.0,True,20.17a
3669.0,8.809999999999999,1.9600000000000009,0.0,False,20.17a
3110.0,7.550000000000001,0.0,0.0,False,20.17a
2141.0,3.030000000000001,0.0,0.0,False,20.17a
1964.0,4.0,1.959999999999999,0.0,False,20.17a
1925.0,4.0,1.1700000000000017,0.0,False,20.17a
1985.0,2.5,1.1700000000000017,0.0,True,20.17a
3419.0,7.629999999999999,0.39000000000000057,0.0,True,20.17a
2558.0,7.970000000000001,0.7900000000000009,0.0,True,20.17a
2375.0,7.67,1.959999999999999,0.0,True,20.17a
3167.0,7.92,3.5299999999999994,0.0,True,20.17a
3109.0,7.92,2.740000000000002,0.0,True,20.17a
2079.0,11.04,0.0,0.0,True,20.17a
2280.0,6.890000000000001,0.39000000000000057,0.0,False,20.17a
2850.0,7.679999999999998,0.0,0.0,True,20.17a
3248.0,5.3100000000000005,4.3100000000000005,0.0,False,20.17a
1742.0,8.360000000000001,0.39000000000000057,0.0,False,20.17a
2207.0,8.399999999999999,6.670000000000002,0.0,True,20.17a
2194.0,4.48,5.879999999999999,0.0,True,20.17a
2936.0,6.699999999999999,1.1799999999999997,0.0,False,20.17a
2204.0,10.870000000000001,11.759999999999998,0.0,False,20.17a
2540.0,10.870000000000001,0.0,0.0,True,20.17a
2474.0,6.170000000000002,0.389999999999997,0.0,True,20.17a
2954.0,11.559999999999999,0.0,0.0,True,20.17a
2521.0,11.649999999999999,0.0,0.0,True,20.17a
2665.0,11.53,0.0,0.0,True,20.17a
1796.0,3.3200000000000003,4.709999999999997,0.0,False,20.17a
2970.0,8.389999999999999,3.9200000000000017,0.0,False,20.17a
3079.0,8.389999999999999,0.39000000000000057,0.0,False,20.17a
2500.0,11.489999999999998,29.019999999999996,-4.2,False,20.17a
2534.0,11.489999999999998,4.310000000000002,-4.2,False,20.17a
3023.0,10.690000000000001,7.049999999999997,0.0,True,20.17a
1430.0,2.5100000000000016,4.709999999999999,0.0,False,20.17a
1512.0,2.5100000000000016,4.700000000000003,0.0,False,20.17a
2204.0,4.220000000000001,0.0,0.0,False,20.17a
2098.0,8.819999999999999,2.3599999999999994,0.0,True,20.17a
3682.0,8.379999999999999,3.530000000000001,0.0,False,20.17a
3362.0,9.000000000000002,30.980000000000004,0.0,False,20.17a
3369.0,9.000000000000002,6.670000000000002,0.0,False,20.17a
3393.0,9.000000000000002,0.4000000000000057,0.0,False,20.17a
2985.0,10.47,26.660000000000004,0.0,False,20.17a
2592.0,10.47,0.0,0.0,False,20.17a
2918.0,7.09,14.110000000000007,0.0,False,20.17a
3294.0,7.370000000000001,3.1400000000000006,0.0,True,20.17a
3339.0,7.370000000000001,1.9600000000000009,0.0,True,20.17a
2655.0,7.220000000000002,0.0,0.0,False,20.17a
3441.0,8.109999999999998,2.75,0.0,True,20.17a
3047.0,7.410000000000002,1.1799999999999997,0.0,True,20.17a
2354.0,8.919999999999998,13.329999999999998,-2.8,False,20.17a
2504.0,8.919999999999998,2.75,-2.8,False,20.17a
2835.0,7.440000000000001,2.74,0.0,True,20.17a
2876.0,7.6,1.5700000000000003,0.0,True,20.17a
2546.0,7.860000000000001,2.349999999999998,0.0,True,20.17a
2544.0,7.860000000000001,0.7899999999999991,0.0,True,20.17a
2533.0,10.89,0.0,0.0,True,20.17a
3031.0,4.779999999999998,0.7800000000000011,0.0,False,20.17a
2618.0,10.579999999999998,4.709999999999997,-2.8,False,20.17a
2476.0,10.579999999999998,2.359999999999996,-2.8,False,20.17a
1354.0,5.109999999999999,3.5299999999999994,0.0,False,20.17a
1273.0,4.440000000000001,5.1,0.0,False,20.17a
1244.0,5.460000000000001,17.650000000000002,0.0,False,20.17a
2394.0,8.309999999999999,0.7899999999999991,0.0,False,20.17a
3352.0,8.579999999999998,0.39000000000000057,0.0,True,20.17a
3047.0,7.479999999999999,1.5700000000000003,0.0,True,20.17a
3047.0,7.479999999999999,1.9600000000000009,0.0,True,20.17a
3002.0,7.380000000000001,1.9600000000000009,0.0,True,20.17a
2727.0,9.149999999999999,0.0,-1.4,True,20.17a
2786.0,6.340000000000002,0.39000000000000057,-4.2,False,20.17a
3019.0,7.290000000000001,2.7499999999999982,0.0,True,20.17a
3120.0,7.300000000000001,1.959999999999999,0.0,True,20.17a
2396.0,11.469999999999999,0.0,0.0,True,20.17a
2605.0,7.420000000000002,9.81,0.0,True,20.17a
2798.0,7.380000000000001,1.5699999999999985,0.0,True,20.17a
2717.0,7.370000000000001,2.3500000000000014,0.0,True,20.17a
4953.0,9.23,0.0,0.0,False,20.17a
4223.0,9.77,0.0,0.0,True,20.17a
2201.0,7.6800000000000015,0.0,0.0,True,20.17a
4383.0,6.210000000000001,51.37,0.0,False,20.17a
4894.0,9.690000000000001,64.71000000000001,0.0,False,20.17a
2511.0,11.0,0.0,0.0,True,20.17a
3176.0,7.17,3.1400000000000006,0.0,True,20.17a
2881.0,7.24,1.959999999999999,0.0,True,20.17a
2601.0,7.15,2.3499999999999996,0.0,True,20.17a
1863.0,7.280000000000001,0.7799999999999994,0.0,True,20.17a
2144.0,7.17,0.0,0.0,True,20.17a
2827.0,10.620000000000001,4.709999999999994,0.0,True,20.17a
3068.0,11.120000000000001,10.200000000000003,0.0,True,20.17a
2272.0,9.74,0.39000000000000057,-1.4,True,20.17a
4027.0,7.24,0.3899999999999988,0.0,True,20.17a
3028.0,8.05,2.3499999999999996,0.0,True,20.17a
2999.0,2.3100000000000005,4.710000000000001,0.0,True,20.17a
2040.0,7.959999999999999,2.3599999999999994,0.0,True,20.17a
2908.0,11.9,34.900000000000006,0.0,True,20.17a
3858.0,7.580000000000002,4.700000000000003,0.0,True,20.17a
3480.0,10.57,1.5700000000000003,-1.4,True,20.17a
2237.0,7.85,0.39000000000000057,0.0,True,20.17a
2439.0,7.48,2.3499999999999996,0.0,True,20.17a
2395.0,6.190000000000001,0.39000000000000057,0.0,True,20.17a
2674.0,7.209999999999999,1.959999999999999,0.0,True,20.17a
2636.0,7.160000000000002,0.0,0.0,True,20.17a
2811.0,7.74,1.17,0.0,True,20.17a
2972.0,7.210000000000001,0.7799999999999994,0.0,True,20.17a
2768.0,7.599999999999998,1.1799999999999997,0.0,True,20.17a
2604.0,7.630000000000001,0.7899999999999991,0.0,True,20.17a
2613.0,3.5,0.3999999999999986,0.0,True,20.17a
3094.0,7.93,0.39000000000000057,0.0,True,20.17a
2867.0,7.74,0.7799999999999994,0.0,True,20.17a
3079.0,7.720000000000001,0.40000000000000036,0.0,True,20.17a
3116.0,7.770000000000001,0.0,0.0,True,20.17a
2622.0,8.069999999999999,0.39000000000000057,0.0,True,20.17a
2384.0,7.1899999999999995,2.3499999999999996,0.0,True,20.17a
2467.0,7.700000000000001,1.1800000000000015,0.0,True,20.17a
2476.0,7.65,0.0,0.0,True,20.17a
2565.0,7.15,0.7799999999999994,0.0,True,20.17a
2420.0,7.49,0.3899999999999988,0.0,True,20.17a
2350.0,6.460000000000001,1.959999999999999,0.0,True,20.17a
2368.0,8.41,0.39000000000000057,0.0,True,20.17a
2175.0,8.249999999999998,7.060000000000002,0.0,True,20.17a
2064.0,11.5,5.889999999999997,0.0,True,20.17a
2861.0,7.15,0.0,0.0,True,20.17a
2748.0,7.610000000000001,1.5599999999999987,0.0,True,20.17a
2857.0,7.57,0.39000000000000057,0.0,True,20.17a
2599.0,7.270000000000001,0.39000000000000057,0.0,True,20.17a
2505.0,7.790000000000001,0.39000000000000057,0.0,True,20.17a
2361.0,7.17,0.39000000000000057,0.0,True,20.17a
2558.0,3.8500000000000014,1.1799999999999997,0.0,True,20.17a
2854.0,7.4399999999999995,1.959999999999999,0.0,True,20.17a
2332.0,7.470000000000001,1.179999999999998,0.0,True,20.17a
2388.0,2.6400000000000006,1.1799999999999997,0.0,True,20.17a
2275.0,7.48,0.0,0.0,True,20.17a
3057.0,7.33,1.5699999999999985,0.0,True,20.17a
2573.0,7.350000000000001,0.0,0.0,True,20.17a
3067.0,7.91,1.1799999999999997,0.0,True,20.17a
2130.0,7.220000000000001,0.39000000000000057,0.0,True,20.17a
2732.0,7.1899999999999995,3.5299999999999994,0.0,True,20.17a
2703.0,3.24,1.5700000000000003,0.0,True,20.17a
2690.0,7.160000000000002,1.959999999999999,0.0,True,20.17a
3160.0,7.279999999999999,0.39000000000000057,0.0,True,20.17a
2480.0,7.309999999999999,1.9600000000000009,0.0,True,20.17a
2423.0,5.399999999999999,1.179999999999998,0.0,True,20.17a
2453.0,2.040000000000001,0.39000000000000057,0.0,False,20.17a
2780.0,7.93,2.3500000000000014,0.0,True,20.17a
2797.0,7.660000000000002,0.7799999999999994,0.0,True,20.17a
3156.0,7.250000000000002,0.7899999999999991,0.0,True,20.17a
3101.0,7.67,2.349999999999998,0.0,True,20.17a
3087.0,3.769999999999998,1.1700000000000017,0.0,True,20.17a
2640.0,7.4,0.3899999999999988,0.0,True,20.17a
2586.0,7.469999999999999,0.7799999999999994,0.0,True,20.17a
2871.0,2.01,0.0,0.0,True,20.17a
2688.0,8.39,2.3500000000000014,0.0,True,20.17a
2694.0,5.99,1.9600000000000009,0.0,True,20.17a
2709.0,4.229999999999999,1.5700000000000003,0.0,True,20.17a
2949.0,8.3,0.7899999999999991,0.0,True,20.17a
2438.0,7.24,6.669999999999998,0.0,True,20.17a
2556.0,2.4700000000000006,3.530000000000001,0.0,True,20.17a
2549.0,2.4700000000000006,0.0,0.0,False,20.17a
2966.0,8.790000000000001,6.66,0.0,True,20.17a
2953.0,7.780000000000001,2.3500000000000014,0.0,True,20.17a
3009.0,7.780000000000001,3.530000000000001,0.0,True,20.17a
2737.0,7.639999999999999,2.740000000000002,0.0,True,20.17a
2694.0,5.68,8.239999999999998,0.0,True,20.17a
2721.0,2.380000000000001,9.02,0.0,True,20.17a
3080.0,7.67,2.75,0.0,True,20.17a
2299.0,8.58,1.5700000000000003,0.0,True,20.17a
3078.0,2.530000000000001,1.5700000000000003,0.0,False,20.17a
2589.0,10.740000000000002,0.0,0.0,True,20.17a
2991.0,11.13,0.0,0.0,True,20.17a
2766.0,7.57,1.1799999999999997,0.0,True,20.17a
4198.0,10.17,0.0,0.0,False,20.17a
3143.0,9.320000000000002,0.0,0.0,True,20.17a
3014.0,7.300000000000001,3.139999999999999,0.0,True,20.17a
3030.0,3.830000000000002,3.9200000000000017,0.0,True,20.17a
2882.0,3.1500000000000004,1.1799999999999997,0.0,True,20.17a
3210.0,7.860000000000001,3.1400000000000006,0.0,True,20.17a
3208.0,5.58,3.1400000000000006,0.0,True,20.17a
3205.0,3.0600000000000005,4.310000000000002,0.0,True,20.17a
3287.0,7.449999999999999,3.139999999999999,0.0,True,20.17a
3277.0,6.609999999999999,1.9600000000000009,0.0,True,20.17a
3071.0,7.26,0.0,0.0,True,20.17a
2831.0,8.049999999999999,3.1400000000000006,0.0,True,20.17a
2880.0,8.049999999999999,4.710000000000001,0.0,True,20.17a
3310.0,8.0,4.710000000000001,0.0,True,20.17a
3338.0,4.6800000000000015,1.9699999999999989,0.0,True,20.17a
3331.0,4.439999999999998,1.1799999999999997,0.0,True,20.17a
3224.0,7.510000000000002,3.1400000000000006,0.0,True,20.17a
2922.0,8.41,1.5700000000000003,0.0,True,20.17a
3192.0,7.34,0.7799999999999994,0.0,True,20.17a
3167.0,6.25,2.75,0.0,True,20.17a
3357.0,7.710000000000001,3.1300000000000026,0.0,True,20.17a
3354.0,3.6099999999999994,1.5700000000000003,0.0,True,20.17a
3449.0,7.190000000000001,4.699999999999999,0.0,True,20.17a
3037.0,8.26,0.39000000000000057,0.0,True,20.17a
3070.0,7.25,0.7899999999999991,0.0,True,20.17a
2989.0,7.550000000000001,6.280000000000001,0.0,True,20.17a
3042.0,7.960000000000001,6.670000000000002,0.0,True,20.17a
2997.0,3.130000000000001,2.3500000000000014,0.0,True,20.17a
2996.0,2.6500000000000004,0.39000000000000057,0.0,True,20.17a
2914.0,8.34,0.0,0.0,True,20.17a
3250.0,2.17,0.0,0.0,False,20.17a
3365.0,2.110000000000001,2.740000000000002,0.0,True,20.17a
3214.0,2.01,1.5700000000000003,0.0,False,20.17a
3014.0,8.22,1.9600000000000009,0.0,True,20.17a
3268.0,2.2699999999999996,0.39000000000000057,0.0,False,20.17a
3252.0,7.48,1.5700000000000003,0.0,True,20.17a
3254.0,3.42,0.39000000000000057,0.0,True,20.17a
3330.0,2.0199999999999996,0.7800000000000011,0.0,False,20.17a
3089.0,7.98,3.1400000000000006,0.0,True,20.17a
3242.0,8.35,0.7899999999999991,0.0,True,20.17a
3204.0,2.1899999999999995,0.3999999999999986,0.0,False,20.17a
3338.0,7.779999999999999,0.7899999999999991,0.0,True,20.17a
2961.0,8.079999999999998,0.39000000000000057,0.0,True,20.17a
2922.0,7.220000000000001,3.139999999999999,0.0,True,20.17a
2919.0,4.5,0.7899999999999991,0.0,True,20.17a
2832.0,7.540000000000001,2.3500000000000014,0.0,True,20.17a
3164.0,7.379999999999999,3.139999999999999,0.0,True,20.17a
3401.0,2.0600000000000005,1.9600000000000009,0.0,False,20.17a
2777.0,8.27,0.0,0.0,True,20.17a
3120.0,7.82,2.740000000000002,0.0,True,20.17a
3127.0,7.82,2.3500000000000014,0.0,True,20.17a
2938.0,7.3100000000000005,2.740000000000002,0.0,True,20.17a
2963.0,7.280000000000001,3.1400000000000006,0.0,True,20.17a
3229.0,2.09,0.0,0.0,False,20.17a
3262.0,3.790000000000001,4.32,0.0,False,20.17a
2895.0,5.9300000000000015,3.919999999999998,0.0,False,20.17a
2890.0,3.0999999999999996,0.7800000000000011,0.0,False,20.17a
2966.0,7.239999999999998,3.130000000000001,0.0,True,20.17a
2566.0,9.379999999999999,1.5700000000000003,0.0,True,20.17a
2932.0,8.399999999999999,4.709999999999997,0.0,True,20.17a
2939.0,8.399999999999999,4.699999999999999,0.0,True,20.17a
2859.0,7.850000000000001,2.740000000000002,0.0,True,20.17a
