rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
3607.0,12.620000000000001,12.939999999999998,0.0,False,20.18
3394.0,12.620000000000001,0.779999999999994,0.0,False,20.18
3109.0,5.41,0.39000000000000057,0.0,False,20.18
2951.0,8.31,0.39000000000000057,0.0,True,20.18
2758.0,8.91,1.9600000000000009,0.0,True,20.18
2788.0,8.91,0.39000000000000057,0.0,True,20.18
2166.0,10.269999999999998,1.9600000000000009,-1.4,True,20.18
2183.0,2.959999999999999,2.3500000000000014,-1.4,True,20.18
5125.0,6.750000000000002,61.18,0.0,False,20.18
4497.0,5.739999999999998,43.92,0.0,False,20.18
3068.0,7.8199999999999985,6.280000000000001,0.0,True,20.18
3077.0,3.2300000000000004,3.9299999999999997,0.0,True,20.18
3007.0,11.959999999999999,3.919999999999998,0.0,True,20.18
2773.0,7.9399999999999995,1.1799999999999997,0.0,True,20.18
2118.0,12.16,0.0,0.0,True,20.18
3188.0,4.199999999999999,0.0,0.0,False,20.18
1420.0,5.789999999999999,0.0,0.0,False,20.18
2834.0,7.780000000000001,5.100000000000001,0.0,True,20.18
2052.0,7.5699999999999985,8.24,0.0,True,20.18
2155.0,3.49,7.449999999999999,0.0,True,20.18
4863.0,4.720000000000001,16.86,0.0,False,20.18
1263.0,5.32,5.8799999999999955,0.0,False,20.18
3318.0,7.970000000000001,0.39000000000000057,0.0,True,20.18
4150.0,7.989999999999998,2.3500000000000014,0.0,True,20.18
4316.0,7.670000000000002,9.019999999999996,0.0,False,20.18
3581.0,7.670000000000002,0.0,0.0,False,20.18
3221.0,7.960000000000001,0.0,0.0,True,20.18
2091.0,9.439999999999998,5.49,0.0,True,20.18
2204.0,12.250000000000002,0.0,0.0,True,20.18
1862.0,3.6099999999999994,1.5700000000000003,0.0,False,20.18
2764.0,14.150000000000002,1.5700000000000003,0.0,False,20.18
2885.0,11.14,0.0,0.0,False,20.18
3275.0,3.889999999999999,0.7800000000000011,0.0,False,20.18
2648.0,7.549999999999999,0.7800000000000011,0.0,True,20.18
3063.0,7.83,0.0,0.0,False,20.18
2964.0,3.25,0.0,-1.4,False,20.18
2148.0,9.790000000000001,3.9200000000000017,0.0,True,20.18
2139.0,7.610000000000001,0.39000000000000057,0.0,True,20.18
2529.0,7.629999999999999,1.1800000000000015,0.0,True,20.18
2926.0,11.139999999999999,35.290000000000006,-1.4,False,20.18
2879.0,11.139999999999999,0.7800000000000011,-1.4,False,20.18
2728.0,11.139999999999999,0.0,-1.4,False,20.18
2603.0,8.12,3.530000000000001,0.0,True,20.18
2267.0,9.09,85.1,0.0,False,20.18
2447.0,9.09,0.0,0.0,False,20.18
1869.0,7.18,2.360000000000001,0.0,True,20.18
1874.0,4.120000000000001,0.3899999999999988,0.0,True,20.18
1838.0,4.35,3.1400000000000006,0.0,False,20.18
1904.0,4.35,3.9200000000000017,0.0,False,20.18
3126.0,7.800000000000001,0.0,0.0,True,20.18
2537.0,7.380000000000001,4.710000000000001,0.0,True,20.18
2830.0,8.000000000000002,0.0,0.0,True,20.18
4064.0,7.120000000000001,8.239999999999995,0.0,False,20.18
4354.0,7.120000000000001,3.530000000000001,0.0,False,20.18
3544.0,7.800000000000001,1.1799999999999997,0.0,True,20.18
3510.0,7.800000000000001,1.1700000000000017,0.0,True,20.18
3528.0,2.6799999999999997,5.880000000000003,0.0,False,20.18
3252.0,11.23,0.0,0.0,True,20.18
4806.0,2.9399999999999995,0.7799999999999994,0.0,True,20.18
2963.0,9.33,1.1700000000000017,0.0,True,20.18
2931.0,8.149999999999999,2.74,0.0,True,20.18
2703.0,7.15,0.7900000000000009,0.0,True,20.18
4281.0,6.17,4.310000000000002,0.0,False,20.18
4385.0,8.79,3.9200000000000017,-4.2,False,20.18
4689.0,8.79,0.0,-4.2,False,20.18
3375.0,4.74,1.9600000000000009,-4.2,False,20.18
3298.0,2.1500000000000004,1.9600000000000009,0.0,False,20.18
3286.0,2.1500000000000004,0.0,0.0,False,20.18
3387.0,7.160000000000002,4.309999999999999,0.0,True,20.18
2613.0,8.68,18.04,0.0,True,20.18
2271.0,12.32,0.0,0.0,True,20.18
3876.0,7.82,3.9200000000000017,0.0,True,20.18
3859.0,7.82,2.3500000000000014,0.0,True,20.18
3240.0,7.979999999999999,0.0,0.0,False,20.18
3887.0,8.45,44.31,0.0,False,20.18
3313.0,8.45,43.92,0.0,False,20.18
3825.0,8.45,23.53,0.0,False,20.18
2317.0,10.21,15.290000000000006,0.0,True,20.18
1916.0,9.350000000000001,5.489999999999998,0.0,True,20.18
1934.0,9.350000000000001,1.1700000000000017,0.0,True,20.18
1849.0,10.700000000000001,0.7899999999999991,0.0,True,20.18
2506.0,7.640000000000001,0.0,0.0,True,20.18
2498.0,2.719999999999999,2.7399999999999984,0.0,False,20.18
3825.0,7.540000000000001,7.450000000000003,0.0,False,20.18
3010.0,7.540000000000001,0.0,0.0,False,20.18
3494.0,10.549999999999999,0.0,0.0,False,20.18
2309.0,6.979999999999999,2.3499999999999996,0.0,True,20.18
2728.0,7.469999999999999,0.39000000000000057,0.0,True,20.18
2547.0,8.76,0.39000000000000057,0.0,True,20.18
4286.0,11.1,6.670000000000002,0.0,False,20.18
4367.0,11.1,1.9600000000000009,0.0,False,20.18
3848.0,7.24,1.9600000000000009,0.0,True,20.18
3780.0,5.340000000000002,0.0,0.0,True,20.18
3434.0,3.119999999999999,1.5699999999999985,0.0,False,20.18
4363.0,7.170000000000002,52.55,0.0,False,20.18
3140.0,9.679999999999998,0.0,0.0,True,20.18
