rpm,lean_peak,throttle_step,fbkc_2s,dfco_entry,rom_rev
2132.0,2.6186000000000007,0.0,0.0,False,20.18a
3657.25,8.46,18.431400000000004,0.0,False,20.18a
3140.75,8.46,8.627499999999998,0.0,False,20.18a
2783.0,8.46,9.019599999999997,0.0,False,20.18a
3685.0,9.655630000000002,30.1961,0.0,False,20.18a
3881.0,9.655630000000002,1.960799999999999,0.0,False,20.18a
3056.75,6.218299999999999,9.803899999999999,0.0,False,20.18a
2228.25,5.246900000000002,4.7059,0.0,False,20.18a
2034.5,7.673499999999999,1.5686999999999998,0.0,True,20.18a
2521.5,6.927499999999998,3.1372999999999998,0.0,True,20.18a
2574.25,3.183299999999999,1.1765000000000008,0.0,True,20.18a
2419.5,7.7697,1.1765000000000008,0.0,True,20.18a
2016.25,3.8019,3.9215999999999998,0.0,False,20.18a
1933.0,3.8019,2.745099999999997,0.0,False,20.18a
2010.0,2.1281,1.5686999999999998,0.0,False,20.18a
3076.75,7.0761,7.843200000000003,0.0,False,20.18a
1935.75,6.058,0.0,0.0,False,20.18a
1950.5,3.3878000000000004,0.3920999999999992,0.0,False,20.18a
2043.0,5.8856,3.1372,0.0,False,20.18a
2368.75,3.5946999999999996,1.1765000000000008,0.0,False,20.18a
2113.5,5.9748,1.5686,0.0,True,20.18a
2400.75,4.468000000000002,2.3530000000000015,0.0,False,20.18a
2522.25,3.968400000000001,5.8824000000000005,0.0,False,20.18a
2500.25,5.857139999999999,3.529399999999999,0.0,False,20.18a
3141.0,8.052700000000002,0.7843,0.0,True,20.18a
2881.0,3.942259999999999,1.960799999999999,0.0,False,20.18a
3027.75,2.0123999999999995,1.5686,0.0,False,20.18a
1685.5,7.3994,2.7451000000000008,0.0,False,20.18a
2401.25,7.146100000000001,1.5686,0.0,True,20.18a
2185.0,8.8424,9.0196,0.0,False,20.18a
2691.75,8.8424,1.5686999999999998,0.0,False,20.18a
2312.0,8.2165,5.4902000000000015,0.0,True,20.18a
2149.75,7.9146,4.3138000000000005,0.0,True,20.18a
