sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT,src,seam
0,6.12,10.17,14.7,13.1696,255,0.0,0.0,,182.75,1.1261285909712724,0.0,27.5,66.2,3.43,1.3,0.0,9.80392,0.0,14.2196,13.63,-0.589599999999999,-8.95836,1,7,0,0.0,0,0.0,0.0,0.0,26.88,4.0935999999999995,0,62.6,log0001.csv,1
1,6.16,10.17,14.7,7.3518,255,0.0,0.0,,182.75,1.1261285909712724,0.0,27.5,66.2,3.43,1.24,0.0,9.80392,0.0,14.2196,13.63,-0.589599999999999,-8.95836,1,7,0,0.0,0,0.0,0.0,0.0,26.88,4.0935999999999995,0,62.6,log0001.csv,0
2,6.2,10.17,14.7,7.3518,255,0.0,0.0,,182.75,1.1261285909712724,0.0,27.5,66.2,3.43,1.14,0.0,10.1961,0.0,14.2196,13.63,-0.589599999999999,-8.95836,1,7,0,0.0,0,0.0,0.0,0.0,26.88,4.0935999999999995,0,62.6,log0001.csv,0
3,6.24,10.17,14.7,7.3518,255,0.0,0.0,,182.75,1.1261285909712724,0.0,27.5,66.2,3.43,1.2,0.0,9.80392,0.0,14.2196,13.63,-0.589599999999999,-8.95836,1,7,0,0.0,0,0.0,0.0,0.0,26.88,4.0935999999999995,0,62.6,log0001.csv,0
4,6.28,10.17,14.7,7.3518,255,0.0,0.0,,187.75,1.0865512649800266,0.0,27.5,66.2,3.4,1.28,0.0,9.80392,0.0,14.2196,13.775,-0.44459999999999944,-8.95836,1,7,0,0.0,0,0.0,0.0,0.0,26.624,4.165546666666667,0,62.6,log0001.csv,0
5,6.32,10.17,14.7,7.3518,255,0.0,0.0,,187.75,1.0865512649800266,0.0,27.5,66.2,3.4,1.22,0.0,9.80392,0.0,14.2196,13.775,-0.44459999999999944,-8.95836,1,7,0,0.0,0,0.0,0.0,0.0,26.624,4.165546666666667,0,62.6,log0001.csv,0
6,6.36,10.17,14.7,7.3518,255,0.0,0.0,,399.75,0.573358348968105,0.0,27.5,66.2,3.82,1.26,0.0,9.80392,0.0,14.2196,13.775,-0.44459999999999944,-8.95836,1,7,0,0.0,0,0.0,0.0,0.0,26.624,8.869119999999999,0,62.6,log0001.csv,0
7,6.4,10.17,14.7,7.3518,255,0.0,0.0,,704.0,0.3247159090909091,0.0,27.5,66.2,3.81,1.34,0.0,9.80392,0.0,14.2196,13.63,-0.589599999999999,-8.95836,1,7,0,0.0,0,0.0,0.0,0.0,18.688,10.963626666666666,0,62.6,log0001.csv,0
8,6.44,10.17,14.7,7.3518,255,0.0,0.0,,1148.0,0.2858885017421603,0.0,27.5,66.2,5.47,1.42,0.0,9.80392,0.0,14.2196,12.18,-2.0396,-8.81217,1,7,0,0.0,0,0.0,0.0,0.0,14.592,13.959680000000002,0,62.6,log0001.csv,0
9,6.48,10.17,14.7,7.35719,255,0.0,0.0,,1453.75,0.30005159071367155,0.0,27.5,66.2,7.27,1.5,0.0,9.80392,0.0,14.2196,10.585,-3.634599999999999,-8.59096,1,7,0,0.0,0,0.0,0.0,0.0,13.056,15.8168,0,62.6,log0001.csv,0
10,6.52,10.17,14.7,7.35719,255,0.0,0.0,,1686.75,0.29097376611827475,0.0,23.5,66.2,8.18,1.56,0.0,9.80392,0.0,14.2196,9.715,-4.5046,-8.59096,1,7,0,0.0,0,0.0,0.0,0.0,8.96,12.5944,0,62.6,log0001.csv,0
11,6.56,10.17,14.7,7.36619,255,0.0,0.0,,1837.25,0.29163151449176755,0.0,22.5,66.2,8.93,1.6,0.0,9.80392,0.0,14.2196,8.99,-5.2296,-8.97996,1,7,0,0.0,2,0.0,0.0,0.0,7.168,10.974506666666667,0,62.6,log0001.csv,0
12,6.6,10.17,14.7,7.36619,255,0.0,0.0,,1981.75,0.28338589630377187,0.0,22.0,66.2,9.36,1.6,0.0,10.1961,0.0,14.2196,7.975,-6.2446,-8.97996,1,7,0,0.0,2,0.0,0.0,0.0,5.12,8.455466666666666,0,62.6,log0001.csv,0
13,6.64,10.17,14.7,7.3716,255,0.0,0.0,,2111.0,0.2788252013263856,0.0,21.5,66.2,9.81,1.64,0.0,10.1961,0.0,14.2196,7.395,-6.8246,-9.53195,1,7,0,0.0,3,0.0,0.0,0.0,4.096,7.205546666666668,0,62.6,log0001.csv,0
14,6.68,10.17,14.7,7.37521,255,0.0,0.0,,2161.5,0.2836918806384455,0.0,21.5,66.2,10.22,1.66,0.0,10.5882,0.0,14.2196,6.96,-7.2596,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.84,6.9168,0,62.6,log0001.csv,0
15,6.72,21.4181,14.7,7.37521,255,0.0,0.0,,2211.25,0.2965743357829282,0.0,20.0,66.2,10.93,1.68,0.0,10.5882,0.0,14.2196,6.38,-7.8396,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.84,7.075999999999999,0,62.6,log0001.csv,0
16,6.76,21.5032,14.7,7.38063,255,0.0,0.0,,2260.0,0.29548672566371686,0.0,18.5,66.2,11.13,1.68,0.0,10.5882,0.0,14.2196,5.945,-8.2746,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.84,7.231999999999999,0,62.6,log0001.csv,0
17,6.8,21.5032,14.7,7.38788,255,0.0,0.0,,2252.5,0.29567147613762484,0.0,17.0,66.2,11.1,1.68,0.0,10.5882,0.0,14.2196,5.655,-8.564599999999999,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.84,7.208,0,62.6,log0001.csv,0
18,6.84,21.5032,14.7,7.38788,255,0.0,0.0,,2236.25,0.3029178311906093,0.0,16.0,66.2,11.29,1.7,0.0,10.5882,0.0,14.2196,5.51,-8.7096,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.84,7.155999999999999,0,62.6,log0001.csv,0
19,6.88,21.3756,14.7,7.39151,255,0.0,0.0,,2199.25,0.3080140957144481,0.0,14.5,66.2,11.29,1.7,0.0,10.5882,0.0,14.2196,5.22,-8.999600000000001,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.84,7.037599999999999,0,62.6,log0001.csv,0
20,6.92,21.2924,14.7,7.39151,255,0.0,0.0,,2180.25,0.31152390780873757,0.0,13.5,66.2,11.32,1.7,0.0,10.5882,0.0,14.2196,5.22,-8.999600000000001,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.584,6.51168,0,62.6,log0001.csv,0
21,6.96,21.4181,14.7,7.61781,255,0.0,0.0,,2094.25,0.3286140623134774,0.0,13.0,66.2,11.47,1.7,0.0,10.5882,0.0,14.2196,5.075,-9.1446,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.584,6.254826666666667,0,62.6,log0001.csv,0
22,7.0,21.335,14.7,7.6236,255,0.0,0.0,,2068.0,0.3293036750483559,0.0,13.0,66.2,11.35,1.7,0.0,10.5882,0.0,14.2196,5.075,-9.1446,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.84,6.6175999999999995,0,62.6,log0001.csv,0
23,7.04,21.335,14.7,7.6236,255,0.0,0.0,,2014.5,0.3389426656738645,0.0,13.0,66.2,11.38,1.7,0.0,10.5882,0.0,14.2196,4.93,-9.2896,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.84,6.4464,0,62.6,log0001.csv,0
24,7.08,21.4607,14.7,7.6294,255,0.0,0.0,,1988.75,0.3424261470773099,0.0,13.0,66.2,11.35,1.7,0.0,10.5882,0.0,14.2196,4.93,-9.2896,-9.57714,1,7,0,0.0,3,0.0,0.0,0.0,3.84,6.363999999999999,0,62.6,log0001.csv,0
25,7.12,21.4607,14.7,7.6352,255,0.0,0.0,,1948.5,0.3494996150885296,0.0,13.0,66.2,11.35,1.7,0.0,10.5882,0.0,14.2196,4.93,-9.2896,-9.47084,1,7,0,0.0,3,0.0,0.0,0.0,3.84,6.2352,0,62.6,log0001.csv,0
26,7.16,21.4607,14.7,7.6352,255,0.0,0.0,,1924.25,0.35109783032350267,0.0,12.5,66.2,11.26,1.68,0.0,10.5882,0.0,14.2196,5.075,-9.1446,-9.47084,1,7,0,0.0,3,0.0,0.0,0.0,3.84,6.1575999999999995,0,62.6,log0001.csv,0
27,7.2,21.3756,14.7,7.85022,255,0.0,0.0,,1872.5,0.35246995994659547,0.0,12.5,66.2,11.0,1.68,0.0,10.5882,0.0,14.2196,5.075,-9.1446,-9.32407,1,7,0,0.0,3,0.0,0.0,0.0,3.84,5.992,0,62.6,log0001.csv,0
28,7.24,21.3756,14.7,7.85022,255,0.0,0.0,,1847.5,0.36146143437077133,0.0,12.5,66.2,11.13,1.68,0.0,10.5882,0.0,14.2196,5.075,-9.1446,-9.32407,1,7,0,0.0,3,0.0,0.0,0.0,3.84,5.912,0,62.6,log0001.csv,0
29,7.28,21.2924,14.7,7.85637,255,0.0,0.0,,1823.5,0.3619413216342199,0.0,12.5,66.2,11.0,1.68,0.0,10.1961,0.0,14.2196,5.075,-9.1446,-9.20092,1,7,0,0.0,3,0.0,0.0,0.0,4.096,6.224213333333334,0,62.6,log0001.csv,0
30,7.32,21.4181,14.7,7.86252,255,0.0,0.0,,1793.75,0.3712891986062718,0.0,12.5,66.2,11.1,1.68,0.0,10.1961,0.0,14.2196,5.075,-9.1446,-9.08843,1,7,0,0.0,3,0.0,0.0,0.0,4.096,6.1226666666666665,0,62.6,log0001.csv,0
31,7.36,21.4607,14.7,7.86252,255,0.0,0.0,,1752.75,0.37757809157038935,0.0,12.0,66.2,11.03,1.68,0.0,10.1961,0.0,14.2196,5.075,-9.1446,-9.08843,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.9827200000000005,0,62.6,log0001.csv,0
32,7.4,21.5032,14.7,7.86663,255,0.0,0.0,,1741.0,0.36909821941412985,0.0,12.0,66.2,10.71,1.68,0.0,10.5882,0.0,14.2196,5.075,-9.1446,-8.96774,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.942613333333334,0,62.6,log0001.csv,0
33,7.44,21.2499,14.7,8.07337,255,0.0,0.0,,1719.75,0.3837767117313563,0.0,12.0,66.2,11.0,1.68,0.0,10.1961,0.0,14.2196,5.075,-9.1446,-8.88648,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.870080000000001,0,62.6,log0001.csv,0
34,7.48,21.335,14.7,8.07337,255,0.0,0.0,,1703.25,0.37974460590048437,0.0,12.0,66.2,10.78,1.66,0.0,10.1961,0.0,14.2196,5.22,-8.999600000000001,-8.88648,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.813759999999999,0,62.6,log0001.csv,0
35,7.52,21.4607,14.7,8.07337,255,0.0,0.0,,1686.75,0.3660293463761672,0.0,12.5,66.2,10.29,1.66,0.0,10.1961,0.0,14.2196,5.22,-8.999600000000001,-8.84543,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.75744,0,62.6,log0001.csv,0
36,7.56,21.2924,14.7,8.07337,255,0.0,0.0,,1671.5,0.3794196829195334,0.0,12.5,66.2,10.57,1.66,0.0,10.1961,0.0,14.2196,5.22,-8.999600000000001,-8.84543,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.705386666666667,0,62.6,log0001.csv,0
37,7.6,21.5032,14.7,8.07987,255,0.0,0.0,,1660.75,0.384404636459431,0.0,12.5,66.2,10.64,1.68,0.0,10.1961,0.0,14.2196,5.22,-8.999600000000001,-8.76746,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.668693333333334,0,62.6,log0001.csv,0
38,7.64,21.335,14.7,8.08421,255,0.0,0.0,,1658.5,0.3899909556828459,0.0,12.5,66.2,10.78,1.66,0.0,10.1961,0.0,14.2196,5.22,-8.999600000000001,-8.71952,1,7,0,0.0,3,0.0,0.0,0.0,4.352,6.014826666666667,0,62.6,log0001.csv,0
39,7.68,21.4607,14.7,8.08421,255,0.0,0.0,,1652.75,0.3862653153834519,0.0,12.5,66.2,10.64,1.66,0.0,10.1961,0.0,14.2196,5.365,-8.8546,-8.71952,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.993973333333334,0,62.6,log0001.csv,0
40,7.72,23.7776,14.7,8.17865,255,0.0,0.0,,1559.25,0.40404040404040403,0.0,14.0,66.2,10.5,1.66,0.0,10.1961,0.0,14.2196,5.365,-8.8546,-8.70193,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.65488,0,62.6,log0001.csv,0
41,7.76,23.8202,14.7,8.14325,255,0.0,0.0,,1523.0,0.4278397898883781,0.0,15.5,66.2,10.86,1.66,0.0,10.1961,0.0,14.2196,5.365,-8.8546,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.523413333333334,0,62.6,log0001.csv,0
42,7.8,23.8627,14.7,8.14325,255,0.0,0.0,,1526.5,0.4296102194562725,0.0,15.5,66.2,10.93,1.68,0.0,10.1961,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.536106666666667,0,62.6,log0001.csv,0
43,7.84,23.8627,14.7,8.11035,255,0.0,0.0,,1533.25,0.4249796184575248,0.0,15.0,66.2,10.86,1.66,0.0,10.1961,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.5605866666666675,0,62.6,log0001.csv,0
44,7.88,23.8202,14.7,8.11035,255,0.0,0.0,,1534.25,0.42157405898647543,0.0,15.0,66.2,10.78,1.66,0.0,10.1961,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.608,5.89152,0,62.6,log0001.csv,0
45,7.92,23.7776,14.7,8.09508,255,0.0,0.0,,1544.75,0.410551869234504,0.0,14.5,66.2,10.57,1.66,0.0,10.1961,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.608,5.931839999999999,0,62.6,log0001.csv,0
46,7.96,23.6519,14.7,8.07121,255,0.0,0.0,,1551.5,0.4253947792458911,0.0,14.0,66.2,11.0,1.68,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.608,5.9577599999999995,0,62.6,log0001.csv,0
47,8.0,23.8202,14.7,8.07121,255,0.0,0.0,,1556.75,0.41008511321663726,0.0,13.5,66.2,10.64,1.66,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.608,5.97792,0,62.6,log0001.csv,0
48,8.04,23.7776,14.7,8.23908,255,0.0,0.0,,1554.75,0.41910274963820543,0.0,13.5,66.2,10.86,1.68,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.608,5.9702399999999995,0,62.6,log0001.csv,0
49,8.08,23.8627,14.7,8.25037,255,0.0,0.0,,1555.0,0.41054662379421225,0.0,13.5,66.2,10.64,1.66,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.608,5.9712,0,62.6,log0001.csv,0
50,8.12,23.9033,14.7,8.25037,255,0.0,0.0,,1552.5,0.4057971014492754,0.0,13.5,66.2,10.5,1.68,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.630400000000001,0,62.6,log0001.csv,0
51,8.16,23.8202,14.7,8.26396,255,0.0,0.0,,1547.25,0.4211342704798836,0.0,13.5,66.2,10.86,1.68,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.608,5.941439999999999,0,62.6,log0001.csv,0
52,8.2,23.9033,14.7,8.26396,255,0.0,0.0,,1542.5,0.41387358184765,0.0,14.0,66.2,10.64,1.66,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.608,5.9232,0,62.6,log0001.csv,0
53,8.24,23.7776,14.7,8.27759,255,0.0,0.0,,1539.25,0.40929023875263926,0.0,14.0,66.2,10.5,1.66,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.582346666666667,0,62.6,log0001.csv,0
54,8.28,23.6094,14.7,8.3027,255,0.0,0.0,,1534.25,0.40514909564934,0.0,14.0,66.2,10.36,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.564213333333334,0,62.6,log0001.csv,0
55,8.32,23.8202,14.7,8.3027,255,0.0,0.0,,1539.5,0.41195193244559924,0.0,13.5,66.2,10.57,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.583253333333333,0,62.6,log0001.csv,0
56,8.36,23.8627,14.7,8.47329,255,0.0,0.0,,1529.75,0.4145775453505475,0.0,14.0,66.2,10.57,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.547893333333334,0,62.6,log0001.csv,0
57,8.4,23.8202,14.7,8.48762,255,0.0,0.0,,1522.25,0.41662013466907544,0.0,14.0,66.2,10.57,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.520693333333334,0,62.6,log0001.csv,0
58,8.44,23.8202,14.7,8.48762,255,0.0,0.0,,1510.5,0.42264150943396234,0.0,21.0,66.2,10.64,1.68,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.47808,0,62.6,log0001.csv,0
59,8.48,23.8627,14.7,8.49721,255,0.0,0.0,,1522.25,0.41662013466907544,0.0,19.5,66.2,10.57,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.520693333333334,0,62.6,log0001.csv,0
60,8.52,23.7776,14.7,8.49721,255,0.0,0.0,,1535.25,0.4185637518319492,0.0,18.0,66.2,10.71,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.56784,0,62.6,log0001.csv,0
61,8.56,23.8202,14.7,8.5285,255,0.0,0.0,,1554.75,0.41601543656536416,0.0,16.0,66.2,10.78,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.638560000000001,0,62.6,log0001.csv,0
62,8.6,23.8202,14.7,8.5406,255,0.0,0.0,,1550.75,0.40083830404642906,0.0,16.0,66.2,10.36,1.64,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.624053333333333,0,62.6,log0001.csv,0
63,8.64,23.7351,14.7,8.5406,255,0.0,0.0,,1549.75,0.41735763832876266,0.0,16.0,66.2,10.78,1.66,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.620426666666667,0,62.6,log0001.csv,0
64,8.68,23.7351,14.7,8.70356,255,0.0,0.0,,1537.5,0.4070243902439024,0.0,17.0,66.2,10.43,1.66,0.0,10.1961,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.5760000000000005,0,62.6,log0001.csv,0
65,8.72,23.6945,14.7,8.71868,255,0.0,0.0,,1534.75,0.4050171037628278,0.0,17.0,66.2,10.36,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.566026666666668,0,62.6,log0001.csv,0
66,8.76,23.8202,14.7,8.71868,255,0.0,0.0,,1535.0,0.41042345276872966,0.0,16.5,66.2,10.5,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.566933333333334,0,62.6,log0001.csv,0
67,8.8,23.7776,14.7,8.72879,255,0.0,0.0,,1531.75,0.4030683858331973,0.0,16.5,66.2,10.29,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.555146666666667,0,62.6,log0001.csv,0
68,8.84,23.8627,14.7,8.72879,255,0.0,0.0,,1536.25,0.4073555736371033,0.0,16.0,66.2,10.43,1.66,0.0,9.80392,0.0,14.2196,5.655,-8.564599999999999,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.571466666666667,0,62.6,log0001.csv,0
69,8.88,23.8627,14.7,8.73893,255,0.0,0.0,,1541.25,0.4060340632603406,0.0,15.0,66.2,10.43,1.66,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.589600000000001,0,62.6,log0001.csv,0
70,8.92,23.7351,14.7,8.75927,255,0.0,0.0,,1532.0,0.40848563968668405,0.0,15.5,66.2,10.43,1.64,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.352,5.556053333333334,0,62.6,log0001.csv,0
71,8.96,23.9033,14.7,8.75927,255,0.0,0.0,,1524.25,0.399540757749713,0.0,16.0,66.2,10.15,1.66,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.202773333333334,0,62.6,log0001.csv,0
72,9.0,23.8627,14.7,8.92547,255,0.0,0.0,,1526.0,0.40458715596330275,0.0,16.0,66.2,10.29,1.66,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.208746666666666,0,62.6,log0001.csv,0
73,9.04,23.7776,14.7,8.93341,255,0.0,0.0,,1519.25,0.40638472930722397,0.0,16.0,66.2,10.29,1.64,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.1857066666666665,0,62.6,log0001.csv,0
74,9.08,23.7776,14.7,8.93341,255,0.0,0.0,,1510.0,0.39933774834437086,0.0,16.5,66.2,10.05,1.64,0.0,9.41177,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.154133333333333,0,62.6,log0001.csv,0
75,9.12,23.8627,14.7,8.96,255,0.0,0.0,,1505.25,0.39780767314399607,0.0,16.5,66.2,9.98,1.64,0.0,9.41177,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.13792,0,62.6,log0001.csv,0
76,9.16,23.8627,14.7,8.96801,255,0.0,0.0,,1494.25,0.3923038313535218,0.0,17.5,66.2,9.77,1.64,0.0,9.41177,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.100373333333334,0,62.6,log0001.csv,0
77,9.2,23.9033,14.7,8.96801,255,0.0,0.0,,1501.5,0.39880119880119885,0.0,16.5,66.2,9.98,1.64,0.0,9.41177,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.12512,0,62.6,log0001.csv,0
78,9.24,23.9459,14.7,8.97603,255,0.0,0.0,,1487.25,0.3957639939485628,0.0,17.5,66.2,9.81,1.62,0.0,9.41177,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.07648,0,62.6,log0001.csv,0
79,9.28,23.8627,14.7,8.97603,255,0.0,0.0,,1480.75,0.39588046598007764,0.0,17.5,66.2,9.77,1.62,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.054293333333334,0,62.6,log0001.csv,0
80,9.32,23.7776,14.7,9.19536,255,0.0,0.0,,1465.0,0.404641638225256,0.0,18.5,66.2,9.88,1.62,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,5.000533333333333,0,62.6,log0001.csv,0
81,9.36,23.8627,14.7,9.20098,255,0.0,0.0,,1462.25,0.39965806120704395,0.0,18.5,66.2,9.74,1.64,0.0,9.41177,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.991146666666666,0,62.6,log0001.csv,0
82,9.4,23.7351,14.7,9.20098,255,0.0,0.0,,1462.5,0.4024615384615385,0.0,18.0,66.2,9.81,1.64,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.992000000000001,0,62.6,log0001.csv,0
83,9.44,23.7351,14.7,9.20661,255,0.0,0.0,,1459.75,0.40034252440486384,0.0,18.0,66.2,9.74,1.64,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.982613333333334,0,62.6,log0001.csv,0
84,9.48,23.8202,14.7,9.20661,255,0.0,0.0,,1452.0,0.41363636363636364,0.0,18.0,66.2,10.01,1.64,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.95616,0,62.6,log0001.csv,0
85,9.52,23.8627,14.7,9.20942,255,0.0,0.0,,1462.0,0.4136798905608755,0.0,17.0,66.2,10.08,1.66,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.990293333333333,0,62.6,log0001.csv,0
86,9.56,23.6945,14.7,9.21506,255,0.0,0.0,,1459.75,0.42294913512587773,0.0,16.5,66.2,10.29,1.64,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.982613333333334,0,62.6,log0001.csv,0
87,9.6,23.7351,14.7,9.21506,255,0.0,0.0,,1462.75,0.42208169543667745,0.0,16.0,66.2,10.29,1.66,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.992853333333334,0,62.6,log0001.csv,0
88,9.64,23.8202,14.7,9.34666,255,0.0,0.0,,1459.25,0.4173376734623951,0.0,16.0,66.2,10.15,1.66,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.980906666666667,0,62.6,log0001.csv,0
89,9.68,23.8202,14.7,9.35538,255,0.0,0.0,,1460.75,0.41280164299161387,0.0,16.0,66.2,10.05,1.66,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.986026666666667,0,62.6,log0001.csv,0
90,9.72,23.8627,14.7,9.35538,255,0.0,0.0,,1454.5,0.4158129941560674,0.0,16.0,66.2,10.08,1.64,0.0,9.80392,0.0,14.2196,5.51,-8.7096,-8.59096,1,7,0,0.0,3,0.0,0.0,0.0,4.096,4.964693333333334,0,62.6,log0001.csv,0
