sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG
12,15272.48,20.83,14.70,9.25,255,0.00,-3.13,,2183,0.292441594136509,0,22,75.2,10.64,1.68,0.00,10.59,0.00,14.80,7.25,-7.55,-10.11,1,7,0,0,0,0.00,0,0,3.33,6.05418666666667,0
13,15272.52,20.62,14.70,9.27,255,0.00,-3.13,,2269,0.287174966945791,0,21.5,75.2,10.86,1.68,0.00,10.59,0.00,14.80,6.82,-7.99,-10.11,1,7,0,0,0,0.00,0,0,3.33,6.29269333333333,0
14,15272.56,21.00,14.70,9.28,255,0.00,-2.34,,2356,0.281409168081494,0,25,75.2,11.05,1.7,0.00,10.59,0.00,14.80,6.24,-8.57,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.03136,0
15,15272.6,21.12,14.70,9.28,255,0.00,-2.34,,2425,0.280606248066811,0,23,75.2,11.34,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.20736,0
16,15272.64,21.08,14.70,9.29,255,0.00,-2.34,,2454,0.28269818626452,0,21.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.37,-9.44,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.28096,0
17,15272.68,20.70,14.70,9.29,255,0.00,-2.34,,2488,0.27995579222345,0,20,75.2,11.61,1.7,0.00,10.59,0.00,14.80,5.22,-9.58,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.36992,0
18,15272.72,21.00,14.70,9.30,255,0.00,-2.34,,2485,0.280350135828554,0,18.5,75.2,11.61,1.72,0.00,10.59,0.00,14.80,4.93,-9.87,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.36096,0
19,15272.76,21.16,14.70,9.50,255,0.00,-0.78,,2490,0.290149613415002,0,17,75.2,12.04,1.72,0.00,10.98,0.00,14.80,4.79,-10.02,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.37376,0
20,15272.8,20.91,14.70,9.50,255,0.00,-0.78,,2495,0.287191822008419,0,15.5,75.2,11.94,1.72,0.00,10.59,0.00,14.80,4.79,-10.02,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.38592,0
21,15272.84,21.08,14.70,9.52,255,0.00,-0.78,,2466,0.286403731116293,0,15,75.2,11.77,1.7,0.00,10.98,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.31232,0
22,15272.88,21.21,14.70,9.53,255,0.00,-0.78,,2444,0.286468241791961,0,14.5,75.2,11.67,1.7,0.00,10.98,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.25728,0
23,15272.92,21.12,14.70,9.53,255,0.00,-0.78,,2435,0.290080098582871,0,14.5,75.2,11.77,1.72,0.00,10.98,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,2.82,5.71296,0
24,15272.96,20.96,14.70,9.72,255,0.00,-0.78,,2405,0.292451653150343,0,14.5,75.2,11.72,1.7,0.00,10.98,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.15552,0
25,15273,21.00,14.70,9.72,255,0.00,-0.78,,2396,0.294802755165936,0,14,75.2,11.77,1.72,0.00,10.98,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.13248,0
26,15273.04,21.12,14.70,9.73,255,0.00,-0.78,,2361,0.299110546378653,0,14,75.2,11.77,1.72,0.00,10.98,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,6.04416,0
27,15273.08,21.04,14.70,9.90,255,0.00,-0.78,,2338,0.306382978723404,0,14,75.2,11.94,1.72,0.00,10.98,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.98592,0
28,15273.12,21.08,14.70,9.90,255,0.00,-0.78,,2329,0.299162550998497,0,14,75.2,11.61,1.7,0.00,10.98,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.96096,0
29,15273.16,21.04,14.70,9.92,255,0.00,-0.78,,2296,0.307645393160531,0,9,75.2,11.77,1.72,0.00,10.98,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.87648,0
30,15273.2,21.08,14.70,9.93,255,0.00,-0.78,,2283,0.302300109529025,0,9,75.2,11.5,1.7,0.00,10.59,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.8432,0
31,15273.24,21.08,14.70,9.93,255,0.00,-0.78,,2239,0.309746566930892,0,9,75.2,11.56,1.7,0.00,10.59,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.73248,0
32,15273.28,23.44,14.70,10.09,255,0.00,-0.78,,2220,0.309424614345231,0,9,75.2,11.45,1.7,0.00,10.59,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.68384,0
33,15273.32,23.52,14.70,10.09,255,0.00,-0.78,,2177,0.32170916609235,0,8.5,75.2,11.67,1.7,0.00,10.59,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.57184,0
34,15273.36,23.48,14.70,10.11,255,0.00,-0.78,,2151,0.32074375363161,0,8.5,75.2,11.5,1.7,0.00,10.59,0.00,14.80,4.64,-10.16,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.5072,0
35,15273.4,23.44,14.70,10.12,255,0.00,-0.78,,2123,0.328120584079133,0,8.5,75.2,11.61,1.7,0.00,10.59,0.00,14.80,4.79,-10.02,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.43488,0
36,15273.44,23.48,14.70,10.12,255,0.00,-0.78,,2079,0.336877555929757,0,8.5,75.2,11.67,1.72,0.00,10.59,0.00,14.80,4.79,-10.02,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.32096,0
37,15273.48,23.61,14.70,10.18,255,0.00,-0.78,,2047,0.340302882266732,0,8.5,75.2,11.61,1.72,0.00,10.59,0.00,14.80,4.79,-10.02,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.24032,0
38,15273.52,23.15,14.70,10.17,255,0.00,-0.78,,2007,0.356995141397783,0,8,75.2,11.94,1.72,0.00,10.59,0.00,14.80,4.79,-10.02,-10.11,1,7,0,0,0,0.00,0,0,3.07,5.13728,0
39,15273.56,23.48,14.70,10.17,255,0.00,-0.78,,1989,0.345356290059068,0,8,75.2,11.45,1.7,0.00,10.59,0.00,14.80,4.93,-9.87,-10.11,1,7,0,0,0,0.00,0,0,3.33,5.51685333333333,0
40,15273.6,23.52,14.70,10.14,255,0.00,-0.78,,1954,0.351541512089037,0,8,75.2,11.45,1.7,0.00,10.59,0.00,14.80,4.93,-9.87,-10.00,1,7,0,0,0,0.00,0,0,3.33,5.41978666666667,0
41,15273.64,23.48,14.70,10.14,255,0.00,-0.78,,1939,0.359257349149046,0,8,75.2,11.61,1.7,0.00,10.59,0.00,14.80,4.93,-9.87,-10.00,1,7,0,0,0,0.00,0,0,3.33,5.37749333333333,0
42,15273.68,23.48,14.70,10.23,255,0.00,-0.78,,1888,0.361922414934463,0,8,75.2,11.39,1.7,0.00,10.59,0.00,14.80,5.08,-9.73,-9.91,1,7,0,0,0,0.00,0,0,3.33,5.23674666666667,0
43,15273.72,23.36,14.70,10.19,255,0.00,-0.78,,1867,0.366139833913742,0,7.5,75.2,11.39,1.7,0.00,10.59,0.00,14.80,5.08,-9.73,-9.78,1,7,0,0,0,0.00,0,0,3.33,5.17642666666667,0
44,15273.76,23.57,14.70,10.19,255,0.00,-0.78,,1854,0.374210952252495,0,7.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.22,-9.58,-9.78,1,7,0,0,0,0.00,0,0,3.33,5.14037333333333,0
45,15273.8,23.44,14.70,10.17,255,0.00,-0.78,,1842,0.380181892222071,0,7.5,75.2,11.67,1.7,0.00,10.59,0.00,14.80,5.22,-9.58,-9.71,1,7,0,0,0,0.00,0,0,3.33,5.10778666666667,0
46,15273.84,23.06,14.70,10.15,255,0.00,-0.78,,1813,0.382570325427468,0,7.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.22,-9.58,-9.65,1,7,0,0,0,0.00,0,0,3.33,5.02805333333333,0
47,15273.88,23.40,14.70,10.15,255,0.00,-0.78,,1796,0.386245301406098,0,7.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.22,-9.58,-9.65,1,7,0,0,0,0.00,0,0,3.33,4.98021333333333,0
48,15273.92,23.36,14.70,10.25,255,0.00,-0.78,,1775,0.399887323943662,0,7,75.2,11.83,1.7,0.00,10.59,0.00,14.80,5.37,-9.44,-9.60,1,7,0,0,0,0.00,0,0,3.58,5.30133333333333,0
49,15273.96,23.44,14.70,10.25,255,0.00,-0.78,,1770,0.388245267024583,0,7,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.37,-9.44,-9.60,1,7,0,0,0,0.00,0,0,3.58,5.28490666666667,0
50,15274,23.48,14.70,10.24,255,0.00,-0.78,,1759,0.396133067955644,0,7,75.2,11.61,1.7,0.00,10.59,0.00,14.80,5.37,-9.44,-9.54,1,7,0,0,0,0.00,0,0,3.58,5.25205333333333,0
51,15274.04,23.57,14.70,10.24,255,0.00,-0.78,,1748,0.391017021885281,0,7,75.2,11.39,1.68,0.00,10.59,0.00,14.80,5.37,-9.44,-9.51,1,7,0,0,0,0.00,0,0,3.58,5.21994666666667,0
52,15274.08,23.44,14.70,10.24,255,0.00,-0.78,,1746,0.395189003436426,0,7,75.2,11.5,1.7,0.00,10.59,0.00,14.80,5.51,-9.29,-9.51,1,7,0,0,0,0.00,0,0,3.58,5.21472,0
53,15274.12,23.31,14.70,10.24,255,0.00,-0.78,,1746,0.389690721649485,0,6.5,75.2,11.34,1.7,0.00,10.59,0.00,14.80,5.51,-9.29,-9.50,1,7,0,0,0,0.00,0,0,3.58,5.21472,0
54,15274.16,23.44,14.70,10.37,255,0.00,-0.78,,1738,0.387742770824342,0,6.5,75.2,11.23,1.68,0.00,10.59,0.00,14.80,5.51,-9.29,-9.46,1,7,0,0,0,0.00,0,0,3.58,5.19008,0
55,15274.2,23.02,14.70,10.37,255,0.00,-0.78,,1716,0.396561270581378,0,6.5,75.2,11.34,1.68,0.00,10.59,0.00,14.80,5.51,-9.29,-9.46,1,7,0,0,0,0.00,0,0,3.58,5.12437333333333,0
56,15274.24,23.57,14.70,10.38,255,0.00,-0.78,,1706,0.398827667057444,0,6.5,75.2,11.34,1.7,0.00,10.59,0.00,14.80,5.51,-9.29,-9.37,1,7,0,0,0,0.00,0,0,3.58,5.09525333333333,0
57,15274.28,23.61,14.70,10.38,255,0.00,-0.78,,1690,0.406629180230838,0,6.5,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.51,-9.29,-9.37,1,7,0,0,0,0.00,0,0,3.58,5.04597333333333,0
58,15274.32,23.52,14.70,10.38,255,0.00,-0.78,,1679,0.413041536400179,0,6.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.51,-9.29,-9.33,1,7,0,0,0,0.00,0,0,3.58,5.01536,0
59,15274.36,23.15,14.70,10.40,255,0.00,-0.78,,1674,0.414336917562724,0,6.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.51,-9.29,-9.33,1,7,0,0,0,0.00,0,0,3.58,4.99968,0
60,15274.4,23.48,14.70,10.40,255,0.00,-0.78,,1661,0.41553748870822,0,6.5,75.2,11.5,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.33,1,7,0,0,0,0.00,0,0,3.58,4.95936,0
61,15274.44,23.52,14.70,10.50,255,0.00,-0.78,,1658,0.412307692307692,0,6.5,75.2,11.39,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.29,1,7,0,0,0,0.00,0,0,3.58,4.9504,0
62,15274.48,23.48,14.70,10.53,255,0.00,-0.78,,1661,0.413606261288381,0,6.5,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.26,1,7,0,0,0,0.00,0,0,3.58,4.96085333333333,0
63,15274.52,23.44,14.70,10.53,255,0.00,-0.78,,1662,0.413295232365769,0,6.5,75.2,11.45,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.26,1,7,0,0,0,0.00,0,0,3.58,4.96458666666667,0
64,15274.56,23.31,14.70,10.56,255,0.00,-0.78,,1662,0.409509479386097,0,6,75.2,11.34,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.25,1,7,0,0,0,0.00,0,0,3.58,4.96234666666667,0
65,15274.6,23.65,14.70,10.56,255,0.00,-0.78,,1660,0.415600060231893,0,6,75.2,11.5,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.25,1,7,0,0,0,0.00,0,0,3.84,5.3128,0
66,15274.64,23.61,14.70,10.57,255,0.00,-0.78,,1651,0.417865253595761,0,6,75.2,11.5,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.27,1,7,0,0,0,0.00,0,0,3.58,4.93173333333333,0
67,15274.68,23.69,14.70,10.70,255,0.00,-0.78,,1607,0.427637721755369,0,6.5,75.2,11.45,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.19,1,7,0,0,0,0.00,0,0,3.58,4.79808,0
68,15274.72,23.52,14.70,10.70,255,0.00,-0.78,,1608,0.423068552774755,0,6.5,75.2,11.34,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.19,1,7,0,0,0,0.00,0,0,3.58,4.80330666666667,0
69,15274.76,23.52,14.70,10.73,255,0.00,-0.78,,1608,0.421334162649666,0,6.5,75.2,11.29,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.14,1,7,0,0,0,0.00,0,0,3.58,4.80181333333333,0
70,15274.8,23.40,14.70,10.73,255,0.00,-0.78,,1603,0.426259161079058,0,6.5,75.2,11.39,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.13,1,7,0,0,0,0.00,0,0,3.58,4.78837333333333,0
71,15274.84,23.52,14.70,10.73,255,0.00,-0.78,,1598,0.425715626466448,0,6.5,75.2,11.34,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.13,1,7,0,0,0,0.00,0,0,3.58,4.77344,0
72,15274.88,23.52,14.70,10.77,255,0.00,-0.78,,1602,0.433093974399001,0,6.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.13,1,7,0,0,0,0.00,0,0,3.58,4.78314666666667,0
73,15274.92,23.48,14.70,10.77,255,0.00,-0.78,,1596,0.434586466165414,0,6.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.13,1,7,0,0,0,0.00,0,0,3.58,4.76672,0
74,15274.96,23.52,14.70,10.86,255,0.00,-0.78,,1595,0.42859830667921,0,6,75.2,11.39,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.12,1,7,0,0,0,0.00,0,0,3.58,4.76224,0
75,15275,23.57,14.70,10.88,255,0.00,-0.78,,1503,0.457237936772047,0,9,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.12,1,7,0,0,0,0.00,0,0,3.58,4.48746666666667,0
76,15275.04,23.57,14.70,10.88,255,0.00,-0.78,,1504,0.456933821084137,0,15.5,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.12,1,7,0,0,0,0.00,0,0,3.58,4.49045333333333,0
77,15275.08,23.52,14.70,10.86,255,0.00,-0.78,,1522,0.45586592178771,0,15,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.12,1,7,0,0,0,0.00,0,0,3.84,4.8688,0
78,15275.12,23.52,14.70,10.84,255,0.00,-0.78,,1549,0.447700500242053,0,15,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.12,1,7,0,0,0,0.00,0,0,3.84,4.9576,0
79,15275.16,23.52,14.70,10.84,255,0.00,-0.78,,1572,0.438931297709924,0,15,75.2,11.5,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.12,1,7,0,0,0,0.00,0,0,3.84,5.0304,0
80,15275.2,23.40,14.70,10.94,255,0.00,-0.78,,1591,0.431803896920176,0,13.5,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.12,1,7,0,0,0,0.00,0,0,3.84,5.0912,0
81,15275.24,23.23,14.70,10.94,255,0.00,-0.78,,1612,0.432201023731968,0,11,75.2,11.61,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.12,1,7,0,0,0,0.00,0,0,3.84,5.1576,0
82,15275.28,23.52,14.70,10.97,255,0.00,-0.78,,1627,0.426240589952374,0,9.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.15,1,7,0,0,0,0.00,0,0,3.84,5.2072,0
83,15275.32,23.82,14.70,11.03,255,0.00,-0.78,,1635,0.424285058877504,0,8.5,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.21,1,7,0,0,0,0.00,0,0,3.84,5.2312,0
84,15275.36,23.52,14.70,11.03,255,0.00,-0.78,,1630,0.423377818683847,0,8.5,75.2,11.5,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.21,1,7,0,0,0,0.00,0,0,3.58,4.86752,0
85,15275.4,23.57,14.70,11.07,255,0.00,-0.78,,1625,0.424680720110786,0,9.5,75.2,11.5,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.19,1,7,0,0,0,0.00,0,0,3.58,4.85258666666667,0
86,15275.44,23.36,14.70,11.18,255,0.00,-0.78,,1633,0.41849357011635,0,8.5,75.2,11.39,1.7,0.00,10.59,0.00,14.80,5.80,-9.00,-9.20,1,7,0,0,0,0.00,0,0,3.58,4.87722666666667,0
87,15275.48,23.57,14.70,11.18,255,0.00,-0.78,,1641,0.414625228519196,0,8,75.2,11.34,1.68,0.00,10.59,0.00,14.80,5.80,-9.00,-9.20,1,7,0,0,0,0.00,0,0,3.58,4.90112,0
88,15275.52,23.57,14.70,11.21,255,0.00,-0.78,,1640,0.410916298216192,0,8,75.2,11.23,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.24,1,7,0,0,0,0.00,0,0,3.58,4.89738666666667,0
89,15275.56,23.52,14.70,11.21,255,0.00,-0.78,,1649,0.414495830174375,0,7,75.2,11.39,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.24,1,7,0,0,0,0.00,0,0,3.58,4.92426666666667,0
90,15275.6,23.69,14.70,11.25,255,0.00,-0.78,,1655,0.415043044857272,0,6.5,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.26,1,7,0,0,0,0.00,0,0,3.58,4.94368,0
91,15275.64,23.44,14.70,11.29,255,0.00,-0.78,,1646,0.413365735115431,0,7.5,75.2,11.34,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.23,1,7,0,0,0,0.00,0,0,3.58,4.91605333333333,0
92,15275.68,23.57,14.70,11.29,255,0.00,-0.78,,1642,0.410415714938328,0,7.5,75.2,11.23,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.23,1,7,0,0,0,0.00,0,0,3.58,4.90336,0
93,15275.72,23.61,14.70,11.39,255,0.00,-0.78,,1644,0.408091254752852,0,7.5,75.2,11.18,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.21,1,7,0,0,0,0.00,0,0,3.58,4.90933333333333,0
94,15275.76,23.57,14.70,11.42,255,0.00,-0.78,,1645,0.417565719495517,0,7,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.23,1,7,0,0,0,0.00,0,0,3.58,4.91381333333333,0
95,15275.8,23.52,14.70,11.42,255,0.00,-0.78,,1631,0.425325770351066,0,8,75.2,11.56,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.23,1,7,0,0,0,0.00,0,0,3.58,4.87050666666667,0
96,15275.84,23.65,14.70,11.45,255,0.00,-0.78,,1623,0.421136958866122,0,8.5,75.2,11.39,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.20,1,7,0,0,0,0.00,0,0,3.58,4.84661333333333,0
97,15275.88,23.23,14.70,11.45,255,0.00,-0.78,,1618,0.420519159456119,0,9,75.2,11.34,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.20,1,7,0,0,0,0.00,0,0,3.58,4.83242666666667,0
98,15275.92,23.61,14.70,11.46,255,0.00,-0.78,,1625,0.418772118787506,0,8,75.2,11.34,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.16,1,7,0,0,0,0.00,0,0,3.58,4.85258666666667,0
99,15275.96,23.69,14.70,11.54,255,0.00,-0.78,,1630,0.404171779141104,0,7.5,75.2,10.98,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.19,1,7,0,0,0,0.00,0,0,3.58,4.86826666666667,0
100,15276,23.57,14.70,11.54,255,0.00,-0.78,,1626,0.410458320516764,0,8,75.2,11.12,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.19,1,7,0,0,0,0.00,0,0,3.58,4.85482666666667,0
101,15276.04,23.57,14.70,11.55,255,0.00,-0.78,,1633,0.410777709736681,0,7,75.2,11.18,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.21,1,7,0,0,0,0.00,0,0,3.58,4.87722666666667,0
102,15276.08,23.57,14.70,11.58,255,0.00,-0.78,,1631,0.415264367816092,0,7,75.2,11.29,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.20,1,7,0,0,0,0.00,0,0,3.33,4.524,0
103,15276.12,23.40,14.70,11.58,255,0.00,-0.78,,1636,0.419926650366748,0,6.5,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.20,1,7,0,0,0,0.00,0,0,3.58,4.88618666666667,0
104,15276.16,23.57,14.70,11.60,255,0.00,-0.78,,1633,0.41849357011635,0,7,75.2,11.39,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.20,1,7,0,0,0,0.00,0,0,3.33,4.52885333333333,0
105,15276.2,23.57,14.70,11.60,255,0.00,-0.78,,1627,0.410079901659496,0,7,75.2,11.12,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.20,1,7,0,0,0,0.00,0,0,3.33,4.51221333333333,0
106,15276.24,23.57,14.70,11.67,255,0.00,-0.78,,1631,0.413057471264368,0,6.5,75.2,11.23,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.17,1,7,0,0,0,0.00,0,0,3.33,4.524,0
107,15276.28,23.65,14.70,11.70,255,0.00,-0.78,,1616,0.416890951276102,0,7.5,75.2,11.23,1.68,0.00,10.59,0.00,14.80,5.66,-9.15,-9.18,1,7,0,0,0,0.00,0,0,3.33,4.4824,0
108,15276.32,23.65,14.70,11.70,255,0.00,-0.78,,1617,0.420844286376991,0,7.5,75.2,11.34,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.18,1,7,0,0,0,0.00,0,0,3.33,4.48378666666667,0
109,15276.36,23.52,14.70,11.70,255,0.00,-0.78,,1622,0.417568192325474,0,7,75.2,11.29,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.16,1,7,0,0,0,0.00,0,0,3.33,4.49904,0
110,15276.4,23.65,14.70,11.71,255,0.00,-0.78,,1611,0.422346368715084,0,7.5,75.2,11.34,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.15,1,7,0,0,0,0.00,0,0,3.33,4.46784,0
111,15276.44,23.61,14.70,11.71,255,0.00,-0.78,,1612,0.42624476500698,0,7.5,75.2,11.45,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.15,1,7,0,0,0,0.00,0,0,3.33,4.46992,0
112,15276.48,23.61,14.70,11.78,255,0.00,-0.78,,1620,0.421851851851852,0,6.5,75.2,11.39,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.18,1,7,0,0,0,0.00,0,0,3.33,4.4928,0
113,15276.52,23.61,14.70,11.78,255,0.00,-0.78,,1626,0.418578898800369,0,6,75.2,11.34,1.7,0.00,10.59,0.00,14.80,5.66,-9.15,-9.18,1,7,0,0,0,0.00,0,0,3.33,4.50805333333333,0
