sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG
19,13900.32,21.46,14.70,11.59,255,0.00,0.78,,1763,0.214468085106383,0,16,120.2,6.3,1.42,0.00,6.67,0.00,14.51,4.50,-10.01,-9.45,1,7,0,0,0,0.00,0,0,2.05,3.008,0
20,13900.36,21.21,14.70,11.86,255,0.00,0.78,,1715,0.220408163265306,0,15.5,120.2,6.3,1.42,0.00,6.67,0.00,14.51,4.35,-10.16,-9.23,1,7,0,0,0,0.00,0,0,2.05,2.92693333333333,0
21,13900.4,21.29,14.70,11.86,255,0.00,0.78,,1669,0.226516853932584,0,14.5,120.2,6.3,1.42,0.00,6.67,0.00,14.51,4.35,-10.16,-9.23,1,7,0,0,0,0.00,0,0,2.05,2.848,0
22,13900.44,21.25,14.70,12.09,255,0.00,0.78,,1609,0.234182722187694,0,13.5,120.2,6.28,1.42,0.00,6.67,0.00,14.51,4.21,-10.30,-9.02,1,7,0,0,0,0.00,0,0,2.05,2.74602666666667,0
23,13900.48,21.50,14.70,12.27,255,0.00,0.78,,1556,0.24289156626506,0,13,120.2,6.3,1.42,0.00,6.67,0.00,14.51,4.21,-10.30,-8.87,1,7,0,0,0,0.00,0,0,2.05,2.656,0
24,13900.52,21.42,14.70,12.27,255,0.00,0.78,,1490,0.254093959731544,0,12,120.2,6.31,1.42,0.00,6.67,0.00,14.51,4.21,-10.30,-8.87,1,7,0,0,0,0.00,0,0,2.05,2.54293333333333,0
25,13900.56,21.42,14.70,12.35,255,0.00,0.78,,1424,0.266338893766462,0,12,120.2,6.32,1.42,0.00,6.67,0.00,14.51,4.21,-10.30,-8.87,1,7,0,0,0,0.00,0,0,2.05,2.42986666666667,0
26,13900.6,21.42,14.70,12.50,255,0.00,0.78,,1398,0.271771019677996,0,12,120.2,6.33,1.42,0.00,6.67,0.00,14.51,4.21,-10.30,-8.87,1,7,0,0,0,0.00,0,0,2.30,2.6832,0
27,13900.64,20.96,14.70,12.50,255,0.00,0.78,,1345,0.282484194867981,0,12,120.2,6.33,1.42,0.00,6.67,0.00,14.51,4.21,-10.30,-8.87,1,7,0,0,0,0.00,0,0,2.30,2.58144,0
28,13900.68,21.29,14.70,12.56,255,0.00,0.78,,1291,0.291979852770244,0,12,120.2,6.28,1.4,0.00,6.67,0.00,14.51,4.35,-10.16,-8.87,1,7,0,0,0,0.00,0,0,2.30,2.47776,0
29,13900.72,21.38,14.70,12.56,255,0.00,0.78,,1225,0.305267456104533,0,12,120.2,6.23,1.4,0.00,6.67,0.00,14.51,4.35,-10.16,-8.87,1,7,0,0,0,0.00,0,0,2.30,2.35104,0
30,13900.76,21.38,14.70,12.67,255,0.00,0.78,,1207,0.30664733899358,0,12,120.2,6.17,1.4,0.00,6.67,0.00,14.51,4.50,-10.01,-8.87,1,7,0,0,0,0.00,0,0,2.30,2.31792,0
31,13900.8,21.34,14.70,12.71,255,0.00,0.78,,1173,0.310419774131686,0,12,120.2,6.07,1.38,0.00,6.67,0.00,14.51,4.64,-9.87,-8.88,1,7,0,0,0,0.00,0,0,2.30,2.25264,0
32,13900.84,21.16,14.70,12.71,255,0.00,0.78,,1141,0.319193689745837,0,12,120.2,6.07,1.4,0.00,6.67,0.00,14.51,4.64,-9.87,-8.88,1,7,0,0,0,0.00,0,0,2.30,2.19072,0
33,13900.88,21.25,14.70,12.72,255,0.00,0.78,,1101,0.330170261066969,0,12,120.2,6.06,1.38,0.00,6.67,0.00,14.51,4.79,-9.72,-8.93,1,7,0,0,0,0.00,0,0,2.30,2.1144,0
34,13900.92,21.21,14.70,12.68,255,0.00,0.78,,1087,0.335127674258109,0,12,120.2,6.07,1.4,0.00,6.67,0.00,14.51,4.79,-9.72,-8.98,1,7,0,0,0,0.00,0,0,2.30,2.08656,0
35,13900.96,24.75,14.70,12.68,255,0.00,0.78,,1046,0.348266794166866,0,12,120.2,6.07,1.38,0.00,6.67,0.00,14.51,4.93,-9.58,-8.98,1,7,0,0,0,0.00,0,0,2.56,2.23093333333333,0
36,13901,24.87,14.70,12.63,255,0.00,0.78,,1012,0.359792541368239,0,12,120.2,6.07,1.38,0.00,6.67,0.00,14.51,4.93,-9.58,-9.01,1,7,0,0,0,0.00,0,0,2.56,2.15946666666667,0
37,13901.04,24.75,14.70,12.63,255,0.00,0.78,,992,0.367927382753404,0,12,120.2,6.08,1.4,0.00,6.67,0.00,14.51,5.08,-9.43,-9.01,1,7,0,0,0,0.00,0,0,2.56,2.1152,0
38,13901.08,24.66,14.70,12.29,255,0.00,0.78,,964,0.377898832684825,0,12,120.2,6.07,1.38,0.00,6.67,0.00,14.51,5.08,-9.43,-9.06,1,7,0,0,0,0.00,0,0,2.56,2.056,0
39,13901.12,24.66,14.70,12.16,255,0.00,0.78,,940,0.384459819052688,0,12.5,120.2,6.02,1.38,0.00,6.67,0.00,14.51,5.22,-9.29,-9.10,1,7,0,0,0,0.00,0,0,2.56,2.00426666666667,0
40,13901.16,24.58,14.70,12.16,255,0.00,0.78,,936,0.385897435897436,0,12.5,120.2,6.02,1.4,0.00,6.67,0.00,14.51,5.37,-9.14,-9.10,1,7,0,0,0,0.00,0,0,2.56,1.9968,0
41,13901.2,24.62,14.70,12.22,255,0.00,0.78,,925,0.390592051905921,0,12.5,120.2,6.02,1.4,0.00,6.67,0.00,14.51,5.37,-9.14,-9.11,1,7,0,0,0,0.00,0,0,2.82,2.17008,0
42,13901.24,24.70,14.70,12.48,255,0.00,0.78,,928,0.392456896551724,0,12.5,120.2,6.07,1.38,0.00,6.27,0.00,14.51,5.51,-9.00,-9.12,1,7,0,0,0,0.00,0,0,2.82,2.17770666666667,0
43,13901.28,24.70,14.70,12.48,255,0.00,0.78,,938,0.38197813916289,0,12.5,120.2,5.97,1.36,0.00,6.27,0.00,14.51,5.51,-9.00,-9.12,1,7,0,0,0,0.00,0,0,2.82,2.20058666666667,0
44,13901.32,24.58,14.70,12.48,255,0.00,0.78,,940,0.373503591380686,0,12.5,120.2,5.85,1.38,0.00,6.27,0.00,14.51,5.51,-9.00,-9.11,1,7,0,0,0,0.00,0,0,2.82,2.20528,0
45,13901.36,24.62,14.70,12.48,255,0.00,0.78,,952,0.363120567375887,0,12.5,120.2,5.76,1.38,0.00,6.27,0.00,14.51,5.51,-9.00,-9.11,1,7,0,0,0,0.00,0,0,2.82,2.23344,0
46,13901.4,24.41,14.70,12.51,255,0.00,0.78,,962,0.356318252730109,0,12,120.2,5.71,1.36,0.00,6.27,0.00,14.51,5.51,-9.00,-9.10,1,7,0,0,0,0.00,0,0,2.82,2.25632,0
47,13901.44,24.58,14.70,12.57,255,0.00,0.78,,990,0.341212121212121,0,12,120.2,5.63,1.36,0.00,6.27,0.00,14.51,5.51,-9.00,-9.07,1,7,0,0,0,0.00,0,0,2.82,2.3232,0
48,13901.48,23.52,14.70,12.57,255,0.00,0.78,,1007,0.33545183714002,0,12,120.2,5.63,1.38,0.00,6.27,0.00,14.51,5.51,-9.00,-9.07,1,7,0,0,0,0.00,0,0,2.82,2.36309333333333,0
49,13901.52,23.82,14.70,12.65,255,0.00,0.78,,1024,0.32996336996337,0,12,120.2,5.63,1.36,0.00,6.27,0.00,14.51,5.51,-9.00,-9.05,1,7,0,0,0,0.00,0,0,2.56,2.184,0
50,13901.56,23.65,14.70,12.71,255,0.00,0.78,,1025,0.329560975609756,0,12,120.2,5.63,1.36,0.00,6.27,0.00,14.51,5.37,-9.14,-9.03,1,7,0,0,0,0.00,0,0,2.56,2.18666666666667,0
51,13901.6,23.57,14.70,12.71,255,0.00,0.78,,1035,0.331174480425326,0,12,120.2,5.71,1.38,0.00,6.27,0.00,14.51,5.37,-9.14,-9.03,1,7,0,0,0,0.00,0,0,2.56,2.20693333333333,0
52,13901.64,23.57,14.70,12.76,255,0.00,-1.56,,1048,0.329849677881174,0,12,120.2,5.76,1.36,0.00,6.27,0.00,14.51,5.37,-9.14,-9.02,1,7,0,0,0,0.00,0,0,2.56,2.2352,0
53,13901.68,23.52,14.70,12.76,255,0.00,-1.56,,1054,0.328049359278595,0,12,120.2,5.76,1.38,0.00,6.27,0.00,14.51,5.22,-9.29,-9.02,1,7,0,0,0,0.00,0,0,2.56,2.24746666666667,0
54,13901.72,23.74,14.70,12.82,255,0.00,-1.56,,1065,0.324430884768834,0,12,120.2,5.76,1.36,0.00,6.27,0.00,14.51,5.22,-9.29,-9.01,1,7,0,0,0,0.00,0,0,2.56,2.27253333333333,0
55,13901.76,23.82,14.70,12.90,255,0.00,-1.56,,1077,0.315950777803576,0,12,120.2,5.67,1.36,0.00,6.27,0.00,14.51,5.22,-9.29,-8.98,1,7,0,0,0,0.00,0,0,2.56,2.29706666666667,0
56,13901.8,23.40,14.70,12.90,255,0.00,-1.56,,1077,0.315877437325905,0,12,120.2,5.67,1.38,0.00,6.27,0.00,14.51,5.08,-9.43,-8.98,1,7,0,0,0,0.00,0,0,2.56,2.2976,0
57,13901.84,23.65,14.70,12.96,255,0.00,-1.56,,1092,0.311538461538462,0,12,120.2,5.67,1.36,0.00,5.88,0.00,14.51,5.08,-9.43,-8.97,1,7,0,0,0,0.00,0,0,2.56,2.3296,0
58,13901.88,23.48,14.70,13.00,255,0.00,-1.56,,1101,0.306951385733757,0,12,120.2,5.63,1.38,0.00,5.88,0.00,14.51,5.08,-9.43,-8.96,1,7,0,0,0,0.00,0,0,2.56,2.34773333333333,0
59,13901.92,23.69,14.70,13.00,255,0.00,-1.56,,1109,0.301893597835888,0,12,120.2,5.58,1.34,0.00,5.88,0.00,14.51,4.93,-9.58,-8.96,1,7,0,0,0,0.00,0,0,2.56,2.36586666666667,0
60,13901.96,23.44,14.70,13.11,255,0.00,-1.56,,1111,0.30148581719946,0,12,120.2,5.58,1.38,0.00,5.88,0.00,14.51,4.93,-9.58,-8.95,1,7,0,0,0,0.00,0,0,2.56,2.36906666666667,0
61,13902,23.61,14.70,13.11,255,0.00,-1.56,,1120,0.296316141995981,0,12,120.2,5.53,1.34,0.00,5.88,0.00,14.51,4.93,-9.58,-8.95,1,7,0,0,0,0.00,0,0,2.56,2.3888,0
62,13902.04,23.48,14.70,13.12,255,0.00,-1.56,,1127,0.294475260705569,0,12,120.2,5.53,1.36,0.00,5.88,0.00,14.51,4.79,-9.72,-8.95,1,7,0,0,0,0.00,0,0,2.56,2.40373333333333,0
63,13902.08,23.65,14.70,13.14,255,0.00,-1.56,,1141,0.28882069267865,0,12,120.2,5.49,1.34,0.00,5.88,0.00,14.51,4.79,-9.72,-8.94,1,7,0,0,0,0.00,0,0,2.30,2.18976,0
64,13902.12,23.65,14.70,13.14,255,0.00,-1.56,,1142,0.288378200919238,0,12,120.2,5.49,1.36,0.00,5.88,0.00,14.51,4.79,-9.72,-8.94,1,7,0,0,0,0.00,0,0,2.30,2.19312,0
65,13902.16,23.74,14.70,13.15,255,0.00,-1.56,,1151,0.284039087947883,0,12,120.2,5.45,1.34,0.00,5.88,0.00,14.51,4.64,-9.87,-8.91,1,7,0,0,0,0.00,0,0,2.30,2.2104,0
66,13902.2,23.86,14.70,13.16,255,0.00,-1.56,,1158,0.284517382854675,0,12,120.2,5.49,1.36,0.00,5.88,0.00,14.51,4.64,-9.87,-8.91,1,7,0,0,0,0.00,0,0,2.30,2.22288,0
67,13902.24,23.61,14.70,13.16,255,0.00,-1.56,,1146,0.280750763858577,0,12,120.2,5.36,1.34,0.00,5.88,0.00,14.51,4.64,-9.87,-8.91,1,7,0,0,0,0.00,0,0,2.56,2.44373333333333,0
68,13902.28,24.03,14.70,13.16,255,0.00,-1.56,,1131,0.286535485297369,0,12,120.2,5.4,1.36,0.00,5.88,0.00,14.51,4.50,-10.01,-8.93,1,7,0,0,0,0.00,0,0,2.30,2.17104,0
69,13902.32,23.78,14.70,13.16,255,0.00,-1.56,,1092,0.292307692307692,0,12,120.2,5.32,1.34,0.00,5.88,0.00,14.51,4.50,-10.01,-8.93,1,7,0,0,0,0.00,0,0,2.30,2.09664,0
70,13902.36,23.69,14.70,13.14,255,0.00,-1.56,,1087,0.288817303267372,0,12,120.2,5.23,1.34,0.00,5.88,0.00,14.51,4.50,-10.01,-8.97,1,7,0,0,0,0.00,0,0,2.30,2.08608,0
71,13902.4,23.90,14.70,13.14,255,0.00,-1.56,,1077,0.286974692361272,0,12,120.2,5.15,1.32,0.00,5.88,0.00,14.51,4.50,-10.01,-8.99,1,7,0,0,0,0.00,0,0,2.30,2.06736,0
72,13902.44,23.69,14.70,13.14,255,0.00,-1.56,,1062,0.291097503532737,0,12,120.2,5.15,1.34,0.00,5.88,0.00,14.51,4.50,-10.01,-8.99,1,7,0,0,0,0.00,0,0,2.30,2.03808,0
73,13902.48,23.74,14.70,13.14,255,0.00,-1.56,,1053,0.293447293447293,0,12,120.2,5.15,1.32,0.00,5.88,0.00,14.51,4.50,-10.01,-9.00,1,7,0,0,0,0.00,0,0,2.30,2.02176,0
74,13902.52,23.61,14.70,13.14,255,0.00,-1.56,,1050,0.294215662937396,0,12,120.2,5.15,1.34,0.00,5.88,0.00,14.51,4.50,-10.01,-9.01,1,7,0,0,0,0.00,0,0,2.30,2.01648,0
75,13902.56,23.74,14.70,13.14,255,0.00,-1.56,,1037,0.298046780805402,0,12,120.2,5.15,1.34,0.00,5.88,0.00,14.51,4.50,-10.01,-9.01,1,7,0,0,0,0.00,0,0,2.30,1.99056,0
76,13902.6,23.78,14.70,13.12,255,0.00,-1.56,,1024,0.304250122129946,0,12,120.2,5.19,1.32,0.00,5.88,0.00,14.51,4.50,-10.01,-9.03,1,7,0,0,0,0.00,0,0,2.30,1.96512,0
77,13902.64,23.78,14.70,13.12,255,0.00,-1.56,,1028,0.302918287937743,0,12,120.2,5.19,1.34,0.00,5.88,0.00,14.51,4.50,-10.01,-9.03,1,7,0,0,0,0.00,0,0,2.30,1.97376,0
78,13902.68,23.48,14.70,13.13,255,0.00,-1.56,,1014,0.30702489524279,0,12,120.2,5.19,1.34,0.00,5.88,0.00,14.51,4.50,-10.01,-9.03,1,7,0,0,0,0.00,0,0,2.30,1.94736,0
79,13902.72,23.65,14.70,13.12,255,0.00,-1.56,,1004,0.304932735426009,0,12,120.2,5.1,1.32,0.00,5.88,0.00,14.51,4.64,-9.87,-9.04,1,7,0,0,0,0.00,0,0,2.30,1.92672,0
80,13902.76,23.65,14.70,13.12,255,0.00,-1.56,,1007,0.304023845007452,0,12,120.2,5.1,1.34,0.00,5.88,0.00,14.51,4.64,-9.87,-9.04,1,7,0,0,0,0.00,0,0,2.30,1.93248,0
81,13902.8,23.57,14.70,13.12,255,0.00,-1.56,,996,0.302561526870919,0,12,120.2,5.02,1.32,0.00,5.88,0.00,14.51,4.64,-9.87,-9.06,1,7,0,0,0,0.00,0,0,2.30,1.91136,0
82,13902.84,23.82,14.70,13.13,255,0.00,-1.56,,994,0.303170608958228,0,12,118.4,5.02,1.32,0.00,5.88,0.00,14.51,4.64,-9.87,-9.06,1,7,0,0,0,0.00,0,0,2.30,1.90752,0
83,13902.88,23.78,14.70,13.13,255,0.00,-1.56,,1000,0.303524118970257,0,12,118.4,5.06,1.34,0.00,5.49,0.00,14.51,4.64,-9.87,-9.06,1,7,0,0,0,0.00,0,0,2.30,1.92048,0
84,13902.92,23.52,14.70,13.14,255,0.00,-1.56,,996,0.304895807180517,0,12,118.4,5.06,1.32,0.00,5.49,0.00,14.51,4.64,-9.87,-9.06,1,7,0,0,0,0.00,0,0,2.30,1.91184,0
85,13902.96,23.65,14.70,13.14,255,0.00,-1.56,,992,0.303629032258065,0,12,118.4,5.02,1.32,0.00,5.49,0.00,14.51,4.64,-9.87,-9.06,1,7,0,0,0,0.00,0,0,2.30,1.90464,0
86,13903,23.65,14.70,13.14,255,0.00,-1.56,,993,0.303246916687642,0,12,118.4,5.02,1.34,0.00,5.49,0.00,14.51,4.64,-9.87,-9.06,1,7,0,0,0,0.00,0,0,2.30,1.90704,0
87,13903.04,23.78,14.70,13.14,255,0.00,-1.56,,979,0.304752171691364,0,12,118.4,4.97,1.32,0.00,5.49,0.00,14.51,4.64,-9.87,-9.07,1,7,0,0,0,0.00,0,0,2.30,1.87872,0
88,13903.08,23.74,14.70,13.14,255,0.00,-1.56,,968,0.308137432188065,0,12,118.4,4.97,1.3,0.00,5.49,0.00,14.51,4.64,-9.87,-9.07,1,7,0,0,0,0.00,0,0,2.30,1.85808,0
89,13903.12,23.78,14.70,13.14,255,0.00,-1.56,,977,0.305298182748912,0,12,118.4,4.97,1.34,0.00,5.49,0.00,14.51,4.64,-9.87,-9.08,1,7,0,0,0,0.00,0,0,2.30,1.87536,0
90,13903.16,23.74,14.70,13.14,255,0.00,-1.56,,967,0.305894519131334,0,12,118.4,4.93,1.34,0.00,5.49,0.00,14.51,4.64,-9.87,-9.09,1,7,0,0,0,0.00,0,0,2.30,1.85664,0
91,13903.2,23.44,14.70,13.14,255,0.00,-1.56,,962,0.307404520654715,0,12,118.4,4.93,1.3,0.00,5.49,0.00,14.51,4.64,-9.87,-9.09,1,7,0,0,0,0.00,0,0,2.30,1.84752,0
92,13903.24,23.65,14.70,13.14,255,0.00,-1.56,,966,0.306131953428202,0,12,118.4,4.93,1.32,0.00,5.49,0.00,14.51,4.64,-9.87,-9.09,1,7,0,0,0,0.00,0,0,2.30,1.8552,0
93,13903.28,23.65,14.70,13.14,255,0.00,-1.56,,956,0.304472927020664,0,12.5,118.4,4.85,1.34,0.00,5.49,0.00,14.51,4.64,-9.87,-9.09,1,7,0,0,0,0.00,0,0,2.30,1.83504,0
94,13903.32,23.65,14.70,13.15,255,0.00,-1.56,,961,0.301093180635086,0,12.5,118.4,4.82,1.3,0.00,5.49,0.00,14.51,4.64,-9.87,-9.10,1,7,0,0,0,0.00,0,0,2.30,1.84416,0
95,13903.36,23.74,14.70,13.15,255,0.00,-1.56,,954,0.305031446540881,0,12.5,118.4,4.85,1.3,0.00,5.49,0.00,14.51,4.64,-9.87,-9.10,1,7,0,0,0,0.00,0,0,2.30,1.83168,0
96,13903.4,23.74,14.70,13.15,255,0.00,-1.56,,945,0.303492063492064,0,12.5,118.4,4.78,1.32,0.00,5.49,0.00,14.51,4.64,-9.87,-9.10,1,7,0,0,0,0.00,0,0,2.30,1.8144,0
97,13903.44,23.74,14.70,13.15,255,0.00,-1.56,,944,0.30373312152502,0,12.5,118.4,4.78,1.32,0.00,5.49,0.00,14.51,4.64,-9.87,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.81296,0
98,13903.48,23.65,14.70,13.15,255,0.00,-1.56,,935,0.309387536774539,0,12.5,118.4,4.82,1.3,0.00,5.49,0.00,14.51,4.64,-9.87,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.79472,0
99,13903.52,23.61,14.70,13.15,255,0.00,-1.56,,924,0.310557661072009,0,12.5,118.4,4.78,1.3,0.00,5.49,0.00,14.51,4.64,-9.87,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.77312,0
100,13903.56,23.65,14.70,13.14,255,0.00,-1.56,,926,0.309635627530364,0,12.5,118.4,4.78,1.32,0.00,5.49,0.00,14.51,4.64,-9.87,-9.13,1,7,0,0,0,0.00,0,0,2.30,1.7784,0
101,13903.6,23.74,14.70,13.14,255,0.00,-1.56,,926,0.309635627530364,0,12.5,118.4,4.78,1.32,0.00,5.10,0.00,14.51,4.64,-9.87,-9.13,1,7,0,0,0,0.00,0,0,2.30,1.7784,0
102,13903.64,23.74,14.70,13.15,255,0.00,-1.56,,932,0.306999195494771,0,12.5,118.4,4.77,1.3,0.00,5.10,0.00,14.51,4.64,-9.87,-9.12,1,7,0,0,0,0.00,0,0,2.30,1.78992,0
103,13903.68,23.78,14.70,13.16,255,0.00,-1.56,,933,0.303455665684436,0,12.5,118.4,4.72,1.28,0.00,5.10,0.00,14.51,4.64,-9.87,-9.12,1,7,0,0,0,0.00,0,0,2.30,1.79184,0
104,13903.72,23.65,14.70,13.16,255,0.00,-1.56,,930,0.303870967741936,0,12.5,118.4,4.71,1.3,0.00,5.10,0.00,14.51,4.64,-9.87,-9.12,1,7,0,0,0,0.00,0,0,2.30,1.7856,0
105,13903.76,23.69,14.70,13.16,255,0.00,-1.56,,939,0.301118806606287,0,12.5,118.4,4.71,1.32,0.00,5.10,0.00,14.51,4.64,-9.87,-9.12,1,7,0,0,0,0.00,0,0,2.30,1.80192,0
106,13903.8,23.65,14.70,13.17,255,0.00,-1.56,,937,0.299039487726788,0,12.5,118.4,4.67,1.3,0.00,5.10,0.00,14.51,4.64,-9.87,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.79904,0
107,13903.84,23.69,14.70,13.17,255,0.00,-1.56,,942,0.297610196494955,0,12.5,118.4,4.67,1.28,0.00,5.10,0.00,14.51,4.64,-9.87,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.80768,0
108,13903.88,23.74,14.70,13.18,255,0.00,-1.56,,951,0.294637223974763,0,12.5,118.4,4.67,1.3,0.00,5.10,0.00,14.51,4.64,-9.87,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.82592,0
109,13903.92,23.74,14.70,13.18,255,0.00,-1.56,,942,0.297452229299363,0,12.5,118.4,4.67,1.32,0.00,5.10,0.00,14.51,4.64,-9.87,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.80864,0
110,13903.96,23.69,14.70,13.18,255,0.00,-1.56,,946,0.296351136964569,0,12.5,118.4,4.67,1.3,0.00,5.10,0.00,14.51,4.64,-9.87,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.81536,0
111,13904,23.65,14.70,13.18,255,0.00,-1.56,,943,0.296500530222694,0,12.5,118.4,4.66,1.28,0.00,5.10,0.00,14.51,4.50,-10.01,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.81056,0
112,13904.04,23.65,14.70,13.18,255,0.00,-1.56,,935,0.295749799518845,0,12.5,118.4,4.61,1.3,0.00,5.10,0.00,14.51,4.50,-10.01,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.79568,0
113,13904.08,23.69,14.70,13.18,255,0.00,-1.56,,935,0.295987158908507,0,12.5,118.4,4.61,1.32,0.00,5.10,0.00,14.51,4.50,-10.01,-9.11,1,7,0,0,0,0.00,0,0,2.30,1.79424,0
114,13904.12,23.78,14.70,13.18,255,0.00,-1.56,,932,0.296057924376508,0,12.5,118.4,4.6,1.28,0.00,5.10,0.00,14.51,4.50,-10.01,-9.12,1,7,0,0,0,0.00,0,0,2.30,1.78992,0
115,13904.16,23.74,14.70,13.18,255,0.00,-1.56,,935,0.295187165775401,0,12.5,118.4,4.6,1.28,0.00,5.10,0.00,14.51,4.50,-10.01,-9.12,1,7,0,0,0,0.00,0,0,2.30,1.7952,0
