sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG
37,79594.4,24.54,14.70,10.34,255,0.00,-1.56,,1670,0.231087151841869,0,9.5,95,6.43,1.44,0.00,7.06,0.00,14.51,3.92,-10.59,-9.10,1,7,0,0,1,0.00,0,0,2.30,3.20544,0
38,79594.44,24.32,14.70,10.34,255,0.00,-1.56,,1652,0.23680387409201,0,9.5,95,6.52,1.46,0.00,6.67,0.00,14.51,4.06,-10.45,-9.10,1,7,0,0,1,0.00,0,0,2.30,3.17184,0
39,79594.48,24.54,14.70,10.38,255,0.00,-1.56,,1635,0.236035484857755,0,9.5,95,6.43,1.44,0.00,6.67,0.00,14.51,4.06,-10.45,-9.02,1,7,0,0,1,0.00,0,0,2.30,3.13824,0
40,79594.52,24.62,14.70,10.41,255,0.00,-1.56,,1608,0.239626749611198,0,9.5,95,6.42,1.44,0.00,6.67,0.00,14.51,4.06,-10.45,-8.91,1,7,0,0,1,0.00,0,0,2.30,3.0864,0
41,79594.56,24.45,14.70,10.41,255,0.00,-1.56,,1599,0.240600563027839,0,9.5,95,6.41,1.46,0.00,6.67,0.00,14.51,4.06,-10.45,-8.91,1,7,0,0,1,0.00,0,0,2.30,3.06912,0
42,79594.6,24.62,14.70,10.43,255,0.00,-1.56,,1585,0.241892744479495,0,9.5,95,6.39,1.44,0.00,6.67,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.38133333333333,0
43,79594.64,24.58,14.70,10.46,255,0.00,-1.56,,1572,0.243931923015747,0,9.5,95,6.39,1.44,0.00,6.67,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.30,3.01776,0
44,79594.68,24.58,14.70,10.46,255,0.00,-1.56,,1562,0.244725468224748,0,9.5,95,6.37,1.44,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.33173333333333,0
45,79594.72,24.45,14.70,10.48,255,0.00,-1.56,,1551,0.246888100612706,0,9.5,95,6.38,1.44,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.30,2.97696,0
46,79594.76,24.45,14.70,10.48,255,0.00,-1.56,,1543,0.24804795075328,0,9.5,95,6.38,1.44,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.29226666666667,0
47,79594.8,24.45,14.70,10.49,255,0.00,-1.56,,1534,0.24880195599022,0,9.5,95,6.36,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.272,0
48,79594.84,23.74,14.70,10.50,255,0.00,-1.56,,1521,0.250970075633016,0,9.5,95,6.36,1.44,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.24373333333333,0
49,79594.88,23.74,14.70,10.50,255,0.00,-1.56,,1510,0.252003974826101,0,9.5,95,6.34,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.22026666666667,0
50,79594.92,23.78,14.70,10.51,255,0.00,-1.56,,1498,0.253495745035875,0,9.5,95,6.33,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.19626666666667,0
51,79594.96,23.61,14.70,10.53,255,0.00,-1.56,,1488,0.254881532515544,0,9.5,95,6.32,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.17386666666667,0
52,79595,23.61,14.70,10.53,255,0.00,-1.56,,1476,0.257360664069117,0,9.5,95,6.33,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.14826666666667,0
53,79595.04,23.57,14.70,10.54,255,0.00,-1.56,,1462,0.259736707129424,0,9.5,95,6.33,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.11946666666667,0
54,79595.08,23.61,14.59,10.54,255,0.00,-1.56,,1446,0.262655601659751,0,9.5,95,6.33,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.0848,0
55,79595.12,23.65,14.59,10.54,255,0.00,-1.56,,1433,0.264200976971389,0,9.5,95,6.31,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.05706666666667,0
56,79595.16,23.65,14.59,10.56,255,0.00,-1.56,,1426,0.265591020694493,0,9.5,95,6.31,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.04106666666667,0
57,79595.2,23.69,14.59,10.56,255,0.00,-1.56,,1412,0.267375132837407,0,9.5,95,6.29,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,3.0112,0
58,79595.24,23.57,14.59,10.56,255,0.00,-1.56,,1406,0.268421052631579,0,9.5,95,6.29,1.42,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.99946666666667,0
59,79595.28,23.31,14.59,10.57,255,0.00,-1.56,,1384,0.271387283236994,0,9.5,95,6.26,1.4,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.95253333333333,0
60,79595.32,23.57,14.59,10.57,255,0.00,-1.56,,1369,0.272657534246575,0,9.5,95,6.22,1.4,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.92,0
61,79595.36,23.65,14.59,10.57,255,0.00,-1.56,,1359,0.274121758322604,0,9.5,95,6.21,1.4,0.00,5.88,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.89973333333333,0
62,79595.4,23.65,14.59,10.57,255,0.00,-1.56,,1350,0.276051120577885,0,9.5,95,6.21,1.4,0.00,5.88,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.87946666666667,0
63,79595.44,23.61,14.59,10.58,255,0.00,-1.56,,1349,0.276649369903632,0,9.5,95,6.22,1.4,0.00,5.88,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.87786666666667,0
64,79595.48,23.69,14.59,10.57,255,0.00,-1.56,,1324,0.279101378138569,0,9.5,95,6.16,1.4,0.00,6.27,0.00,14.51,4.06,-10.45,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.82506666666667,0
65,79595.52,23.44,14.59,10.57,255,0.00,-1.56,,1303,0.28370754173863,0,9.5,95,6.16,1.4,0.00,5.88,0.00,14.51,4.21,-10.30,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.7792,0
66,79595.56,23.61,14.59,10.57,255,0.00,-1.56,,1289,0.286845168800931,0,9.5,95,6.16,1.4,0.00,5.88,0.00,14.51,4.21,-10.30,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.7488,0
67,79595.6,23.44,14.59,10.57,255,0.00,-1.56,,1274,0.287698646262507,0,9.5,95,6.11,1.4,0.00,5.88,0.00,14.51,4.21,-10.30,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.7184,0
68,79595.64,23.61,14.59,10.57,255,0.00,-1.56,,1259,0.291125670041692,0,9.5,95,6.11,1.4,0.00,5.88,0.00,14.51,4.21,-10.30,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.6864,0
69,79595.68,23.61,14.59,10.56,255,0.00,-1.56,,1244,0.29481302774427,0,9.5,95,6.11,1.38,0.00,5.88,0.00,14.51,4.21,-10.30,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.6528,0
70,79595.72,23.61,14.59,10.56,255,0.00,-1.56,,1241,0.29310761789601,0,9.5,95,6.06,1.4,0.00,5.88,0.00,14.51,4.21,-10.30,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.6464,0
71,79595.76,23.61,14.59,10.56,255,0.00,-1.56,,1223,0.295829926410466,0,9.5,95,6.03,1.38,0.00,5.88,0.00,14.51,4.35,-10.16,-8.89,1,7,0,0,1,0.00,0,0,2.82,2.86997333333333,0
72,79595.8,23.61,14.47,10.56,255,0.00,-1.56,,1203,0.293887733887734,0,9.5,95,5.89,1.38,0.00,5.88,0.00,14.51,4.35,-10.16,-8.89,1,7,0,0,1,0.00,0,0,2.82,2.82186666666667,0
73,79595.84,23.90,14.47,10.56,255,0.00,-1.56,,1173,0.301214574898785,0,9.5,95,5.89,1.38,0.00,5.88,0.00,14.51,4.35,-10.16,-8.89,1,7,0,0,1,0.00,0,0,2.56,2.50293333333333,0
74,79595.88,23.82,14.47,10.55,255,0.00,-1.56,,1146,0.30379746835443,0,9.5,95,5.8,1.36,0.00,5.88,0.00,14.51,4.35,-10.16,-8.92,1,7,0,0,1,0.00,0,0,2.56,2.44373333333333,0
75,79595.92,23.90,14.47,10.54,255,0.00,-1.56,,1135,0.301983252534156,0,9.5,95,5.71,1.38,0.00,5.88,0.00,14.51,4.35,-10.16,-8.95,1,7,0,0,1,0.00,0,0,2.82,2.66229333333333,0
76,79595.96,23.90,14.47,10.54,255,0.00,-1.56,,1090,0.312181693048864,0,9.5,95,5.67,1.36,0.00,5.88,0.00,14.51,4.35,-10.16,-8.95,1,7,0,0,1,0.00,0,0,2.82,2.55728,0
77,79596,23.82,14.47,10.52,255,0.00,-1.56,,1065,0.324507042253521,0,9.5,95,5.76,1.36,0.00,5.88,0.00,14.51,4.35,-10.16,-8.99,1,7,0,0,1,0.00,0,0,2.82,2.4992,0
78,79596.04,23.78,14.47,10.52,255,0.00,-1.56,,1058,0.321474131821403,0,9.5,95,5.67,1.38,0.00,5.88,0.00,14.51,4.35,-10.16,-8.99,1,7,0,0,1,0.00,0,0,2.82,2.48336,0
79,79596.08,23.74,14.47,10.50,255,0.00,-1.56,,1039,0.327430221366699,0,9.5,95,5.67,1.36,0.00,5.49,0.00,14.51,4.50,-10.01,-9.03,1,7,0,0,1,0.00,0,0,2.82,2.43818666666667,0
80,79596.12,23.90,14.47,10.49,255,0.00,-1.56,,1025,0.331983410587948,0,9.5,95,5.67,1.38,0.00,5.88,0.00,14.51,4.50,-10.01,-9.05,1,7,0,0,1,0.00,0,0,2.82,2.40474666666667,0
81,79596.16,23.65,14.36,10.49,255,0.00,-1.56,,1021,0.333365997060265,0,9.5,95,5.67,1.36,0.00,5.49,0.00,14.51,4.50,-10.01,-9.05,1,7,0,0,1,0.00,0,0,2.82,2.39477333333333,0
82,79596.2,23.86,14.36,10.48,255,0.00,-1.56,,1009,0.33724907063197,0,9.5,95,5.67,1.36,0.00,5.49,0.00,14.51,4.50,-10.01,-9.06,1,7,0,0,1,0.00,0,0,2.82,2.3672,0
83,79596.24,23.82,14.36,10.48,255,0.00,-1.56,,1002,0.337294058911633,0,9.5,95,5.63,1.38,0.00,5.49,0.00,14.51,4.64,-9.87,-9.07,1,7,0,0,1,0.00,0,0,2.82,2.35018666666667,0
84,79596.28,23.65,14.36,10.48,255,0.00,-2.34,,997,0.335891647855531,0,9.5,95,5.58,1.36,0.00,5.49,0.00,14.51,4.64,-9.87,-9.07,1,7,0,0,1,0.00,0,0,2.82,2.33904,0
85,79596.32,23.74,14.36,10.47,255,0.00,-2.34,,978,0.339877300613497,0,9.5,95,5.54,1.34,0.00,5.49,0.00,14.51,4.64,-9.87,-9.09,1,7,0,0,0,0.00,0,0,2.82,2.29504,0
86,79596.36,23.78,14.36,10.47,255,0.00,-2.34,,964,0.341878567721848,0,9.5,95,5.49,1.36,0.00,5.49,0.00,14.51,4.64,-9.87,-9.09,1,7,0,0,0,0.00,0,0,2.82,2.26101333333333,0
87,79596.4,23.78,14.36,10.46,255,0.00,-2.34,,953,0.343217003411178,0,9.5,95,5.45,1.36,0.00,5.49,0.00,14.51,4.64,-9.87,-9.10,1,7,0,0,1,0.00,0,0,2.82,2.23578666666667,0
88,79596.44,23.65,14.24,10.46,255,0.00,-2.34,,942,0.347318109399894,0,9.5,95,5.45,1.34,0.00,5.49,0.00,14.51,4.79,-9.72,-9.13,1,7,0,0,0,0.00,0,0,2.82,2.20938666666667,0
89,79596.48,23.78,14.24,10.46,255,0.00,-2.34,,936,0.349358974358974,0,10,95,5.45,1.34,0.00,5.49,0.00,14.51,4.79,-9.72,-9.13,1,7,0,0,0,0.00,0,0,2.82,2.19648,0
90,79596.52,23.74,14.24,10.46,255,0.00,-2.34,,926,0.349892008639309,0,10,95,5.4,1.36,0.00,5.49,0.00,14.51,4.79,-9.72,-9.13,1,7,0,0,1,0.00,0,0,2.82,2.17301333333333,0
91,79596.56,23.65,14.24,10.45,255,0.00,-2.34,,912,0.355921052631579,0,10,95,5.41,1.36,0.00,5.49,0.00,14.51,4.79,-9.72,-9.15,1,7,0,0,1,0.00,0,0,2.82,2.14016,0
92,79596.6,23.65,14.24,10.45,255,0.00,-2.34,,900,0.360566509302971,0,10,95,5.41,1.34,0.00,5.49,0.00,14.51,4.79,-9.72,-9.15,1,7,0,0,1,0.00,0,0,2.82,2.11258666666667,0
93,79596.64,23.69,14.13,10.45,255,0.00,-2.34,,878,0.366495726495727,0,10.5,95,5.36,1.34,0.00,5.49,0.00,14.51,4.93,-9.58,-9.18,1,7,0,0,1,0.00,0,0,2.82,2.0592,0
94,79596.68,23.82,14.13,10.45,255,0.00,-4.69,,875,0.367753001715266,0,10.5,95,5.36,1.34,0.00,5.49,0.00,14.51,4.93,-9.58,-9.18,1,7,0,0,1,0.00,0,0,2.82,2.05216,0
95,79596.72,23.74,14.13,10.45,255,0.00,-4.69,,881,0.365247018739353,0,10.5,95,5.36,1.36,0.00,5.49,0.00,14.51,4.93,-9.58,-9.19,1,7,0,0,0,0.00,0,0,2.82,2.06624,0
96,79596.76,23.90,14.13,10.45,255,0.00,-4.69,,876,0.360958904109589,0,10.5,95,5.27,1.36,0.00,5.49,0.00,14.51,4.93,-9.58,-9.18,1,7,0,0,0,0.00,0,0,3.07,2.24256,0
97,79596.8,23.65,14.13,10.45,255,0.00,-4.69,,874,0.361784897025172,0,10.5,95,5.27,1.34,0.00,5.49,0.00,14.51,5.08,-9.43,-9.18,1,7,0,0,0,0.00,0,0,2.82,2.05098666666667,0
98,79596.84,23.65,14.01,10.45,255,0.00,-4.69,,861,0.3673540516991,0,10.5,95,5.27,1.34,0.00,5.49,0.00,14.51,5.08,-9.43,-9.20,1,7,0,0,0,0.00,0,0,3.07,2.20352,0
99,79596.88,23.65,14.01,10.45,255,0.00,-4.69,,858,0.368638880792772,0,10.5,95,5.27,1.32,0.00,5.49,0.00,14.51,5.08,-9.43,-9.20,1,7,0,0,0,0.00,0,0,3.07,2.19584,0
100,79596.92,23.69,14.01,10.45,255,0.00,-4.69,,836,0.378342805862997,0,11,95,5.27,1.32,0.00,5.49,0.00,14.51,5.08,-9.43,-9.20,1,7,0,0,1,0.00,0,0,3.07,2.13952,0
101,79596.96,23.48,14.01,10.45,255,0.00,-4.69,,835,0.373045822102426,0,11,95,5.19,1.34,0.00,5.49,0.00,14.51,5.08,-9.43,-9.22,1,7,0,0,1,0.00,0,0,3.07,2.13696,0
102,79597,23.82,13.90,10.45,255,0.00,-4.69,,835,0.372822508231069,0,11,95,5.19,1.34,0.00,5.49,0.00,14.51,5.08,-9.43,-9.22,1,7,0,0,0,0.00,0,0,3.07,2.13824,0
103,79597.04,23.78,13.90,10.46,255,0.00,-4.69,,835,0.369949117030829,0,11,95,5.15,1.34,0.00,5.49,0.00,14.51,5.22,-9.29,-9.22,1,7,0,0,0,0.00,0,0,3.07,2.13824,0
104,79597.08,23.65,13.90,10.45,255,0.00,-4.69,,829,0.369230769230769,0,11,95,5.1,1.34,0.00,5.49,0.00,14.51,5.22,-9.29,-9.23,1,7,0,0,1,0.00,0,0,3.07,2.1216,0
105,79597.12,23.69,13.78,10.45,255,0.00,-4.69,,827,0.370012091898428,0,11,95,5.1,1.34,0.00,5.49,0.00,14.51,5.22,-9.29,-9.23,1,7,0,0,1,0.00,0,0,3.07,2.11712,0
106,79597.16,23.74,13.78,10.46,255,0.00,-4.69,,827,0.370012091898428,0,11,95,5.1,1.34,0.00,5.49,0.00,14.51,5.22,-9.29,-9.23,1,7,0,0,0,0.00,0,0,3.07,2.11712,0
107,79597.2,23.78,13.78,10.46,255,0.00,-4.69,,815,0.375575329855784,0,11.5,95,5.1,1.32,0.00,5.49,0.00,14.51,5.22,-9.29,-9.24,1,7,0,0,0,0.00,0,0,3.07,2.08576,0
108,79597.24,23.82,13.67,10.46,255,0.00,-4.69,,817,0.374770361298224,0,11.5,95,5.1,1.32,0.00,5.49,0.00,14.51,5.22,-9.29,-9.24,1,7,0,0,0,0.00,0,0,3.07,2.09024,0
109,79597.28,23.74,13.67,10.47,255,0.00,-4.69,,813,0.370593663488158,0,11.5,95,5.02,1.32,0.00,5.10,0.00,14.51,5.22,-9.29,-9.24,1,7,0,0,0,0.00,0,0,3.07,2.08064,0
110,79597.32,23.69,13.67,10.47,255,0.00,-4.69,,814,0.370251997541487,0,11.5,95,5.02,1.32,0.00,5.10,0.00,14.51,5.22,-9.29,-9.24,1,7,0,0,0,0.00,0,0,3.07,2.08256,0
111,79597.36,23.52,13.55,10.47,255,0.00,-4.69,,813,0.366789667896679,0,11.5,95,4.97,1.32,0.00,5.10,0.00,14.51,5.22,-9.29,-9.24,1,7,0,0,0,0.00,0,0,3.07,2.08128,0
112,79597.4,23.61,13.55,10.47,255,0.00,-4.69,,809,0.365749613601236,0,11.5,95,4.93,1.32,0.00,5.10,0.00,14.51,5.22,-9.29,-9.24,1,7,0,0,0,0.00,0,0,3.07,2.0704,0
113,79597.44,23.82,13.55,10.47,255,0.00,-4.69,,799,0.370212765957447,0,16.5,95,4.93,1.32,0.00,5.10,0.00,14.51,5.37,-9.14,-9.24,1,7,0,0,1,0.00,0,0,3.07,2.04544,0
114,79597.48,23.74,13.44,10.47,255,0.00,-4.69,,793,0.373013871374527,0,16.5,95,4.93,1.32,0.00,5.10,0.00,14.51,5.37,-9.14,-9.25,1,7,0,0,1,0.00,0,0,3.07,2.03008,0
115,79597.52,23.74,13.44,10.48,255,0.00,-4.69,,803,0.368598130841121,0,16.5,95,4.93,1.34,0.00,5.10,0.00,14.51,5.37,-9.14,-9.25,1,7,0,0,1,0.00,0,0,3.07,2.0544,0
