sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG
15,34954.36,22.30,14.70,8.32,255,0.00,-3.13,,2069,0.33519391083726,0,20,77,11.56,1.7,0.00,10.98,0.00,14.65,6.67,-7.98,-9.89,1,7,0,0,0,0.00,0,0,3.84,6.6216,0
16,34954.4,22.18,14.70,8.32,255,0.00,-3.13,,2095,0.332505966587112,0,19,77,11.61,1.72,0.00,10.98,0.00,14.65,6.38,-8.27,-9.89,1,7,0,0,0,0.00,0,0,3.84,6.704,0
17,34954.44,22.18,14.70,8.33,255,0.00,-3.13,,2113,0.332796971131093,0,17.5,77,11.72,1.72,0.00,10.98,0.00,14.65,6.09,-8.56,-9.89,1,7,0,0,0,0.00,0,0,3.84,6.7616,0
18,34954.48,22.34,14.70,8.34,255,0.00,-2.34,,2123,0.332603320381491,0,16.5,77,11.77,1.72,0.00,10.98,0.00,14.65,5.80,-8.85,-9.89,1,7,0,0,0,0.00,0,0,3.84,6.7944,0
19,34954.52,22.47,14.70,8.34,255,0.00,-2.34,,2109,0.341109530583215,0,15,77,11.99,1.72,0.00,10.98,0.00,14.65,5.66,-9.00,-9.89,1,7,0,0,0,0.00,0,0,3.84,6.7488,0
20,34954.56,22.34,14.70,8.34,255,0.00,-2.34,,2113,0.337380191693291,0,14,77,11.88,1.72,0.00,10.98,0.00,14.65,5.51,-9.14,-9.89,1,7,0,0,0,0.00,0,0,3.58,6.31008,0
21,34954.6,22.05,14.70,8.34,255,0.00,-2.34,,2090,0.344292893036612,0,13,77,11.99,1.72,0.00,10.98,0.00,14.65,5.37,-9.29,-9.89,1,7,0,0,0,0.00,0,0,3.58,6.24064,0
22,34954.64,22.30,14.70,8.56,255,0.00,-2.34,,2079,0.346031746031746,0,12,77,11.99,1.72,0.00,10.98,0.00,14.65,5.37,-9.29,-9.89,1,7,0,0,0,0.00,0,0,3.58,6.20928,0
23,34954.68,22.43,14.70,8.57,255,0.00,-2.34,,2067,0.343437764606266,0,12,77,11.83,1.72,0.00,10.98,0.00,14.65,5.37,-9.29,-9.89,1,7,0,0,0,0.00,0,0,3.58,6.17269333333333,0
24,34954.72,22.34,14.70,8.57,255,0.00,-2.34,,2040,0.346261338563373,0,11.5,77,11.77,1.72,0.00,10.98,0.00,14.65,5.37,-9.29,-9.89,1,7,0,0,0,0.00,0,0,3.58,6.09130666666667,0
25,34954.76,22.13,14.70,8.58,255,0.00,-2.34,,2008,0.355024280911468,0,11.5,77,11.88,1.72,0.00,10.98,0.00,14.65,5.37,-9.29,-9.89,1,7,0,0,0,0.00,0,0,3.58,5.99648,0
26,34954.8,22.39,14.70,8.78,255,0.00,-2.34,,1978,0.3651712372046,0,9.5,77,12.04,1.72,0.00,10.98,0.00,14.65,5.37,-9.29,-9.83,1,7,0,0,0,0.00,0,0,3.58,5.90837333333333,0
27,34954.84,21.97,14.70,8.78,255,0.00,-2.34,,1933,0.370663562281723,0,11.5,77,11.94,1.72,0.00,10.98,0.00,14.65,5.37,-9.29,-9.83,1,7,0,0,0,0.00,0,0,3.58,5.77248,0
28,34954.88,22.30,14.70,8.79,255,0.00,-2.34,,1920,0.3678125,0,11.5,77,11.77,1.7,0.00,10.98,0.00,14.65,5.37,-9.29,-9.73,1,7,0,0,0,0.00,0,0,3.58,5.7344,0
29,34954.92,22.47,14.70,8.79,255,0.00,-2.34,,1899,0.373874111140374,0,11,77,11.83,1.72,0.00,10.98,0.00,14.65,5.37,-9.29,-9.73,1,7,0,0,0,0.00,0,0,3.84,6.0752,0
30,34954.96,22.30,14.70,8.80,255,0.00,-2.34,,1879,0.37935071846727,0,11,77,11.88,1.72,0.00,10.98,0.00,14.65,5.37,-9.29,-9.64,1,7,0,0,0,0.00,0,0,3.84,6.0128,0
31,34955,21.88,14.70,8.81,255,0.00,-2.34,,1843,0.395658073270014,0,11,77,12.15,1.72,0.00,10.98,0.00,14.65,5.51,-9.14,-9.56,1,7,0,0,0,0.00,0,0,3.84,5.896,0
32,34955.04,22.30,14.70,8.81,255,0.00,-2.34,,1819,0.399230134726423,0,9,77,12.1,1.72,0.00,10.98,0.00,14.65,5.51,-9.14,-9.56,1,7,0,0,0,0.00,0,0,3.84,5.8192,0
33,34955.08,22.13,14.70,9.00,255,0.00,-2.34,,1803,0.399001663893511,0,11,77,11.99,1.72,0.00,10.98,0.00,14.65,5.51,-9.14,-9.44,1,7,0,0,0,0.00,0,0,3.84,5.7696,0
34,34955.12,22.26,14.70,8.95,255,0.00,-2.34,,1793,0.399553820412716,0,10.5,77,11.94,1.72,0.00,10.98,0.00,14.65,5.66,-9.00,-9.38,1,7,0,0,0,0.00,0,0,3.84,5.7376,0
35,34955.16,22.26,14.70,8.95,255,0.00,-2.34,,1778,0.395611814345992,0,10.5,77,11.72,1.72,0.00,10.98,0.00,14.65,5.66,-9.00,-9.38,1,7,0,0,0,0.00,0,0,3.84,5.688,0
36,34955.2,22.13,14.70,8.94,255,0.00,-2.34,,1758,0.400056890911677,0,10.5,77,11.72,1.7,0.00,10.98,0.00,14.65,5.66,-9.00,-9.31,1,7,0,0,0,0.00,0,0,4.10,5.99978666666667,0
37,34955.24,24.79,14.70,8.94,255,0.00,-2.34,,1746,0.404409448818898,0,10.5,77,11.77,1.7,0.00,10.98,0.00,14.65,5.66,-9.00,-9.31,1,7,0,0,0,0.00,0,0,4.10,5.96053333333333,0
38,34955.28,24.75,14.70,8.95,255,0.00,0.00,,1756,0.398860723440615,0,10.5,77,11.67,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-9.26,1,7,0,0,0,0.00,0,0,4.10,5.99210666666667,0
39,34955.32,24.37,14.70,9.11,255,0.00,0.00,,1756,0.400512601452371,0,10,77,11.72,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-9.27,1,7,0,0,0,0.00,0,0,4.10,5.99296,0
40,34955.36,24.83,14.70,9.11,255,0.00,0.00,,1752,0.403082191780822,0,10,77,11.77,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-9.27,1,7,0,0,0,0.00,0,0,4.10,5.98016,0
41,34955.4,24.75,14.70,9.12,255,0.00,0.00,,1747,0.398854852562267,0,10,77,11.61,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-9.24,1,7,0,0,0,0.00,0,0,4.10,5.96138666666667,0
42,34955.44,24.79,14.70,9.14,255,0.00,0.00,,1727,0.407239032865209,0,10,77,11.72,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-9.25,1,7,0,0,0,0.00,0,0,4.10,5.89397333333333,0
43,34955.48,24.87,14.70,9.14,255,0.00,0.00,,1723,0.409985486211901,0,10,77,11.77,1.72,0.00,10.59,0.00,14.65,5.66,-9.00,-9.25,1,7,0,0,0,0.00,0,0,4.10,5.87946666666667,0
44,34955.52,24.83,14.70,9.15,255,0.00,0.00,,1721,0.410283224400871,0,10,77,11.77,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-9.22,1,7,0,0,0,0.00,0,0,4.10,5.8752,0
45,34955.56,24.83,14.70,9.15,255,0.00,0.00,,1710,0.415027042829996,0,9.5,77,11.83,1.72,0.00,10.59,0.00,14.65,5.80,-8.85,-9.22,1,7,0,0,0,0.00,0,0,4.10,5.83765333333333,0
46,34955.6,24.45,14.70,9.15,255,0.00,0.00,,1702,0.411519247722598,0,9.5,77,11.67,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.17,1,7,0,0,0,0.00,0,0,4.10,5.80778666666667,0
47,34955.64,24.87,14.70,9.32,255,0.00,0.00,,1701,0.40788003528374,0,9.5,77,11.56,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.13,1,7,0,0,0,0.00,0,0,4.10,5.80437333333333,0
48,34955.68,24.79,14.70,9.32,255,0.00,0.00,,1690,0.41212838337524,0,9.5,77,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.13,1,7,0,0,0,0.00,0,0,4.10,5.76938666666667,0
49,34955.72,24.83,14.70,9.32,255,0.00,0.00,,1681,0.41046995835812,0,9.5,77,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.10,1,7,0,0,0,0.00,0,0,4.10,5.73781333333333,0
50,34955.76,24.54,14.70,9.32,255,0.00,0.00,,1674,0.416129032258064,0,9.5,77,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.08,1,7,0,0,0,0.00,0,0,4.10,5.71392,0
51,34955.8,24.83,14.70,9.32,255,0.00,0.00,,1670,0.419407008086253,0,9.5,77,11.67,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.08,1,7,0,0,0,0.00,0,0,4.10,5.69856,0
52,34955.84,24.87,14.70,9.34,255,0.00,0.00,,1669,0.4157027270003,0,9.5,77,11.56,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.09,1,7,0,0,0,0.00,0,0,4.10,5.69514666666667,0
53,34955.88,24.83,14.70,9.34,255,0.00,0.00,,1676,0.411633109619687,0,9.5,77,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.09,1,7,0,0,0,0.00,0,0,4.10,5.7216,0
54,34955.92,24.66,14.70,9.51,255,0.00,0.00,,1671,0.412864622288706,0,9,77,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.09,1,7,0,0,0,0.00,0,0,4.10,5.70453333333333,0
55,34955.96,24.75,14.70,9.52,255,0.00,0.00,,1670,0.411377245508982,0,9,77,11.45,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.05,1,7,0,0,0,0.00,0,0,4.10,5.70026666666667,0
56,34956,24.79,14.70,9.52,255,0.00,0.00,,1660,0.409879518072289,0,9,77,11.34,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.05,1,7,0,0,0,0.00,0,0,4.10,5.66613333333333,0
57,34956.04,24.75,14.70,9.53,255,0.00,0.00,,1669,0.413359293095702,0,9,77,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.05,1,7,0,0,0,0.00,0,0,4.10,5.69770666666667,0
58,34956.08,24.87,14.70,9.63,255,0.00,0.00,,1658,0.418272274988693,0,9,77,11.56,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.07,1,7,0,0,0,0.00,0,0,4.10,5.66016,0
59,34956.12,24.54,14.70,9.63,255,0.00,0.00,,1652,0.413680387409201,0,9,77,11.39,1.68,0.00,10.59,0.00,14.65,5.80,-8.85,-9.07,1,7,0,0,0,0.00,0,0,4.10,5.63882666666667,0
60,34956.16,24.70,14.70,9.57,255,0.00,0.00,,1654,0.41729664348352,0,9,77,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.05,1,7,0,0,0,0.00,0,0,3.84,5.2912,0
61,34956.2,24.75,14.70,9.57,255,0.00,0.00,,1649,0.416742493175614,0,9,77,11.45,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.05,1,7,0,0,0,0.00,0,0,3.84,5.2752,0
62,34956.24,24.66,14.70,9.79,255,0.00,0.00,,1650,0.420491057896332,0,9,77,11.56,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.02,1,7,0,0,0,0.00,0,0,3.84,5.2784,0
63,34956.28,24.66,14.70,9.80,255,0.00,0.00,,1651,0.420236292032717,0,8.5,77,11.56,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-9.02,1,7,0,0,0,0.00,0,0,3.84,5.2816,0
64,34956.32,24.58,14.70,9.80,255,0.00,0.00,,1647,0.418943533697632,0,8.5,77,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-9.02,1,7,0,0,0,0.00,0,0,4.10,5.62176,0
65,34956.36,24.75,14.70,9.81,255,0.00,0.00,,1647,0.419007135266434,0,8.5,77,11.5,1.68,0.00,10.59,0.00,14.65,5.66,-9.00,-9.02,1,7,0,0,0,0.00,0,0,4.10,5.62090666666667,0
66,34956.4,24.75,14.70,9.82,255,0.00,0.00,,1643,0.418137553256239,0,8.5,77,11.45,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-9.01,1,7,0,0,0,0.00,0,0,4.10,5.60810666666667,0
67,34956.44,24.70,14.70,9.82,255,0.00,0.00,,1630,0.419263803680982,0,8.5,77,11.39,1.68,0.00,10.59,0.00,14.65,5.66,-9.00,-9.01,1,7,0,0,0,0.00,0,0,4.10,5.56373333333333,0
68,34956.48,24.66,14.70,9.96,255,0.00,0.00,,1569,0.437858508604207,0,9,77,11.45,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-8.93,1,7,0,0,0,0.00,0,0,3.84,5.0208,0
69,34956.52,23.61,14.70,9.96,255,0.00,0.00,,1500,0.458152717572524,0,11.5,77,11.45,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-8.93,1,7,0,0,0,0.00,0,0,3.84,4.7984,0
70,34956.56,23.61,14.70,9.98,255,0.00,0.00,,1507,0.455796981257257,0,18.5,77,11.45,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,4.10,5.14474666666667,0
71,34956.6,23.57,14.70,9.91,255,0.00,0.00,,1534,0.45207756232687,0,18,77,11.56,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,4.10,5.23690666666667,0
72,34956.64,23.65,14.70,9.91,255,0.00,0.00,,1554,0.444015444015444,0,18,77,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,4.10,5.30432,0
73,34956.68,23.65,14.70,9.91,255,0.00,0.00,,1577,0.4418648905804,0,16,77,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,4.10,5.38112,0
74,34956.72,23.40,14.70,9.93,255,0.00,0.00,,1592,0.437562814070352,0,14.5,77,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,4.10,5.43402666666667,0
75,34956.76,23.61,14.70,9.93,255,0.00,0.00,,1604,0.436465638148668,0,13,77,11.67,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,4.10,5.47584,0
76,34956.8,23.61,14.70,10.13,255,0.00,0.00,,1610,0.426774343842212,0,12.5,77,11.45,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.95,1,7,0,0,0,0.00,0,0,4.10,5.49461333333333,0
77,34956.84,23.61,14.70,10.13,255,0.00,0.00,,1617,0.426650177770907,0,11.5,77,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.95,1,7,0,0,0,0.00,0,0,4.10,5.52021333333333,0
78,34956.88,23.52,14.70,10.14,255,0.00,0.00,,1624,0.42487684729064,0,11.5,75.2,11.5,1.68,0.00,10.59,0.00,14.65,5.80,-8.85,-8.94,1,7,0,0,0,0.00,0,0,4.10,5.54325333333333,0
79,34956.92,23.61,14.70,10.15,255,0.00,0.00,,1629,0.41767955801105,0,10,75.2,11.34,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.95,1,7,0,0,0,0.00,0,0,3.84,5.2128,0
80,34956.96,23.48,14.70,10.15,255,0.00,0.00,,1623,0.421072088724584,0,10.5,75.2,11.39,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.95,1,7,0,0,0,0.00,0,0,3.84,5.1936,0
81,34957,23.36,14.70,10.16,255,0.00,0.00,,1616,0.425255338904364,0,11,75.2,11.45,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.96,1,7,0,0,0,0.00,0,0,3.84,5.1696,0
82,34957.04,23.65,14.70,10.17,255,0.00,0.00,,1617,0.430731179471325,0,11,75.2,11.61,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-8.94,1,7,0,0,0,0.00,0,0,3.84,5.1752,0
83,34957.08,23.61,14.70,10.17,255,0.00,0.00,,1612,0.434367245657568,0,11,75.2,11.67,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.94,1,7,0,0,0,0.00,0,0,3.84,5.1584,0
84,34957.12,23.65,14.70,10.29,255,0.00,0.00,,1608,0.43544776119403,0,11,75.2,11.67,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.1456,0
85,34957.16,23.61,14.70,10.29,255,0.00,0.00,,1600,0.439637386683339,0,12,75.2,11.72,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.1184,0
86,34957.2,23.65,14.70,10.30,255,0.00,0.00,,1601,0.441237113402062,0,11.5,75.2,11.77,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.1216,0
87,34957.24,23.48,14.70,10.31,255,0.00,0.00,,1602,0.437215110833594,0,11,75.2,11.67,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.92,1,7,0,0,0,0.00,0,0,3.84,5.1248,0
88,34957.28,23.40,14.70,10.31,255,0.00,0.00,,1595,0.436876763875823,0,11.5,75.2,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.92,1,7,0,0,0,0.00,0,0,3.84,5.1024,0
89,34957.32,23.69,14.70,10.32,255,0.00,0.00,,1597,0.438447088290545,0,11.5,75.2,11.67,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.92,1,7,0,0,0,0.00,0,0,3.84,5.1104,0
90,34957.36,23.69,14.70,10.44,255,0.00,0.00,,1601,0.435103060587133,0,10.5,75.2,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.1232,0
91,34957.4,23.65,14.70,10.44,255,0.00,0.00,,1601,0.437419959394034,0,10.5,75.2,11.67,1.72,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.1224,0
92,34957.44,23.65,14.70,10.45,255,0.00,0.00,,1607,0.435786525595146,0,10,75.2,11.67,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.93,1,7,0,0,0,0.00,0,0,3.84,5.1416,0
93,34957.48,23.69,14.70,10.45,255,0.00,0.00,,1605,0.440137114365846,0,10,75.2,11.77,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-8.93,1,7,0,0,0,0.00,0,0,3.84,5.1344,0
94,34957.52,23.61,14.70,10.46,255,0.00,0.00,,1606,0.441898832684825,0,9.5,75.2,11.83,1.72,0.00,10.59,0.00,14.65,5.80,-8.85,-8.91,1,7,0,0,0,0.00,0,0,3.84,5.14,0
95,34957.56,23.48,14.70,10.47,255,0.00,0.00,,1593,0.441500549364307,0,10.5,75.2,11.72,1.7,0.00,10.59,0.00,14.65,5.66,-9.00,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0968,0
96,34957.6,23.31,14.70,10.47,255,0.00,0.00,,1584,0.442045454545455,0,11,75.2,11.67,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0688,0
97,34957.64,23.61,14.70,10.48,255,0.00,0.00,,1583,0.439981051634296,0,11,75.2,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0664,0
98,34957.68,23.65,14.70,10.58,255,0.00,0.00,,1583,0.435881238155401,0,11,75.2,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0656,0
99,34957.72,23.74,14.70,10.58,255,0.00,0.00,,1582,0.43629465697123,0,10.5,75.2,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0608,0
100,34957.76,23.61,14.70,10.60,255,0.00,0.00,,1585,0.441836251774728,0,10,75.2,11.67,1.68,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0712,0
101,34957.8,23.61,14.70,10.60,255,0.00,0.00,,1568,0.440051020408163,0,11.5,75.2,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0176,0
102,34957.84,23.61,14.70,10.60,255,0.00,0.00,,1572,0.430916030534351,0,11,75.2,11.29,1.68,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0304,0
103,34957.88,23.65,14.70,10.61,255,0.00,0.00,,1571,0.439210693825589,0,10.5,75.2,11.5,1.68,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0272,0
104,34957.92,23.61,14.70,10.61,255,0.00,0.00,,1571,0.439210693825589,0,10.5,75.2,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0272,0
105,34957.96,23.48,14.70,10.62,255,0.00,0.00,,1572,0.443200254493399,0,10,75.2,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0296,0
106,34958,23.31,14.70,10.73,255,0.00,0.00,,1572,0.441291554000318,0,10,75.2,11.56,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0296,0
107,34958.04,23.65,14.70,10.73,255,0.00,0.00,,1568,0.433997767501196,0,10,75.2,11.34,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0168,0
108,34958.08,23.65,14.70,10.73,255,0.00,0.00,,1560,0.448846153846154,0,10.5,75.2,11.67,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,4.992,0
109,34958.12,23.65,14.70,10.73,255,0.00,0.00,,1555,0.443872627854616,0,11,75.2,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,4.9744,0
110,34958.16,23.69,14.70,10.74,255,0.00,0.00,,1562,0.446038098287178,0,10,75.2,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,4.9976,0
111,34958.2,23.69,14.70,10.76,255,0.00,0.00,,1567,0.440331844288449,0,9.5,75.2,11.5,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0144,0
112,34958.24,23.69,14.70,10.76,255,0.00,0.00,,1581,0.440676893879488,0,8,75.2,11.61,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0584,0
113,34958.28,23.74,14.70,10.76,255,0.00,0.00,,1580,0.432668566001899,0,8,75.2,11.39,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0544,0
114,34958.32,23.74,14.70,10.86,255,0.00,0.00,,1572,0.434732824427481,0,8.5,75.2,11.39,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0304,0
115,34958.36,23.61,14.70,10.86,255,0.00,0.00,,1577,0.43145212428662,0,8,75.2,11.34,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0464,0
116,34958.4,23.48,14.70,10.87,255,0.00,0.00,,1587,0.43289224952741,0,7,75.2,11.45,1.7,0.00,10.59,0.00,14.65,5.80,-8.85,-8.90,1,7,0,0,0,0.00,0,0,3.84,5.0784,0
