sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG,ECT
0,3444.480,10.17,14.7,7.61589,255,0,-.78125,188.5,0,13,118.4,2.25,1.2,0,6.66667,0,14.2196,13.63,-8.91163,1,7,0,0,0,0,0,0,6.144,0,183.2
1,3444.520,10.17,14.7,7.61589,255,0,-.78125,188.5,0,13,118.4,2.25,1.1,0,6.66667,0,14.2196,13.63,-8.91163,1,7,0,0,0,0,0,0,6.144,0,183.2
2,3444.560,10.17,14.7,7.61589,255,0,-.78125,188.5,0,13,118.4,2.25,1.06,0,6.66667,0,14.2196,13.63,-8.91163,1,7,0,0,0,0,0,0,6.144,0,183.2
3,3444.600,10.17,14.7,7.61589,255,0,-.78125,194.25,0,13,118.4,2.42,1.16,0,6.66667,0,14.2196,13.63,-8.91163,1,7,0,0,0,0,0,0,6.144,0,183.2
4,3444.640,10.17,14.7,7.61589,255,0,-.78125,194.25,0,13,118.4,2.42,1.2,0,6.66667,0,14.2196,13.63,-8.91163,1,7,0,0,0,0,0,0,5.888,0,183.2
5,3444.680,10.17,14.7,7.61589,255,0,-.78125,382.75,0,13,118.4,2.77,1.14,0,6.66667,0,14.2196,13.195,-8.91163,1,7,0,0,0,0,0,0,5.632,0,183.2
6,3444.720,10.17,14.7,7.61589,255,0,-.78125,382.75,0,13,118.4,2.77,1.18,0,6.66667,0,14.2196,13.195,-8.91163,1,7,0,0,0,0,0,0,5.376,0,183.2
7,3444.760,21.5032,14.7,7.61589,255,0,-.78125,880.5,0,18.5,118.4,3.2,1.24,0,7.05882,0,14.2196,11.89,-8.91163,1,7,0,0,0,0,0,0,5.376,0,183.2
8,3444.800,21.2499,14.7,7.6294,255,0,-.78125,1062.25,0,17.5,118.4,3.75,1.3,0,7.05882,0,14.2196,11.165,-8.83779,1,7,0,0,0,0,0,0,4.096,0,183.2
9,3444.840,21.5032,14.7,7.70161,255,0,-.78125,1339.75,0,17.5,118.4,4.57,1.32,0,7.05882,0,14.2196,10.15,-8.54423,1,7,0,0,0,0,0,0,3.584,0,183.2
10,3444.880,21.1648,14.7,7.70161,255,0,-.78125,1517.5,0,17.5,118.4,5.3,1.38,0,6.66667,0,14.2196,9.135,-8.54423,1,7,0,0,0,0,0,0,3.328,0,183.2
11,3444.920,21.335,14.7,7.70358,255,0,-.78125,1652,0,17.5,118.4,5.58,1.4,0,6.66667,0,14.2196,8.41,-8.5456,1,7,0,0,0,0,0,0,3.328,0,183.2
12,3444.960,21.2924,14.7,7.70358,255,0,-.78125,1733.25,0,17.5,118.4,5.81,1.42,0,6.66667,0,14.2196,7.685,-8.5456,1,7,0,0,0,0,0,0,3.072,0,183.2
13,3445.000,21.5439,14.7,7.70555,255,0,-.78125,1834.5,0,17.5,118.4,5.92,1.42,0,6.66667,0,14.2196,7.105,-8.98402,1,7,0,0,0,0,0,0,3.072,0,183.2
14,3445.040,21.4607,14.7,7.70753,255,0,-.78125,1888.25,0,17.5,118.4,5.96,1.42,0,6.66667,0,14.2196,6.525,-9.25518,1,7,0,0,0,0,0,0,2.816,0,183.2
15,3445.080,21.3756,14.7,7.70753,255,0,-.78125,1946,0,16.5,118.4,6.11,1.42,0,6.66667,0,14.2196,5.945,-9.25518,1,7,0,0,0,0,0,0,2.816,0,183.2
16,3445.120,21.5439,14.7,8.11909,255,0,-.78125,1994,0,15.5,118.4,6,1.42,0,6.66667,0,14.2196,5.51,-9.45985,1,7,0,0,0,0,0,0,2.56,0,183.2
17,3445.160,21.4181,14.7,8.48762,255,0,-.78125,2005,0,14.5,118.4,5.96,1.42,0,6.66667,0,14.2196,5.22,-9.5304,1,7,0,0,0,0,0,0,2.56,0,183.2
18,3445.200,21.2924,14.7,8.48762,255,0,-.78125,2002.5,0,13.5,118.4,6.03,1.42,0,6.66667,0,14.2196,4.93,-9.5304,1,7,0,0,0,0,0,0,2.304,0,183.2
19,3445.240,21.2924,14.7,8.81054,255,0,-.78125,2008,0,12.5,118.4,6.03,1.42,0,6.66667,0,14.2196,4.64,-9.5304,1,7,0,0,0,0,0,0,2.304,0,183.2
20,3445.280,21.5032,14.7,8.81054,255,0,-.78125,1996.75,0,12,118.4,6.11,1.44,0,6.66667,0,14.2196,4.495,-9.5304,1,7,0,0,0,0,0,0,2.304,0,183.2
21,3445.320,21.4181,14.7,9.08986,255,0,-.78125,1974.25,0,10.5,118.4,6.11,1.44,0,6.66667,0,14.2196,4.35,-9.48787,1,7,0,0,0,0,0,0,2.304,0,183.2
22,3445.360,21.2073,14.7,9.43749,255,0,-.78125,1964.5,0,10,118.4,6.18,1.44,0,6.66667,0,14.2196,4.205,-9.44314,1,7,0,0,0,0,0,0,2.304,0,183.2
23,3445.400,21.4181,14.7,9.43749,255,0,0,1947.25,0,9.5,118.4,6.11,1.44,0,6.66667,0,14.2196,4.205,-9.44314,1,7,0,0,0,0,0,0,2.304,0,183.2
24,3445.440,21.1242,14.7,9.62455,255,0,0,1900,0,9.5,118.4,6.14,1.44,0,6.66667,0,14.2196,4.06,-9.35386,1,7,0,0,0,0,0,0,2.304,0,183.2
25,3445.480,21.2499,14.7,9.78408,255,0,0,1871.25,0,9.5,118.4,6.14,1.44,0,6.66667,0,14.2196,4.06,-9.21278,1,7,0,0,0,0,0,0,2.304,0,183.2
26,3445.520,21.335,14.7,9.78408,255,0,0,1830.5,0,9.5,118.4,6.14,1.44,0,6.66667,0,14.2196,4.06,-9.21278,1,7,0,0,0,0,0,0,2.304,0,183.2
27,3445.560,21.3756,14.7,9.91621,255,0,0,1728.5,0,9.5,118.4,6.25,1.44,0,6.66667,0,14.2196,4.06,-9.04383,1,7,0,0,0,0,0,0,2.304,0,183.2
28,3445.600,21.3756,14.7,9.91621,255,0,0,1676.75,0,9.5,118.4,6.33,1.44,0,6.66667,0,14.2196,4.06,-9.04383,1,7,0,0,0,0,0,0,2.304,0,183.2
29,3445.640,21.335,14.7,9.97865,255,0,0,1644.5,0,9.5,118.4,6.54,1.46,0,6.66667,0,14.2196,4.06,-8.73316,1,7,0,0,0,0,0,0,2.304,0,183.2
30,3445.680,21.4181,14.7,10.0789,255,0,0,1611,0,9.5,118.4,6.4,1.46,0,6.66667,0,14.2196,4.06,-8.57107,1,7,0,0,0,0,0,0,2.304,0,183.2
31,3445.720,21.2499,14.7,10.0789,255,0,0,1581.25,0,9.5,118.4,6.4,1.44,0,6.66667,0,14.2196,4.06,-8.57107,1,7,0,0,0,0,0,0,2.304,0,183.2
32,3445.760,23.6519,14.7,10.1639,255,0,0,1571.75,0,9.5,118.4,6.33,1.44,0,6.66667,0,14.2196,4.06,-8.54423,1,7,0,0,0,0,0,0,2.304,0,183.2
33,3445.800,23.9033,14.7,10.233,255,0,0,1555.5,0,9.5,118.4,6.33,1.44,0,6.66667,0,14.2196,4.06,-8.54423,1,7,0,0,0,0,0,0,2.304,0,183.2
34,3445.840,23.6945,14.7,10.233,255,0,0,1538.5,0,9.5,118.4,6.29,1.44,0,6.66667,0,14.2196,4.06,-8.54423,1,7,0,0,0,0,0,0,2.304,0,183.2
35,3445.880,23.7351,14.7,10.2644,255,0,0,1515.25,0,9.5,118.4,6.25,1.44,0,6.66667,0,14.2196,4.06,-8.54423,1,7,0,0,0,0,0,0,2.56,0,183.2
36,3445.920,23.6519,14.7,10.2644,255,0,0,1502.25,0,9.5,118.4,6.18,1.44,0,6.66667,0,14.2196,4.205,-8.54423,1,7,0,0,0,0,0,0,2.56,0,183.2
37,3445.960,23.6519,14.7,10.3172,255,0,0,1492.5,0,9.5,118.4,6.14,1.44,0,6.66667,0,14.2196,4.205,-8.54423,1,7,0,0,0,0,0,0,2.56,0,183.2
38,3446.000,23.7351,14.7,10.3385,255,0,2.34375,1486.75,0,9.5,116.6,6.18,1.42,0,6.66667,0,14.2196,4.205,-8.54423,1,7,0,0,0,0,0,0,2.56,0,183.2
39,3446.040,23.6945,14.7,10.3385,255,0,2.34375,1480.5,0,9.5,116.6,6.03,1.42,0,6.66667,0,14.2196,4.205,-8.54423,1,7,0,0,0,0,0,0,2.56,0,183.2
40,3446.080,23.8202,14.7,10.3777,255,0,2.34375,1474.75,0,9.5,116.6,6,1.42,0,6.66667,0,14.2196,4.205,-8.54423,1,7,0,0,0,0,0,0,2.56,0,183.2
41,3446.120,23.7776,14.7,10.4136,255,0,2.34375,1466.75,0,9.5,116.6,6.03,1.42,0,6.27451,0,14.2196,4.205,-8.54423,1,7,0,0,0,0,0,0,2.56,0,183.2
42,3446.160,23.8202,14.7,10.4136,255,0,2.34375,1462.25,0,9.5,116.6,5.92,1.42,0,6.27451,0,14.2196,4.205,-8.54423,1,7,0,0,0,0,0,0,2.56,0,183.2
