sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG,ECT
0,0.040,14.5931,14.5852,14.5087,31,3.125,-.78125,1106.25,0,16,73.4,6.07,1.42,0,5.88235,0,14.2196,5.075,-8.6755,0,0,0,0,0,0,0,0,2.304,0,0
1,0.080,14.7613,14.3555,14.5017,31,2.34375,-.78125,1117,0,15.5,73.4,5.78,1.4,0,5.88235,0,14.2196,5.075,-8.68054,1,0,0,0,0,0,0,0,2.304,0,145.4
2,0.120,14.6782,14.3555,14.5017,31,2.34375,-.78125,1109.5,0,16,73.4,5.81,1.42,0,5.88235,0,14.2196,5.075,-8.68054,1,8,0,0,0,0,0,0,2.304,0,145.4
3,0.160,14.7613,14.3555,14.5087,31,2.34375,-.78125,1101.25,0,17,73.4,5.78,1.4,0,5.88235,0,14.2196,5.075,-8.67418,1,8,0,0,0,0,0,0,2.304,0,145.4
4,0.200,14.8039,14.3555,14.5087,31,2.34375,-.78125,1112.25,0,16,73.4,5.74,1.42,0,5.88235,0,14.2196,5.075,-8.67171,1,8,0,0,0,0,0,0,2.304,0,145.4
5,0.240,14.7613,14.3555,14.5087,31,2.34375,-1.5625,1116.5,0,15.5,73.4,5.78,1.4,0,5.88235,0,14.2196,5.075,-8.67171,1,8,0,0,0,0,0,0,2.304,0,145.4
6,0.280,14.6782,14.3555,14.5087,31,2.34375,-1.5625,1108.75,0,16.5,73.4,5.78,1.42,0,5.88235,0,14.2196,5.075,-8.66757,1,8,0,0,0,0,0,0,2.304,0,145.4
7,0.320,14.8039,14.3555,14.5157,31,2.34375,-1.5625,1116.25,0,15.5,73.4,5.74,1.4,0,5.88235,0,14.2196,5.075,-8.66779,1,8,0,0,0,0,0,0,2.304,0,145.4
8,0.360,14.8039,14.3555,14.5157,31,2.34375,-1.5625,1117.5,0,15.5,73.4,5.78,1.42,0,5.88235,0,14.2196,5.075,-8.66779,1,8,0,0,0,0,0,0,2.304,0,145.4
9,0.400,14.8039,14.3555,14.5017,31,2.34375,-1.5625,1112,0,16,73.4,5.81,1.4,0,5.88235,0,14.2196,5.075,-8.679,1,8,0,0,0,0,0,0,2.304,0,145.4
