sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG,ECT
26,827.680,21.3756,14.7,8.97068,255,0,-.78125,2086,0,9.5,77,6.72,1.46,0,6.66667,0,14.2196,3.77,-9.57714,1,7,0,0,2,0,0,0,2.304,0,185
27,827.720,21.2924,14.7,9.10635,255,0,0,2070.5,0,9.5,77,7,1.46,0,6.66667,0,14.2196,3.625,-9.57714,1,7,0,0,2,0,0,0,2.304,0,185
28,827.760,21.2073,14.7,9.23485,255,0,0,2051.5,0,9.5,77,7,1.46,0,6.66667,0,14.2196,3.625,-9.57714,1,7,0,0,2,0,0,0,2.304,0,185
29,827.800,21.3756,14.7,9.23485,255,0,0,2006,0,9.5,77,7.37,1.48,0,6.66667,0,14.2196,3.625,-9.57714,1,7,0,0,2,0,0,0,2.304,0,185
30,827.840,21.4181,14.7,9.35247,255,0,0,1980.5,0,9.5,77,7.58,1.48,0,6.66667,0,14.2196,3.625,-9.57714,1,7,0,0,2,0,0,0,2.304,0,185
31,827.880,21.335,14.7,9.46122,255,0,0,1959.75,0,9.5,77,7.46,1.48,0,6.66667,0,14.2196,3.625,-9.47801,1,7,0,0,2,0,0,0,2.304,0,185
32,827.920,21.3756,14.5852,9.46122,255,0,0,1918.25,0,9.5,77,7.46,1.48,0,6.66667,0,14.2196,3.625,-9.47801,1,7,0,0,2,0,0,0,2.304,0,185
33,827.960,21.335,14.5852,9.56341,255,0,0,1882.5,0,9.5,77,7.09,1.46,0,6.66667,0,14.2196,3.625,-9.36675,1,7,0,0,2,0,0,0,2.56,0,185
34,828.000,23.8202,14.5852,9.56341,255,0,0,1858.25,0,9.5,77,7.09,1.46,0,6.66667,0,14.2196,3.625,-9.36675,1,7,0,0,2,0,0,0,2.56,0,185
35,828.040,23.8202,14.5852,9.65852,255,0,0,1826.75,0,9.5,77,6.72,1.46,0,6.66667,0,14.2196,3.625,-9.22793,1,7,0,0,2,0,0,0,2.56,0,185
36,828.080,23.6519,14.5852,9.74291,255,0,0,1765.75,0,9.5,77,7,1.46,0,6.66667,0,14.2196,3.625,-9.0693,1,7,0,0,2,0,0,0,2.56,0,185
37,828.120,23.7776,14.5852,9.74291,255,0,.78125,1723.5,0,9.5,77,6.91,1.46,0,6.66667,0,14.2196,3.77,-9.0693,1,7,0,0,2,0,0,0,2.56,0,185
38,828.160,23.8202,14.5852,9.82238,255,0,.78125,1684.75,0,9.5,77,6.81,1.46,0,6.66667,0,14.2196,3.77,-8.86333,1,7,0,0,2,0,0,0,2.56,0,186.8
39,828.200,23.7776,14.5852,9.89665,255,0,.78125,1633.5,0,9.5,77,6.91,1.46,0,6.66667,0,14.2196,3.77,-8.70282,1,7,0,0,2,0,0,0,2.56,0,186.8
40,828.240,23.6519,14.5852,9.89665,255,0,.78125,1585.5,0,9.5,77,6.5,1.44,0,6.66667,0,14.2196,3.77,-8.70282,1,7,0,0,2,0,0,0,2.56,0,186.8
41,828.280,23.8202,14.5852,9.96214,255,0,.78125,1532.25,0,9.5,77,6.33,1.44,0,6.27451,0,14.2196,3.77,-8.59096,1,7,0,0,2,0,0,0,2.56,0,186.8
42,828.320,23.7351,14.5852,9.96214,255,0,.78125,1481.75,0,9.5,77,6.25,1.44,0,6.27451,0,14.2196,3.915,-8.59096,1,7,0,0,2,0,0,0,2.56,0,186.8
43,828.360,23.8202,14.5852,9.96544,255,0,.78125,1441.5,0,9.5,77,6.14,1.44,0,6.27451,0,14.2196,3.915,-8.59096,1,7,0,0,2,0,0,0,2.56,0,186.8
44,828.400,23.7351,14.5852,10.0052,255,0,.78125,1415,0,9.5,77,6.22,1.44,0,6.27451,0,14.2196,3.915,-8.59096,1,7,0,0,2,0,0,0,2.56,0,186.8
45,828.440,23.7776,14.5852,10.0052,255,0,.78125,1379,0,9.5,77,6.22,1.44,0,6.27451,0,14.2196,3.915,-8.59096,1,7,0,0,2,0,0,0,2.56,0,186.8
46,828.480,23.5668,14.4703,10.052,255,0,.78125,1346.25,0,9.5,77,6.14,1.44,0,6.27451,0,14.2196,3.915,-8.59096,1,7,0,0,2,0,0,0,2.56,0,186.8
47,828.520,23.6945,14.4703,10.0924,255,0,.78125,1314.5,0,9.5,77,6.11,1.42,0,6.27451,0,14.2196,4.06,-8.59096,1,7,0,0,2,0,0,0,2.56,0,186.8
48,828.560,23.7776,14.4703,10.0924,255,0,.78125,1285.5,0,9.5,77,6.11,1.42,0,6.27451,0,14.2196,4.06,-8.59096,1,7,0,0,2,0,0,0,2.56,0,186.8
49,828.600,23.8202,14.4703,10.0789,255,0,.78125,1278.5,0,9.5,77,6.11,1.42,0,6.27451,0,14.2196,4.205,-8.59103,1,7,0,0,1,0,0,0,2.56,0,186.8
50,828.640,23.8202,14.4703,10.0789,255,0,.78125,1267.75,0,9.5,77,6.03,1.42,0,6.27451,0,14.2196,4.205,-8.59103,1,7,0,0,1,0,0,0,2.816,0,186.8
51,828.680,23.8202,14.4703,10.1059,255,0,.78125,1261.75,0,9.5,77,5.92,1.42,0,6.27451,0,14.2196,4.35,-8.59096,1,7,0,0,1,0,0,0,2.816,0,186.8
52,828.720,23.7351,14.4703,10.1366,255,0,1.5625,1249,0,9.5,77,5.85,1.42,0,6.27451,0,14.2196,4.35,-8.59096,1,7,0,0,1,0,0,0,2.816,0,186.8
53,828.760,23.7351,14.4703,10.1366,255,0,1.5625,1248,0,9.5,77,5.78,1.4,0,6.27451,0,14.2196,4.35,-8.59096,1,7,0,0,1,0,0,0,2.816,0,186.8
54,828.800,23.7351,14.4703,10.1332,255,0,1.5625,1248.25,0,9.5,77,5.74,1.4,0,6.27451,0,14.2196,4.35,-8.59103,1,7,0,0,1,0,0,0,2.816,0,186.8
55,828.840,23.8202,14.4703,10.1742,255,0,1.5625,1260.25,0,9.5,77,5.68,1.42,0,6.27451,0,14.2196,4.35,-8.59096,1,7,0,0,1,0,0,0,2.816,0,186.8
56,828.880,23.7351,14.4703,10.1742,255,0,1.5625,1261,0,9.5,77,5.74,1.4,0,6.27451,0,14.2196,4.495,-8.59096,1,7,0,0,1,0,0,0,2.816,0,186.8
57,828.920,23.7776,14.3555,10.2053,255,0,.78125,1267.5,0,9.5,77,5.74,1.4,0,5.88235,0,14.2196,4.495,-8.59096,1,7,0,0,1,0,0,0,2.816,0,186.8
58,828.960,23.8202,14.3555,10.2053,255,0,.78125,1257.75,0,9.5,77,5.74,1.4,0,5.88235,0,14.2196,4.495,-8.59096,1,7,0,0,1,0,0,0,2.816,0,186.8
59,829.000,23.6945,14.3555,10.2087,255,0,.78125,1251,0,9.5,77,5.68,1.4,0,5.88235,0,14.2196,4.495,-8.59096,1,7,0,0,1,0,0,0,2.816,0,186.8
60,829.040,23.7351,14.3555,10.2435,255,0,.78125,1246.75,0,9.5,77,5.58,1.38,0,5.88235,0,14.2196,4.495,-8.59109,1,7,0,0,1,0,0,0,2.816,0,186.8
61,829.080,23.8202,14.3555,10.2435,255,0,.78125,1248.5,0,9.5,77,5.58,1.4,0,5.88235,0,14.2196,4.495,-8.59109,1,7,0,0,1,0,0,0,2.56,0,186.8
62,829.120,23.7776,14.3555,10.2785,255,0,.78125,1252.75,0,9.5,77,5.54,1.38,0,5.88235,0,14.2196,4.495,-8.59096,1,7,0,0,1,0,0,0,2.816,0,186.8
63,829.160,23.7776,14.3555,10.282,255,0,.78125,1245.75,0,9.5,77,5.48,1.38,0,5.88235,0,14.2196,4.495,-8.59103,1,7,0,0,1,0,0,0,2.56,0,186.8
64,829.200,23.7776,14.2406,10.282,255,0,.78125,1238.25,0,9.5,77,5.48,1.38,0,5.88235,0,14.2196,4.495,-8.59103,1,7,0,0,1,0,0,0,2.56,0,186.8
65,829.240,23.7351,14.2406,10.3101,255,0,.78125,1240.75,0,9.5,77,5.48,1.38,0,5.88235,0,14.2196,4.495,-8.59115,1,7,0,0,1,0,0,0,2.56,0,186.8
66,829.280,23.6945,14.2406,10.3101,255,0,.78125,1227.25,0,9.5,77,5.48,1.36,0,5.88235,0,14.2196,4.495,-8.59115,1,7,0,0,1,0,0,0,2.56,0,186.8
67,829.320,24.3675,14.2406,10.3385,255,0,-1.5625,1235.5,0,9.5,77,5.46,1.4,0,5.88235,0,14.2196,4.495,-8.59121,1,7,0,0,1,0,0,0,2.56,0,186.8
68,829.360,23.9033,14.2406,10.3491,255,0,-1.5625,1234.25,0,9.5,77,5.52,1.38,0,5.88235,0,14.2196,4.495,-8.59103,1,7,0,0,1,0,0,0,2.56,0,186.8
69,829.400,23.9459,14.1258,10.3491,255,0,-1.5625,1233,0,9.5,77,5.48,1.38,0,5.88235,0,14.2196,4.495,-8.59103,1,7,0,0,1,0,0,0,2.56,0,186.8
70,829.440,24.1992,14.1258,10.3705,255,0,-1.5625,1217.25,0,9.5,77,5.48,1.38,0,5.4902,0,14.2196,4.495,-8.59096,1,7,0,0,1,0,0,0,2.56,0,186.8
71,829.480,24.3249,14.1258,10.3992,255,0,-1.5625,1194,0,9.5,77,5.4,1.36,0,5.4902,0,14.2196,4.35,-8.59662,1,7,0,0,1,0,0,0,2.56,0,186.8
72,829.520,24.2418,14.1258,10.3992,255,0,-1.5625,1196,0,9.5,77,5.28,1.36,0,5.4902,0,14.2196,4.35,-8.59662,1,7,0,0,1,0,0,0,2.56,0,186.8
73,829.560,24.1992,14.1258,10.3992,255,0,-1.5625,1190.75,0,9.5,77,5.24,1.36,0,5.4902,0,14.2196,4.35,-8.60315,1,7,0,0,1,0,0,0,2.56,0,186.8
74,829.600,24.3249,14.0109,10.3992,255,0,-1.5625,1177,0,9.5,77,5.21,1.34,0,5.4902,0,14.2196,4.35,-8.60315,1,7,0,0,1,0,0,0,2.56,0,186.8
75,829.640,24.2418,14.0109,10.4172,255,0,-1.5625,1156,0,9.5,77,5.17,1.36,0,5.4902,0,14.2196,4.35,-8.61208,1,7,0,0,1,0,0,0,2.56,0,186.8
76,829.680,24.2843,14.0109,10.4136,255,0,-1.5625,1138.25,0,9.5,77,5.13,1.34,0,5.4902,0,14.2196,4.35,-8.63478,1,7,0,0,1,0,0,0,2.56,0,186.8
77,829.720,24.2418,13.8961,10.4136,255,0,-1.5625,1147,0,9.5,77,5.09,1.36,0,5.4902,0,14.3647,4.35,-8.63478,1,7,0,0,1,0,0,0,2.56,0,186.8
78,829.760,24.1992,13.8961,10.4316,255,0,-1.5625,1136.75,0,9.5,77,5.09,1.34,0,5.4902,0,14.3647,4.35,-8.64821,1,7,0,0,1,0,0,0,2.56,0,186.8
79,829.800,24.1992,13.8961,10.4425,255,0,-1.5625,1125,0,9.5,77,5.09,1.36,0,5.4902,0,14.3647,4.35,-8.66017,1,7,0,0,1,0,0,0,2.56,0,186.8
80,829.840,24.2843,13.8961,10.4425,255,0,-1.5625,1118,0,9.5,77,5.09,1.34,0,5.4902,0,14.3647,4.35,-8.66017,1,7,0,0,1,0,0,0,2.56,0,186.8
81,829.880,24.1992,13.7813,10.4425,255,0,-1.5625,1111.5,0,9.5,77,5.13,1.36,0,5.4902,0,14.3647,4.35,-8.66627,1,7,0,0,1,0,0,0,2.56,0,186.8
82,829.920,24.2843,13.7813,10.4425,255,0,-1.5625,1102,0,9.5,77,5.09,1.34,0,5.4902,0,14.3647,4.35,-8.66627,1,7,0,0,1,0,0,0,2.56,0,186.8
83,829.960,24.2843,13.7813,10.4533,255,0,-1.5625,1092.5,0,9.5,77,5.13,1.36,0,5.4902,0,14.3647,4.35,-8.68118,1,7,0,0,1,0,0,0,2.56,0,186.8
84,830.000,24.2843,13.6664,10.4497,255,0,-1.5625,1073.75,0,9.5,77,5.13,1.34,0,5.4902,0,14.3647,4.35,-8.69132,1,7,0,0,1,0,0,0,2.56,0,186.8
85,830.040,24.1567,13.6664,10.4497,255,0,-1.5625,1076.5,0,9.5,77,5.13,1.36,0,5.4902,0,14.3647,4.35,-8.69132,1,7,0,0,1,0,0,0,2.56,0,186.8
86,830.080,24.1567,13.6664,10.457,255,0,-1.5625,1068,0,9.5,77,5.13,1.34,0,5.4902,0,14.3647,4.35,-8.70454,1,7,0,0,1,0,0,0,2.56,0,186.8
87,830.120,24.2418,13.5516,10.4606,255,0,-1.5625,1051.75,0,9.5,77,5.05,1.34,0,5.4902,0,14.3647,4.35,-8.72743,1,7,0,0,1,0,0,0,2.56,0,186.8
88,830.160,24.2418,13.5516,10.4606,255,0,-1.5625,1052.25,0,9.5,77,5.05,1.36,0,5.4902,0,14.3647,4.35,-8.72743,1,7,0,0,1,0,0,0,2.56,0,186.8
89,830.200,24.2843,13.4367,10.4606,255,0,-1.5625,1044,0,9.5,77,4.97,1.32,0,5.4902,0,14.3647,4.35,-8.73347,1,7,0,0,1,0,0,0,2.56,0,186.8
90,830.240,24.2843,13.4367,10.4606,255,0,-1.5625,1038,0,9.5,77,4.97,1.34,0,5.4902,0,14.3647,4.35,-8.73347,1,7,0,0,1,0,0,0,2.56,0,186.8
91,830.280,24.1567,13.4367,10.4679,255,0,-1.5625,1044.75,0,9.5,77,4.97,1.34,0,5.09804,0,14.3647,4.35,-8.74033,1,7,0,0,1,0,0,0,2.56,0,186.8
92,830.320,24.2418,13.3219,10.4715,255,0,-1.5625,1038.25,0,9.5,77,4.89,1.32,0,5.09804,0,14.3647,4.35,-8.74054,1,7,0,0,1,0,0,0,2.56,0,186.8
93,830.360,24.2418,13.3219,10.4715,255,0,-1.5625,1030,0,9.5,77,4.85,1.34,0,5.09804,0,14.3647,4.35,-8.74054,1,7,0,0,1,0,0,0,2.56,0,186.8
94,830.400,24.1567,13.207,10.4788,255,0,-1.5625,1018.5,0,9.5,77,4.85,1.32,0,5.09804,0,14.3647,4.35,-8.74787,1,7,0,0,1,0,0,0,2.56,0,186.8
95,830.440,24.2418,13.207,10.4788,255,0,-1.5625,1015.5,0,9.5,77,4.89,1.34,0,5.09804,0,14.3647,4.35,-8.76117,1,7,0,0,1,0,0,0,2.56,0,186.8
96,830.480,24.2418,13.0922,10.4788,255,0,-1.5625,1004,0,9.5,77,4.89,1.34,0,5.09804,0,14.3647,4.35,-8.76117,1,7,0,0,1,0,0,0,2.56,0,186.8
97,830.520,23.7351,13.0922,10.4788,255,0,-1.5625,984.75,0,9.5,77,4.85,1.32,0,5.09804,0,14.3647,4.495,-8.77581,1,7,0,0,1,0,0,0,2.56,0,186.8
98,830.560,23.8202,13.0922,10.4788,255,0,-1.5625,982.5,0,9.5,77,4.89,1.32,0,5.09804,0,14.3647,4.495,-8.77581,1,7,0,0,1,0,0,0,2.56,0,186.8
99,830.600,23.7351,12.9773,10.4752,255,0,-1.5625,972.25,0,10,77,4.89,1.34,0,5.09804,0,14.3647,4.495,-8.79173,1,7,0,0,1,0,0,0,2.56,0,186.8
100,830.640,23.7776,12.9773,10.4788,255,0,-1.5625,971.5,0,10,77,4.85,1.32,0,5.09804,0,14.3647,4.495,-8.80201,1,7,0,0,1,0,0,0,2.56,0,186.8
101,830.680,24.1141,12.8625,10.4788,255,0,-1.5625,955.5,0,10,77,4.89,1.32,0,5.09804,0,14.3647,4.495,-8.80201,1,7,0,0,1,0,0,0,2.56,0,186.8
102,830.720,23.8202,12.8625,10.4752,255,0,-1.5625,942.5,0,10,77,4.81,1.34,0,5.09804,0,14.3647,4.495,-8.81687,1,7,0,0,1,0,0,0,2.56,0,186.8
103,830.760,23.8202,12.7477,10.4752,255,0,-1.5625,946.5,0,10,77,4.81,1.34,0,5.09804,0,14.3647,4.495,-8.82526,1,7,0,0,1,0,0,0,2.56,0,186.8
104,830.800,23.7776,12.7477,10.4752,255,0,-1.5625,939.75,0,10,77,4.81,1.32,0,5.09804,0,14.3647,4.495,-8.82526,1,7,0,0,1,0,0,0,2.816,0,186.8
105,830.840,23.6094,12.6328,10.4715,255,0,-1.5625,912,0,10,77,4.81,1.32,0,5.09804,0,14.3647,4.495,-8.83741,1,7,0,0,1,0,0,0,2.816,0,186.8
106,830.880,23.8202,12.6328,10.4715,255,0,-1.5625,906.75,0,10,77,4.77,1.34,0,5.09804,0,14.3647,4.495,-8.83741,1,7,0,0,1,0,0,0,2.816,0,186.8
107,830.920,23.8202,12.518,10.4679,255,0,-1.5625,896,0,10.5,77,4.77,1.34,0,5.09804,0,14.3647,4.495,-8.86184,1,7,0,0,1,0,0,0,2.816,0,186.8
108,830.960,23.7776,12.4031,10.4642,255,0,-1.5625,890.5,0,10.5,77,4.77,1.34,0,5.09804,0,14.3647,4.495,-8.87709,1,7,0,0,1,0,0,0,2.816,0,186.8
109,831.000,23.7776,12.4031,10.4642,255,0,-1.5625,878.75,0,10.5,77,4.73,1.32,0,5.09804,0,14.3647,4.495,-8.87709,1,7,0,0,1,0,0,0,2.816,0,186.8
110,831.040,23.8202,12.2883,10.4715,255,0,-1.5625,871.5,0,10.5,77,4.73,1.32,0,5.09804,0,14.3647,4.64,-8.88258,1,7,0,0,1,0,0,0,2.816,0,186.8
111,831.080,23.5668,12.2883,10.4679,255,0,-1.5625,869.25,0,11,77,4.73,1.32,0,5.09804,0,14.3647,4.64,-8.89669,1,7,0,0,1,0,0,0,2.816,0,186.8
112,831.120,23.7351,12.1734,10.4679,255,0,-1.5625,858,0,11,77,4.73,1.32,0,5.09804,0,14.3647,4.64,-8.89669,1,7,0,0,1,0,0,0,2.816,0,186.8
113,831.160,23.8202,12.0586,10.4715,255,0,-1.5625,858.5,0,11,77,4.73,1.34,0,5.09804,0,14.3647,4.64,-8.90723,1,7,0,0,1,0,0,0,2.816,0,186.8
114,831.200,23.8202,12.0586,10.4715,255,0,-1.5625,849,0,11,77,4.69,1.34,0,4.70588,0,14.3647,4.64,-8.90723,1,7,0,0,1,0,0,0,2.816,0,186.8
115,831.240,23.8202,11.9437,10.4752,255,0,-1.5625,848.75,0,11,77,4.64,1.32,0,4.70588,0,14.3647,4.64,-8.91559,1,7,0,0,1,0,0,0,2.816,0,186.8
116,831.280,23.7776,11.9437,10.4752,255,0,-1.5625,839,0,11.5,77,4.64,1.32,0,4.70588,0,14.3647,4.64,-8.92491,1,7,0,0,1,0,0,0,2.816,0,186.8
117,831.320,23.8202,11.8289,10.4752,255,0,-1.5625,841.75,0,11,77,4.64,1.3,0,4.70588,0,14.3647,4.64,-8.92491,1,7,0,0,1,0,0,0,2.816,0,186.8
118,831.360,23.6945,11.7141,10.4752,255,0,-1.5625,835,0,11.5,77,4.56,1.3,0,4.70588,0,14.3647,4.785,-8.93188,1,7,0,0,1,0,0,0,2.816,0,186.8
119,831.400,23.5668,11.7141,10.4752,255,0,-1.5625,818.75,0,11.5,77,4.53,1.3,0,4.70588,0,14.3647,4.785,-8.92862,1,7,0,0,1,0,0,0,2.816,0,186.8
120,831.440,23.8202,11.5992,10.4752,255,0,-1.5625,820,0,11.5,77,4.48,1.32,0,4.70588,0,14.3647,4.785,-8.92862,1,7,0,0,1,0,0,0,2.816,0,186.8
121,831.480,23.7776,11.4844,10.4752,255,0,-1.5625,806.5,0,12,77,4.48,1.32,0,4.70588,0,14.3647,4.785,-8.94263,1,7,0,0,1,0,0,0,2.816,0,186.8
122,831.520,23.8202,11.3695,10.4715,255,0,-1.5625,808.75,0,12,77,4.45,1.32,0,4.70588,0,14.3647,4.785,-8.94263,1,7,0,0,1,0,0,0,2.816,0,186.8
123,831.560,23.8202,11.3695,10.4715,255,0,-1.5625,802,0,12,77,4.41,1.32,0,4.70588,0,14.3647,4.93,-8.953,1,7,0,0,1,0,0,0,2.816,0,186.8
124,831.600,23.7351,11.2547,10.4715,255,0,-1.5625,800.75,0,12,77,4.48,1.32,0,4.70588,0,14.3647,4.93,-8.96057,1,7,0,0,1,0,0,0,2.816,0,186.8
125,831.640,23.6945,11.1398,10.4715,255,0,-1.5625,787,0,16.5,77,4.48,1.32,0,4.70588,0,14.3647,4.93,-8.96057,1,7,0,0,1,0,0,0,2.816,0,186.8
126,831.680,23.8202,11.1398,10.4752,255,0,-1.5625,781.5,0,16.5,77,4.48,1.32,0,4.70588,0,14.3647,4.93,-8.96126,1,7,0,0,1,0,0,0,2.816,0,186.8
127,831.720,23.8202,11.1398,10.4788,255,0,-1.5625,780.75,0,16.5,77,4.48,1.32,0,4.70588,0,14.3647,4.93,-8.96136,1,7,0,0,1,0,0,0,2.816,0,186.8
128,831.760,23.8202,11.1398,10.4788,255,0,-1.5625,797.75,0,16.5,77,4.48,1.32,0,4.70588,0,14.3647,4.93,-8.96136,1,7,0,0,1,0,0,0,2.816,0,186.8
129,831.800,23.7776,11.1398,10.4825,255,0,-1.5625,799.75,0,16.5,77,4.48,1.3,0,4.70588,0,14.3647,4.93,-8.96146,1,7,0,0,1,0,0,0,2.816,0,186.8
130,831.840,23.8202,11.1398,10.4825,255,0,-1.5625,802.25,0,16.5,77,4.45,1.3,0,4.70588,0,14.3647,5.075,-8.96146,1,7,0,0,1,0,0,0,2.816,0,186.8
131,831.880,23.7351,11.1398,10.4825,255,0,-1.5625,804,0,16.5,77,4.41,1.3,0,4.70588,0,14.3647,5.075,-8.95944,1,7,0,0,1,0,0,0,2.816,0,186.8
132,831.920,23.7351,11.1398,10.4898,255,0,-1.5625,811,0,16.5,77,4.41,1.3,0,4.70588,0,14.3647,5.075,-8.95009,1,7,0,0,1,0,0,0,2.816,0,186.8
133,831.960,23.6519,11.1398,10.4898,255,0,-1.5625,826.5,0,16.5,77,4.37,1.3,0,4.70588,0,14.3647,5.075,-8.95009,1,7,0,0,1,0,0,0,2.816,0,186.8
134,832.000,23.8202,11.1398,10.4971,255,0,-1.5625,821,0,16.5,77,4.37,1.3,0,4.70588,0,14.3647,5.075,-8.93731,1,7,0,0,1,0,0,0,2.816,0,186.8
135,832.040,23.7776,11.1398,10.5007,255,0,-1.5625,838.25,0,16.5,77,4.33,1.3,0,4.70588,0,14.3647,5.075,-8.92673,1,7,0,0,1,0,0,0,2.816,0,186.8
136,832.080,23.8202,11.1398,10.5007,255,0,-1.5625,833.25,0,16.5,77,4.29,1.3,0,4.70588,0,14.3647,5.075,-8.92673,1,7,0,0,1,0,0,0,2.816,0,186.8
137,832.120,23.7351,11.1398,10.5044,255,0,-1.5625,847,0,16.5,77,4.25,1.3,0,4.70588,0,14.3647,5.075,-8.93134,1,7,0,0,0,0,0,0,2.816,0,186.8
