sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG
43,11.12,23.7351,14.7,7.57374,255,0,0,,1681,0.424033313503867,0,13.5,41,11.88,1.72,0,10.59,0,14.51,5.66,-8.85,-8.94,1,7,0,0,3,0,0,0,4.86,6.81,0
44,11.16,23.7776,14.7,7.57374,255,0,0,,1672,0.426315789473684,0,13.5,41,11.88,1.72,0,10.59,0,14.51,5.66,-8.85,-8.94,1,7,0,0,3,0,0,0,4.86,6.78,0
45,11.2,23.5668,14.7,7.57564,255,0,0,,1674,0.425806451612903,0,13.5,41,11.88,1.72,0,10.59,0,14.51,5.66,-8.85,-8.93,1,7,0,0,3,0,0,0,4.86,6.78,0
46,11.24,23.8202,14.7,7.74321,255,0,0,,1644,0.437591240875912,0,14,41,11.99,1.72,0,10.59,0,14.51,5.66,-8.85,-8.92,1,7,0,0,3,0,0,0,4.86,6.66,0
47,11.28,23.8202,14.7,7.74321,255,0,0,,1549,0.455907036797934,0,23,41,11.77,1.7,0,10.59,0,14.51,5.66,-8.85,-8.92,1,7,0,0,3,0,0,0,4.86,6.28,0
48,11.32,23.8202,14.7,7.7472,255,0,0,,1551,0.440618955512573,0,23,41,11.39,1.7,0,10.59,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.86,6.28,0
49,11.36,23.7776,14.7,7.74919,255,0,0,,1560,0.448846153846154,0,23,41,11.67,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,3,0,0,0,4.86,6.32,0
50,11.4,23.7776,14.7,7.74919,255,0,0,,1571,0.445703373647358,0,23,41,11.67,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,3,0,0,0,5.12,6.7,0
51,11.44,23.7776,14.7,7.75119,255,0,0,,1584,0.439772727272727,0,23,41,11.61,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,5.12,6.76,0
52,11.48,23.6945,14.7,7.75119,255,0,0,,1608,0.433208955223881,0,22,41,11.61,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,5.12,6.86,0
53,11.52,23.6945,14.7,7.75518,255,0,0,,1619,0.436195182211242,0,20.5,41,11.77,1.7,0,10.59,0,14.51,5.8,-8.71,-8.77,1,7,0,0,3,0,0,0,4.86,6.56,0
54,11.56,23.1878,14.7,7.91628,255,0,0,,1627,0.434050399508297,0,19.5,41,11.77,1.7,0,10.59,0,14.51,5.8,-8.71,-8.79,1,7,0,0,2,0,0,0,4.86,6.59,0
55,11.6,23.8627,14.7,7.91628,255,0,0,,1621,0.431955582973473,0,19.5,41,11.67,1.7,0,10.59,0,14.51,5.8,-8.71,-8.79,1,7,0,0,3,0,0,0,4.86,6.57,0
56,11.64,23.8202,14.7,7.92044,255,0,0,,1627,0.428149969268592,0,19,41,11.61,1.7,0,10.2,0,14.51,5.8,-8.71,-8.79,1,7,0,0,2,0,0,0,4.86,6.59,0
57,11.68,23.7351,14.7,7.92461,255,0,0,,1636,0.429828850855746,0,18,41,11.72,1.7,0,10.2,0,14.51,5.66,-8.85,-8.83,1,7,0,0,2,0,0,0,4.86,6.63,0
58,11.72,23.8202,14.7,7.92461,255,0,0,,1618,0.43646477132262,0,18.5,41,11.77,1.7,0,10.2,0,14.51,5.66,-8.85,-8.83,1,7,0,0,2,0,0,0,4.86,6.56,0
59,11.76,23.7776,14.7,7.92879,255,0,0,,1615,0.425386996904025,0,19,41,11.45,1.7,0,10.2,0,14.51,5.66,-8.85,-8.79,1,7,0,0,3,0,0,0,4.86,6.55,0
60,11.8,23.5243,14.7,7.92879,255,0,0,,1616,0.425123762376238,0,18.5,41,11.45,1.7,0,10.2,0,14.51,5.66,-8.85,-8.79,1,7,0,0,2,0,0,0,4.86,6.55,0
61,11.84,23.9033,14.7,8.07987,255,0,0,,1615,0.421300309597523,0,18.5,41,11.34,1.68,0,10.2,0,14.51,5.66,-8.85,-8.79,1,7,0,0,3,0,0,0,4.86,6.55,0
62,11.88,23.8202,14.7,8.08421,255,0,0,,1617,0.422634508348794,0,18,41,11.39,1.7,0,10.2,0,14.51,5.66,-8.85,-8.8,1,7,0,0,3,0,0,0,4.86,6.56,0
63,11.92,23.8202,14.7,8.08421,255,0,0,,1616,0.426980198019802,0,18,41,11.5,1.72,0,10.2,0,14.51,5.66,-8.85,-8.8,1,7,0,0,3,0,0,0,4.86,6.55,0
64,11.96,24.41,14.7,8.09073,255,0,0,,1620,0.435925925925926,0,18,41,11.77,1.7,0,10.2,0,14.51,5.66,-8.85,-8.79,1,7,0,0,3,0,0,0,4.86,6.57,0
65,12,24.4932,14.7,8.09508,255,0,0,,1610,0.434906832298137,0,17.5,41,11.67,1.7,0,10.59,0,14.51,5.66,-8.85,-8.77,1,7,0,0,3,0,0,0,4.86,6.53,0
66,12.04,24.3675,14.7,8.09508,255,0,0,,1590,0.433962264150943,0,19,41,11.5,1.7,0,10.59,0,14.51,5.66,-8.85,-8.77,1,7,0,0,3,0,0,0,4.86,6.45,0
67,12.08,24.1992,14.7,8.09944,255,0,0,,1577,0.433354470513634,0,20,41,11.39,1.68,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.86,6.39,0
68,12.12,24.41,14.7,8.09944,255,0,0,,1583,0.435881238155401,0,19,41,11.5,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,6.08,0
69,12.16,24.4526,14.7,8.23908,255,0,0,,1587,0.43062381852552,0,18.5,41,11.39,1.68,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,2,0,0,0,4.86,6.43,0
70,12.2,24.1567,14.7,8.24359,255,0,0,,1591,0.427655562539283,0,17.5,41,11.34,1.68,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,6.11,0
71,12.24,24.41,14.7,8.24359,255,0,0,,1584,0.420833333333333,0,18,41,11.11,1.68,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,2,0,0,0,4.61,6.08,0
72,12.28,24.3675,14.7,8.25037,255,0,0,,1582,0.425916561314791,0,18,41,11.23,1.68,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,6.07,0
73,12.32,24.3249,14.7,8.25263,255,0,0,,1553,0.440051513200258,0,19,41,11.39,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.96,0
74,12.36,24.3675,14.7,8.25263,255,0,0,,1551,0.432495164410058,0,19.5,41,11.18,1.68,0,9.8,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.95,0
75,12.4,24.3675,14.7,8.25716,255,0,0,,1547,0.428571428571429,0,19.5,41,11.05,1.68,0,9.8,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.94,0
76,12.44,24.4526,14.7,8.25716,255,0,0,,1541,0.428293316028553,0,19.5,41,11,1.66,0,9.8,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.92,0
77,12.48,24.4526,14.7,8.39064,255,0,0,,1531,0.419725669497061,0,20,41,10.71,1.66,0,9.8,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.88,0
78,12.52,24.41,14.7,8.39532,255,0,0,,1519,0.420276497695853,0,20.5,41,10.64,1.66,0,9.8,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.83,0
79,12.56,24.3249,14.7,8.39532,255,0,0,,1517,0.43506921555702,0,20.5,41,11,1.66,0,9.8,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.83,0
80,12.6,24.2418,14.7,8.4,255,0,0,,1521,0.428402366863905,0,20,41,10.86,1.66,0,9.8,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.84,0
81,12.64,24.1992,14.7,8.40235,255,0,0,,1524,0.424409448818898,0,19,41,10.78,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.85,0
82,12.68,24.1567,14.7,8.40235,255,0,0,,1515,0.432871287128713,0,19.5,41,10.93,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.82,0
83,12.72,24.1992,14.7,8.40939,255,0,0,,1511,0.434017207147584,0,19.5,41,10.93,1.66,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.8,0
84,12.76,24.0735,14.7,8.40939,255,0,0,,1504,0.436037234042553,0,19.5,41,10.93,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.78,0
85,12.8,24.1567,14.7,8.53333,255,0,0,,1507,0.437956204379562,0,19,41,11,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.78,0
86,12.84,23.6094,14.7,8.53575,255,0,0,,1507,0.442733908427339,0,18.5,41,11.12,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.79,0
87,12.88,23.9459,14.7,8.53575,255,0,0,,1501,0.44890073284477,0,19,41,11.23,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.76,0
88,12.92,23.9884,14.7,8.5406,255,0,0,,1493,0.451306095110516,0,19,41,11.23,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.73,0
89,12.96,24.1567,14.7,8.54302,255,0,0,,1495,0.450702341137124,0,18.5,41,11.23,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.74,0
90,13,23.9884,14.7,8.54302,255,0,0,,1495,0.450702341137124,0,18.5,41,11.23,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.74,0
91,13.04,24.1141,14.7,8.54545,255,0,0,,1503,0.439121756487026,0,17.5,41,11,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.77,0
92,13.08,23.7776,14.7,8.66099,255,0,0,,1510,0.437086092715232,0,16.5,41,11,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.8,0
93,13.12,23.9033,14.7,8.66099,255,0,0,,1509,0.442147117296223,0,16.5,41,11.12,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,2,0,0,0,4.61,5.79,0
94,13.16,23.9884,14.7,8.66598,255,0,0,,1505,0.450099667774086,0,16.5,41,11.29,1.68,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.78,0
95,13.2,24.031,14.7,8.66598,255,0,0,,1502,0.446604527296937,0,16.5,41,11.18,1.7,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.77,0
96,13.24,24.5783,14.7,8.67097,255,0,0,,1502,0.448601864181092,0,16.5,41,11.23,1.68,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.77,0
97,13.28,24.4526,14.7,8.67597,255,0,0,,1506,0.449800796812749,0,16,41,11.29,1.7,0,10.2,0,14.51,5.51,-9,-8.75,1,7,0,0,3,0,0,0,4.61,5.78,0
98,13.32,23.8627,14.7,8.67597,255,0,0,,1494,0.455421686746988,0,16.5,41,11.34,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.74,0
99,13.36,23.6945,14.7,8.67847,255,0,0,,1502,0.452996005326232,0,15.5,41,11.34,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.77,0
100,13.4,23.6945,14.7,8.7797,255,0,0,,1495,0.450702341137124,0,16,41,11.23,1.68,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.74,0
101,13.44,24.031,14.7,8.7797,255,0,0,,1496,0.456818181818182,0,16,41,11.39,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.74,0
102,13.48,23.8202,14.7,8.78226,255,0,0,,1495,0.459531772575251,0,15.5,41,11.45,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.74,0
103,13.52,24.4932,14.7,8.78226,255,0,0,,1498,0.454205607476636,0,15,41,11.34,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.75,0
104,13.56,23.356,14.7,8.78996,255,0,0,,1493,0.457736101808439,0,15.5,41,11.39,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.73,0
105,13.6,23.4837,14.7,8.79509,255,0,0,,1497,0.458917835671343,0,15,41,11.45,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.75,0
106,13.64,23.2303,14.7,8.79509,255,0,0,,1482,0.465587044534413,0,16,41,11.5,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.69,0
107,13.68,23.4837,14.7,8.80023,255,0,0,,1478,0.464817320703654,0,16,41,11.45,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.68,0
108,13.72,23.4411,14.7,8.89909,255,0,0,,1477,0.462694651320244,0,16,41,11.39,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.67,0
109,13.76,23.5243,14.7,8.89909,255,0,0,,1486,0.471197846567968,0,15,41,11.67,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,2,0,0,0,4.61,5.71,0
110,13.8,23.5668,14.7,8.89909,255,0,0,,1480,0.473108108108108,0,15.5,41,11.67,1.7,0,10.2,0,14.51,5.66,-8.85,-8.75,1,7,0,0,3,0,0,0,4.61,5.68,0
111,13.84,23.6094,14.7,8.89909,255,0,0,,1489,0.474278038952317,0,14.5,41,11.77,1.72,0,10.59,0,14.51,5.66,-8.85,-8.75,1,7,0,0,2,0,0,0,4.61,5.72,0
112,13.88,23.3986,14.7,8.90435,255,0,0,,1488,0.474596774193548,0,14.5,41,11.77,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.71,0
113,13.92,23.4837,14.7,8.90698,255,0,0,,1489,0.470248488918737,0,14,41,11.67,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.72,0
114,13.96,23.6094,14.7,8.90698,255,0,0,,1486,0.471197846567968,0,14.5,41,11.67,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.71,0
115,14,23.6945,14.7,8.90962,255,0,0,,1491,0.460764587525151,0,13.5,41,11.45,1.68,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.73,0
116,14.04,23.6094,14.7,9.00287,255,0,0,,1494,0.459839357429719,0,13.5,41,11.45,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.74,0
117,14.08,23.6945,14.7,9.00287,255,0,0,,1494,0.46425702811245,0,13.5,41,11.56,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.74,0
118,14.12,23.4837,14.7,9.00556,255,0,0,,1490,0.46993288590604,0,13.5,41,11.67,1.72,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,3,0,0,0,4.61,5.72,0
119,14.16,23.6094,14.7,9.00556,255,0,0,,1489,0.470248488918737,0,13.5,41,11.67,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.72,0
120,14.2,23.6094,14.7,9.01096,255,0,0,,1484,0.471832884097035,0,13.5,41,11.67,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,3,0,0,0,4.61,5.7,0
121,14.24,23.8202,14.7,9.01365,255,0,0,,1493,0.470997990622907,0,13,41,11.72,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.73,0
122,14.28,23.8202,14.7,9.01365,255,0,0,,1498,0.467423230974633,0,12.5,41,11.67,1.72,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.75,0
123,14.32,23.8202,14.7,9.01905,255,0,0,,1500,0.4732,0,12,41,11.83,1.72,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.76,0
124,14.36,23.7351,14.7,9.1036,255,0,0,,1499,0.475517011340894,0,12.5,41,11.88,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.75,0
125,14.4,23.5668,14.7,9.1036,255,0,0,,1499,0.475517011340894,0,12,41,11.88,1.7,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.76,0
126,14.44,23.5243,14.7,9.10635,255,0,0,,1501,0.47288474350433,0,12,41,11.83,1.72,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.76,0
127,14.48,23.6519,14.7,9.10635,255,0,0,,1507,0.477372262773723,0,11.5,41,11.99,1.72,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.78,0
128,14.52,23.6945,14.7,9.11187,255,0,0,,1500,0.4752,0,12,41,11.88,1.72,0,10.59,0,14.51,5.8,-8.71,-8.75,1,7,0,0,2,0,0,0,4.61,5.76,0
129,14.56,23.6945,14.7,9.11738,255,0,0,,1498,0.480240320427236,0,12,41,11.99,1.72,0,10.59,0,14.51,5.95,-8.56,-8.75,1,7,0,0,2,0,0,0,4.61,5.75,0
130,14.6,23.6519,14.7,9.11738,255,0,0,,1498,0.473831775700935,0,12,41,11.83,1.72,0,10.59,0,14.51,5.95,-8.56,-8.75,1,7,0,0,2,0,0,0,4.61,5.75,0
