sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
18,2.44,22.43,14.70,8.12,255,0.00,-9.38,,2054,0.228167985392575,0,13.5,113,7.81,1.54,0.00,6.67,0.00,14.22,5.51,-8.71,-9.48,1,7,0,0,0,0.00,0,0,2.82,4.81946666666667,0,188.6
19,2.48,22.47,14.70,8.31,255,0.00,-9.38,,2074,0.225940212150434,0,13,113,7.81,1.54,0.00,6.67,0.00,14.22,5.37,-8.85,-9.48,1,7,0,0,0,0.00,0,0,2.82,4.86698666666667,0,188.6
20,2.52,22.56,14.70,8.31,255,0.00,-8.59,,2080,0.228461538461538,0,12,113,7.92,1.56,0.00,6.67,0.00,14.22,5.08,-9.14,-9.48,1,7,0,0,0,0.00,0,0,2.82,4.88106666666667,0,188.6
21,2.56,22.60,14.70,8.49,255,0.00,-8.59,,2101,0.226178010471204,0,10.5,113,7.92,1.54,0.00,6.67,0.00,14.22,4.93,-9.29,-9.48,1,7,0,0,0,0.00,0,0,2.56,4.48213333333333,0,188.6
22,2.6,22.56,14.70,8.49,255,0.00,-8.59,,2104,0.228191110054671,0,9.5,113,8,1.56,0.00,6.67,0.00,14.22,4.79,-9.43,-9.48,1,7,0,0,0,0.00,0,0,2.56,4.48746666666667,0,188.6
23,2.64,22.56,14.70,8.66,255,0.00,-8.59,,2111,0.227353463587922,0,9.5,113,8,1.54,0.00,6.67,0.00,14.22,4.64,-9.58,-9.48,1,7,0,0,0,0.00,0,0,2.56,4.504,0,188.6
24,2.68,22.43,14.70,8.82,255,0.00,-8.59,,2102,0.226070409134158,0,9.5,113,7.92,1.56,0.00,6.67,0.00,14.22,4.50,-9.72,-9.48,1,7,0,0,0,0.00,0,0,2.56,4.48426666666667,0,188.6
25,2.72,22.47,14.70,8.82,255,0.00,-7.81,,2087,0.237757546717777,0,9.5,113,8.27,1.56,0.00,6.67,0.00,14.22,4.50,-9.72,-9.48,1,7,0,0,0,0.00,0,0,2.56,4.45226666666667,0,188.6
26,2.76,22.56,14.70,8.97,255,0.00,-7.81,,1988,0.244164989939638,0,9.5,113,8.09,1.54,0.00,6.67,0.00,14.22,4.35,-9.87,-9.48,1,7,0,0,0,0.00,0,0,2.56,4.24106666666667,0,188.6
27,2.8,22.47,14.70,9.11,255,0.00,-7.81,,1955,0.245217391304348,0,9.5,113,7.99,1.56,0.00,6.67,0.00,14.22,4.35,-9.87,-9.36,1,7,0,0,0,0.00,0,0,2.56,4.17066666666667,0,188.6
28,2.84,22.56,14.70,9.11,255,0.00,-7.81,,1924,0.257933723196881,0,9.5,113,8.27,1.56,0.00,6.67,0.00,14.22,4.50,-9.72,-9.36,1,7,0,0,0,0.00,0,0,2.56,4.104,0,188.6
29,2.88,22.43,14.70,9.23,255,0.00,-7.81,,1917,0.264231672319332,0,9.5,113,8.44,1.56,0.00,6.67,0.00,14.22,4.50,-9.72,-9.27,1,7,0,0,0,0.00,0,0,2.56,4.08853333333333,0,188.6
30,2.92,22.60,14.70,9.23,255,0.00,-7.81,,1911,0.270608240680183,0,9.5,113,8.62,1.56,0.00,6.67,0.00,14.22,4.50,-9.72,-9.27,1,7,0,0,0,0.00,0,0,2.56,4.07733333333333,0,188.6
31,2.96,22.51,14.70,9.46,255,0.00,-7.81,,1880,0.26936170212766,0,9.5,113,8.44,1.56,0.00,6.67,0.00,14.22,4.50,-9.72,-9.22,1,7,0,0,0,0.00,0,0,2.56,4.01066666666667,0,188.6
32,3,23.69,14.70,9.56,255,0.00,-7.81,,1876,0.275729708116753,0,9.5,113,8.62,1.56,0.00,6.67,0.00,14.22,4.50,-9.72,-9.17,1,7,0,0,0,0.00,0,0,2.56,4.0016,0,188.6
33,3.04,23.82,14.70,9.56,255,0.00,-7.81,,1876,0.278608556577369,0,9.5,113,8.71,1.58,0.00,6.67,0.00,14.22,4.50,-9.72,-9.17,1,7,0,0,0,0.00,0,0,2.82,4.40176,0,188.6
34,3.08,23.74,14.70,9.66,255,0.00,-7.81,,1867,0.28280664167113,0,9.5,113,8.8,1.58,0.00,6.67,0.00,14.22,4.50,-9.72,-9.14,1,7,0,0,0,0.00,0,0,2.56,3.98293333333333,0,188.6
35,3.12,23.65,14.70,9.74,255,0.00,-7.03,,1849,0.279756592292089,0,9.5,113,8.62,1.56,0.00,6.67,0.00,14.22,4.64,-9.58,-9.14,1,7,0,0,0,0.00,0,0,2.82,4.3384,0,188.6
36,3.16,23.78,14.70,9.74,255,0.00,-7.03,,1848,0.27987012987013,0,9.5,113,8.62,1.56,0.00,6.27,0.00,14.22,4.64,-9.58,-9.10,1,7,0,0,0,0.00,0,0,2.82,4.33664,0,188.6
37,3.2,23.52,14.70,9.74,255,0.00,-7.03,,1845,0.27194361615614,0,9.5,113,8.36,1.56,0.00,6.27,0.00,14.22,4.64,-9.58,-9.09,1,7,0,0,0,0.00,0,0,2.82,4.32842666666667,0,188.6
38,3.24,23.69,14.70,9.74,255,0.00,-7.03,,1840,0.269747213916825,0,9.5,113,8.27,1.56,0.00,6.27,0.00,14.22,4.64,-9.58,-9.09,1,7,0,0,0,0.00,0,0,2.82,4.31669333333333,0,188.6
39,3.28,23.78,14.70,9.82,255,0.00,-7.03,,1832,0.276381498158002,0,9.5,113,8.44,1.56,0.00,6.27,0.00,14.22,4.64,-9.58,-9.08,1,7,0,0,0,0.00,0,0,2.56,3.9088,0,188.6
40,3.32,23.90,14.70,9.89,255,0.00,-7.03,,1804,0.262785862785863,0,9.5,113,7.9,1.54,0.00,6.27,0.00,14.22,4.64,-9.58,-9.03,1,7,0,0,0,0.00,0,0,2.56,3.848,0,188.6
41,3.36,23.78,14.70,9.89,255,0.00,-7.03,,1799,0.260550458715596,0,9.5,113,7.81,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-9.03,1,7,0,0,0,0.00,0,0,2.56,3.8368,0,188.6
42,3.4,23.65,14.70,9.96,255,0.00,-7.03,,1802,0.266370699223086,0,9.5,113,8,1.56,0.00,5.88,0.00,14.22,4.50,-9.72,-9.00,1,7,0,0,0,0.00,0,0,2.56,3.84426666666667,0,188.6
43,3.44,23.74,14.70,10.02,255,0.00,-7.03,,1800,0.263406501806057,0,9.5,113,7.9,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.98,1,7,0,0,0,0.00,0,0,2.56,3.83893333333333,0,188.6
44,3.48,23.61,14.70,10.02,255,0.00,-7.03,,1787,0.268569030633655,0,9.5,113,8,1.56,0.00,5.88,0.00,14.22,4.50,-9.72,-8.98,1,7,0,0,0,0.00,0,0,2.56,3.8128,0,188.6
45,3.52,23.82,14.70,10.08,255,0.00,-6.25,,1778,0.267341772151899,0,9.5,113,7.92,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.96,1,7,0,0,0,0.00,0,0,2.56,3.792,0,188.6
46,3.56,23.78,14.70,10.08,255,0.00,-6.25,,1774,0.267192784667418,0,9.5,113,7.9,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.96,1,7,0,0,0,0.00,0,0,2.56,3.78453333333333,0,188.6
47,3.6,23.69,14.70,10.13,255,0.00,-6.25,,1768,0.265120226308345,0,9.5,113,7.81,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.93,1,7,0,0,0,0.00,0,0,2.56,3.77066666666667,0,188.6
48,3.64,23.82,14.70,10.17,255,0.00,-6.25,,1762,0.26897432259895,0,9.5,113,7.9,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.87,1,7,0,0,0,0.00,0,0,2.56,3.75946666666667,0,188.6
49,3.68,23.69,14.70,10.17,255,0.00,-6.25,,1757,0.267425643944784,0,9.5,113,7.83,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.87,1,7,0,0,0,0.00,0,0,2.56,3.74773333333333,0,188.6
50,3.72,23.69,14.70,10.22,255,0.00,-5.47,,1739,0.268391548081069,0,9.5,113,7.78,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.85,1,7,0,0,0,0.00,0,0,2.56,3.7104,0,188.6
51,3.76,23.78,14.70,10.26,255,0.00,-5.47,,1729,0.269674620390456,0,9.5,113,7.77,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.81,1,7,0,0,0,0.00,0,0,2.56,3.688,0,188.6
52,3.8,23.82,14.70,10.26,255,0.00,-5.47,,1728,0.270099811948503,0,9.5,113,7.78,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.81,1,7,0,0,0,0.00,0,0,2.56,3.68693333333333,0,188.6
53,3.84,23.78,14.70,10.29,255,0.00,-5.47,,1731,0.269631768953069,0,9.5,113,7.78,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.79,1,7,0,0,0,0.00,0,0,2.56,3.69333333333333,0,188.6
54,3.88,23.69,14.70,10.29,255,0.00,-5.47,,1727,0.270373588184188,0,9.5,113,7.78,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.79,1,7,0,0,0,0.00,0,0,2.56,3.6832,0,188.6
55,3.92,23.82,14.70,10.32,255,0.00,-5.47,,1722,0.269995645231529,0,9.5,113,7.75,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.80,1,7,0,0,0,0.00,0,0,2.56,3.67413333333333,0,188.6
56,3.96,23.69,14.70,10.35,255,0.00,-5.47,,1716,0.271757505100554,0,9.5,113,7.77,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.77,1,7,0,0,0,0.00,0,0,2.56,3.65973333333333,0,188.6
57,4,23.61,14.70,10.35,255,0.00,-5.47,,1695,0.27473078625166,0,9.5,113,7.76,1.54,0.00,5.88,0.00,14.22,4.50,-9.72,-8.77,1,7,0,0,0,0.00,0,0,2.56,3.61546666666667,0,188.6
58,4.04,23.82,14.70,10.38,255,0.00,-5.47,,1688,0.274722345624167,0,9.5,113,7.73,1.52,0.00,5.88,0.00,14.22,4.35,-9.87,-8.72,1,7,0,0,0,0.00,0,0,2.56,3.6016,0,188.6
59,4.08,23.82,14.70,10.41,255,0.00,-5.47,,1679,0.275163787969029,0,9.5,113,7.7,1.52,0.00,5.88,0.00,14.22,4.35,-9.87,-8.68,1,7,0,0,0,0.00,0,0,2.56,3.58186666666667,0,188.6
60,4.12,23.78,14.70,10.41,255,0.00,-5.47,,1667,0.278584283143371,0,9.5,113,7.74,1.54,0.00,5.49,0.00,14.22,4.35,-9.87,-8.68,1,7,0,0,0,0.00,0,0,2.56,3.55626666666667,0,188.6
61,4.16,23.74,14.70,10.43,255,0.00,-5.47,,1665,0.278600390449016,0,9.5,113,7.73,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.64,1,7,0,0,0,0.00,0,0,2.56,3.55146666666667,0,188.6
62,4.2,23.69,14.70,10.43,255,0.00,-5.47,,1657,0.279137124754865,0,9.5,113,7.71,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.64,1,7,0,0,0,0.00,0,0,2.56,3.53546666666667,0,188.6
63,4.24,23.82,14.70,10.44,255,0.00,-5.47,,1648,0.281432038834951,0,9.5,113,7.73,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.63,1,7,0,0,0,0.00,0,0,2.56,3.51573333333333,0,188.6
64,4.28,23.82,14.70,10.46,255,0.00,-5.47,,1633,0.283649724433558,0,9.5,113,7.72,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.57,1,7,0,0,0,0.00,0,0,2.82,3.83210666666667,0,188.6
65,4.32,23.82,14.70,10.46,255,0.00,-4.69,,1612,0.287434067638846,0,9.5,113,7.72,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.57,1,7,0,0,0,0.00,0,0,2.82,3.78165333333333,0,188.6
66,4.36,23.82,14.70,10.48,255,0.00,-4.69,,1596,0.290692572861172,0,9.5,113,7.73,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.56,3.40373333333333,0,188.6
67,4.4,23.78,14.70,10.50,255,0.00,-4.69,,1580,0.292071530305428,0,9.5,113,7.69,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.56,3.37013333333333,0,188.6
68,4.44,23.69,14.70,10.50,255,0.00,-4.69,,1573,0.293706293706294,0,9.5,113,7.7,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.69130666666667,0,188.6
69,4.48,23.69,14.70,10.51,255,0.00,-4.69,,1564,0.295443645083933,0,9.5,113,7.7,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.6696,0,188.6
70,4.52,23.61,14.70,10.51,255,0.00,-4.69,,1551,0.297968397291196,0,9.5,113,7.7,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.63850666666667,0,188.6
71,4.56,23.65,14.70,10.53,255,0.00,-4.69,,1541,0.30014598540146,0,9.5,113,7.71,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.6168,0,188.6
72,4.6,23.69,14.70,10.53,255,0.00,-4.69,,1544,0.298493927125506,0,9.5,113,7.68,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.62266666666667,0,188.6
73,4.64,23.74,14.70,10.53,255,0.00,-4.69,,1536,0.300439524662217,0,9.5,113,7.69,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.60389333333333,0,188.6
74,4.68,23.74,14.70,10.55,255,0.00,-4.69,,1537,0.300634455832113,0,9.5,113,7.7,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.60624,0,188.6
75,4.72,23.74,14.70,10.56,255,0.00,-4.69,,1530,0.302059496567506,0,9.5,113,7.7,1.52,0.00,5.49,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.58922666666667,0,188.6
76,4.76,23.69,14.70,10.56,255,0.00,-4.69,,1522,0.303253368386461,0,9.5,113,7.69,1.52,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.57045333333333,0,188.6
77,4.8,23.69,14.70,10.57,255,0.00,-4.69,,1511,0.305707196029777,0,9.5,113,7.7,1.52,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.5464,0,188.6
78,4.84,23.74,14.70,10.57,255,0.00,-4.69,,1504,0.306332059165697,0,9.5,113,7.68,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.52997333333333,0,188.6
79,4.88,23.74,14.70,10.59,255,0.00,-4.69,,1493,0.306682297772567,0,9.5,113,7.63,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.50298666666667,0,188.6
80,4.92,23.74,14.70,10.60,255,0.00,-3.91,,1486,0.308075370121131,0,9.5,113,7.63,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.48714666666667,0,188.6
81,4.96,23.78,14.70,10.60,255,0.00,-3.91,,1471,0.311979609175871,0,9.5,113,7.65,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.45253333333333,0,188.6
82,5,23.74,14.70,10.60,255,0.00,-3.91,,1468,0.312776831345826,0,9.5,113,7.65,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.44373333333333,0,188.6
83,5.04,23.52,14.70,10.61,255,0.00,-3.91,,1463,0.313792514100154,0,9.5,113,7.65,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.43258666666667,0,188.6
84,5.08,23.57,14.70,10.61,255,0.00,-3.91,,1456,0.314477073673364,0,9.5,113,7.63,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.41616,0,188.6
85,5.12,23.69,14.70,10.62,255,0.00,-2.34,,1439,0.318192875760209,0,9.5,113,7.63,1.48,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.37626666666667,0,188.6
86,5.16,23.74,14.70,10.62,255,0.00,-2.34,,1429,0.32089604480224,0,9.5,113,7.64,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.35221333333333,0,188.6
87,5.2,23.69,14.70,10.63,255,0.00,-2.34,,1415,0.324805653710247,0,9.5,113,7.66,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.32053333333333,0,188.6
88,5.24,23.95,14.70,10.63,255,0.00,-2.34,,1410,0.324796026959915,0,9.5,113,7.63,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.30762666666667,0,188.6
89,5.28,23.65,14.70,10.63,255,0.00,-2.34,,1411,0.324565756823821,0,9.5,113,7.63,1.5,0.00,5.10,0.00,14.22,4.35,-9.87,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.30997333333333,0,188.6
90,5.32,23.69,14.70,10.64,255,0.00,-2.34,,1397,0.32781954887218,0,9.5,113,7.63,1.5,0.00,5.10,0.00,14.22,4.50,-9.72,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.27712,0,188.6
91,5.36,23.69,14.70,10.65,255,0.00,-2.34,,1386,0.330676284941389,0,9.5,113,7.64,1.5,0.00,5.10,0.00,14.22,4.50,-9.72,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.25306666666667,0,188.6
92,5.4,23.69,14.70,10.65,255,0.00,-2.34,,1375,0.332945454545455,0,9.5,113,7.63,1.5,0.00,5.10,0.00,14.22,4.50,-9.72,-8.49,1,7,0,0,0,0.00,0,0,2.82,3.22666666666667,0,188.6
93,5.44,23.69,14.70,10.64,255,0.00,-2.34,,1360,0.336679536679537,0,9.5,113,7.63,1.48,0.00,5.10,0.00,14.22,4.50,-9.72,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.48096,0,188.6
94,5.48,23.90,14.70,10.64,255,0.00,-2.34,,1346,0.337952814415753,0,9.5,113,7.58,1.48,0.00,5.10,0.00,14.22,4.50,-9.72,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.44512,0,188.6
95,5.52,23.86,14.70,10.64,255,0.00,-2.34,,1330,0.341954887218045,0,9.5,113,7.58,1.48,0.00,5.10,0.00,14.22,4.50,-9.72,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.4048,0,188.6
96,5.56,23.65,14.70,10.65,255,0.00,-2.34,,1323,0.339164934819573,0,9.5,113,7.48,1.48,0.00,5.10,0.00,14.22,4.50,-9.72,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.38752,0,188.6
97,5.6,23.74,14.70,10.65,255,0.00,-2.34,,1316,0.345202356070682,0,9.5,113,7.57,1.48,0.00,5.10,0.00,14.22,4.50,-9.72,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.36832,0,188.6
98,5.64,23.82,14.59,10.65,255,0.00,-2.34,,1308,0.347772892372395,0,9.5,113,7.58,1.48,0.00,5.10,0.00,14.22,4.64,-9.58,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.34784,0,188.6
99,5.68,23.90,14.59,10.65,255,0.00,-2.34,,1310,0.348483113909559,0,9.5,113,7.61,1.5,0.00,5.10,0.00,14.22,4.64,-9.58,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.35424,0,188.6
100,5.72,23.74,14.59,10.65,255,0.00,-2.34,,1300,0.352289342054636,0,9.5,113,7.63,1.5,0.00,5.10,0.00,14.22,4.64,-9.58,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.32672,0,188.6
101,5.76,23.90,14.59,10.65,255,0.00,-2.34,,1283,0.356959064327485,0,9.5,113,7.63,1.48,0.00,5.10,0.00,14.22,4.64,-9.58,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.2832,0,188.6
102,5.8,23.86,14.59,10.65,255,0.00,-2.34,,1274,0.35927015891701,0,9.5,113,7.63,1.48,0.00,5.10,0.00,14.22,4.64,-9.58,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.26208,0,188.6
103,5.84,23.65,14.59,10.65,255,0.00,-2.34,,1264,0.362111924065652,0,9.5,113,7.63,1.5,0.00,4.71,0.00,14.22,4.64,-9.58,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.23648,0,188.6
104,5.88,23.86,14.59,10.66,255,0.00,-2.34,,1253,0.363520255438036,0,9.5,113,7.59,1.48,0.00,4.71,0.00,14.22,4.64,-9.58,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.20704,0,188.6
105,5.92,23.78,14.59,10.66,255,0.00,-2.34,,1234,0.370427385051651,0,9.5,111.2,7.62,1.48,0.00,4.71,0.00,14.22,4.79,-9.43,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.15968,0,188.6
106,5.96,23.74,14.59,10.66,255,0.00,-2.34,,1240,0.366848154869933,0,9.5,111.2,7.58,1.48,0.00,4.71,0.00,14.22,4.79,-9.43,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.17376,0,186.8
107,6,23.78,14.59,10.66,255,0.00,-2.34,,1239,0.357044812272911,0,9.5,111.2,7.37,1.46,0.00,4.71,0.00,14.22,4.79,-9.43,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.17056,0,186.8
108,6.04,23.78,14.59,10.66,255,0.00,-2.34,,1227,0.356062767475036,0,9.5,111.2,7.28,1.48,0.00,4.71,0.00,14.22,4.79,-9.43,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.14048,0,186.8
109,6.08,23.69,14.59,10.66,255,0.00,-2.34,,1216,0.364788153023447,0,9.5,111.2,7.39,1.48,0.00,4.71,0.00,14.22,4.79,-9.43,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.11168,0,186.8
110,6.12,23.69,14.59,10.66,255,0.00,-2.34,,1211,0.366294919454771,0,9.5,111.2,7.39,1.46,0.00,4.71,0.00,14.22,4.79,-9.43,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.09888,0,186.8
111,6.16,23.65,14.59,10.66,255,0.00,-2.34,,1215,0.364863196873071,0,9.5,111.2,7.39,1.48,0.00,4.71,0.00,14.22,4.79,-9.43,-8.49,1,7,0,0,0,0.00,0,0,3.07,3.11104,0,186.8
