sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG,ECT
645,760.96,14.42,14.47,13.09,31,-22.66,-1.56,-24.22,2511,0.645225530220054,13,19,138.2,27,2.16,9.80,17.25,82.76,14.22,8.41,-5.81,-6.19,1,8,0,0,20,74.90,0,0,3.58,7.49877333333333,0,197.6
646,761,14.51,14.47,13.08,31,-22.66,-1.56,-24.22,2510,0.645546921697549,14,19.5,138.2,27,2.16,9.80,17.25,82.78,14.22,8.41,-5.81,-6.22,1,8,0,0,20,74.90,0,0,3.58,7.49504,0,197.6
647,761.04,15.14,14.47,13.08,31,-22.66,-1.56,-24.22,2515,0.640684032610857,14,19.5,138.2,26.85,2.16,9.80,17.25,82.68,14.22,8.27,-5.95,-6.22,1,8,0,0,20,74.90,0,0,3.58,7.50997333333333,0,197.6
648,761.08,15.06,14.47,13.08,31,-22.66,-1.56,-24.22,2534,0.63924237940219,14,19.5,138.2,27,2.16,9.80,17.25,82.27,14.22,8.27,-5.95,-6.22,1,8,0,0,20,74.90,0,0,3.58,7.56896,0,197.6
649,761.12,15.14,14.47,13.08,31,-22.66,-1.56,-24.22,2538,0.638235004432188,14,20,138.2,27,2.16,9.80,17.25,82.42,14.22,8.27,-5.95,-6.23,1,8,0,0,20,74.90,0,0,3.58,7.58090666666667,0,197.6
650,761.16,15.01,14.47,13.08,31,-22.66,-1.56,-24.22,2533,0.646427161468614,14,20,138.2,27.29,2.18,9.80,17.25,82.29,14.22,8.27,-5.95,-6.23,1,8,0,0,21,74.90,0,0,3.58,7.56522666666667,0,197.6
651,761.2,15.10,14.59,13.08,31,-22.66,-1.56,-24.22,2564,0.645694783032667,14,20,138.2,27.59,2.16,9.80,17.25,81.65,14.22,8.27,-5.95,-6.25,1,8,0,0,21,74.90,0,0,3.58,7.65706666666667,0,197.6
652,761.24,15.35,14.59,13.08,31,-22.66,-1.56,-24.22,2581,0.636853322999419,14,20,138.2,27.39,2.16,9.80,17.25,81.30,14.22,8.27,-5.95,-6.25,1,8,0,0,21,74.90,0,0,3.58,7.70709333333333,0,197.6
653,761.28,15.31,14.59,13.08,31,-22.66,-1.56,-24.22,2583,0.642044134727062,14,20,138.2,27.64,2.18,9.80,17.25,81.24,14.22,8.12,-6.10,-6.28,1,8,0,0,20,74.90,0,0,3.58,7.71456,0,197.6
654,761.32,15.18,14.59,13.08,31,-21.88,-1.56,-23.44,2601,0.631955393193617,14,20,138.2,27.39,2.16,9.80,17.25,80.88,14.22,8.12,-6.10,-6.28,1,8,0,0,20,74.90,0,0,3.58,7.76682666666667,0,197.6
655,761.36,15.44,14.59,13.08,31,-21.88,-1.56,-23.44,2612,0.637273858523978,14,20,138.2,27.74,2.18,9.80,17.25,80.64,14.22,8.12,-6.10,-6.28,1,8,0,0,20,74.90,0,0,3.58,7.80042666666667,0,197.6
656,761.4,15.23,14.59,13.08,31,-21.88,-1.56,-23.44,2620,0.627311766389923,14,20,138.2,27.39,2.16,9.80,17.25,80.47,14.22,8.12,-6.10,-6.29,1,8,0,0,20,74.90,0,0,3.58,7.82432,0,197.6
657,761.44,15.10,14.47,13.08,31,-22.66,-1.56,-24.22,2610,0.629775819122437,14,20,138.2,27.39,2.16,9.80,17.25,80.68,14.22,8.12,-6.10,-6.31,1,8,0,0,21,74.90,0,0,3.58,7.79370666666667,0,197.6
658,761.48,15.14,14.47,13.08,31,-22.66,-1.56,-24.22,2612,0.637212863705972,14,20,138.2,27.74,2.18,9.80,17.25,80.37,14.22,8.12,-6.10,-6.31,1,8,0,0,21,74.90,0,0,3.58,7.80117333333333,0,197.6
659,761.52,14.97,14.47,13.08,31,-22.66,-1.56,-24.22,2632,0.632370820668693,14,20.5,138.2,27.74,2.18,9.80,17.65,80.21,14.22,8.12,-6.10,-6.31,1,8,0,0,20,74.90,0,0,3.33,7.29941333333333,0,197.6
660,761.56,14.97,14.47,13.08,31,-22.66,-1.56,-24.22,2648,0.644350042480884,14,20,138.2,28.44,2.18,9.80,17.65,79.87,14.22,8.12,-6.10,-6.31,1,8,0,0,20,74.90,0,0,3.58,7.90944,0,197.6
661,761.6,15.01,14.59,13.08,31,-22.66,-1.56,-24.22,2648,0.63761329305136,14,20,138.2,28.14,2.18,9.80,17.65,79.88,14.22,8.12,-6.10,-6.33,1,8,0,0,20,74.90,0,0,3.58,7.90869333333333,0,197.6
662,761.64,14.93,14.59,13.20,31,-21.88,-1.56,-23.44,2667,0.633011528728091,14,20.5,138.2,28.14,2.18,9.80,17.65,79.47,14.22,8.12,-6.10,-6.34,1,8,0,0,20,74.90,0,0,3.58,7.96618666666667,0,197.6
663,761.68,14.97,14.59,13.20,31,-21.88,-1.56,-23.44,2694,0.628953229398664,14,20.5,138.2,28.24,2.18,9.80,17.65,78.91,14.22,8.12,-6.10,-6.34,1,8,0,0,21,74.90,0,0,3.33,7.47136,0,197.6
664,761.72,14.97,14.70,13.20,31,-21.88,-1.56,-23.44,2705,0.632991405600222,14,20.5,138.2,28.54,2.2,9.80,17.65,78.68,14.22,8.12,-6.10,-6.37,1,8,0,0,21,74.90,0,0,3.33,7.50256,0,197.6
665,761.76,15.23,14.70,13.20,31,-21.09,-1.56,-22.66,2705,0.635268022181146,14,20.5,138.2,28.64,2.18,9.80,17.65,78.94,14.22,8.12,-6.10,-6.37,1,8,0,0,21,74.90,0,0,3.58,8.07893333333333,0,197.6
666,761.8,15.06,14.59,13.20,31,-21.09,-1.56,-22.66,2693,0.633701606164702,14,20.5,138.2,28.44,2.2,9.80,17.65,78.94,14.22,8.12,-6.10,-6.37,1,8,0,0,21,74.90,0,0,3.58,8.04234666666667,0,197.6
667,761.84,15.10,14.59,13.20,31,-21.09,-1.56,-22.66,2704,0.633342579750347,14,20.5,138.2,28.54,2.2,9.80,17.65,78.70,14.22,8.12,-6.10,-6.38,1,8,0,0,21,74.90,0,0,3.58,8.0752,0,197.6
668,761.88,15.23,14.59,13.20,31,-21.09,-1.56,-22.66,2727,0.634485287377395,14,20.5,138.2,28.84,2.2,10.20,17.65,80.93,14.22,8.12,-6.10,-6.38,1,8,0,0,21,74.90,0,0,3.33,7.56357333333333,0,197.6
669,761.92,15.06,14.59,13.20,31,-21.09,-1.56,-22.66,2745,0.632625922215138,14,20.5,138.2,28.94,2.2,10.20,18.04,80.56,14.22,8.12,-6.10,-6.29,1,8,0,0,21,74.90,0,0,3.58,8.19765333333334,0,197.6
670,761.96,14.93,14.59,13.20,31,-21.09,-1.56,-22.66,2767,0.638164076617275,15,20.5,140,29.43,2.22,10.20,18.04,80.10,14.22,8.12,-6.10,-6.31,1,8,0,0,21,74.90,0,0,3.58,8.26410666666667,0,197.6
671,762,15.01,14.59,13.20,31,-21.09,-1.56,-22.66,2760,0.63537723032334,15,20.5,140,29.23,2.22,10.20,18.04,80.24,14.22,8.12,-6.10,-6.31,1,8,0,0,21,74.90,0,0,3.58,8.24394666666667,0,197.6
672,762.04,15.01,14.59,13.20,31,-21.09,-1.56,-22.66,2765,0.640737727149444,15,20.5,140,29.53,2.22,10.20,18.04,80.14,14.22,8.12,-6.10,-6.33,1,8,0,0,20,74.90,0,0,3.58,8.25888,0,197.6
673,762.08,15.06,14.59,13.20,31,-21.09,-1.56,-22.66,2764,0.632458838429528,15,20.5,140,29.13,2.22,9.80,18.04,77.45,14.22,8.12,-6.10,-6.44,1,8,0,0,21,74.90,0,0,3.58,8.25365333333333,0,197.6
674,762.12,15.06,14.59,13.20,31,-21.09,-1.56,-22.66,2779,0.637510119636593,15,20.5,140,29.53,2.22,9.80,18.04,77.12,14.22,8.12,-6.10,-6.44,1,8,0,0,21,74.90,0,0,3.58,8.30069333333333,0,197.6
675,762.16,14.97,14.59,13.20,31,-21.09,-1.56,-22.66,2788,0.631318385650224,15,20.5,140,29.33,2.22,9.80,17.65,76.95,14.22,7.98,-6.24,-6.45,1,8,0,0,20,74.90,0,0,3.58,8.32533333333333,0,197.6
676,762.2,15.01,14.59,13.20,31,-21.09,-1.56,-22.66,2806,0.625129210479415,15,20.5,140,29.23,2.2,9.80,17.65,76.65,14.22,7.98,-6.24,-6.45,1,8,0,0,20,74.90,0,0,3.58,8.37909333333333,0,197.6
677,762.24,15.01,14.59,13.20,31,-21.09,-1.56,-22.66,2820,0.621859764205301,15,20.5,140,29.23,2.22,9.80,17.65,76.65,14.22,7.98,-6.24,-6.45,1,8,0,0,21,74.90,0,0,3.58,8.42314666666667,0,197.6
678,762.28,15.01,14.47,13.20,31,-21.09,-1.56,-22.66,2817,0.616400425985091,15,20.5,140,28.94,2.2,9.80,17.65,76.59,14.22,7.98,-6.24,-6.40,1,8,0,0,21,74.90,0,0,3.33,7.81248,0,197.6
679,762.32,14.93,14.47,13.20,31,-21.09,-1.56,-22.66,2825,0.622938053097345,15,20.5,140,29.33,2.2,9.80,17.65,76.54,14.22,7.98,-6.24,-6.40,1,8,0,0,21,74.90,0,0,3.33,7.83466666666667,0,197.6
680,762.36,15.01,14.47,13.20,31,-21.09,-1.56,-22.66,2827,0.620484698390235,15,20.5,140,29.23,2.22,9.80,18.04,76.53,14.22,7.98,-6.24,-6.39,1,8,0,0,21,74.90,0,0,3.33,7.83882666666667,0,197.6
681,762.4,14.97,14.47,13.20,31,-21.88,-1.56,-23.44,2828,0.620210414640615,15,20.5,140,29.23,2.22,9.80,18.04,76.52,14.22,7.98,-6.24,-6.38,1,8,0,0,21,74.90,0,0,3.33,7.84229333333333,0,197.6
682,762.44,14.89,14.47,13.20,31,-21.88,-1.56,-23.44,2848,0.615800561797753,16,20.5,140,29.23,2.2,10.20,18.04,79.14,14.22,7.98,-6.24,-6.38,1,8,0,0,21,74.90,0,0,3.33,7.89845333333333,0,197.6
683,762.48,14.93,14.47,13.20,31,-21.88,-1.56,-23.44,2859,0.624033584047577,16,20.5,140,29.73,2.22,9.80,18.04,76.35,14.22,7.98,-6.24,-6.35,1,8,0,0,21,74.90,0,0,3.33,7.92757333333333,0,197.6
684,762.52,15.01,14.47,13.20,31,-21.09,-1.56,-22.66,2871,0.621370721936776,16,20.5,140,29.73,2.22,9.80,18.04,76.28,14.22,7.98,-6.24,-6.35,1,8,0,0,21,74.90,0,0,3.33,7.96154666666667,0,197.6
685,762.56,15.10,14.47,13.20,31,-21.09,-1.56,-22.66,2892,0.612655601659751,16,20.5,140,29.53,2.22,10.20,18.04,78.89,14.22,7.98,-6.24,-6.30,1,8,0,0,21,74.90,0,0,3.33,8.02048,0,197.6
686,762.6,15.10,14.59,13.20,31,-21.09,-1.56,-22.66,2911,0.612884384126439,16,21,140,29.73,2.22,10.20,18.04,78.78,14.22,7.98,-6.24,-6.13,1,8,0,0,21,74.90,0,0,3.58,8.69269333333333,0,197.6
687,762.64,15.06,14.59,13.20,31,-21.09,-1.56,-22.66,2914,0.612095736467359,16,21,140,29.73,2.22,10.20,18.04,78.76,14.22,7.83,-6.39,-6.13,1,8,0,0,21,74.90,0,0,3.58,8.70389333333333,0,197.6
688,762.68,14.97,14.59,13.32,31,-21.09,-1.56,-22.66,2930,0.612901023890785,16,21,140,29.93,2.24,10.20,18.43,78.77,14.22,7.98,-6.24,-6.12,1,8,0,0,21,74.90,0,0,3.33,8.12586666666667,0,197.6
689,762.72,15.06,14.59,13.32,31,-21.09,-1.56,-22.66,2939,0.621231711466485,16,21,140,30.43,2.24,10.20,18.43,78.70,14.22,7.98,-6.24,-6.07,1,8,0,0,21,74.90,0,0,3.33,8.15082666666667,0,197.6
690,762.76,15.06,14.59,13.32,31,-21.09,-1.56,-22.66,2934,0.616207925010652,16,21,140,30.13,2.22,10.20,18.43,78.65,14.22,7.98,-6.24,-6.07,1,8,0,0,21,74.90,0,0,3.58,8.76213333333333,0,197.6
691,762.8,15.06,14.59,13.32,31,-21.09,-1.56,-22.66,2950,0.618967709127892,16,21,140,30.43,2.24,9.80,18.04,75.82,14.22,7.98,-6.24,-6.03,1,8,0,0,20,74.90,0,0,3.58,8.80992,0,197.6
692,762.84,15.23,14.59,13.32,31,-20.31,-1.56,-21.88,2948,0.615368956743003,16,21,140,30.23,2.22,9.80,18.04,75.83,14.22,7.83,-6.39,-6.03,1,8,0,0,20,74.90,0,0,3.58,8.8032,0,197.6
693,762.88,15.18,14.59,13.32,31,-20.31,-1.56,-21.88,2949,0.61912512716175,16,21,140,30.43,2.24,9.41,18.04,73.09,14.22,7.83,-6.39,-6.13,1,8,0,0,21,74.90,0,0,3.58,8.80768,0,197.6
694,762.92,15.06,14.59,13.32,31,-20.31,-1.56,-21.88,2948,0.603052917232022,16,21,140,29.63,2.22,9.41,17.65,73.09,14.22,7.83,-6.39,-6.20,1,8,0,0,20,74.90,0,0,3.58,8.80469333333333,0,197.6
695,762.96,14.93,14.59,13.32,31,-20.31,-1.56,-21.88,2955,0.597512900769816,16,21,140,29.43,2.2,9.80,18.04,75.79,14.22,7.69,-6.53,-6.20,1,8,0,0,20,74.90,0,0,3.33,8.19589333333333,0,197.6
696,763,14.38,14.47,13.32,31,-21.09,-1.56,-22.66,2967,0.591052321172803,16,21,140,29.23,2.2,9.80,18.04,75.72,14.22,7.69,-6.53,-6.08,1,8,0,0,20,74.90,0,0,3.33,8.22917333333333,0,197.6
697,763.04,14.26,14.36,13.32,31,-21.09,-1.56,-22.66,2983,0.593965806235334,16,21,140,29.53,2.22,9.80,18.04,75.63,14.22,7.69,-6.53,-6.03,1,8,0,0,21,74.90,0,0,3.33,8.27285333333333,0,197.6
698,763.08,14.34,14.36,13.32,31,-21.88,-1.56,-23.44,2992,0.600300852415176,16,21.5,140,29.93,2.24,9.80,18.04,75.58,14.22,7.69,-6.53,-6.03,1,8,0,0,21,74.90,0,0,3.33,8.29642666666667,0,197.6
699,763.12,14.30,14.36,13.32,31,-21.88,-1.56,-23.44,2998,0.599049286965224,16,21.5,140,29.93,2.22,9.80,18.04,75.54,14.22,7.69,-6.53,-6.02,1,8,0,0,21,74.90,0,0,3.33,8.31376,0,197.6
700,763.16,14.55,14.36,13.32,31,-21.88,-1.56,-23.44,3006,0.597454878150212,16,21.5,140,29.93,2.22,9.80,18.04,75.50,14.22,7.69,-6.53,-6.02,1,8,0,0,20,74.90,0,0,3.33,8.33594666666667,0,197.6
701,763.2,14.59,14.47,13.32,31,-21.09,-1.56,-22.66,3017,0.599254164249606,16,21.5,140,30.13,2.22,9.80,18.04,75.43,14.22,7.69,-6.53,-6.00,1,8,0,0,20,74.90,0,0,3.33,8.36645333333333,0,197.6
702,763.24,14.72,14.59,13.32,31,-21.09,-1.56,-22.66,3035,0.59569981052805,16,21.5,140,30.13,2.22,9.80,18.04,75.33,14.22,7.69,-6.53,-5.90,1,8,0,0,20,74.90,0,0,3.33,8.41637333333333,0,197.6
703,763.28,14.76,14.59,13.32,31,-21.09,-1.56,-22.66,3047,0.587493845396356,16,21.5,140,29.83,2.22,9.80,18.04,75.26,14.22,7.69,-6.53,-5.90,1,8,0,0,20,74.90,0,0,3.33,8.44896,0,197.6
704,763.32,14.55,14.59,13.32,31,-21.09,-1.56,-22.66,3057,0.595338185981843,16,21.5,140,30.33,2.22,9.41,18.04,72.46,14.22,7.69,-6.53,-5.98,1,8,0,0,20,74.90,0,0,3.33,8.47738666666667,0,197.6
705,763.36,14.51,14.59,13.32,31,-21.09,-1.56,-22.66,3066,0.587767085304192,16,21.5,140,30.03,2.24,9.41,18.04,72.41,14.22,7.54,-6.68,-5.98,1,8,0,0,20,74.90,0,0,3.33,8.50165333333333,0,197.6
706,763.4,14.51,14.59,13.32,31,-21.09,-1.56,-22.66,3086,0.589647630619684,17,21.5,140,30.33,2.24,9.80,18.04,75.13,14.22,7.54,-6.68,-5.98,1,8,0,0,20,74.90,0,0,3.33,8.5592,0,197.6
707,763.44,14.80,14.47,13.32,31,-21.09,-1.56,-22.66,3090,0.587037786228659,17,22,140,30.23,2.24,9.80,18.04,75.10,14.22,7.54,-6.68,-5.85,1,8,0,0,20,74.90,0,0,3.33,8.56890666666667,0,197.6
708,763.48,14.47,14.47,13.32,31,-21.09,-1.56,-22.66,3087,0.589456636164872,17,22,140,30.33,2.24,9.80,18.04,75.03,14.22,7.54,-6.68,-5.85,1,8,0,0,20,74.90,0,0,3.33,8.56197333333333,0,197.6
709,763.52,14.42,14.36,13.32,31,-21.88,-1.56,-23.44,3088,0.585380069618716,17,22,140,30.13,2.24,9.80,18.04,75.02,14.22,7.54,-6.68,-5.82,1,8,0,0,20,74.90,0,0,3.33,8.56474666666667,0,197.6
710,763.56,14.30,14.36,13.32,31,-21.88,-1.56,-23.44,3098,0.583537766300839,17,22,140,30.13,2.24,9.80,18.04,74.96,14.22,7.54,-6.68,-5.81,1,8,0,0,20,74.90,0,0,3.33,8.59178666666667,0,197.6
711,763.6,14.42,14.36,13.32,31,-21.88,-1.56,-23.44,3109,0.587357246260254,17,22,140,30.43,2.24,9.41,18.04,72.16,14.22,7.54,-6.68,-5.81,1,8,0,0,20,74.90,0,0,3.33,8.62090666666667,0,197.6
712,763.64,14.42,14.36,13.32,31,-21.88,-1.56,-23.44,3119,0.575853775853776,17,22,140,29.93,2.24,9.80,18.04,74.84,14.22,7.54,-6.68,-5.80,1,8,0,0,20,74.90,0,0,3.33,8.64864,0,197.6
713,763.68,14.47,14.47,13.43,31,-21.88,-1.56,-23.44,3134,0.573051455923414,17,22,140,29.93,2.22,9.80,18.04,74.76,14.22,7.40,-6.82,-5.71,1,8,0,0,20,74.90,0,0,3.33,8.69093333333333,0,197.6
714,763.72,14.47,14.47,13.43,31,-21.88,-1.56,-23.44,3141,0.571728748806113,17,22,140,29.93,2.22,9.80,18.43,74.65,14.22,7.40,-6.82,-5.71,1,8,0,0,20,74.90,0,0,3.33,8.71104,0,197.6
715,763.76,14.55,14.47,13.43,31,-21.88,-1.56,-23.44,3153,0.589961145032115,17,22,140,31,2.26,9.80,18.43,74.65,14.22,7.40,-6.82,-5.65,1,8,0,0,20,74.90,0,0,3.33,8.74362666666667,0,197.6
716,763.8,14.42,14.47,13.43,31,-21.88,-1.56,-23.44,3156,0.584266814544878,17,22,140,30.73,2.24,9.80,18.43,74.63,14.22,7.40,-6.82,-5.65,1,8,0,0,20,74.90,0,0,3.33,8.75194666666667,0,197.6
717,763.84,14.47,14.47,13.43,31,-21.88,-1.56,-23.44,3136,0.586126614575028,17,22,140,30.63,2.24,9.80,18.43,74.74,14.22,7.40,-6.82,-5.67,1,8,0,0,20,74.90,0,0,3.33,8.69578666666667,0,197.6
718,763.88,14.59,14.59,13.43,31,-21.88,-1.56,-23.44,3119,0.596440596440596,17,22,140,31,2.24,9.80,18.04,74.84,14.22,7.54,-6.68,-5.71,1,8,0,0,20,74.90,0,0,3.33,8.64864,0,197.6
719,763.92,14.72,14.59,13.43,31,-21.09,-1.56,-22.66,3142,0.5715013127536,17,22,140,29.93,2.22,10.20,18.04,77.57,14.22,7.54,-6.68,-5.71,1,8,0,0,19,74.90,0,0,3.33,8.71450666666667,0,197.6
720,763.96,15.31,14.70,13.31,31,-21.09,-1.56,-22.66,3161,0.577693402942572,17,22,140,30.43,2.26,10.20,18.43,80.09,14.22,7.54,-6.68,-5.62,1,8,0,0,19,74.90,0,0,3.33,8.76512,0,197.6
721,764,15.31,14.70,13.31,31,-21.09,-1.56,-22.66,3190,0.574321994042954,17,22.5,140,30.53,2.24,10.20,18.82,79.93,14.22,7.54,-6.68,-5.42,1,8,0,0,19,74.90,0,0,3.33,8.84554666666667,0,197.6
722,764.04,15.14,14.70,13.31,31,-20.31,-1.56,-21.88,3209,0.574571517606731,17,22.5,140,30.73,2.26,10.20,18.82,76.93,14.22,7.54,-6.68,-5.42,1,8,0,0,19,74.90,0,0,3.58,9.58421333333333,0,197.6
723,764.08,15.14,14.70,13.32,31,-20.31,-1.56,-21.88,3198,0.576592916894692,17,22.5,140,30.73,2.26,9.41,18.82,71.35,14.22,7.54,-6.68,-5.58,1,8,0,0,19,74.90,0,0,3.33,8.86842666666667,0,197.6
724,764.12,15.35,14.81,13.32,31,-19.53,-1.56,-21.09,3188,0.587532345330511,17,22,140,31.22,2.24,9.41,18.43,71.69,14.22,7.54,-6.68,-5.58,1,8,0,0,19,74.90,0,0,3.58,9.52224,0,197.6
725,764.16,15.39,14.81,13.36,31,-19.53,-1.56,-21.09,3171,0.57776375965936,17,22,140,30.53,2.24,9.41,18.04,71.79,14.22,7.54,-6.68,-5.70,1,8,0,0,19,74.90,0,0,3.33,8.79285333333333,0,197.6
726,764.2,15.18,14.70,13.37,31,-19.53,-1.56,-21.09,3160,0.572179142269346,17,22.5,140,30.13,2.24,9.41,18.04,71.86,14.22,7.54,-6.68,-5.72,1,8,0,0,19,74.90,0,0,3.33,8.76234666666667,0,197.6
727,764.24,15.14,14.59,13.37,31,-19.53,-1.56,-21.09,3162,0.571817175391428,17,22.5,140,30.13,2.24,9.80,18.04,74.59,14.22,7.40,-6.82,-5.72,1,8,0,0,19,74.90,0,0,3.33,8.76789333333333,0,197.6
728,764.28,15.23,14.47,13.39,31,-19.53,-1.56,-21.09,3189,0.563211541477184,17,22.5,140,29.93,2.24,10.20,18.43,79.93,14.22,7.40,-6.82,-5.51,1,8,0,0,19,74.90,0,0,3.33,8.84277333333333,0,197.6
729,764.32,15.06,14.36,13.41,31,-20.31,-1.56,-21.88,3205,0.578561398034015,17,22.5,140,30.9,2.24,10.20,18.82,79.77,14.22,7.54,-6.68,-5.39,1,8,0,0,19,74.90,0,0,3.33,8.88714666666667,0,197.6
730,764.36,14.89,14.36,13.41,31,-20.31,-1.56,-21.88,3216,0.5935162870248,17,22.5,141.8,31.81,2.26,10.20,18.82,76.79,14.22,7.54,-6.68,-5.39,1,8,0,0,19,74.90,0,0,3.33,8.91834666666667,0,197.6
731,764.4,14.93,14.47,13.43,31,-20.31,-1.56,-21.88,3200,0.600609422611142,17,22,141.8,32.03,2.24,10.20,18.82,76.66,14.22,7.54,-6.68,-5.47,1,8,0,0,20,74.90,0,0,3.33,8.87397333333333,0,197.6
732,764.44,15.10,14.59,13.43,31,-19.53,-1.56,-21.09,3205,0.607722911303534,17,22,141.8,32.46,2.26,10.20,18.82,77.01,14.22,7.54,-6.68,-5.47,1,8,0,0,19,74.90,0,0,3.58,9.57152,0,197.6
733,764.48,15.10,14.70,13.43,31,-19.53,-1.56,-21.09,3209,0.603038566419946,17,22,141.8,32.25,2.28,9.80,18.43,74.19,14.22,7.54,-6.68,-5.46,1,8,0,0,19,74.90,0,0,3.58,9.58346666666667,0,197.6
734,764.52,15.10,14.70,13.43,30,-18.75,-1.56,-20.31,3217,0.576313335405657,17,22,141.8,30.9,2.26,9.80,18.43,74.02,14.22,7.54,-6.68,-5.59,1,8,0,0,19,74.90,0,0,3.58,9.60810666666667,0,197.6
735,764.56,15.27,14.70,13.43,30,-18.75,-1.56,-20.31,3247,0.573294316956723,17,22,141.8,31.02,2.24,9.80,18.04,73.42,14.22,7.54,-6.68,-5.59,1,8,0,0,19,74.90,0,0,3.58,9.69621333333333,0,197.6
736,764.6,15.06,14.59,13.43,30,-18.75,-1.56,-20.31,3256,0.558863723608445,17,22.5,141.8,30.33,2.24,9.80,18.04,73.22,14.22,7.40,-6.82,-5.61,1,8,0,0,19,74.90,0,0,3.33,9.03066666666667,0,197.6
737,764.64,15.14,14.47,13.43,30,-19.53,-1.56,-21.09,3253,0.553888718106363,17,22.5,141.8,30.03,2.22,9.80,18.04,73.29,14.22,7.40,-6.82,-5.60,1,8,0,0,19,74.51,0,0,3.33,9.02165333333333,0,197.6
738,764.68,15.14,14.47,13.43,30,-19.53,-1.56,-21.09,3223,0.5811525634065,17,23,141.8,31.22,2.26,9.80,18.43,73.89,14.22,7.40,-6.82,-5.60,1,8,0,0,19,74.51,0,0,3.33,8.93914666666667,0,197.6
739,764.72,15.06,14.47,13.56,30,-19.53,-1.56,-21.09,3219,0.565330848089469,17,22.5,141.8,30.33,2.24,9.80,18.43,73.98,14.22,7.40,-6.82,-5.60,1,8,0,0,19,74.90,0,0,3.33,8.92736,0,197.6
740,764.76,14.89,14.47,13.56,30,-19.53,-1.56,-21.09,3218,0.582191142191142,17,22.5,141.8,31.22,2.26,9.80,18.43,74.01,14.22,7.40,-6.82,-5.60,1,8,0,0,19,74.90,0,0,3.33,8.9232,0,197.6
741,764.8,15.31,14.47,13.56,30,-19.53,-1.56,-21.09,3233,0.573505529348078,17,22.5,141.8,30.9,2.24,9.41,18.43,71.27,14.22,7.40,-6.82,-5.58,1,8,0,0,19,74.90,0,0,3.33,8.96549333333333,0,197.6
742,764.84,15.10,14.59,13.56,30,-18.75,-1.56,-20.31,3240,0.578148148148148,17,22.5,141.8,31.22,2.26,9.41,18.04,68.09,14.22,7.40,-6.82,-5.71,1,8,0,0,19,74.90,0,0,3.33,8.9856,0,197.6
743,764.88,14.97,14.70,13.56,30,-18.75,-1.56,-20.31,3258,0.577024019645461,17,22.5,141.8,31.33,2.24,9.02,18.04,65.02,14.22,7.40,-6.82,-5.71,1,8,0,0,19,74.90,0,0,3.33,9.03482666666667,0,197.6
744,764.92,15.23,14.70,13.56,30,-17.97,-1.56,-19.53,3254,0.551917018824433,17,23,141.8,29.93,2.22,8.63,17.65,62.08,14.22,7.25,-6.97,-5.93,1,8,0,0,19,74.51,0,0,3.33,9.02373333333333,0,197.6
745,764.96,15.31,14.59,13.63,30,-17.97,-1.56,-19.53,3258,0.531204911742134,17,23,141.8,28.84,2.2,8.63,17.25,59.58,14.22,7.25,-6.97,-6.17,1,8,0,0,19,74.51,0,0,3.33,9.03413333333333,0,197.6
746,765,15.14,14.59,13.63,30,-18.75,-1.56,-20.31,3255,0.524279898609724,17,23.5,141.8,28.44,2.2,8.24,16.86,56.91,14.22,7.11,-7.11,-6.17,1,8,0,0,19,74.51,0,0,3.33,9.02650666666667,0,197.6
747,765.04,15.18,14.47,13.68,30,-18.75,-1.56,-20.31,3263,0.496551724137931,17,24,141.8,27,2.16,8.24,16.86,57.05,14.22,6.96,-7.26,-6.26,1,8,0,0,19,74.51,0,0,3.33,9.048,0,197.6
748,765.08,14.89,14.36,13.70,30,-19.53,-1.56,-21.09,3262,0.499202942979767,17,25,141.8,27.14,2.16,8.24,16.86,56.78,14.22,6.82,-7.40,-6.26,1,8,0,0,18,74.51,0,0,3.07,8.35072,0,197.6
749,765.12,14.42,14.24,13.70,30,-19.53,-1.56,-21.09,3268,0.487675005737893,17,25,141.8,26.56,2.14,7.84,16.86,53.67,14.22,6.82,-7.40,-6.27,1,8,0,0,18,74.51,0,0,3.07,8.36544,0,197.6
750,765.16,14.21,14.24,13.69,30,-20.31,-1.56,-21.88,3251,0.505505998154414,17,25.5,141.8,27.39,2.16,5.49,16.47,49.86,14.22,6.67,-7.55,-6.49,1,8,0,0,18,74.51,0,0,3.07,8.32256,0,197.6
751,765.2,14.21,14.24,13.69,30,-20.31,-1.56,-21.88,3254,0.473545908567038,17,25.5,141.8,25.68,2.14,0.00,16.08,46.07,14.22,6.67,-7.55,-6.49,1,8,0,0,18,74.51,0,0,3.07,8.3296,0,197.6
752,765.24,14.13,14.24,13.67,30,-20.31,-1.56,-21.88,3261,0.456485740570377,17,26,141.8,24.81,2.12,0.00,15.69,42.25,14.22,6.53,-7.69,-6.73,1,8,0,0,17,74.51,0,0,2.82,7.65248,0,197.6
753,765.28,14.47,14.36,13.56,30,-20.31,-1.56,-21.88,3288,0.428864725115961,17,25.5,141.8,23.5,2.08,0.00,15.29,0.00,14.22,6.38,-7.84,-6.98,1,8,0,0,15,0.00,0,0,0.00,0,0,197.6
