sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,correction,RPM,load,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,mrp,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,IDC,KNOCK_FLAG
11,38300.04,22.5979,14.7,7.70161,255,0,-1.5625,65.92,1563.25,0.23,0,17.5,82.4,5.96,1.38,0,6.66667,0,14.5098,8.555,-5.95,-8.73117,1,7,0,0,0,0,0,0,3.328,4.34,0
12,38300.08,22.7236,14.7,7.70555,255,0,-1.5625,66.09,1674.5,0.23,0,17.5,82.4,6.28,1.42,0,6.66667,0,14.5098,7.685,-6.82,-8.80872,1,7,0,0,0,0,0,0,3.328,4.64,0
13,38300.12,22.5553,14.7,7.70555,255,0,-1.5625,65.84,1742.5,0.22,0,17.5,82.4,6.39,1.42,0,6.66667,0,14.5098,7.54,-6.97,-8.80872,1,7,0,0,0,0,0,0,3.072,4.46,0
14,38300.16,22.008,14.7,7.70753,255,0,-1.5625,64.98,1868.75,0.21,0,17.5,82.4,6.46,1.44,0,6.66667,0,14.5098,6.67,-7.84,-9.08253,1,7,0,0,0,0,0,0,3.072,4.78,0
15,38300.2,22.4296,14.7,7.70753,255,0,-1.5625,65.64,1926,0.2,0,17,82.4,6.49,1.44,0,6.66667,0,14.5098,6.235,-8.27,-9.53463,1,7,0,0,0,0,0,0,3.072,4.93,0
16,38300.24,22.683,14.7,7.70753,255,0,-1.5625,66.02,1971.5,0.2,0,16,82.4,6.49,1.44,0,6.66667,0,14.5098,5.655,-8.85,-9.53463,1,7,0,0,0,0,0,0,2.816,4.63,0
17,38300.28,22.2188,14.7,8.12129,255,0,-3.90625,63.45,1997.75,0.19,0,15.5,84.2,6.49,1.44,0,6.66667,0,14.5098,5.365,-9.14,-9.6973,1,7,0,0,0,0,0,0,2.56,4.26,0
18,38300.32,22.5147,14.7,8.48762,255,0,-3.90625,62.30,2033.25,0.19,0,14,84.2,6.51,1.44,0,6.66667,0,14.5098,4.93,-9.58,-9.71735,1,7,0,0,0,0,0,0,2.56,4.34,0
19,38300.36,22.5553,14.7,8.48762,255,0,-3.90625,62.37,2030.5,0.19,0,13,84.2,6.52,1.44,0,6.66667,0,14.5098,4.64,-9.87,-9.71735,1,7,0,0,0,0,0,0,2.56,4.33,0
20,38300.4,22.3039,14.7,8.81054,255,0,-3.90625,60.50,2043.5,0.19,0,12,84.2,6.55,1.46,0,6.66667,0,14.5098,4.35,-10.16,-9.71735,1,7,0,0,0,0,0,0,2.304,3.92,0
21,38300.44,22.4296,14.7,8.81054,255,0,-3.90625,60.72,2039.25,0.19,0,11.5,84.2,6.55,1.46,0,6.66667,0,14.5098,4.35,-10.16,-9.71735,1,7,0,0,0,0,0,0,2.304,3.92,0
22,38300.48,22.5147,14.7,9.21788,255,0,-3.90625,59.06,2005.5,0.2,0,10.5,84.2,6.55,1.46,0,6.66667,0,14.5098,4.205,-10.30,-9.71735,1,7,0,0,0,0,0,0,2.304,3.85,0
23,38300.52,22.5979,14.7,9.43749,255,0,-3.90625,58.24,1990,0.2,0,9.5,84.2,6.55,1.44,0,6.66667,0,14.5098,4.06,-10.45,-9.69111,1,7,0,0,0,0,0,0,2.304,3.82,0
24,38300.56,22.5147,14.7,9.43749,255,0,-3.90625,58.08,1962.75,0.2,0,9.5,84.2,6.67,1.46,0,6.66667,0,14.5098,3.915,-10.59,-9.69111,1,7,0,0,0,0,0,0,2.304,3.77,0
25,38300.6,22.6404,14.7,9.62763,255,0,-3.90625,57.48,1915.25,0.21,0,9.5,84.2,6.57,1.46,0,6.66667,0,14.5098,3.915,-10.59,-9.57156,1,7,0,0,0,0,0,0,2.304,3.68,0
26,38300.64,22.5147,14.7,9.78726,255,0,-3.90625,56.53,1894,0.21,0,9.5,84.2,6.55,1.44,0,6.66667,0,14.5098,3.915,-10.59,-9.45579,1,7,0,0,0,0,0,0,2.304,3.64,0
27,38300.68,22.3871,14.7,9.78726,255,0,-3.90625,56.28,1862.25,0.21,0,9.5,84.2,6.52,1.44,0,6.66667,0,14.5098,3.915,-10.59,-9.45579,1,7,0,0,0,0,0,0,2.304,3.58,0
28,38300.72,22.4296,14.7,9.91947,255,0,-3.90625,55.78,1830,0.21,0,9.5,84.2,6.54,1.46,0,6.66667,0,14.5098,3.915,-10.59,-9.31631,1,7,0,0,0,0,0,0,2.304,3.51,0
29,38300.76,22.4296,14.7,9.91947,255,0,-3.90625,55.78,1785.5,0.22,0,9.5,84.2,6.55,1.44,0,6.66667,0,14.5098,3.915,-10.59,-9.31631,1,7,0,0,0,0,0,0,2.304,3.43,0
30,38300.8,22.5147,14.7,10.0319,255,0,-3.90625,55.44,1757,0.22,0,9.5,84.2,6.55,1.44,0,6.66667,0,14.5098,3.915,-10.59,-9.18852,1,7,0,0,0,0,0,0,2.304,3.37,0
31,38300.84,22.5147,14.7,10.1229,255,0,-3.90625,55.04,1726.25,0.23,0,9.5,84.2,6.55,1.46,0,6.66667,0,14.5098,3.915,-10.59,-9.04273,1,7,0,0,0,0,0,0,2.304,3.31,0
32,38300.88,22.4296,14.7,10.1229,255,0,-3.90625,54.87,1690.75,0.24,0,9.5,84.2,6.65,1.46,0,6.66667,0,14.5098,3.915,-10.59,-9.04273,1,7,0,0,0,0,0,0,2.304,3.25,0
33,38300.92,22.1337,14.7,10.1639,255,0,-3.90625,54.08,1669,0.24,0,9.5,84.2,6.55,1.44,0,6.66667,0,14.5098,3.915,-10.59,-8.95494,1,7,0,0,0,0,0,0,2.304,3.20,0
34,38300.96,22.5147,14.7,10.233,255,0,-3.90625,54.55,1644.75,0.24,0,9.5,84.2,6.55,1.44,0,6.66667,0,14.5098,4.06,-10.45,-8.84125,1,7,0,0,0,0,0,0,2.304,3.16,0
35,38301,23.7351,14.7,10.233,255,0,-3.90625,56.89,1618.5,0.24,0,9.5,84.2,6.52,1.44,0,6.66667,0,14.5098,4.06,-10.45,-8.84125,1,7,0,0,0,0,0,0,2.304,3.11,0
36,38301.04,23.7351,14.7,10.2925,255,0,-3.90625,56.64,1593.25,0.25,0,9.5,84.2,6.54,1.44,0,6.66667,0,14.5098,4.06,-10.45,-8.73117,1,7,0,0,0,0,0,0,2.304,3.06,0
37,38301.08,23.6945,14.7,10.2925,255,0,-3.90625,56.56,1573.25,0.25,0,9.5,84.2,6.52,1.44,0,6.66667,0,14.3647,4.06,-10.30,-8.73117,1,7,0,0,0,0,0,0,2.304,3.02,0
38,38301.12,23.7351,14.7,10.342,255,0,-3.90625,56.43,1555.75,0.25,0,9.5,84.2,6.49,1.44,0,6.66667,0,14.3647,4.06,-10.30,-8.73117,1,7,0,0,0,0,0,0,2.304,2.99,0
39,38301.16,23.6519,14.7,10.3634,255,0,-3.90625,56.18,1523.25,0.26,0,9.5,84.2,6.49,1.44,0,6.66667,0,14.3647,4.06,-10.30,-8.73117,1,7,0,0,0,0,0,0,2.304,2.92,0
40,38301.2,23.5668,14.7,10.3634,255,0,-3.90625,56.03,1511.5,0.26,0,9.5,84.2,6.49,1.44,0,6.66667,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.304,2.90,0
41,38301.24,23.7776,14.7,10.3992,255,0,-3.90625,56.26,1494.75,0.26,0,9.5,84.2,6.48,1.44,0,6.66667,0,14.3647,4.06,-10.30,-8.73117,1,7,0,0,0,0,0,0,2.304,2.87,0
42,38301.28,23.7351,14.7,10.4136,255,0,-3.90625,56.13,1481.75,0.26,0,9.5,84.2,6.45,1.44,0,6.66667,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,3.16,0
43,38301.32,23.8202,14.7,10.4136,255,0,-3.90625,56.28,1469.5,0.26,0,9.5,84.2,6.42,1.42,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,3.13,0
44,38301.36,23.8202,14.7,10.4425,255,0,-3.90625,56.16,1470.5,0.26,0,9.5,84.2,6.39,1.42,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,3.14,0
45,38301.4,24.2418,14.7,10.4425,255,0,-3.90625,56.92,1461,0.26,0,9.5,84.2,6.36,1.42,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,3.12,0
46,38301.44,24.1992,14.7,10.4679,255,0,-3.90625,56.74,1453.25,0.26,0,9.5,84.2,6.34,1.42,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,3.10,0
47,38301.48,24.3249,14.7,10.4788,255,0,-3.90625,56.92,1440,0.26,0,9.5,84.2,6.34,1.42,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,3.07,0
48,38301.52,24.0735,14.7,10.4788,255,0,-3.90625,56.47,1424.25,0.27,0,9.5,84.2,6.33,1.42,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,3.04,0
49,38301.56,24.1992,14.7,10.4971,255,0,-3.90625,56.62,1413.25,0.27,0,9.5,84.2,6.33,1.4,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,3.01,0
50,38301.6,24.41,14.7,10.5044,255,0,-3.90625,56.97,1399,0.27,0,9.5,84.2,6.31,1.4,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.98,0
51,38301.64,24.2418,14.7,10.5044,255,0,-3.90625,56.67,1385.25,0.27,0,9.5,84.2,6.34,1.42,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.96,0
52,38301.68,24.2418,14.7,10.5191,255,0,-3.90625,56.61,1373.5,0.28,0,9.5,84.2,6.34,1.42,0,6.27451,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.93,0
53,38301.72,24.1992,14.7,10.5191,255,0,-3.90625,56.53,1362.5,0.28,0,9.5,84.2,6.36,1.4,0,5.88235,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.91,0
54,38301.76,23.5243,14.7,10.5264,255,0,-3.90625,55.25,1343.25,0.28,0,9.5,84.2,6.22,1.4,0,5.88235,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.87,0
55,38301.8,23.8627,14.7,10.5338,255,0,-3.90625,55.86,1330.5,0.28,0,9.5,84.2,6.16,1.38,0,5.88235,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.84,0
56,38301.84,23.7776,14.7,10.5338,255,0,-3.90625,55.70,1318.25,0.28,0,9.5,84.2,6.05,1.38,0,5.88235,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.81,0
57,38301.88,23.7776,14.7,10.5449,255,0,-3.90625,55.65,1317.5,0.28,0,9.5,84.2,6.05,1.4,0,5.88235,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.81,0
58,38301.92,23.5668,14.7,10.5264,255,0,-3.90625,55.33,1305.5,0.28,0,9.5,84.2,6,1.38,0,5.88235,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.79,0
59,38301.96,23.5668,14.5852,10.5264,255,0,-3.90625,55.33,1294.25,0.28,0,9.5,84.2,5.96,1.38,0,5.88235,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.76,0
60,38302,23.9033,14.5852,10.5338,255,0,-3.90625,55.93,1280,0.28,0,9.5,84.2,6.05,1.38,0,5.88235,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.73,0
61,38302.04,23.5243,14.5852,10.5338,255,0,-3.90625,55.22,1259.75,0.29,0,9.5,84.2,6.05,1.4,0,5.88235,0,14.3647,4.205,-10.16,-8.73117,1,7,0,0,0,0,0,0,2.56,2.69,0
62,38302.08,23.8202,14.5852,10.5338,255,0,-3.90625,55.78,1238.5,0.3,0,9.5,84.2,6.12,1.38,0,5.88235,0,14.3647,4.35,-10.01,-8.73117,1,7,0,0,0,0,0,0,2.56,2.64,0
63,38302.12,23.6094,14.5852,10.5301,255,0,-3.90625,55.40,1197.75,0.3,0,9.5,84.2,5.96,1.38,0,5.88235,0,14.3647,4.35,-10.01,-8.73117,1,7,0,0,0,0,0,0,2.56,2.56,0
64,38302.16,23.7776,14.5852,10.5301,255,0,-3.90625,55.71,1193,0.3,0,9.5,84.2,5.96,1.38,0,5.88235,0,14.3647,4.35,-10.01,-8.73117,1,7,0,0,0,0,0,0,2.56,2.55,0
65,38302.2,23.6519,14.5852,10.5228,255,0,-3.90625,55.51,1176,0.3,0,9.5,84.2,5.84,1.36,0,5.88235,0,14.3647,4.35,-10.01,-8.74997,1,7,0,0,0,0,0,0,2.56,2.51,0
66,38302.24,23.5668,14.5852,10.5117,255,0,-3.90625,55.40,1162,0.3,0,9.5,84.2,5.84,1.38,0,5.88235,0,14.3647,4.35,-10.01,-8.7661,1,7,0,0,0,0,0,0,2.56,2.48,0
67,38302.28,23.7351,14.5852,10.5117,255,0,-1.5625,55.71,1152.5,0.3,0,9.5,84.2,5.77,1.36,0,5.88235,0,14.3647,4.35,-10.01,-8.7661,1,7,0,0,0,0,0,0,2.816,2.70,0
68,38302.32,23.7776,14.5852,10.5007,255,0,-1.5625,55.84,1137.5,0.3,0,9.5,84.2,5.77,1.38,0,5.88235,0,14.3647,4.495,-9.87,-8.78859,1,7,0,0,0,0,0,0,2.56,2.43,0
69,38302.36,23.6945,14.5852,10.5007,255,0,-1.5625,55.68,1110.5,0.31,0,9.5,84.2,5.69,1.34,0,5.88235,0,14.3647,4.495,-9.87,-8.78859,1,7,0,0,0,0,0,0,2.816,2.61,0
70,38302.4,23.6945,14.5852,10.4934,255,0,-1.5625,55.71,1096.5,0.31,0,9.5,84.2,5.66,1.38,0,5.88235,0,14.3647,4.495,-9.87,-8.8133,1,7,0,0,0,0,0,0,2.816,2.57,0
71,38302.44,23.8627,14.5852,10.4861,255,0,-1.5625,56.06,1083.5,0.31,0,9.5,84.2,5.62,1.36,0,5.88235,0,14.3647,4.495,-9.87,-8.82658,1,7,0,0,0,0,0,0,2.816,2.54,0
72,38302.48,23.6094,14.5852,10.4861,255,0,-1.5625,55.59,1083.5,0.31,0,9.5,84.2,5.66,1.36,0,5.88235,0,14.3647,4.495,-9.87,-8.82658,1,7,0,0,0,0,0,0,2.816,2.54,0
73,38302.52,23.6945,14.5852,10.4788,255,0,-1.5625,55.78,1062.25,0.32,0,9.5,84.2,5.62,1.36,0,5.88235,0,14.3647,4.495,-9.87,-8.84645,1,7,0,0,0,0,0,0,2.816,2.49,0
74,38302.56,23.7776,14.5852,10.4679,255,0,-1.5625,55.98,1040.75,0.33,0,9.5,84.2,5.66,1.36,0,5.88235,0,14.3647,4.495,-9.87,-8.87748,1,7,0,0,0,0,0,0,2.816,2.44,0
75,38302.6,23.7351,14.5852,10.4679,255,0,-1.5625,55.90,1035,0.33,0,9.5,84.2,5.66,1.36,0,5.4902,0,14.3647,4.495,-9.87,-8.87748,1,7,0,0,0,0,0,0,2.816,2.43,0
76,38302.64,23.7776,14.5852,10.4642,255,0,-1.5625,55.99,1013.25,0.33,0,9.5,84.2,5.59,1.34,0,5.4902,0,14.3647,4.64,-9.72,-8.89546,1,7,0,0,0,0,0,0,2.816,2.38,0
77,38302.68,23.7351,14.4703,10.4642,255,0,-1.5625,55.91,999.75,0.33,0,9.5,84.2,5.52,1.36,0,5.4902,0,14.3647,4.64,-9.72,-8.89546,1,7,0,0,0,0,0,0,2.816,2.35,0
78,38302.72,23.6094,14.4703,10.457,255,0,-1.5625,55.71,994.25,0.33,0,9.5,84.2,5.45,1.36,0,5.4902,0,14.3647,4.64,-9.72,-8.91502,1,7,0,0,0,0,0,0,2.816,2.33,0
79,38302.76,23.356,14.4703,10.4497,255,0,-1.5625,55.26,975.75,0.33,0,9.5,84.2,5.42,1.32,0,5.4902,0,14.3647,4.64,-9.72,-8.92577,1,7,0,0,0,0,0,0,2.816,2.29,0
80,38302.8,23.7351,14.4703,10.4497,255,0,-1.5625,55.97,955.25,0.34,0,10,84.2,5.36,1.34,0,5.4902,0,14.3647,4.64,-9.72,-8.92577,1,7,0,0,0,0,0,0,2.816,2.24,0
81,38302.84,23.8202,14.4703,10.4461,255,0,-1.5625,56.15,954.5,0.34,0,10,84.2,5.42,1.36,0,5.4902,0,14.3647,4.64,-9.72,-8.95606,1,7,0,0,0,0,0,0,2.816,2.24,0
82,38302.88,23.6519,14.4703,10.4388,255,0,-1.5625,55.86,946.25,0.34,0,10,84.2,5.42,1.34,0,5.4902,0,14.3647,4.785,-9.58,-8.96423,1,7,0,0,0,0,0,0,2.816,2.22,0
83,38302.92,23.4837,14.4703,10.4388,255,0,-1.5625,55.55,914.75,0.35,0,10,84.2,5.36,1.32,0,5.4902,0,14.3647,4.785,-9.58,-8.96423,1,7,0,0,0,0,0,0,2.816,2.15,0
84,38302.96,23.7776,14.4703,10.4316,255,0,-1.5625,56.13,912.75,0.36,0,10,84.2,5.42,1.34,0,5.4902,0,14.3647,4.785,-9.58,-8.9931,1,7,0,0,0,0,0,0,2.816,2.14,0
85,38303,23.6945,14.4703,10.4316,255,0,-1.5625,55.97,905.75,0.36,0,10,84.2,5.42,1.36,0,5.4902,0,14.3647,4.785,-9.58,-8.9931,1,7,0,0,0,0,0,0,2.816,2.13,0
86,38303.04,23.6094,14.3555,10.428,255,0,-1.5625,55.83,894.75,0.36,0,10.5,84.2,5.42,1.36,0,5.4902,0,14.3647,4.785,-9.58,-9.00151,1,7,0,0,0,0,0,0,2.816,2.10,0
87,38303.08,23.8202,14.3555,10.4244,255,0,-1.5625,56.24,875.75,0.37,0,10.5,84.2,5.42,1.34,0,5.4902,0,14.3647,4.785,-9.58,-9.02905,1,7,0,0,0,0,0,0,2.816,2.06,0
88,38303.12,23.8202,14.3555,10.4244,255,0,-1.5625,56.24,862.75,0.37,0,11,84.2,5.39,1.32,0,5.4902,0,14.3647,4.93,-9.43,-9.02905,1,7,0,0,0,0,0,0,3.072,2.21,0
89,38303.16,23.6519,14.3555,10.4244,255,0,-1.5625,55.93,843.5,0.38,0,11,84.2,5.36,1.32,0,5.4902,0,14.3647,4.93,-9.43,-9.04089,1,7,0,0,0,0,0,0,3.072,2.16,0
90,38303.2,23.4411,14.3555,10.4208,255,0,-1.5625,55.54,810.25,0.39,0,11.5,84.2,5.32,1.32,0,5.4902,0,14.3647,4.93,-9.43,-9.08922,1,7,0,0,0,0,0,0,3.072,2.07,0
91,38303.24,23.6945,14.3555,10.4208,255,0,-1.5625,56.02,800,0.4,0,16.5,84.2,5.29,1.34,0,5.4902,0,14.3647,4.93,-9.43,-9.08922,1,7,0,0,0,0,0,0,3.072,2.05,0
92,38303.28,23.6519,14.3555,10.4172,255,0,-1.5625,55.96,792.5,0.4,0,16.5,84.2,5.29,1.34,0,5.4902,0,14.3647,5.075,-9.29,-9.09857,1,7,0,0,0,0,0,0,3.072,2.03,0
93,38303.32,23.7351,14.2406,10.4172,255,0,-1.5625,56.11,788.75,0.4,0,16.5,84.2,5.23,1.34,0,5.4902,0,14.3647,5.075,-9.29,-9.09857,1,7,0,0,0,0,0,0,3.072,2.02,0
94,38303.36,23.7351,14.2406,10.4172,255,0,-1.5625,56.11,781.25,0.4,0,16.5,84.2,5.23,1.34,0,5.4902,0,14.3647,5.075,-9.29,-9.09857,1,7,0,0,0,0,0,0,3.072,2.00,0
95,38303.4,23.7351,14.2406,10.4208,255,0,-1.5625,56.10,786.75,0.4,0,16.5,84.2,5.2,1.34,0,5.4902,0,14.3647,5.22,-9.14,-9.09857,1,7,0,0,0,0,0,0,3.072,2.01,0
96,38303.44,23.7351,14.2406,10.4208,255,0,-1.5625,56.10,793.75,0.39,0,16.5,84.2,5.17,1.34,0,5.4902,0,14.3647,5.22,-9.14,-9.09857,1,7,0,0,0,0,0,0,3.072,2.03,0
97,38303.48,23.7351,14.2406,10.4208,255,0,-1.5625,56.10,788.5,0.39,0,16.5,84.2,5.17,1.34,0,5.4902,0,14.3647,5.22,-9.14,-9.09857,1,7,0,0,0,0,0,0,3.072,2.02,0
98,38303.52,23.6519,14.1258,10.4244,255,0,-1.5625,55.93,780.5,0.4,0,16.5,84.2,5.17,1.34,0,5.4902,0,14.3647,5.22,-9.14,-9.09863,1,7,0,0,0,0,0,0,3.072,2.00,0
99,38303.56,23.6519,14.1258,10.4244,255,0,-1.5625,55.93,788.25,0.39,0,16.5,84.2,5.13,1.34,0,5.4902,0,14.3647,5.365,-9.00,-9.09863,1,7,0,0,0,0,0,0,3.072,2.02,0
100,38303.6,23.7776,14.1258,10.428,255,0,-1.5625,56.14,794.75,0.39,0,16.5,84.2,5.13,1.32,0,5.4902,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.20,0
101,38303.64,23.8202,14.1258,10.428,255,0,-1.5625,56.22,795.5,0.39,0,16.5,84.2,5.13,1.32,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.072,2.04,0
102,38303.68,23.6945,14.1258,10.4316,255,0,-1.5625,55.97,793,0.39,0,16.5,84.2,5.13,1.32,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.20,0
103,38303.72,23.8202,14.0109,10.4352,255,0,-1.5625,56.19,794.5,0.39,0,16.5,84.2,5.1,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.20,0
104,38303.76,23.6519,14.0109,10.4352,255,0,-1.5625,55.88,796.25,0.38,0,16.5,84.2,5.1,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.21,0
105,38303.8,23.6519,14.0109,10.4425,255,0,-1.5625,55.85,778.75,0.39,0,16.5,84.2,5.06,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.16,0
106,38303.84,23.8202,13.8961,10.4497,255,0,-1.5625,56.13,769.5,0.39,0,16.5,84.2,5.02,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.13,0
107,38303.88,24.2843,13.8961,10.4497,255,0,-1.5625,56.97,766,0.39,0,16.5,84.2,4.94,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.12,0
108,38303.92,24.2418,13.8961,10.457,255,0,-1.5625,56.86,778.25,0.38,0,16.5,84.2,4.97,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.16,0
109,38303.96,24.2843,13.8961,10.457,255,0,-1.5625,56.94,779,0.38,0,16.5,84.2,4.94,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.16,0
110,38304,23.9459,13.7813,10.4606,255,0,-1.5625,56.32,791.75,0.37,0,16.5,84.2,4.88,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09863,1,7,0,0,0,0,0,0,3.328,2.20,0
111,38304.04,24.1141,13.7813,10.4606,255,0,-1.5625,56.62,802.25,0.36,0,16.5,84.2,4.88,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.22,0
112,38304.08,24.2418,13.7813,10.4606,255,0,-1.5625,56.85,792,0.37,0,16.5,84.2,4.88,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.072,2.03,0
113,38304.12,24.2843,13.6664,10.4642,255,0,-1.5625,56.91,778,0.38,0,16.5,84.2,4.88,1.3,0,5.09804,0,14.3647,5.365,-9.00,-9.09857,1,7,0,0,0,0,0,0,3.328,2.16,0
114,38304.16,24.3675,13.6664,10.4715,255,0,-1.5625,57.03,780.5,0.38,0,16.5,84.2,4.88,1.32,0,5.09804,0,14.3647,5.365,-9.00,-9.09863,1,7,0,0,0,0,0,0,3.072,2.00,0
115,38304.2,24.2418,13.6664,10.4715,255,0,-1.5625,56.80,789.75,0.38,0,16.5,84.2,4.94,1.32,0,5.09804,0,14.3647,5.365,-9.00,-9.09863,1,7,0,0,0,0,0,0,3.072,2.02,0
116,38304.24,24.2843,13.5516,10.4715,255,0,-1.5625,56.88,776,0.38,0,16.5,84.2,4.97,1.32,0,5.09804,0,14.3647,5.365,-9.00,-9.09876,1,7,0,0,0,0,0,0,3.072,1.99,0
