sample,time,wbo2,AFR,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,KNOCK_FLAG,ECT
0,18748.480,10.17,14.7,9.81918,255,0,2.34375,186.75,0,13,125.6,2.27,1.2,0,6.66667,0,14.3647,13.775,-9.03626,1,7,0,0,0,0,0,0,6.4,0,188.6
1,18748.520,10.17,14.7,9.81918,255,0,2.34375,186.75,0,13,125.6,2.27,1.1,0,6.66667,0,14.3647,13.775,-9.03626,1,7,0,0,0,0,0,0,6.4,0,168.8
2,18748.560,10.17,14.7,9.81918,255,0,2.34375,186.75,0,13,125.6,2.27,1.1,0,6.66667,0,14.3647,13.775,-9.03626,1,7,0,0,0,0,0,0,6.4,0,168.8
3,18748.600,10.17,14.7,9.81918,255,0,2.34375,197.25,0,13,125.6,2.62,1.2,0,6.66667,0,14.3647,13.63,-9.03626,1,7,0,0,0,0,0,0,6.4,0,168.8
4,18748.640,10.17,14.7,9.81918,255,0,2.34375,197.25,0,13,125.6,2.62,1.22,0,6.66667,0,14.3647,13.63,-9.03626,1,7,0,0,0,0,0,0,6.4,0,168.8
5,18748.680,10.17,14.7,9.81918,255,0,2.34375,406.25,0,13,125.6,3.21,1.2,0,6.66667,0,14.3647,13.195,-9.03626,1,7,0,0,0,0,0,0,6.4,0,168.8
6,18748.720,10.17,14.7,9.81278,255,0,2.34375,709,0,21,125.6,3.1,1.22,0,6.66667,0,14.3647,12.47,-9.03626,1,7,0,0,0,0,0,0,5.376,0,168.8
7,18748.760,10.17,14.7,9.81278,255,0,2.34375,911.5,0,19.5,125.6,3.36,1.28,0,6.66667,0,14.3647,11.745,-9.03626,1,7,0,0,0,0,0,0,4.864,0,168.8
8,18748.800,21.4607,14.7,9.84809,255,0,2.34375,1250,0,19,125.6,4.18,1.3,0,6.66667,0,14.3647,10.44,-8.93388,1,7,0,0,0,0,0,0,4.096,0,168.8
9,18748.840,21.5864,14.7,9.94898,255,0,2.34375,1470.5,0,19,125.6,4.89,1.34,0,6.66667,0,14.3647,9.28,-8.66886,1,7,0,0,0,0,0,0,3.328,0,168.8
10,18748.880,21.3756,14.7,9.94898,255,0,2.34375,1629.5,0,19,125.6,5.44,1.38,0,6.66667,0,14.3647,8.555,-8.66886,1,7,0,0,0,0,0,0,2.816,0,168.8
11,18748.920,21.335,14.7,9.95226,255,0,2.34375,1728.75,0,19,125.6,5.7,1.42,0,6.66667,0,14.3647,7.685,-8.90712,1,7,0,0,0,0,0,0,2.56,0,168.8
12,18748.960,21.2073,14.7,9.95556,255,0,2.34375,1805,0,19,125.6,5.92,1.42,0,6.66667,0,14.3647,7.105,-9.12306,1,7,0,0,0,0,0,0,2.56,0,168.8
13,18749.000,21.5439,14.7,9.95556,255,0,2.34375,1815.75,0,19,125.6,6.11,1.42,0,6.66667,0,14.3647,6.525,-9.12306,1,7,0,0,0,0,0,0,2.56,0,168.8
14,18749.040,21.3756,14.7,9.95885,255,0,2.34375,1839.75,0,18.5,125.6,6.11,1.42,0,6.66667,0,14.3647,6.09,-9.21044,1,7,0,0,0,0,0,0,2.56,0,168.8
15,18749.080,21.4181,14.7,9.95885,255,0,1.5625,1856,0,17.5,125.6,6.11,1.42,0,6.66667,0,14.3647,5.655,-9.21044,1,7,0,0,0,0,0,0,2.304,0,168.8
16,18749.120,21.4181,14.7,10.4533,255,0,1.5625,1872,0,17,125.6,6.03,1.42,0,6.66667,0,14.3647,5.365,-9.30016,1,7,0,0,0,0,0,0,2.304,0,168.8
17,18749.160,21.3756,14.7,10.892,255,0,1.5625,1870.5,0,16,125.6,6.03,1.42,0,6.66667,0,14.3647,5.075,-9.3235,1,7,0,0,0,0,0,0,2.304,0,168.8
18,18749.200,21.335,14.7,10.892,255,0,1.5625,1850,0,15,125.6,6.03,1.42,0,6.66667,0,14.3647,4.785,-9.3235,1,7,0,0,0,0,0,0,2.048,0,168.8
19,18749.240,21.3756,14.7,11.2755,255,0,1.5625,1818,0,14,125.6,6.07,1.42,0,6.66667,0,14.3647,4.64,-9.25635,1,7,0,0,0,0,0,0,2.048,0,168.8
20,18749.280,21.5032,14.7,11.6059,255,0,1.5625,1778,0,13.5,125.6,6.11,1.44,0,6.66667,0,14.3647,4.495,-9.108,1,7,0,0,0,0,0,0,2.048,0,168.8
